,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X600703.SH,X002241.SZ,X002236.SZ,X000100.SZ,X601877.SH,X002007.SZ,X300003.SZ,X000157.SZ,X002463.SZ,X300142.SZ,X300124.SZ,X002179.SZ,X600271.SH,X002008.SZ,X000066.SZ,X600867.SH,X000625.SZ,X000977.SZ,X002506.SZ,X002129.SZ,X002371.SZ,X300136.SZ,X600177.SH,X002456.SZ,X600498.SH,X002049.SZ,X600066.SH,X002180.SZ,X300014.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300146.SZ,0,0,0,0,0,0,0,0,0,0.11107034876957,0,0.172140071136694,0,0,0,0.0316906414357118,0.0449085858263877,0,0,0,-0.0369861631572228,0,0,0,0,0,0,0.0758768762087342,0,-0.0146442895146519,0,0,0,0,0,0,0,0,0.173645025638055,0,0.0584326883112221,0,0,0,0,0.187372296619856,0,0,-0.0333882403088707,0,0.0433416346476171,-0.0139530362357073,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0401547465720385,0,0,0,0,0,0,-0.196023615532325,0.120023185148956,0,0,0,0,0.0855880662653822,0,0,0,-0.00972002938501721,0,0,0,0,0,0,-0.0761704616912998,0,-0.0387655657213829,-0.0859668190728626,0.0365989057236998,0,-0.0729881546340863,0,0,0,0,0,0,0,0,0,0,0,0.0424277449109633,0,0.067650405144006,-0.222892589461945,0,0,0,0.00966078403337917,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0981264274292607,0,0,0,0,0,0,0,0,0.101546389374436,0.263829308939179,-0.0167112880219068,0,-0.076497453390873,0,0,0,0,0,0.113012330531328,0,0,0,0,0,-0.108810171632534,0,0,0,0,-0.0671523901168424,0,0,0,-0.0995412386427911,0,0,0,0,0,0,0,0,1.45382571492733,0,0,0,0.280933150886557,0,0
TED,0,0,0,0,0,0,0,0.244395367579214,0,0,0,0,0.0307993502186941,0,0,0,0,0,0,0,0,0.049125997418701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01828702694067,0,0,0,-0.00990529588404693,0,-0.349150331380125,0.45921008636425,0,0,0,0,-0.0793918376141644,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.00687056145800628,0,0,0,0,0,0,0,0,-0.0216691659363874,0,0,0.0058510343371977,0,0,0,0,0,0,0,0,0,0,0,0,0.0287495289129847,0,0,0,0,0,0.0194115440288482,-0.0257726463228455,0,0,0,0.00439862008425412,0,0,0,0,0,-0.0162607021626211,0.045526894031224,0,0,0,-4.33680868994202e-19,0,0
MKreturn,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0605313274959694,-0.161801162706028,0,0.0365563676103071,0.0116370466227745,0,0.0249910569436759,0,0,0,0,0,-0.0378833380875142,0,0,0.0600116030263019,0,0,-0.0266084345511717,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255081178143455,0.180721686631533,-0.0138610949624063,0,0,-0.0194069567579104,0,0,0,0,-0.0016132865639134,0,0
MKvol,0,0,0,0,0,0,0.00191014187892107,0,0,0,0,0,0,0,0,0,0,0,-0.00118377022707233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000907806912966332,0,0.000226167972180334,0.00062820143397511,0,0,-0.00078897085386217,0,0.00195391987887115,0,0,0,0,0,0.0104213854768109,-0.00623480537059634,0,0,0,0.00844487298520029,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0375968874791967,0,0,0,0,0.533525828720092,0,0.0282542899349232,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579298522473207,0,0,0,0,0,0,0,0,0,0,0,0,-0.00341609966907354,0,0,0,0,0,0,-0.204975527619743,8.67361737988404e-19,0,0,0.599818183344568,-0.555691092394797,0,0,0,0,0,3.92435930563555
CarbonVol_Guangdong,-0.00233139687368981,0,0,0,0,0,0,0,-0.0012944067642665,0.00428483973608454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00545673519278999,0,0,-0.00183361502202053,0,0.00136366736271865,0,0,0,0,0,0,0,0,0.00562880082698835,0,0,0,0,0,0,-0.0050368984749059,0,0.00181037443477485,0,0,0.01078540505821,0,0,0,0,-0.0249454207910066,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355297225116808,0,0,0,0,0.00440093377039378,0,0,-0.00572336313990968,0,0,0,0,0.120362670076119,0,0
