,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000983.SZ,X000786.SZ,X000723.SZ,X600096.SH,X600803.SH,X000408.SZ,X601991.SH,X601699.SH,X600486.SH,X600801.SH,X600219.SH,X600141.SH,X600295.SH,X600027.SH,X000807.SZ,X600985.SH,X002080.SZ,X601666.SH,X000830.SZ,X000932.SZ,X600157.SH,X600688.SH,X000683.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.130096488931292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417255313524183,0,0,0,0,0,0.106093532665083,0,0,0,0,0,0,0.141112509306999,0,0,0,0,0.0921414641039345,0,0,0.045548534677266,0,0.109991382549019,0,0,0,0,0.0317980122675877,0.172184861533701,0,0,0,0,0,0,0,0,0
X600111.SH,0,-0.137151085475602,0,0,0,0,0.259164419041427,0,0,0,0,0,0,0,0,0,0.25976030632873,0.109407409241535,0,0.260751704948649,0,0,0,0.0352246284103852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502229827692459,0,0,0,0.0781547045440265,0,0,0,0,0,0,0,0,0,0.0293203286123451,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625886716185601,0,0,0,0,0,0,0,0,0,0,0,0.0663083581986095,0,0,0,0,0,0,0,0.240612601277638,0,0,0,0,0,0.143041256533628,0,0,0,0.0380510998335797,0,0,0,0.0549215581634337,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251047714399065,0,-0.153906556586801,0,0,0,0,0,0,0.160066780420572,0,0,0,-0.106070707460544,0,0,0,0,0,0,0,0,0,0.835968836808554,0,0,0,0.0608725871056641,0,0,0,0,0,0,0,0.0929484103823828,0.0168729436758744,0,-0.244944105718795,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.129385627846983,0,0,0,0,0,0,0,0,0,0,0.045874038214558,0,0,0,0,0,0.250830651463756,0,0,4.33680868994202e-19,0.0215755588033549,0,0,0,0,0,0.0871939664393365,0,0,0,0,0,0.0141395407066497,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0909329440106518,0.204395006240296,0,0,0,0,0,0,0,0,0.041846844800743,0.0928653594997391,0,0,0,0,0,0,0,0,0,0,0,0.049673437975857,0,0,0,0.283273680372026,0,0,-0.148030139489614,0,0,-0.0233316895153596,0,0,0,0,0,0,0,0,0,0,0.0291285451793598,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.251802338988861,0,0,0,0,0,0.0365372545986632,0,0,0,0,0,0,0,0,0,0,0.165502879800456,0,0,0,0,0,0,0,0,0,0,0,0.0296651651879441,0,0,0,0,0.174428080205613,0,0,0.0441581800690248,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.402368410027899,0,0,0,0.0764458719315975,0,0,0.166069393856038,-0.253934963212116,0,0,0,0,0,0,0,0,0,0.0683027482175218,0,0,0,0.0216186907379596,0,0,0,0,0,0,0,0,0.285547014715687,0,0,0,0,0,0,0,0,0,0.0711669270738706,0,0.297107290981008,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020130836806274,0,0,0.0266663725094037,0,0,0,0.0218313726971724,0,0,0,0,0.0277868645092322,0.0616681674324086,0,0,0,0,0,0.0700844075260428,0,0,0,0,0.26877934013904,0.0347713071021447,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722285145352478,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306070191505546,0,0,0,0,0,0,0,0,0,0.0264877185055307,0,0.153194743865138,0,0.0446045097481706,0,0.427426451652934,0,0,0,0,0,0,0,0,0,0,-0.00197532744080533,-0.00536948342787813,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0661347476226661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038179567324982,0,0,0,0,0,0,0.101146462800584,0,0.00457696567802813,0,0,-2.16840434497101e-19,0,0,0,0,0,0.364881004662899,0,0.0231736369458015,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282684569667199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753157034348657,0,0,0,0,0.0298831551229245,0,0,0,-0.0362812686389359,0,0,0,0,0,0,0,0,-0.00494430539936537,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.150400218007258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499482132729019,0,0,0,0,0,0.120844418050793,0,0,0,0,0,0,0,0,0,0,0.101630750795082,0,0,0,0,0,0,-0.0577120026180161,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.101581723777845,0,0,0,0,0.113351758745867,0,0,0,0,0,0.0173027693034228,0,0.152102191133059,0,0,0,0,0,0,0.0182645875797576,0,0,0,0,0,0,0,0,0,0,0.176048505653015,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.00766695966909481,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.28927003730151,0,0,0,0,0,0,0.0700853657447988,0,0,0.0301111664864667,0,0,0,0.00811222024195611,0,0,0,0,0.170060900570641,0,0,0,0,0,0.00470805464774475,0.00224411734619905,0,0,0.0997853729709956,0,0,0.0113218579303692,-0.076149273655683,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0271755336880083,0,0,0.135687348369781,0,0,0,0,0.0475360699060527,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0723819287146209,0,0,0.110542003269455,0,0,0.0132977227349595,0.180277736473177,0,0.132710831863925,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.00534481461819265,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.302593270479901,0,-0.0308960580973004,0,-0.0657290766733045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390173612247331,0,0,0,0.0579033906490018,0,0,0,0,0,0.232043588920986,0,0,0,0,-0.00240391556205394,0,0.0679390951467194,0,0.00970019296358212,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.133016733697236,0.360637598342124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034938527843667,0.0373217731324963,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0374382604155259,0,0,0,0,0.0261797188593267,0,0,0,0,0,0,-0.0380530222263096,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.128692005342432,0,0,0,0,0,0,0.106387578978662,0.112713633650861,0,0,0,0,0,0,0,0,0,0,0.123339151945841,0,4.33680868994202e-19,0,0,0.112114083192718,0,0,0,0,0.0224050958172569,0,0,0.190086392394094,0,0.205179999229945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.262114429619152,0,0,0,0,0,0.0391649574051799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582026811753762,0,0,0,0,0.0198850855855745,0,0,0,0,0,0,0,-0.192643527216037,0.00980034890825861,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.125358144795166,0,0,0,0,0,0,0.0595628052739002,0,0,0,0,0,0,0,0.16972814921088,0,0,0,0.0410037211765545,0,0,0,0,0.0257220008026158,0,0,0,0,0,0,0,0,-0.0659250850702582,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.326734481877874,0.378932325397379,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.199988154230978,0,0,0,0,0.0652536605011511,-0.0805699718632104,0,0.0929757294770396,0,-0.116385277592791,0,0,0,0,0,0,0.0475633556309081,0,0,0.0159167693883548,0,0,0,0,0,0,0,0,0,0,-0.00197281199081234,-0.0742324578210653,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147386893929467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116167887210283,0.0979250637321911,0,0,0,0.125539430750748,0,0.0528125343946158,0,0,0,0.168292753965477,0,0,0,0,0,0,0,0,0,0,0,0,-0.00603676744056084,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.163927438526589,0,0,0,0,0,0,0,0,0.0656741351967516,0,0,0,0,0,0,0.401993119125673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274720030500836,0,0.200718296588888,0,0,0,0,0.0860658830019593,0,0,0,0.0310433114478729,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.186539442836287,0,0,0,0,0,0,0,0,0,0,0.0086775283542658,0.0161881642443218,0,0,0,0.099720494872116,0,0,0,0,0,0,0,0,0,0,0,0,0.110554458967052,0,0.0166559913568192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102952086335564,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0587779604987158,0,0,0,0,0,0,0,0,0,0,0,0,0.186903198702516,0.00349844069866828,0,0,0,0,0,0,0,0,0,0,0,0.102405996258448,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0651858814056857,0,0,-0.0243267006744747,-0.0354903467159034,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.00662004873098789,0,0.127084306933928,0,0,0.0197568551271028,0,0,0,0,0,0,0,0,0.407306482862129,0,0,0,0.0237805193559474,0,0,0,0,0.104646381801584,0,0.0334450887149874,0,0,0,0,0,0,0,0.0563414448688375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691199015718268,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0476940739278596,0.0781165316120202,0,0,0,0,-0.0700990453790291,0,0,0,0,0,0,0,0,0,0,0.0854240636104694,0,0.0139437703128153,0,0,0.359771129867844,0,0.195299013723326,0,0,0.0899260523115758,0,0,0,0.00508968116431238,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00697259948230701,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.166040306042178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696587202761208,0,0,0,0,0,0,0,0,0,0.103308710691371,0,0,0,0.213332428141074,0,0,0,0,0,0,0,0,0,0,0,0.317617453832045,0,0,0,0,0,-0.0850855455671311,-0.0216853549553444,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.122475194219754,0,0,0,0,0,0.0370273185847057,0,0,0,0,0,0,0.323252171539318,0,0,0,0,0.0226466424277874,0,0.124228248062072,0,0,0,0,0,0,0,0.0941110919474469,0,0,0,0,0.0313622143894899,0,0,0,0,0,-0.0276240099215817,-0.0160007318261075,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827622693330491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825295923541749,-0.0288064542001365,0,0,0,0,0,0,0,0,0.115660679140314,0,0,0,0,0,0,0,0.0540762148909431,0,0,0,0,0,0,0
X600985.SH,0,0.157248060707027,0,0,0,0,0,0,0,0,0.166916041825933,-0.0229274294905043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408045249562341,0,0,0,0,0.0802166513011558,0,0,0,0,0.363093166956284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.0384510461268541,0,0,0,0,0.0708256687925469,0,0,0,0.0930243041142116,0,0.0467368866812752,0,0.0509792882614256,0,0,0,0,0,0,0,0,0,0.0189776921999913,0,0,0,0,0.0264303828442156,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.116978661431107,0,0,0,-0.023938615366801,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833941767119653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643221612801328,0,0,0,0,0,0,0,0.105785246594248,0,0,0,0,0,0,0,0,0,0,-0.20995444095943,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0381485732007672,0,0,0,0,0,0,0.0220950964390207,0,0,0,0,0,0,0.0239206392068623,0,0,0,0,0,0,0,0.314957287827537,0,0,0,0.00567083924719278,0,0,0.165443101736518,0,0,0,0,0,0,0,0,0,-0.00999068040425015,-0.0205255577062245,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.338414072321158,0,0,0,0,0.170296514689396,0,0.103989250127343,0,0,0.0475698154747624,0,0,0,0,0.284439639762679,0,0,0,0,0,0,0,0,0.00989052804870472,0,0,0,0,0.0736242088670869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189642167804477,0,0,0.00603857247729016,0,0,0,0,0,0,0,0,0.153753385454375,0,0,0,0,0.207841210226117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0196965424792638,0,0,0,0,0,0,0,0,0.184015571466826,0,0,0,0,0,0,0,0,0.0465886202678589,0,0,0,0,0.0458020388256841,0,0.108698346356024,0,0,0,0,0,0,0,0,0,0,0,0,0.073015617769305,0,0,0,-0.0710203549478583,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0343653348197272,0,0,0,0,0,0.0884561037288482,0,0,0,0,0,0,0,0,0,0,0,0.154298713660918,0,0,0,0,0,0,0,0.142429213830235,0,0,0,0,0.139484149708163,0.227776183456878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0.0249415585993525,0,0,0,0,0,0,0,0,0,0,0,0.0254384946074898,0,0,0,0,0,0,0,0.321772477674481,0,0,0,0,0,0,0,0,0,0.00606333373128695,0,0,0,0,0,0,0,0,0,0.157521093516436,0,0,0,0,0,0,0,0.134838343605836,0,0,0,-0.0400072224606722,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0539462992628867,0,-0.0133490836358144,0,0,0,0,0,0,0,0.109252107888657,0,0,0.217063875470295,-0.23591923603342,0,0,0,0,0.0596876678006535,0,0,0.0865637690606201,0,0.0169786212050742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325843875697357,-0.050712873651308,-0.0804182498689657,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790478912349703,0,0,0,0,-0.0394731773880158,0,0,0,0,0,0,0,0,0.778194193016893,0,0,0,0,0,0
TED,0,0,0,0,0,-0.0901271945256633,0,0,0,0,0,0,0,0.124756872164655,0,0,0,0,0,0,-0.0742804604082311,0,0,0,0,0,0,0,0,0,0,0,0,0.0609258653225445,0,0,0,0,0,0,0,0.205674973284723,0,0,0,0,0,0,0,0,0,0.187647955331321,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0167204070710161,0,0,0,0,0,0,0,-0.157204620323234,0,0,0,0,0,-0.220348174644698,0.113841027531078,0,0,0,0,0,0.235364342881653,0,0,0,-0.0521578921586961,-0.0880437294729824,0,0,-0.0807736258745166,0,0,0,0,0,0,0,0,0,0,0.0750375866914356,0,-0.0186823182089692,-0.0348042736643807,0.0434163355261729,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638222669156074,0,0,0,0,0,0,0,0,-0.188548431337161,0,0,0,0.0175869939778697,0,0,0,0,0.0121215947979154,0,0.0439357089538282,0,0,0,0,0.147213319580734,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284679187299328,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00432470962154414,0,0,0,0,0,0,0,0,0,0,0.0174854772027502,-0.0300152008026106,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656516013457788,0.0378545457984787,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.007430551838529,0,0,-0.00378209623611819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196663920182453,0,0,0,0,0,0,0,-0.0572638557701476,0.0328113529958274,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000388144544366621,0,0,0,0,0,0,0,-0.00852243694769647,0.00308052804513214,0,0,0,0,0,0
