,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X600795.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600157.SH,X600362.SH,X600111.SH,X600886.SH,X600188.SH,X600027.SH,X000883.SZ,X600583.SH,X601158.SH,X600352.SH,X000027.SZ,X601992.SH,X600021.SH,X000539.SZ,X600309.SH,X000709.SZ,X000898.SZ,X000060.SZ,X600808.SH,X000792.SZ,X600098.SH,X000825.SZ,X600489.SH,X600307.SH,X000629.SZ,X600008.SH,X600547.SH,X600660.SH,X002470.SZ,X002353.SZ,X600578.SH,X600863.SH,X002075.SZ,X000831.SZ,X600219.SH,X600549.SH,X601918.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.106254666467111,0,0.0557603235658185,0,0,0.0413008399613654,0,0,0,0,0,0,0,0,0.00238751227196214,0,0,0,0,0,0,0.0297774844433597,0,0,0,0,0,0,0,0,0,0,0.121931674484084,0,0,0,0.125512922017026,0,0,0,0,0.0292105557508422,0.0267923324503176,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667783698342774,0,0,0,0,0.156951481432169,0.0868892802162891,0,0,0,0.0345925592877318,0.0470373084682723,0.163933796935134,0.111172555203703,0,0,0,0,0.128726731952559,0,0,0,0,0,0,0,0,0.0313435467787661,0,0.0766903434331446,0,0,0.0227154242821705,0,-0.00997472871696457,-4.33680868994202e-19,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357247597214009,0.0590727163061281,0,0,0,0.0569212113842784,0,0,0,0,0,0,0,0.000294727406366057,0.537463177083248,0,0.0884972287252244,0,0,0,0,0,0,0,0.00856954310008612,0,0,-0.00546481766506221,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031558442728956,0,0,0.306175905664821,0,0.0690226023339048,0.0333110107292008,0,0,0.0812418635549838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154928016505783,0.0046724817535511,0,0,0,0,0,0
X000629.SZ,0,0,0,0.137267720569055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357363650175397,0.0682354462438351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148094233895062,0.0541903822784171,0,0,0,0,0,0,0,-0.0038664291381489,0.00457725397031995,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.109813198705534,0.0582853085537618,0,0,0,0,0,0,0,0,0,0.0252873706190619,0,0,0.00694437967982737,0.205337246265551,0,0,0,0.0968457448756111,0,0,0,0,0,0,0,0,0,0,0.153090050253645,0,0,0,0.0605017810953163,0,0,0,0,0,0,0,0.00701338160566,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054988193829925,0,0,0,0,0,0,0,0,0,0.958323443284159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000465420758257343,0,0,0,0,0,0
X600660.SH,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0225667920594972,0,0,0,0,0.0595676466734773,0,0,0.144840218275299,0,-2.16840434497101e-19,0.0707960186584127,0,0,0.273490495862592,0,0,0,0,0.0175006429782226,0,0,0,0,0,0,0,0,0,0.0559585809308358,0,0,0,0,0,0,0,0,0,0,0.00111529681736179,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,-0.0266455337759352,0,0,0,0,0,0,0,0,0.201854218345965,0,0,0,0,0,0.102348782147057,0.00915637136364589,0.218438450851292,0,0,0.0917143418089612,0,0,0,0,0,0,0,0.100753874983479,0,0,0,0,0,0,0.0902016001908685,0,0,0,0,0,0,-0.00234248785319365,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0693404930084218,0,0,0,0,0,0,0,0.177865210022104,0,0.0500301602732307,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0929877320370355,0,0,0,0,0,0,0.0105414394739363,0,0,0,0,0,0,0,0.00935098206507838,0,0,-0.0619454168149232,0,0,0,0
X600578.SH,0,0,0,0,0.0790693953240631,0,0,0,0,0,0.0332892197306638,0,0,0,0,0,0,0.389009335035537,0,0,0,0,0,0,0.0808430042240124,0.0674211105907524,0,0,0,0,0.0344227113896681,0,0,0,0,0,0.108397008636302,0.0268095737560741,0,0,0,0,0,0.155666727087601,0,0,0,0,0,0,0,0.00741279664334087,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.0586315951911112,0,0,0,0,0.00417928720857113,0,0,0,0,0.558418387719517,0,0.0393731553428453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209988222401362,0,0,0.00694793841291002,0,0.155269333877679,0,0,0,0,0,0,0,0,0,0.0830049116838496,0,0,0,0.0703621800367061,0,0,0,0,0,0,0,0,0,0,0.0872401211981361,0,0,-0.0133375010140283,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0.0933013479819521,0,0,0,0,0.0337405249783385,0,0,0,0,0,0.0222830596092511,0,0,0,0,0,0,0,0.0257144371709492,0,0,0,0,0,0,0.254551734045289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168448803479224,0,0,0,-0.0220939604161552,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155370142481413,0,0,0,0,0,0,0,0.0920900290249156,0,0,0,0,0.144512277596667,0.0658806493200764,0,0,0,0,0,0,0,0,0,0,0,0,0.122412811956374,0,0,0,0,0,0,0,0,0,-0.00499630057287856,0,0,0,0,0,0
X600549.SH,0,0,0,0.0357398998932933,0,0,0,0,0.13087278951375,0,0,0,0,0.236184683904963,0,0,0,0,0,0,0,0,0,0,0.0441348453982582,0,0,0,0,0.087172754271367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136910500879527,0.221080108580384,0,0,0,0,0,-0.00276899585531769,-0.00357215941363927,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0.016452059188647,0,0,0,0.0525427672491297,0,1.73472347597681e-18,0.0274767535254609,0,0,0,0,0,0,0,0,0.0991511098602292,0.211247865741059,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.116373075454474,0,0,0,0,0,0,0.0163942409114786,0,0,0,0,0,0,0,0.0228064405109347,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269466504159961,0,0,0.0344297691681717,0,0.00775074516269296,0,0.14374285294107,0,0,0,0,0.0303957948545877,0.0514158288250818,0.0132161680537396,0,0,0.0449485968778709,0,0,0,0,0,0,0,0,0,0,0,0,0.120856955802041,0,0,0,0,-0.00138474152859106,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0257467420977447,0,0,0,0,0,0,0,-0.0737995268229275,0.0415322894345484,0,0,0,0,0,-0.0829702626027085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190131229959668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418356555780812,-0.033222001402434,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.830912685796912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351956424148963,0,0,0,-0.341268660630105,0,-0.123011945959121,0,0,0,0.479453806660427,0,0,0,-1.04711606758688,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225816701436582,0,0,0,0,0,0,-0.73343590431793,0,0,0,0,0,0,0,0,0,0,0,0,0.555537508786258,0,0,0,0,0,0,0,0,0,0.770624613856372,0,0,-0.706551388710309,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.199480836985175,0,0,0,0.0562623769217908,0.0399493033421642,0.0107512156796174,0,0,0,0,0,0,0,0,0,0,0,0,0.114657506785676,0,0,0,0,0,0,0,0,0,-0.310339433948645,0,-0.178359838391816,0,0.201240965849582,0,0,0,0,0,0,0,0.0577207772774876,0,0,0,0,0,0,0.0120890727821583,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0867689538161152,0,0,0,0.260608633656157,0,0,0,0.0874052282951842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173449383263354,0.125750194849385,0,0,0,0,0,0,-0.0306994061302793,-0.12699304585258,0,0,0,0,0,0.0726615685367404,0,0,0,0,0.0316488250147708,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00283915469050872,0,0,0,0,0,0,0,0,0.0106619256219758,-0.00106610549429767,0,0,-0.00803085269964996,0,0,0,0,0,0.00645234059707913,0,0,0.00803782500712429,-0.00446685085232254,0,0,0.00141817897730982,0,0,0,0,0,0,0.000141882753436443,0,0,0,0,0,0,0.000489405715866026,0.00649005163076044,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0154015449628207,0.0158492342527249,0,0,0,0,0,0,0,0.00801799921041371,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,-0.0026591841257315,0,0,0,0,0,0,-0.00577172796797383,0,0,0,-0.017654779838498,0,0,0,0,0,0,0.000979425180022804,-0.00365529512520694,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301153937223604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101771258575757,-0.00744590967072963,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224601247441611,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023713779896291,0,0,0,-0.00213721531405538,0,0,0,0.00254890496311826,0,0,0,0,0,0,0,0,0,0,-0.000923590059886624,-0.000914507042969993,0,0,0,0,0,0
