,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600011.SH,X601898.SH,X600010.SH,X000708.SZ,X601600.SH,X600547.SH,X600660.SH,X000301.SZ,X600426.SH,X600886.SH,X600362.SH,X600176.SH,X000723.SZ,X000786.SZ,X600803.SH,X000983.SZ,X601699.SH,X000408.SZ,X600219.SH,X600096.SH,X000807.SZ,X600795.SH,X601991.SH,X600801.SH,X002080.SZ,X600985.SH,X002353.SZ,X000825.SZ,X000630.SZ,X600295.SH,X000932.SZ,X600489.SH,X600688.SH,X300073.SZ,X600486.SH,X601666.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.392502177568929,0,0,0,0,0.0615485192056277,0.118112712967509,0,0,0,0,0.0442481884758816,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174425221532374,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0.049973483520905,0,0,0,0,0,0,0,0,0.237626168075624,0,0,0.145191784537553,0,0,0,0.02321267474593,0.0710076238312537,0,0,0,0,0,0,0,0,0.0132379984101361,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0181300966195282,0.0883856767889399,0,0,0,0,0.0594985419039538,0,0,-0.0479451463740074,0,0,0,0,0.0563142268890724,0,0
X601600.SH,0,0,0,0,0,0,0,0.0125570159850274,0,0,0,0,0.0354873496567988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121033195818791,0,0,0,0,0.123885395586342,0,0.526380032692611,0,0,0,0,0,0,0,0,0.13443784862061,0,0,0,0,0,0,0.0816789506957197,0,-0.00382265633687078,1.73472347597681e-18,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639052319926322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879770083693291,0,0,0,0,0,-0.00283938208952926,-0.0143791675264392,0,0,0,0,0.0105725429858237,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192005812270884,0,0,0,0,0,0,0,0,0,-0.0806345853615792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103027618573661,0.212428963000386,0,0,0,-0.0102448179118435,0.025083531506104,0,0,0,0.0774104321098689,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.140681479704341,0,0,0.0954777984647958,0.0580174938290597,0,0,0.138999880919631,0,-0.00395146072640149,0,0,0,0,0,0,0,0,0,0,-0.0532203158848736,-0.162380460706645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265067091534157,0,0,0,0,0,0.0132001072689815,0,0,0,-0.043036190778054,0,0
X600426.SH,0,0,0,0,0,0.101872033975156,0,0,0,0,0.0352078925483378,0,0,0,0,0,0,0,0,0,0.126314244815772,0,0,0,0,0.124191100195408,-0.0162907700626495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22213367552797,0,0,0,0,0,0,0,0,-0.0228158443768269,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0756347746755816,0,0,0,0,0,0,0.156377532666416,0,0,0,0,0,-0.111699944680001,0,0.0148537622597031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128032678502001,0.159834131499375,0,0.0924247995747346,0,0,0,0,0,0,0,0,0,0.00290945841195224,0,0,0.12041305776603,0,0,0,0,0,-0.0652422141371614,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264685139183579,0,0,0,0,0,0,0,0,0,0,0.0754522170166766,0,0,0,0,0,0,0,0,0,0,0,0.0657106559147176,0.269065065934009,0.0443619780924289,0,0,0,0,0.122508556948403,0,0,0,-0.00156546949583383,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0875829355869321,0,0.120433895567878,0,0,0,0.0164102163432677,0,0,0,0,0,0,0,0,0,0.0624189960066245,0,0,0,0,0,0,0,0,0,0.144645876524825,0,0,0,0,0,-8.67361737988404e-19,0.118602687998374,0,0,0,0.0992670447835272,0,0,0,0,0.0207592268580529,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877790065245512,0,0,0,0,0,0,0.115608254187286,0.0942561779483418,0,0,0,-1.73472347597681e-18,-0.0170935565821086,0.185180203497275,0,0,0,0,0,0,0,0.0256852540190513,0,0,0,0.141989030908764,0.19942085535986,0,0.105028373693657,0,0,0,0.0386658014702541,0,0,0,-0.169739471230808,0,0
X000786.SZ,0,0,0,0,0.0328780836190643,0,0,0,0,0.0350203040773205,0,0,0.682873710175114,0.0352876173818199,0,0,0,0,0,0,0,0,0,0,0,0.20147062298465,0,0,0,-0.0145125106851235,0,0,0,0.022538903724556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00714238798437299,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.0224311238572409,0,0,0,0,0,0,0,0,0,0,0,0.218596472382565,0,0,0,0,0,0,0,0,0.177799181291734,0,0,0.138777146734673,0,0,0,0,0,0,0.0249038101862278,0,0,0,0,0,0,0,0,0.259874733423109,0,0,0,0,-0.0110651289863517,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0908981534464019,0,0,0,0,0,0,-0.0856123819418058,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477521155715867,0,0.0573959738480726,0,0,0,0,0,0,0.132797469143855,0,0,0,0,0,0,0,0,0,0.234795745148915,0.124630308175917,0,0.00190727201652387,0.00505822694719389,0,0,0,0.0507290961437774,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895382826724791,0,0,0.315334896975474,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.160850685661431,0,0,0.0216302747539816,0,0,0,0,0,0,0.303890895181242,0,0,0,-0.0458193700551567,0,0,0,0.0129882592651363,0,0
X000408.SZ,0,0,0,0,0,0,0,0.404140799250742,0,0,0.249026884975303,0,0,0.0245339380492982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00685396833969088,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0672787646559391,0.0344206872099821,0,0,0,0.464459335131862,0,0,0,0,0,0,0,0,0,0,0.0473867203602099,0,0.0472511755772189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904559941586127,-0.0496941413204304,-0.000470869913266766,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.00329620628458989,0.125791696909068,0,0,0.133958556240549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129775684161753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260462971469417,0,0.02459450884239,0,0,0,0,0.125931277403392,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676923739813285,0,0,0,0,0,0,0,0,0.0894787912847661,0,0.169824685684883,0,0,0,0.0654678321397009,0,-0.016248370801993,0,0,0,0,0,0,0.119031420632588,0,0,0,0,0,0,0.205770774606355,0,0,0,0.00719444787471274,0,0,0,0.0385882674825568,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195471258378029,0,0,0,0,0,0,0,0,0,0,0,0,0.0437007312837011,0,0,0.0893942004546403,0,0,0,-3.46944695195361e-18,0,0.388592708362592,0,0,0.050470306516656,0,0,0,0.0134146834916193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371364304011612,0,0,0,0,0,0,0,0,0.207176278963512,0,0,0,0.00153562011005521,0,0,0.232459902755895,0,0,0,0,0.269791066537758,0,0,0,0,0.0224431672630314,0,0,0,0.10705878634839,0,0,0,0,0,0.0976839105264118,0,0,0,0,0,0,-0.0330190189290109,0,0
X600801.SH,0,0,0,0,0.509551545133422,0,0,0,0,0,0,0.262630173194116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778649741291679,0,0,0,0,0,0,0,0,0,0,0.0454565335487754,0,0,0.0830784631112732,0,0.0106724407138148,0,-0.140116841110575,0,0.0319272624128175,0,0,0.00149898435152887,0.00426675270555857,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0398198781638881,0,0.070075928482671,0.0047808610451696,0,0.129289726109574,0,0,0,0.0281767809844549,0.0965517358926427,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272187006993045,0,0,0,0,-0.0211150981187704,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.22713364523456,0,0,0,0,0,0.216600421000884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602654795290819,0.0319822224650434,0,0,0,0,0.0183930009357718,0,0,0,0,0,0,0,0,0,0.0798244296220632,0,0.010101723326037,0,0.227578156133815,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215503731928918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707243322666101,0.130734297604186,0,0.0537663104883594,0,0,0.119634456059344,0,0,0,0,0.274954139470393,0,0,0.264788998863905,0,0,0,-0.0257977902372545,0,0,0,0.0148580318688103,0,0,0,0.1053667573154,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485509278304466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102456199263533,0,0,0.288196249302984,0,0,0,0,0,0.164868101972573,0,0,0,0,0,0,0,0,0,-0.0300279494350231,0,0,0,0,0,0
X000630.SZ,0.0418716296350238,0,0,0,0,0,0,0,0,0,0,0,0,0.00935190923891922,0,0,0,0,0,0,0,0,0,0.241166511248637,0,0,0,0,0,0.14370556935437,0,0,0.115010393940083,0.191270716494215,0,0,0.208715868730582,0,0,0.0374755809932799,0,0,0,0,0,0,0,0,0,0,0,0.0145044452292436,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.0429122127294521,0,0,0,0,0,0,0.20066924927498,0.0841093605897737,0.0583241312535599,0,0,0,0.256601164182907,0,0,0,0,0,0.0902004333097225,1.73472347597681e-18,0,0.0449059073138128,0,0,0,0,0,0.0581831832470641,0,0,0,0.314681438927519,0,0,0,0,0,0,0,0,0,0,0.00788892133796736,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0919786490458152,0.0987381780330257,0,0,0,0,0,0,0,0,0,0,0.0656558440120284,0,0,0,0,0,0.0494273097242977,0,0,0,0,0,0,0.126512296700345,0,0,0,0,0.0606364068919696,0.128179182095577,0,0,0,0,0,0,0,0,-0.0321305302744394,0,0,0,0,0,0,0
X600489.SH,0.0862072199677284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406414042407025,0,0,0,0,0,0,0,0,0,0,0.071513205549506,0,0,0,0.0482669564358607,0,0,0.0316520400523975,0,0.0506701899826784,0.0310254365425909,0,0.0507059955937036,0,0,0,0,0,0,0,0,0,-0.00371836194617575,0,0,0,0,0.0253111553263357,0,0
X600688.SH,0,0,0,0.0140526165801103,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0308208504768725,0,0,0,0,0,0,0,0,0,0,0.223643812522497,0,0,0,0,0.252882992055122,0.0484053042101844,0,0,0,0,0,0,0,0,-0.00904796100391172,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,-0.0375407134733691,0.359156426335413,0,0,0,0.0854780504584611,0,0,0.0411351411697415,0,0,0,0,0,0,0.131959462395565,0,0,0,0,0,0,0,0,0,0,0,0.0510583147888996,0,0,0,-0.157683229583951,0.106574864754107,0,0,0,0,0,0,0,0,0,0,-0.0607509042373291,0,0,0,-0.0136322838374351,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.0919073987551444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0127515522801067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441086111991122,0,0,0,0,0.128557001545644,0,0,0,0,0,0,0,0.331694322066704,-0.0513620608233179,0.00650356726702209,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0.0819544513709037,0,0,0,0,0,0,0,0,0.396063802855259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261036610508776,0,0,0,0,0.274532142376262,0,0,0,0,0.097162871931663,0,-0.281007845736245,0,0,0,0,0,0,-0.0645200020214968,0,0,0,0,0,0,0,0,0.0450081606931998,0,0
X600141.SH,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.208412369710873,0.124609001819641,0,0,0,0,0,-0.100839485233592,0.198532346847468,0,0,0,0,0,0,0,0,0,0,0,0,0.205220428637855,0,0.296879888643402,0,0,0,-0.0330507354580874,0,0,0,0,0,0,0,0,0,0,0,-0.0962383603410973,0,0,0,0.0267988807919229,0,0,0,-0.022005630999141,0,0
Change_TY3M,0,0,0,0,0,0,0.0776934063677125,0,0,0,0.0158259260476493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318964309179407,0,0,0,0,0,0,0.0988468852030572,0,0.155342629414933,0,0,0,0,0,0,0,0.154669921813847,0,0.0167164948814668,0,0,-0.029458074809986,0,0,0,-0.101619683755222,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563617653217363,0,0,0,-0.852850939722114,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17073377086482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11168051665066,0,0,0,0.897272765199885,0,0,0,0,0.372220923877642,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0233056837385988,0,-0.129850837971005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234547417643922,0.0265076325089387,0,-0.0663926018642639,0,0,0,0.116093929270603,0,0,0,0,0,0,0,-0.0582492784679139,0.0371889057435974,-0.0496341089523965,0,0.0584505744114179,0,-1.73472347597681e-18,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.00695059169676322,0,0,-0.117621396410032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119118716534494,0,-0.0101262398682289,0,0,0,0,0,0,0,0,0,0,0,0.0668380506221397,0,0,0,0,0.0409625822935512,0,0,0,-0.00988904870161963,0,0.212506049710113,0,0,-0.00714343911180307,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000854533807243694,0,0,0,0,0,0,0,0,0,-0.000812088450039641,0,0,0,0,0.00484387378266411,-0.0039907415291493,0,0,0,-0.00757093099614215,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087077571729602,0.0661733235072825,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237659612946004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632477018587817,-0.0542203739983183,0,0,0,-0.0276287818283986,0,0
CarbonVol_Hubei,0,0,0,-0.0292808137952838,0,0,0,0,0,0,0,0,0,0.00354025729100907,0,0,-0.00252152504533114,0,0,0,0,0,0,0,0,0,0,0,0.000850144343955584,0,0,0,0,0,0,0,0,0,0,0.0171057094273032,0,0,-0.00937930506861151,0,0,0,0,0,0,0,0.00939255015119817,0.0150199069019777,-0.0030155688805607,0,0,0,0.0184882926521894,0,0
