,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600886.SH,X600801.SH,X002466.SZ,X600362.SH,X002271.SZ,X600188.SH,X600352.SH,X000786.SZ,X600795.SH,X600688.SH,X601991.SH,X000723.SZ,X601992.SH,X002353.SZ,X600111.SH,X600176.SH,X600027.SH,X600516.SH,X600489.SH,X600426.SH,X600299.SH,X000898.SZ,X600583.SH,X000792.SZ,X600219.SH,X601158.SH,X000401.SZ,X000932.SZ,X000883.SZ,X000709.SZ,X600612.SH,X000553.SZ,X600160.SH,X000630.SZ,X002080.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0,0,0.0544285032570708,0,0.00366500460971122,0,0.00972035413889603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054004080463243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347540188140517,0,0,0,0.00590948315646523,0.0667987328378215,0,0,0,0,0,0.0141061524907634,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,6.58135317803909e-05,0,0.100737887282989,0,0,0,0,0,0.0849730708889195,0.00479234782515533,0,0.080242056605043,0,0,0,0,0,0,0.00991932835215588,0,0.17124835214371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513384903896909,0,0,0.335924770264688,0,0,0,0.022308262238743,0,0,0,0.0653198564294963,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.0682890583684086,0,0,0,0,0,0,-0.0112928794825768,0,-0.0145983720770916,0,0,0,0,-0.481378428194706,0,0,0,0,0,0,0.256312385534948,0.191748153374915,0,0,0,0,0,0,0,0,0,0,0,0.281350259072155,0.322664032410624,0,-0.0841554251085466,0,-0.0643571185612697,0,0,0.0353062404213938,-0.0207001403227131,0.125056660776409,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226999834584837,0,0,0,0.00258266837688393,0,0.280236463445417,0.0342883436713537,0,0,0.00624843205049089,0.0950817669573194,0,0,0,0,0,0,0.0332139585754245,0,0,0,0,0.0201046240400368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040722556245064,0,0
X601158.SH,0,0,0,0,0,0,0,0.0253553764212366,0,0,0,0,0,0,0,0.0298789880246809,0.00793460203186665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342645145265924,0,0,0,0,0,0,0.0695215497336222,0,0,0,0,0,0,0.065601781048441,0,0,0,-0.00160514943120245,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,-0.0320639525870125,0,0,0.0776224888449497,0,0,0,0,0,0.475526330318347,0,0,0,0.0838106749803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122279717793148,0,0,0,0,0,0,0.238651749584809,0,0,-0.0144758205897293,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0994903375350808,0,0,0,0,0,0,0.00485577812343666,0,0,0,0,0,0,0,0,0,0.206648103648424,0,0.0432921704796298,0,0,0,0.491040008235938,0,0,0,0,0,0,0,0,0,0,0.010982116212914,0,0.0776930574440777,0,0,0.00926869485753244,0.0139692226102454,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.101267294629922,0,0.0432631106273531,0,0,0,0.309981341005527,0,0,0.0444995809255768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237793888353239,0,0,0,0,0,0.102886046586616,0,0,0,0,0,0,0,0.000280740001386812,0,0,0,0.0494867903621722,0,0,0,0.00744521763786843,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165889866694934,0,0.00305040328057625,0,0,0,0,0,0,0,0,0.0121119564692808,0,0,0,0,0.0282385570486673,0,0,0,0,0,0,0.127017610731079,0,0,0.15277684680532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.221249973844185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108286518454811,0,0.17396386671922,0,0,0,0,0.180217565439521,0,0,0,0,0,0,0,0.0150048930254498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199012194303127,0.0026144766555677,0,0,0,0.0190645546314495,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293346730608479,0.0722868370221301,0,0,0,0,0,0,0.472549252628754,0,0.172908514914103,0,0,0,0,0,0,0,0.0707898777047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025917223962174,-0.0202123844137429,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153729255358295,0,0,0,0,0,0,0,0,0.169768356216233,0,0,0,0,0,0,0,0,0.0396363660864642,0,0,0,0,0,0,0.0657628368709708,0,0,0,0,0,0,0.343048304142783,0,0,-0.093433405302242,0.0480815896557014,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.00116520997842299,0,0,0,0,0,0,0,0,0,0.218808588448464,0,0.0600653922760824,0.0133451192261781,0,0,0,0,0.00857551414539769,0,0,0,0.0332057011480277,0,0.0921161163726323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363178231574633,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.043908396596559,0,0.0557126372312469,0,0,0,0,0,0.000391895394654507,0,0,0,0,0,0,0,0,0,0,0,0.196151244162967,0,0.0841724499666327,0,0,0,0,0,0,0.13272576333461,0,0,0,0.221580392348426,0,0,0,0,0.176834600653782,0.00275823721811724,0,0,0,0,0,0.0116237305520622,0,0,0,0.0491750031184717,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0404679613188234,0.131288725272186,0,0,0,0,0,0,0,0,0,0,0.0363150927637429,0.127983521719211,0,0,0,0.173025101981709,0,0,0,0,0,0,0,0,0,0.0370352777171335,0,0,0.013096176589874,0,0,0,0.0537662837924548,0,0,0,0,0,0,0.00964452049228755,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0034046181832981,0,-0.00878831216242252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00467082826457851,0,0,-0.0648651908940949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570397015823331,0,0,0.0917353728044928,-0.188900178939995,0,0.625494670957111,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66768616567646,0,0,0,-0.29360293804679,0,0
TED,0,0,0,0,0,0,0,0,0,0.106486504678422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299580324372638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460257768522542,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0123195445241183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280793744445966,0.0813844199451219,0,0,0.0130396716148009,0,0,0,0,0.0465286954871308,-0.0211736932223594,0,-0.0184480233309861,0,0.0494555254110722,0.00626944446530765,-0.024133064715595,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0213144216108747,0,-0.0176136105724751,0,0,0,0,0,0,0,0,0.0137644090145295,0,0,0,0,0,0,0,0,0.0391328906583156,0,-0.156889166783738,0.0694054212314891,0,0,0,0,0,0,0,-0.00983967871612512,0.102287350923611,0,0,0,0,0,0,0,0.103589089754098,0,0,0,0,0.200988511823429,0.015876579812562,-0.0195530297756104,0,0,0,0.0267204041885525,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524476221243147,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.220180058263029,0,0,0,0,0,0,0,0,0,0.0477565086540274,0,0,0,0,0,0,0,0,0.22938971108736,0,0,0,0,0,0.0875702160083935,0,0.0563932581172445,0,0,0.140693488021646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.502248994013613,0.0354696469158447,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000661262054710411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152839926571937,0,0,0,0.00221103573686295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126869860961924,0,0,0,0.0262567506297805,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270369596956326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00581544236576822,0,0,0,-0.0461309996232031,0,0
