,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600660.SH,X000877.SZ,X600010.SH,X000301.SZ,X600188.SH,X002271.SZ,X000708.SZ,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X600803.SH,X002326.SZ,X000408.SZ,X300037.SZ,X600219.SH,X600399.SH,X000723.SZ,X600688.SH,X000786.SZ,X601991.SH,X600141.SH,X600795.SH,X000825.SZ,X600352.SH,X300073.SZ,X600096.SH,X600489.SH,X002407.SZ,X002353.SZ,X002409.SZ,X600157.SH,X600516.SH,X000831.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000786.SZ,0,0,0,0,0,0.0932384044257653,-0.0734062563637506,0,0,0,0,0.0881102324684869,-0.0111877640777636,0,0,0.37922444560597,0,0,0,0,0.0843775999694387,0.175460908193267,0.02044674073771,0,0,0,0,0,0,0,0,0,0,-0.0925961515661755,0,0,-0.0245549989896552,0,0.066470217832908,0,0,0,0,0,0,0,0,-0.0929780042798951,0,0,0,0,0.00607020746508725,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626959552790473,0,0,0,0.191588551087262,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0383511610069911,0,0,0,0,0,0,0,0.323845909329897,0,0,0,0,0,0,0.0411800675982328,0,0.0162210678596444,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.0621010049749757,0,0,0.146743246771193,0,0,0,0,0,0.211974581289997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153523568952504,0,0.226691457886618,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.39056090014913,0,0,0,0,0,0.144550837333521,0.122807074005384,0,0,0.0738801049387281,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.211595139989515,0,0,0,0,0,0.128994594868461,0,0,0,0,0,0,0,0.10620112859584,-0.0901642996391427,0.0661055354690755,0.0153257564198716,0,0,0,0,0.0788541474099909,0,0.533607873031505,0,0,0,0.015716776922518,0,0,0,0,0,0.052412263997978,0,0,0,0,0,0,-0.0120583002486273,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184368554711104,0,0,0,0,0,0.337307053381367,0,0,0,0,0,0,0,0.000849324218889232,0,0,0.20241525942132,0,0,0.051909080290195,0,0,-1.73472347597681e-18,0,0,0,0.0273324346191949,0,0,0,0,0,0,0,0.115612209445419,0,0,-0.0731585103971248,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.145864476503572,0,0,0,0,0,0,0,0,0.0571602468190013,0,0,0,0,0,0,0,0.0469622617356847,0,0,0,0,0,0,0,0,0.0394105512001904,0,0,0,0,0,0,0,0,0.00916025187065735,0.129748472759529,0,0,0,-0.0342997378007719,0,0,0,0,0,0,0
X300073.SZ,0,0,-0.162550320854133,0,0.305255343813512,0,0.0392194658859077,0.0467551830490715,0,0.131422313769572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348303816707358,0,0.00929749577013978,0,0,0.254739764381198,0,-0.0503690861884712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254499891179092,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137335389518072,0.284451348133027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604737739926668,0,0,0,0,0,0,0,0.559059302402002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111514868347125,0,0,0,0,0,0
X600489.SH,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134406653897081,0.135277149187233,0.00871705922952492,0,0.131267605929283,0,0,0,0,0,0.0362858298819442,0,0,0,0,0.134105863829739,0,0,0,-0.0175925312741798,0,0,0.0260812011722783,0,0,0,0,0,0,0,0,0,0,0,0,0.021956187617466,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.164306792892386,0,0.146991741947084,0.0111639923058642,0,0,0,0,0,-3.46944695195361e-18,-0.0412820904390396,0,0,0,0,0,0,0,0,0,0,0,0.192688630419238,0.141836523929573,0,0,0,0,0,0,0,0,0.147695324028902,0,0,0,0.133488339114691,0,0,0,0,0,0,0,0,0,0,0,-0.0556623126356826,0,0,0,0.0412368462291126,0,0
X002353.SZ,0,0.290569275266337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078963992907052,0,0,0,0,0.019497097006552,0,0,0.224589444891027,0,0,-0.0790136926884602,0,-0.0316344858955528,0,0,0,0.0760093168992454,0.142792120524902,0.0826790481127426,0,0.263122430714387,0,0.0415328327272378,0,-0.080726325908133,0,0,0,0,0,0,0,0,0,0,-0.00343018257476956,0,0,0,0,0.0192483501065549,0,0
X002409.SZ,0,0,0,0,0,0,-0.0291621023836746,0,0,-0.0643439601812854,0,0.158954687360376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567966128970233,0,-2.16840434497101e-19,0,-0.023859203740705,0,0,0,0,0,0,0,0,0,0.051021190720818,0,0,0,0,0.143678512964238,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.154517823738175,0,0,0.02576330186879,0,0,0,0,0,0.0468308454982013,0.0941776560673517,0,0,0,0,0,0,0,8.67361737988404e-19,0.0539930093389508,0,0,0,0,0.04384900897244,0,1.73472347597681e-18,0,0,0,0.0742024097378755,0,0,0,0,0,0,0,0,0,0,-0.00920949936062807,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.151263439770682,0,0.205907059688326,0,0,0,0,0,0,0.185044366520384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345169543067214,0,0.148363918733886,0,0,0,0.0999104054293567,0,0,0,0.0703630021304078,0.194812787211156,0,0,0,0,0,0,-0.123022434755138,0,0,0.00455124769309436,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.493156365892229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19876382006955,0,0,0,0,0,0,0.0260635259013072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.103709928500593,0,0,0,0,0,0,0,0,0,0,0,-0.0827814329619299,0,0,0,0,0,0,0,0,0.0531365607770471,0,-0.0106485518932371,0,0,0,0,0,0,0,0,-0.0735251562494923,0,-0.0981739347028702,0,0,0,0,0,0,-0.0754315393166663,0,0,0,0,0.0133752140830141,0,0,0,0,0.0607245366696731,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215461160507874,0,0,-0.0833115961619561,0,0,0,0,0,0,0,0,0.107017953590903,0.0438067641284003,0,0,-0.0846663255307178,0,0,0,0,0,0,0,-0.0177821848782728,0,0,0,0.0304729984160439,0,0.0805020645897694,0,0,0,0,-0.0146914414649603,0,0,0.0233838636529564,-0.0878156321248346,0,0,0,-0.0210371424091284,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110453544435234,0,0,0,0,0,0,0,0,0,0,0,0.0166504153956836,-0.0562382151855816,-0.161412730689224,0,0,0,0,0,0,0,0.0550993316630441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03983192662079,0,0,0,-0.174666066617503,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788076877861923,0,0,0,0,-0.0650546258751056,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0382218981572574,0,0,0,0.0289629039257745,0,0.0445356810536431,-0.0539587835341024,0,0,-0.0334309869811189,0,0,0,0,0,-0.0356147210105411,0,0,0,0,0,-0.0167602099687809,0,0,0,0,0,-0.0612958944057788,0,0,0.0896164130940393,0,0,0,0,0,0.00774754192687374,0,1.73472347597681e-18,-0.0368745367436967,0,0,0,0,0,0,0,0,-0.0800858432290684,0,0
MKreturn,0,0,0,0,-0.043619199076271,0,0,-0.0102144858661322,0,0,0.0515396577077671,0,0,0,0.00106186198496915,0,0,-0.0137897435931199,0,0,0,0,0,0,0,0,0,0,-0.0565973354974669,0,0,0,0,0.0241657300616192,0,0,0,0,0,0,-0.0121379079974385,0.034551356176255,0,0,0,0,0,0,0.00419106353840556,0,0,0,0,0,0,0,-0.000628420525835506,0,0
MKvol,0,0,0,0,0,0,0.000942613326652323,0,0,0,0,0,0,-0.00302852151273524,0,-0.000364578419680221,0,0,0,0,0,0,0,0,0,0,0,0.00089948614629154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000886622154037997,0,0.0008731432025983,0,0,0,0,0,0,0,0.0024044798229768,0,0,0,0,0.00122822077680456,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.326934770069958,0,0,-0.0667339096023774,-0.0389286228221075,-0.136642583673046,-0.38795844481983,0,0,-0.163529777651011,0,0,0,0,0,0,0,0,0,0,0.0862538654267003,0,0.0157749965412004,0,0,0,0,0,0,0,0.136924458204017,0,0.201258128324333,0,0,0,0,0.109678548310656,0,0,0,0,0,-0.238006832035744,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412661244334693,-0.00080405101021968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000588447871991715,0,0,0.00388423240747348,0,0,0,0,0.00286223958207934,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00166129568008833,0,0,-4.2265646441894e-05,0,-0.0174933443949064,0,0,0,-0.00148433962675279,0,0,0.00282225001196596,0,0.0033375151044428,0,0,0,0.00254881430324614,0,0,0,-0.000468737436422724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462204935355202,0,0,0,0,-0.0325922341868984,0,0
