,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600188.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X600027.SH,X600111.SH,X601992.SH,X002460.SZ,X002110.SZ,X600176.SH,X600352.SH,X000553.SZ,X300072.SZ,X000932.SZ,X600299.SH,X600808.SH,X000786.SZ,X000709.SZ,X600801.SH,X600426.SH,X000883.SZ,X600339.SH,X601158.SH,X600583.SH,X600219.SH,X601699.SH,X600985.SH,X000830.SZ,X601003.SH,X600782.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276974829652974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126376509416032,0,0.122780645915266,0,0,-0.29637371752518,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0226740399551947,0,0,0,0,0,0,0,0,0,0,0,0,0.110204102685856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310667762692489,0.111751685181664,0.241801570667071,0,0,0.00334213923877934,0,0,0,0,0,0,0
X000786.SZ,-0.243695432302346,0,0,0.264019962599044,0,0.103491234058256,0,-0.00532630376297856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191948318876247,0,0,0,0,0.20233112082358,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100388996492774,0,0,0,0,0,0.353571574601347,0,0,0.0628518487336515,0.0705138829814702,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143305249777535,0,0,0,0,0,0,0,0,0,0.107091255610033,0,0.197857292975906,0.113676984008845,0.0316031635230175,0,0,0,-0.0120141445199345,0,0,0,0,0,0
X600801.SH,0,0,0,0.47026142680619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144449952914308,0,0,-0.114021493464199,0.143829807556121,0,0,0.0261935487815667,0,0,0.0565351773884745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228699134888977,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0145609462164653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524596494462235,-0.13583495766267,0,0.0958818881367704,0,0,0.108529161385352,0,0,0,0.011278591215591,0,0,0,0,0,0,0,0,0,-0.0648728666990152,0.753436948012399,0,0,0,0,-0.0069097642987167,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524705698997891,-0.011227267266357,0,0,0.0300901112282689,0,0,0.11725710286634,0,0,0.00328832529254341,0,0.0393944807599579,0,0.0554769646054426,0,0,0.00686656078582749,0,-0.0389929606754861,0,0.192983138156029,0,0,0,0.0211535471794772,0,0,0,-0.0246999083613057,-0.0044705451270615,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.0509169505480093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723623507077905,0,0,0,0,0,0,0.0604585164937962,0,0,0,0.487963576838819,0,0,0,0,0.202520132113806,0,0,0,-0.0159998977238531,-0.0358303693488409,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0309045629356732,0,0,0,0,0,0,0.114322522015783,0,0,0,0,0,0.126746306960696,0,0,0,0.0186793387907821,0.0312547811208444,0,0,0,0,0,0,0,0,-0.0110568970676726,0,0,0,0,0,0,0,0,0,0,0.14742784309609,-0.0132928892022932,0,0,0,-0.00572609927306967,-0.00884671326466327,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.06218724690126,0,0,0,0,0,0.11939413059461,0,0,0,0,0,0,0,0,0,0.09554927693234,0.0805203919063387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102245578447276,0.0397941240908622,0,0,0.0862717060452702,0,0,0.00485605698579611,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0312268646916705,0,0,0,0,0,0.0473749314124613,0,0,0,0,0,0,0,0,0,0,0,0.035294622398624,0.0170035646624015,0,0,0,0,0,0.021422455997939,0,0,0,0,0,0,0,0,0,0,0,0.294511815081845,0.0187873459234697,0,0.061670098385357,0,0,0.00258904221708727,0,0,0,0,0,0
X601699.SH,0,0,0.118818863839244,0,0.233364932915622,0,0,0,0.0762498129375442,0,0,0,0.278471610703014,0,0,0,0,0,0,0,0,0,0,0.0852719174597384,0,0,0,0,0,0,0,0,0,0,0.215397321945865,0,0,0,0,0,0.0236947662770001,0,0,0.0675885894339564,0,0.0280215539544616,0,0,0,-0.00399629693240993,-0.0107160905614,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0.221157975382234,0,0,0,0,0.348124381685929,0,0,0,0,0,-0.0720899832631191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151891409488295,0,0,0.018705039897969,-0.00287796545298615,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.00318977834098608,0,0,0,0,0,0,0,0.227337139333443,0,0,0,0,0,0,0,0,0,0.00517207162967584,0.080858263856525,0,0,0.465984908577812,0,0,0,0,0,0,0,0,0.257389930488728,0,0,0,0,0,0,0.015916279725848,0,0,0,0,0,0.00905745615802999,0,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0.0178917584551263,0,0,0,0,0,0,0,0,0,0.387127803480219,0,0.0047030030237636,0,0,0,0,0,0.0854125074038626,0,0,0,0,0.222139494624706,0,0,0,0,0.186014153692187,0,0,-0.0216098891074189,0,0,0,0,-0.0217281836283584,0,0,0.172811210999646,0,0.148612924421464,-0.0196501507421148,0,0,0.129886652365305,0,0,0,0
X600782.SH,0,0,0,0,0,0,0.0671786266787844,0.0890188862985334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191746268159173,0.0197264645659351,0,0,0,0,0.392910671820093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210333076005169,0,0,0,0.00913183114907505,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167504022890828,0,0,0.51422858788003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00221653581674652,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.266285877634351,0,-0.30511914229823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258918732140641,0.0708838730724559,0,0,-0.0334310548212914,-0.10051538395321,0,-0.283980241455001,0,0,0,-0.240568058261874,0,0,0,0,0,0,0,0,-0.0397703493340603,0.0575274090407545,0,0,0,0,-0.0165062088394761,0,0,0,0,0,0
Slope,0,0,0,0,2.32449701208573,2.06697218147206,-0.859159868155824,-1.29283810278981,0,0,0,0,0,0,0,0,0.723560215023131,0,0,0,0,0,0,0,-0.325930073349436,0.594420100265995,0,0,-1.50499765021469,-1.20045994226038,0,0.0181976705862171,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.584943273140696,0,0,0,0,-0.122103950124047,0,0,0,12.7734768090333,0,0
TED,0,0,0,0,0,1.07183982505069,0,0,-0.204277310615367,0,0,0,0,0,0,0,0,0,0,-1.05921951371106,0.582755079109078,0,0,0,0,0.700662060893245,0,0,-1.38777878078145e-17,1.08673827287005,0,0,0,0.199423675510261,0,0,0,0,0,0,0,0,0,-0.317305934291658,0,0,0,0,0,-0.367896225151185,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0846048582985706,0,0,0,0,-0.0408442307508345,0,0,0,0,0,0,0.0702108931857723,0,0,0,0,0,-0.102729630137812,0,0,0,0,-0.0129211440920984,0,0,0,0.0355364146806571,0,-0.151780849102143,-0.0120862434944727,0,0,0,0,0,0,0,0,0,0,0,0,0.00523327738435484,0.00694887502994252,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.00834871721637706,0,0,0,0,0,0.174807295907604,0,0.0613151286189939,0,0,0,0,0,0,0,0,0,-0.0110560554699608,0.0562344004554071,0,0,0,0,0,0,0,0,0,0,-0.0370281048039702,0,-0.149398757922676,0,0,0,0,0.00314784113066004,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000797833133420818,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142883018964672,0,0,0,0.000998312674679437,0.000958385963032688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194511433151844,0,0,0,0,0,0,0.000917024809665529,-0.00298872677224752,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0183302697178776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208748284542062,-0.0389714279508675,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705306675713524,0,0,0,0,0,0,-0.0112479232260232,0,0,0,0,0,0,0,0.00953262482087487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269192378997834,0.00720628418081595,0.010096020785075,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022225648149204,0,0,0,0,0,0,0,0,0,0,0,0.00886140228045042,0,0,0,0,-0.00614361330264814,0,-0.0021656468148691,0,0,0,0,0,0,0,0,0,0,0,-0.00525349110423012,0.00816522889317367,0.00128088672659729,0.00647461881275148,0,0,0,0,0,0
