,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600886.SH,X600795.SH,X600188.SH,X600362.SH,X600027.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X600516.SH,X002460.SZ,X000709.SZ,X600352.SH,X600299.SH,X600489.SH,X600808.SH,X000786.SZ,X000629.SZ,X600801.SH,X601158.SH,X600219.SH,X300072.SZ,X000825.SZ,X000883.SZ,X000553.SZ,X600583.SH,X000408.SZ,X002271.SZ,X601699.SH,X000792.SZ,X000539.SZ,X002110.SZ,X600339.SH,X000301.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116897676642824,0,0,0.0355549715658778,0,0,0.112362734035677,0,0,0,0.492597963862865,0,0,0,0,0,0.0590916303712689,0,0,0,0,0,0,0.0525033841435799,0,0,0,0,0,0,-0.0179212057891349,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698431367156524,0,0,0.150415545576693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173968273083093,0,0,0,0.00443951665464701,0.034372926180609,0,0,0,0,0,0,0.00755682356932188,0,0,0,0,0,0,0,-0.054391919182319,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264960406544691,0.0222312893472503,0,0,0,0,0,0,0,0,0,0,0.228742230829189,0,0,0.136510739716967,0,0.0082962491215794,0,0,0,0,0,0,0.0054939778242397,0,-0.0851948287555115,0.00755386912630716,-0.0883240334359341,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0230926597311168,0.0211416645233838,0,0,0,0,0,0,0,0,0,0,0,0.159869666454737,0,1.73472347597681e-18,0.0179798860486005,0,0.194341398811143,0,0,0,0.0419979262914977,0,0,0,0,0,0,0,0.0521561983809209,0,0,0.23196094693342,0,0,0,0,0,0,0,0,0,0,0,0.0011874711441768,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.047454297517346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369489735882756,0,0,0,0,0,0,0,0,0.424362213831248,0,0,0,0,0,0,0,0,0.209823723461315,0,0,0,0,0,0,0,0.0528961337959386,0,0,0,-0.0118909242311366,0,0,0,0,0,0,0
X600339.SH,0.082182797931682,0.312456910190507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164682969777358,0,0,0,0,0,0,0,0,0,0,0.0641314571164734,0,0,0,0.0626972032516079,0,0,0,0.382844662825785,0,0,0,0,0,0,0,0.196505468473883,0,0,0,-0.0278505076970564,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146746357065862,0,0.0190380707006892,0.032966825817719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803404127201657,0,0,0.115496302434986,0,0,0,-0.00843501864958836,-0.0228428129263078,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0673371603787994,0,0,0,0,0,0.0642761467120679,0,0,0,0,0,0,0,0,0,0,0.17796816244661,0,0,0,0.0047057398002645,0,0,0,0,0,0,0,0.0891032090007859,0,0,0,0,0,0,0,0,0,0.0902511297194803,0.00985668552672757,0.114884430251091,0,0,-0.0029085319349397,-0.0178947979887728,0,0,0,0,0,0
Change_TY3M,0,0,-0.252292410381971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128955615739701,0,0,0,0,0,0,0.152010779383781,0,0,0,0,0,0,0,0,0,0,0,-0.282304581272534,0,0,-0.0817154606441975,0,0,0,-0.022909683135246,-0.123920794658611,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.323678450523903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2616001027127,0,0,0,0,0,0,0,0,0,0,0.44250284002388,0,0,0,0.179685830566445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00590240608392,0,0
TED,0,0,0,0.219935970929706,0,0.424080154653983,0,0,-0.58356738756768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537694339817961,0,-0.206138388829067,0,0.0523594504422691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.665808474027604,0.0965601829113027,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0435073550065177,0,0,0,0,0,0,0,0,0,0,0,-0.105908414508228,0,0,0,0,0,0,0,0,0,0.0298770653820398,0.0480676429341753,0,-0.00678684422190522,0,0.04758088573935,0,0,0,-0.0863932468170371,0.0656250054754095,0.0956144304465983,-0.157405418259063,-0.0907941652970403,0,0.0783968429146966,0,0.0342764100700838,0,0,-0.00859430806870221,-0.00510989742726817,0,0.175535967496981,0,0,0,0
MKreturn,0,0,0,0,-0.149301586193047,0,0,-0.107369682999089,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116754601190588,0,0,0,0,0,-0.16298938740269,0,-0.0645899473767828,-0.145772144372012,0,0,0,6.93889390390723e-18,0,0,0.0473722328966143,0,0,0,0,0,0,-0.0162887454283876,0,0,0,0,0,0,0.08305958346013,-0.0068538450538096,-0.00660517443254903,0.354555817275226,0,0,0,0,0
MKvol,0.00117867568104505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118300976402304,0,0,0,0,0,0,0,0,0,0.00236321534681675,0,0,0,0,0,0,0,-0.00425411701166652,0,0,0,0,0.00265002075784527,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268437951997436,0.00133056391214063,0,0,0,0,0.040561444543289,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0107048250999776,0,0,0,0,0,0,0,0,0,0,-0.0524404634746869,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018868134552918,0,0,0,-0.0362163825761036,0.0410938359164303,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705812549489732,0.0570576794699605,0,0,0,0,0.493638525920934,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141267209309723,0,0,0,0,0,0,-0.051650759057782,0.0648076367757309,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00743382643317084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00509592807942316,0.0112535784351998,0,0,0,0.0486903743985389,0,0
