,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X601600.SH,X601991.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X300072.SZ,X600516.SH,X002460.SZ,X600111.SH,X000898.SZ,X600176.SH,X600352.SH,X601992.SH,X600027.SH,X000553.SZ,X000786.SZ,X600299.SH,X000792.SZ,X000825.SZ,X000709.SZ,X600426.SH,X002271.SZ,X000408.SZ,X601158.SH,X600315.SH,X600489.SH,X000830.SZ,X000883.SZ,X601699.SH,X600808.SH,X600219.SH,X000630.SZ,X600583.SH,X002470.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06173996087738,0.00854783946578692,0.146052922585469,0,0,0,0,0,0,0,0,0.112034390328182,0,0,0,0,0,0,0.116285559912283,0,0.0861225192313741,0,0,0,0,0,0.155826997317752,0,0,0,0.017652669826537,0.0425018695701035,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.321537537564192,0.109152885404095,0,0,0,0,0,0,0.17804794767696,0,0,0,0,0.0534472654106996,0,-0.0380637661511743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570823300376598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658503767029422,-0.000933724908929653,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.0182776140296916,0,0,0,0,0,0,0,0,0,0.13754535194754,0.164395663179021,0.141201397815439,0,0,0,0,0,0,0,0,0.00489905477854813,0,0,0,0,0.0330200127082442,0,0,0,0,0,0,0,0,0,0,0,0.109845647977708,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771870730115049,0.0230554916211793,0.0984627275945825,0,0,0.437997109200335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503257036083511,0,0,0,0,0,0,0,0,0,-0.0207736739671951,-0.00366480829549404,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0400990318875393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204859970137562,0,0,0,0.106309442217912,0,0,0,0,0,0,0,0.00380486448319703,0,0,0.0446312096220846,0,0,0,0,0.0915297650117144,0,0,0,0,0,0,0,0.0460340669502227,0,-0.0164193477819151,-0.0209430000740138,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.106392342652992,0,0,0,0,0,0,0,0,0,0,0,0.0578411868208674,0.0667384695659878,0,0,0,0.229578423895753,0.0494852819499356,0,0.0622667392839052,0,0,0,0,0,0.0326686147297262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203314102138991,0,-0.0129277872166357,0.0127613399301763,0,0,0,0,0,0
X000825.SZ,0,-0.0336853946577963,0,0,0,0,0,0.0535507586590088,0,0,0,0,0,0,0,0,0,0,0,0.147624989713382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751773935737998,0,0,0.073514014490524,0,0.0423136898346319,0,0.0910842846108362,0.408005911878758,0,0,0,0,0,0,0.0361184895876503,-0.0227315473799091,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0434860140719665,0,0,0,0,0,0,0,0,-0.0480269803756513,0,0,0.044033537023168,0,0,0,0,0.050514245447033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884878884107474,0,0,0.127530694726164,0.150406722467556,0,0,0,0,0,0.0099340310667808,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0635521581130293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42584667618199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1835925700704,0,0,0,0,0,0,0,0,0,0.0470940819770871,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0463959610412323,0,0,0,0,0.00500485958818967,0,0.0526753119358735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157734665879132,0,0,0,0,0.354020778044742,0,0,0,0,0,0,0,0,-0.0344206217581778,0,0,0,0,0,0,0,-0.0856989001964913,0,0,0,0.0134094174132236,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.0686966977362663,0,0.0781908702152677,0,0,0,0,0,0,0,0,0,0,0,0,0.0409906964742913,0.108883889837631,0,0.115143741770211,0,0,0,0.0210057777697821,0,0,0.0959780478670256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202230093412862,0.00611282072096576,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0116254827788302,0,0,0,0,0,0,0,0,0,0,0.0511528057498547,-0.039498442084771,-0.000582977366871473,0,0,0.0833195234044656,0,0,0,0,0,0,0,0,0.161615980218433,0,0,0,0,0,0,0,0,0,0,0.11045350933096,0,0.101703740909834,0,0.0163647101012819,0,-0.0087887476050061,-0.00961104889169256,0,0,0,0,0,0
X600315.SH,0,0,0,-0.0536908427149124,0,0,0,-0.0218330078015194,0,0,0,0,0,0,0,0,0,0,0,0,0.205146375999373,0,0,0,0,0.201701269725098,0,0.00515410687575524,0.00754076794324186,0.0345077406524138,0,0,0,0,0,0,0,0,0,0.0579753459004554,0,0,-0.288995869228784,0,0,0,0.13166870110191,0.0263862801578117,0,0,-0.0210513910507897,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727170916306471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488032629413071,0,0,-0.000301171004555988,0.00463528412983484,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0.0102056648420224,0,0,0,0,0,0,0,0,0,0,0,0.367364105527167,0,0,0,0,0,0,0,0,0.0808919069058137,0,0,0.461305029287348,0,0.34490870086638,0,0,0,0.0319030553740503,0,0,0,0.0972038850487129,0,0,0,0,0,0.110598246246825,0,0.033311251414887,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818622669514488,0.0409140037837813,0,0,0,0.156088633996935,0.00676888730461115,0,0,0,0,0,0,0,0,0,0,0,0,-0.017933988124063,0.0455580488553147,0,0,0.0327143691321173,0,0,0,0.0407500840609561,0.00725699241234972,0,0.00313865101300752,0,0,0,0,0,0,0
X601699.SH,0,0,0.2364947815612,0,0,0,0,0.315537641895692,0,0,0,0,0.000933659592853451,0,0.460966984236077,0,-0.00534053970875177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285477294513775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487898233513641,0,0.0129410452233866,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0637458929997633,0.0613908832063194,0,0,0,0,0,0,0,0,0,0,0,0.0245481943276641,0,0,0.438701572326187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238948733574384,0,0,0,0,0,0.0683788560620228,0,0,0,0.00511298561798254,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0295920614922971,0,0,0,0,0,0,0,0,0,0,0,0.0380586162900164,0.105077024677725,0.0212508609447372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513103088354204,0,0,0.0137588159147575,0,0,0,0,0.0832331716700227,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0545531246755669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337947079323445,0,0,0,0.0547667055676707,0.0052012369763119,0,0,0,0,0,0,0,0,0.0307931682562521,0,0,0,0,0,0,0,0,0.105976090348409,0.140059240728657,0,0.0289337952680477,0,0,0,-0.00287973707114177,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.161849871394144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310648460717438,0.14574010839708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649495004010693,0,0,0,0,0,0.236197673485268,0,0,0.0948701556110943,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.228119151948542,0,0,0,0,0.0138340281706251,0,0,-0.0500620007158827,0,0,0,0.470577280966706,0.133597011002598,0,0,0.206497192122731,0,0,0,0,0,0,0,0,0,0.187225176287211,0,0,-0.00710012796071525,0,0,0,0,0,0,0,0.0203941071913715,0.0410390303907569,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0.185159390597765,0.0319390301304544,0,0,0,0,0,0,0,0,0,0,0.168643755910173,0.0715410006035491,0,0,0,0,0,0,0,0,0,0.152667276533132,0,0.056529186158166,0,0,0,0.0955228785701469,0,0,0,0,0,0,0.0930268270454622,-1.0842021724855e-19,0,0.340239156292168,0,0,0,-0.00550186115500467,0.000226517143427398,0,0,0,0,0,0
Change_TY3M,0,0,-0.0322221876270401,0,0,0,0,0,0,0,0,0,-0.00331660124490208,0,0,0,0,0,-0.164250305708874,0,0,0,0,-0.116562787854129,0,0,0,0,0,0,0,0,0,-0.0511654369061404,0,0,0,0.02843147600939,0,0.167552628608327,0,0,-0.126637520605824,0,0,0,0,0,0,-0.0983756524157993,-0.097007526664511,0,0,0,0,0,0
Slope,0,0,0,0.343931454916414,0,-2.0000059605729,0.419216347755764,0,0,0,0,0,0.107109220509048,0,0,0,0,0,0,0,1.26362179974882,0,0,-0.533342718177373,0,0,0,0,0,0,0,0.431496998859862,0,0,-0.199905601826711,0,0,0,0,0.407311282917274,0,0,0,0,0,0,-0.520960386209903,0,-0.0862857910259802,0,-0.902262043710186,0,0,0,-0.722775602551454,0,0
TED,0,0,0,0,-0.034076786583605,-0.751282614231694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182591629620087,1.50424657085788,0,0,0,-0.154855280726397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.658010350591835,-0.527928006046199,0,0,0,0,-1.19480939034689,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0127455437425285,0,0,0,0,0,0,-0.0137765240247163,0.040568701608889,0,0,0,0,0.0676825146702652,0,0,-0.151705766249805,0.0137809259784889,0,0,0,-0.0374984328377695,0,0,0,-0.0421836312299297,0,0,0,0,0,0,0,0.0479806067496343,4.33680868994202e-19,-0.00290690637335701,0,-0.00267024985610022,0.00348795532161849,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0399758972959959,0,0,-0.0165383738332807,0,0,0.0218498019233174,0,0.0370243025363147,0,0,0,0.0568004529441674,0,0.0208932315240772,0,0,0,0,0,0,0,0,0,0.139286762366389,-0.143872077893266,0,0,0,0,0.0872752016336062,0.0161560545340043,0,-0.0242247614970762,0,-0.0850734335333855,0,0,0,0,0,0,0,0.000477654950689795,0,0.0189338857875546,-0.035743492854146,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018744160447315,0,0,-5.42101086242752e-20,0,0,0,-0.000528558613116138,0,0,0,0,0,0,0,0,0,0,0,0.00321358193231844,0,0,0,0,-0.0185174112411621,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.055087905858492,0.00126444876586036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762034300383524,0,0,0,0,0,0,-0.00248560071254647,0,0,0,0,0,0.0300063399129735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155532045862518,-0.0487571515692165,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00431834650116169,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269737884204744,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392554591955871,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0073660003826307,0,0.00367297920702697,0,0,0,0,-0.0311632574123002,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0068277322188702,0,0,0,0,0,0,0,0,0,0,-0.00613253320388472,-0.00602467649237844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637802566945218,0.012189895885458,0,0,0,-0.0157077274091459,0,0
