,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600886.SH,X002466.SZ,X600547.SH,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X000301.SZ,X600010.SH,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X000786.SZ,X601991.SH,X002271.SZ,X600489.SH,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600612.SH,X600348.SH,X300037.SZ,X600219.SH,X601168.SH,X002128.SZ,X600157.SH,X002353.SZ,X600096.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0.0166073099337646,0,0,0,0,0,0,0,0,0,0,0,0,0.0197963500351681,0.0952341421040178,0,0,0.166377601288225,0,0.0501757959450983,0,0,0,0,0,0,0,0.00886927453987899,0,0,0,0,0,0,0,0.00903131583613705,0,0.0567124226760999,0,0.0400443389312476,0,0,0,0,0,0,0,0,0.0113918439540575,0,0,0,-0.0204836995681246,0,0
X002353.SZ,0.135428837451266,0,0,0.0860903931676568,0,0,0,0,0,0,0,0,0,0,-0.18643777456843,0,0,0,0,0.113717998836154,0,0,0,-0.132102688430359,0,0.476030406204775,0,0,0.204038157953345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572632936883798,0.0552776352547925,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202302222292243,0.32276641643641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954458811010923,0,0,0,0,0,0,0,0,0,0.0104817282015553,-0.00550238128793599,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.00830295158574268,-0.0163226223175307,0.0955789892041317,0,0,0,0,0,0,0,0.0176071975659039,0,0,0,0,0,0,0,0,0,0.135530704570752,0,0.0756287419947838,0,-0.120901806474242,0.108692258029192,0.0647971368673337,0,0,0.120328540757636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937545425188409,0,0,0,-0.0329981143864836,0,0,0,0,-0.0593730960019475,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.387581901904065,0,0,0,0,0,0,0,-0.0452021958865049,0,0,0,0,0,0,0,0,0,0,0,0,-0.215236492173958,0,0,0,0,0,0,0,0,0,-0.0276499570244217,0,0,0,0,0.0504811486062252,-0.107594333081061,0,0,0,-0.0517675977308437,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.38892183003937,0,0,0,0.514880468562106,0,0.0197031766188465,0,0,0,0,0.0286664715717403,0,0,0,0,0.269203757803046,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146788409742849,0,0,0,0,0,0,0,0,0,0.724575134698008,0,0,0,-2.33396879433482,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.19155879923272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22160120125915,0,0,0,0,1.67696323729101,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.080630499121311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110456498000816,0,0,0.101037642615994,0,0,0,-0.0944416965981775,0,0,0,0,0,0,0,0,0,-0.0396229642056003,0.00731304448513805,-0.0157942855743754,0,0,0,0,0,0
MKreturn,0,0,0,-0.0781848626726501,0,0,0.0549258816464576,0,0,0,0,-0.12006508194553,0,0,0,0,0,0,-0.0525997132821362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125211518772801,0,-0.0393897569862595,-0.00985767481035852,0,0.178210556663939,0,0,0.0109920104913498,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234825292520727,0.000811847918937344,0,0,0,0,0,0,0,0,0,0,0.000757178406604181,0,0,0,0,0.000713329785128364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157817340756217,-0.00162776320364707,0,0,0,-0.0111133932880356,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380737302318254,-0.2816984842391,0,0,0,0.0549520989434479,0,0,0,0,0.138153783449763,0,0,0,0,0,0,-0.0633684254516723,-0.11807056258277,0,0,0,0,0,-0.0906311119802566,0,0,0,0,0.0655635539767423,0,0,0,-0.311275908088959,0.293453879601439,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423983549838273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723269995699607,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329682093759608,0.00579903646133263,0,0,0,0.00394126282145241,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00936440701486556,0.0121914959806195,0,0,0,0.0575548482562203,0,0
