,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600111.SH,X600660.SH,X600886.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600027.SH,X600795.SH,X600362.SH,X600426.SH,X002271.SZ,X601991.SH,X600803.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X000786.SZ,X000539.SZ,X000629.SZ,X300037.SZ,X000408.SZ,X600219.SH,X600995.SH,X600160.SH,X600612.SH,X002080.SZ,X000932.SZ,X600378.SH,X600688.SH,X000723.SZ,X002409.SZ,X000831.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946340870686022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267720233756128,0,0,0,0,0,0,0,0,0,0,0,0.00761900732423363,0,0,0,0,0,0.00675994950970732,0,0.336422824692591,0,0.0459823038604663,0,0,0,0,0,0,0
X600426.SH,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457487718289242,0,0,0,0,0,0,0,0,0,-0.140074430776276,0,0,0.0569909658617401,0,0,0,0,0.0641953353027132,0,0,0,0,-0.0943673324581824,0,0,0.115922988252868,0,0,0,0,-0.0245436624120112,0,0,0.0967567341725118,-0.00661321399420012,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.461597589324862,0,0,0.0419147966217346,0,0,0,0.0354183412504724,0,0,0,0,0,0,0,0,0.0256325410949772,0,-0.0214727634118612,0,0,0,0,0,0,0,0,0,0.126662079892379,0,0.36323135927539,0,0,0.213851776226573,0,0,0,0,0,0,0,-0.0914572091414968,0,0,0.0362526140315003,-0.0205226316229325,0,0,0.022049062021943,0.0295232131682983,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226941117849103,0.355306153599966,0,0,0,0,0.0570882039167452,0,0,0,0,0,0,0.0594307700543222,0,0,0,0,0,0,-0.0480049746712997,0,0,0,0,0.00157426584586035,0,-0.0461534556158784,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752116404422287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179494890562283,0,0,0,0,0,0.195850714215321,-0.11063675906117,0.0151696450014281,0,0,0,0,-0.0147802095882269,0,0,0,0,-0.0893773733827768,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0019844823421445,0,0,0,0,0,0,0.0788946141191889,0,0,0.152093396289647,0,0,0,1.73472347597681e-18,0,0,0,0.0911578654752406,0,0,0,0,0,0,0.112062909214435,0,0,0,0,0.101990276465763,0,0,0,0,0,0.0899236822788982,0,0,0,0,0,0,0,0,0.0432146510083728,-0.0443296707414589,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.678041656593889,0,0.0404820786855932,0,0,0,0,0,0.186413043746646,0,0,0,0,0,0,0.0703999432944246,0,0,0,0,0.0437393683536781,0.0283956447246137,0,0,0,0.00870294734238891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501977244642905,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.272529945264617,0,0,0,0,0,0.103476794395373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17227242756477,0,0,0,0,-0.118859039506814,0,0,0.0743391497092455,0,-0.0914699625508239,0,0,0,0,0,0.0253434450716725,-0.160219526928871,0.0334061977864712,0,0,0,0,0,0,0,0,0,-4.33375099941813e-05,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0300966893775623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200100381758721,0,-0.00327584296912988,0,0,0,0,0,0,0,0.0113835044061464,0.121624750050114,0,0.0475344238346896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267254941821843,0.103937128899445,0,0,-0.00273489620159077,0,0,0,0,0,0,0
X000807.SZ,0.053156738447083,0,0,0,0,-0.129167829196721,0,0,0,0,0,0,0,0.622516814114168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890078865983295,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567312583275953,-0.0588085109710992,0.102760626898073,0,0.0286161268388103,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.240837346838812,0,0,0,0,0,0,0,0,0,0.0480622367037413,0,0,0,0,0,0.339673055949107,0,0,0.203022882508085,0,0,0,0,0,0,0,0,0,0,0.0167724268369714,0,0,0,0,0,0,0,-0.0894986740499056,0,0,0,0.0456076018804206,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0500854021967235,0,0,0,0,0,0,0,0,0,0,0,0,0.653668088838376,0,0,0,0,0.0153339800168576,0,0,-0.103004959540478,0,0,0,0,0,0,0,0,0,0,0.118122969297715,0,0,0,0,0,0,-0.081061397656019,-0.20598307939586,0,0,-0.017658867359684,-0.0627657689020257,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0516654850503673,0,0,0.022366798161731,0.192899255010158,0,0.135349623997061,0,0,0,0,0,0,0,0,0,0.217700772915926,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406346215883499,0,0.0926581503034897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,8.67361737988404e-19,0,0,0.0607517762689914,0,0,0,-0.188451828042369,0,0,0,0,0,0,0,0,-0.0282842623429742,-0.087887573089197,0,0,0,0,0,0,0,-0.046195490312131,0,0,0,0,0,0,0,0,0,0,0.37026927764823,0.227671946700091,0,0,0.178327991980938,0,0,0,0,0,-0.0820198646935904,0.0489764949553332,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.444814675274829,0,0,0.045101245984302,0,0,0,0,0,0,0,0,0.0180029870293104,0,0,0,0,0.0751900897659876,0,0,0,0,0,0,0,0,-0.0300664529105452,0.00262956290881171,0,0,0,0,0,0,0.0384442580667052,0,0,0,0.0784606234764155,-0.0341588369131593,0.0600068630958602,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,-1.0842021724855e-19,0,0,0,0.102598615038008,0,0,0,0,0.162181590497075,0,0,0,0,0,0.00833055513272535,0,-0.0201531075338019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164529574712078,0,0,0.0812413270978149,0.0694755558291839,0,0,0,0.0227305384202527,0.0702723601718893,0,0.0209539046650932,-0.0111721775415175,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0.0624095850371717,0,0,0,0,0,0.04887519356128,0,0,0,0,0,0,0,0,0,0,0.0785726674567346,0,0,0,-0.0603658792514021,0,-0.0550227219491123,0,0,0,0,0,0,0.176311142391176,0,0.0854221356444841,0,0,0,0,0,0,0,0.102690079796542,0,0,0,0,0,0,0,0.0371278405397795,0,0,0,0,0,0
X600160.SH,-0.169580868990409,0,0,0.120417938510707,0,0,0,0,0,0,0.00927880328192613,-0.105558881980564,0.140309311344693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867161190224053,0.317764156722812,0,0,0.0370333008070246,0.0313825572840566,0,0,0,0,0,0,0,-0.0647721139069184,0,0,0.454168415082647,0,0,0,0,-0.00892286453845904,0,0,0,0,0.129229323222698,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-0.146498558461006,0,0,0,0,0.227506847025234,0,0,0,0,0,0,0.353181473498492,0,-0.184673311117022,0,0,0,0,0,0,-0.0994477653140431,0,-3.46944695195361e-18,0,0,0,0,0,0,0.157938470197303,0,0,-0.0712213233740942,0,0,0,0,0,0,0,0,0,0,0,0.0789280946472119,0,0,-0.084585055631079,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.200673560535828,0.000347629904444452,0,0,0,0,0,0,0,0,0,0,0,0,0.206182896828217,0,0,0,0.331242020086144,0,0,0,0,0,0,0.00389695983153637,0.143891830457526,0,0,0.12161108483092,0,0.132761678591724,0,0,0,0,0,0,0.0567301311601289,0,0,0.0179891634866854,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104339741520432,0.0150665394805021,0,0,0,0.0497048125086857,0,0,0,0,0,0,0.114934181223407,0,0,0,0.0109357911668184,0,0.0511519007716639,0,0,-0.0905354859118325,0,0,0.13853402790071,0,0,0.0382926556057837,0,0,0.00958335857678173,0.0209842795143364,0,0,0,0,0,0,0
X600378.SH,-0.115712376214818,0,0,0,0,0,0,0,0.00625208200658198,0,0,0,0,0,0,0,0,0,0,0,0,0.0409884145323388,0,0,0,0,0,0,0,0,0,0,0,0.241957402013851,0.108080577972489,0.0196999235992645,0.159247989006073,0,0,0,0,-0.0493587290853519,0,0,0,0,0,0,0.209081999478892,0,0,0.000347439617426679,-0.0837907685244127,0,0,0,0,0,0
X600688.SH,0,0.176106324011651,0,0,0,0,0.0451384004237792,0,0,0,0,0,0,0.0624071636963566,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295484399602068,0,0,0,0,0,0,0,0,0,0,0,0.0327615516284157,0,0,0,0,0,0,0,0,0.0060143005535555,0,0,0.0233583554430109,4.33680868994202e-19,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.167686411524257,0,0,0,0,0,0,0,0,0,0.0408324113988576,4.33680868994202e-19,0,0,0,0.0363772459806348,0,0,0,0,0,0,0,0,0,0.20457695610994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188866023879201,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.0803437224148785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020921756806596,0,-0.146289813547586,0,0,0,0,0,0,0,0,0,-0.136581907816148,0,0,0,0,0,0.545230702249408,0,0,0,0,0,0,0,0.00102131000073837,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780128790525646,0,-0.0441284023411091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173461663565175,0,0,0,0,0,0,-0.0927956425523649,0.0422054696538787,0,0,0,0,0,0,0,0,0.0392778654427626,0,0,0,0,0,0,0
X000630.SZ,0.0202583628359198,0,0,0,0.0121339724378691,0,0,0,0.109390692929579,0,0,0,0,0,0,0,0,0,0,0.0243437512417634,0,0,0,0.478606158728299,0,0,0,0,0,0,0.0049170419437823,0,0.11676708943651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251914901370335,-0.0250007455202,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0969837816046549,0,0,0,0,0,0,0,0,0,0,0,0,0.0819471822521069,0,0,0,-0.00216068997933586,0,0.0894306210596288,0,0.078688158643304,0,0,0.139778544146436,0,0,0,0,0,0,-0.0719465821785481,-0.124231125980486,0,0,0,0,0,0,-0.0841933426942022,0,0,0,0.0316083783417074,-0.0277271192561195,0,0,0,0,0,0
Slope,0,0,-0.466522430385231,0,0,0,0,0,0,0,-0.0580170273273368,0,0,0,0,0,0,0,0,0.0870354058552352,-0.2146801812925,0,0,0,0.213823673151517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178915133495256,0,0.163913507737453,0,1.46659108060802,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.298232714816038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187350314196757,0,-0.498093432561428,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,-1.15418715391991,0,0,0,0.578944861561361,0,-0.36403071038814,0.35487803749563,0,0,0,0,0,0,0
RealEstate_excess,0.12772352565533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0876952076818602,0,0,0,0,0,0,0.00742210952871922,0,0.0673096249321175,0,0,0,0,0,0,-0.0233981858590907,0,0,0.0516958711687824,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102698944852431,0,0,0,0,0,0,0,-0.0889442817514833,0,0,0,0,0,0,0,0,0.0544021716343797,0,0,0,0,0,-0.0427925095741963,-0.0385059070098154,0,0,0,0,0,0,0,0,-0.0376948367143702,0.0672221543996567,0,0,0.139608368946565,0.00442139748059286,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000413951312177403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023264310190985,0.00267605725913915,-0.00377257955149593,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325804422615895,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00266974443783732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51833237394157e-05,0,0,0,0,0,0,0,0,0,0,-8.73849662247164e-05,0,0,0,0,0,0,0,0,0,0.00799009622090619,-0.00422872099116799,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
