,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600547.SH,X600886.SH,X601600.SH,X002466.SZ,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600111.SH,X600010.SH,X000301.SZ,X600362.SH,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X601991.SH,X000786.SZ,X600489.SH,X002271.SZ,X600985.SH,X000408.SZ,X600160.SH,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600612.SH,X600348.SH,X300037.SZ,X600219.SH,X601168.SH,X002128.SZ,X600157.SH,X600688.SH,X000629.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0.0124346372899148,0,0.0761543162046024,0.018108703118831,0.0236125781033842,0,0,0,0,0,0,0,0,0,-0.0610695107458481,0,0,0,0,0,0,0,0,0,0,-0.0172400650479019,0,0,0,0.0550627537053061,0.500482794334504,0.0195182011240009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390062599876567,-2.16840434497101e-19,0,0,0,0,0,0
X600886.SH,0,0.162234254211545,0,0,0,0,0,0,0,0,0,0,0,0,-0.048353573433774,0,0.321363735552726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109445080052295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13545749439412,0,0,-0.0163060186540012,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137391550816587,0,0,0,0,0,0.0126716071677875,0,0,0.0526315526740974,0.0383851215429794,0.170446299451422,0.197565472815034,0,0,0.0905737005313842,0,0.0738317956601435,0,0.113725308608287,0,0,0,0,0,0,-0.029723048106421,0.0341308181034886,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0680987229244224,0,0,0,0.683777016033652,0,0,0,0,0,0,0.0770244907618457,0,0,0,0,0,0,0,0,0.00392399003105712,0.0419418308341365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286588831332423,-0.0111490400500793,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629562854739661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936611848107554,0,0,0,0.0510892848423513,-0.144963092175641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00381173844975065,-0.000195576515283732,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129444639316079,0,0,0,0,0,0.285940919078907,0,0,0,0,0,0,0,0,0,0.0240636782501375,0,0.12730163977371,0,0,0,0,0,0,0,0.101203117118561,0,0,0,0,0,0,0,0,0,0,0,0,-0.00781018578014956,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.365752834907532,0,0,-0.000572423597333252,0,0,0,0.0524926678943657,0,0,0,0,0,0.111373516536168,0,0,0,0.0270149496713,0,0,0,0,0,0,0,0,0,0,0,0.177147321677047,0,0,0,0,0,0,0,0,0,0,-0.00862334017460855,0,0,0,0,0.0481810597851123,0,0
X000708.SZ,0.0813741798992356,0,0,0,0,0,0.0657056498915086,0.129910765892115,0,0,0,0,0,-0.0948486668292292,0,0,0,0,0,0,0.147040847565059,0.078699293823639,0,0,0,0,0,0,0.137885886394096,0,0,0,-0.0259032735373872,0,-0.0739188190059702,0.155508298159127,0.00528224943933627,0,0,0.128048739167295,0,0,0.00421504336034786,0,0,0,0,0,0,0.110471322063174,0,-0.0256544901430013,0.0342416886745498,-0.134506960915622,0,0,-0.0390318552546914,0,0
X601699.SH,0,0.0619135376307439,0,0,0.274539833068344,0,0,0,0,0,0,0,0,0,-0.0220396445590864,0,0,0,0,0,0,0,0,0.0967097375291704,0,0,0,-0.147495478646038,0,0,0,0,0.277273391953946,0,0,0,0,0.233846988360965,0,0,0.150958498104447,0,-0.00336419526897334,0,0,0,0,0,0,0,0,0.0339635001404869,-0.029034672794645,0,0,0,0,0,0
X600111.SH,0.0729364159001794,0,0,0,0,0,0.0495996427810336,0,0,0,0,0,0,0.321201460975115,0.0207013681862082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179081534063819,0,0,0,0,0,0,0,0,0,0,0,0,0.179097008416309,0,0,0.00132152777661264,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109342756254542,0,0,0,0,0,0.356630668428655,0,0.0873217299331809,0,0,0,0,0,0,0,0.0191821627108272,0,0,0,0,0,0,0,0,0,0,0.204545331781049,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0134775613557011,0,0,0,0,0.0173658204471426,0,0
X000301.SZ,0,0,0.00293579990183417,0,0,0,0,0,0,0,0,0,0.0706855327713473,0.161660114145967,0,0,0,0.0184194649090017,0,0,0,0,0,0,0,0,0,0.0062685568873819,0,0,0.0750001393233606,0,0,0,0,0,0.0146015463456269,0,0,0,0,0,0.0440730977166284,0,0,0,0,0,0,0,0,0.0117674274870901,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118132513485296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156075941717371,0,0,0,0.116914671748857,0,0,0,0,0.18505389586359,0.165615611029728,0,0,0,0,0,0,0,0,0,-0.00347378766147175,0.015274426067945,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0437485410573026,0,0,0,0,0,0,0,0,-0.00154688495544828,0,0,0,0,0.320274949680199,0,0,0,0,0,0,0,0,0,0,0.0758241208848002,0,0,0.185996955990384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805672113570323,0,0,0,0,0.0302086573463243,0,0
X600027.SH,0,0,0,0,0,0,0.500988470767365,0,0,0,0.0806302748435661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105223769660116,0,0,-0.11532348446268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196950652505175,0.0119410367116024,0,0,0,0,0,0
X600803.SH,0,0,0,0.171015328096587,0,0,0,0,0,0,-0.0590700395192417,0,0,0,0,0,0.0779969011482403,0,0.0087565016663964,0,0,0,0,0,0,0,0,0,0,0.136636625217398,0,0,0,0,0,0,0.0839887606975695,0,0.307061821809709,0.0450613583492181,0,0,0,0,0,0,0,0,0,0,0.241915285757996,0,0.0100989704752341,0,0,0,0.13361160891491,0,0
X000877.SZ,0,0,-0.0571354314095812,0,0,0,1.73472347597681e-18,0.054258847670859,0.443025248050316,0,0,-0.222700771242672,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0561819553571637,0,0,0,0,0,0.0560876281918795,-0.0357180695407487,0,0,0,0.164677890833908,0,0,0,0,0,0,0,0,0,0,0,0.0411261977844747,0,0,0,0,-0.00782688457143355,-0.0061290101967011,0,0,0,0.0291798150415958,0,0
X600426.SH,0,0,0,0.184025282000348,0,0,0,0,0,0.0817619278255975,0,0,0,0,0,0,0,0,0,0.0236892390994851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233057537914222,0.159267518777234,0,0.249672614482465,0,0.059015368256165,0,0,0,0,0,0,0,0,0,0,0.276281677352927,0,0.00526009655073579,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0423327882869012,0,0,0,0,0,0.0502502821227513,0,0,0,0.0964646322969149,0,0,0.0905195919989545,0,0,0,0,0.0120919382851896,0,0,0,0,0,0,0,0,0,0.0161265983898137,0,0,0,0,0.0562043456192806,0,0,0,0,0,0,0,0,0,0.103020954338023,0,-0.0250535255136492,0.0155129297551364,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.45026201066993,0,0,0,-0.0169369789977665,0,0,0,0,0,0,0,0,0,0,0.035291375563586,0,0,0,0,0,0,0,0.12856521806645,-0.201975903294448,0.105793929682274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246595882077913,-0.0401083503136128,-0.192880827154928,0,0,0.225126622076896,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.472971251391652,0,0,0,0,0,0,0.0174184878346226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354030770779088,0,0,0.0103244340332218,0,0.0154437160579119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00588757161300226,0,0,0,-0.0155009458251502,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0222345269131296,0,0,0,0.124933246713022,0,0,0.314807831675737,0,0,0,0,0,0,0,0,-0.215685758853202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508530753034483,0.0664956908541653,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0269791828035029,0,0,0,-0.131510938244209,0,0
X600985.SH,0,0,0,0,0.0392469974422054,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.533477691223146,0,0,-0.212967764654933,0,0,0,-0.0872370716647201,0,0,0,-0.00699037399394959,0,0,0,0,0,0,0,0,0,0,-0.0328075692823998,0,0,0,0,0,0,0,0,0,0.0304982147880053,-0.00861607983694961,0,0,0,0,0.00488914757654268,0,0
X000408.SZ,0,0,0,0,0.212184397574711,0,0,0.0083767509668112,0,0,0,0,0,0,0.0743560433131727,0.398175765907348,0,0.0546763853822833,0,0,0,0.0896047833201299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689841953342818,0,0,0,0.0613498341721073,0,0,0,0,-0.0332319526039744,0,0,0,0,0,0,0
X600160.SH,0,-0.07340940970785,0,0.0765325487141627,0,0,-0.0807053337602585,0,0,0,0,0,0.0633358759227991,0,0,0,0,0,0,-1.73472347597681e-18,0.166047796961303,0,0,0.0546692497499147,0,0,0,0,0,0,0,0,0,0,0,0.13460159421171,0,0,0,0,0,0,0,0,0,0,0.124062785201584,0,0.109806047850579,0,-0.025053769847802,0,-0.0144796220080687,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710066620709332,0,0,0,0,0,0.13593778034907,0,0,0,0,0,0,0,0.0079704489797372,0,0,0.157011503545286,0,0,0,0.100010391023945,0,0.255063055312341,0.0467004550683755,0,0,0,0,-0.00218075573102478,0,0,0,0,0.00356826934508957,0.0706504600591858,0,0,-0.0047756263933697,4.33680868994202e-19,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.0634334205981039,0,-0.106132127047024,0,0,-0.0789244579385063,0,0,0.744172290404881,0,0,0,-0.0232276696551995,0,-0.0156409615167342,-0.138295075165952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141316856267304,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00579199459799021,0,0,0,-0.0345953508992903,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.180325525668663,0,0,0,0,0,0.0114534182673828,0,0,0,0,0.158706045280048,0,0,0,0.053367898721354,0,0,0,0,0.0128784141706895,0,0,0,0.522096899455308,0,0,0,0,0,-0.0177700612067462,0,0,0,0,0,0,0,0,0.00845151046806317,0.0112842419932066,0,0,0,0.0311730193876363,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.333367612861913,0,0,0,0,0,-0.0269768196466938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720321166783036,-0.102617516411753,0.0767782222465667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670067478770153,0,0,0,0,0.00364183612075097,0,0
X000932.SZ,0,0,0,0,0.0164960732743999,0.018851929606193,0,0,0,0,0,0,0,0,0,0,0,0.0442257966693785,0.0284630746994139,0,0,0,0,0,0,0,0,0.270513471249924,0.348629322741217,0,0,0,0,0,0,0,0,0,0,0,0.0637763188394147,0,0,0,0,0,0,0,0,0,0.0828068839507801,-0.0146283685645216,0.0215112765605216,0.139228952370084,0,0,0,0,0
X600612.SH,0,0,0,0,0.0329518022145666,0,0,-0.174582296106193,0,0,0,0,0,0,-0.0620562265320913,0,0,0,0,0,0,0,0,0.218839721131026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837425689113243,0,0,0.0196646586631255,0,0,0,0,0,0.0688078264865724,0,0,-0.0346860506362564,-5.42101086242752e-20,0,0,0,0.0526352859390152,0,0
X600348.SH,0,0,0,0,0.0787079869366069,0,0,0,0,0,0,0,0.0378811595366484,0,0,0,0,0,0.18380055841918,0.0294643348416152,0,0,0,0.0711081307001056,0,0.179462045639403,0,0,0,0,0,0,0.0828439295889689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0164543943033399,0.00612500650105645,0,0,0,0,0,0
X300037.SZ,-0.103886467514479,0,0,0,-0.0105262543891913,0,0,0,0,0,0,0,0,0.0675060765770056,0,0,0,0,0,0,0,0,0,-0.0232460408712288,0,0,0,0,0,-0.0497447150442663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239991101364518,-0.00652963253613349,0,0,0,0,0,0
X600219.SH,0,0,0,0.0320159477535381,0.00727113118913072,0,0,0.0341175914378387,0,0,0,0,0.00879823960378404,0,0,0,0,0,0,0,0,0,0.146075735027054,0,0,0,0,0,0.101812418760943,0,0,0.0838821601726467,0,0,0.038986408049341,0.186775106305686,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00475380416803543,0.00762978750917417,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.143327182736571,0,0,0,0,0,0,0,0.241353670564737,-0.036814963649156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131179481094408,0,0,0,0,0,0,0,0,0,0,0,0,-0.106067697674673,-0.0259257698394032,0.0132752799811735,0,0,0,0,0,0
X002128.SZ,0,0,0,0.0463334010770563,0.0774846465234404,0,-3.46944695195361e-18,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.103933989007863,0,0,0,0,0.0218336429915357,0.0321576277830554,0,0,0,0.0612141248273493,0,0,0,0,0,0,0,0,0,0,0,0,0.0084301266135672,0,0,0,0,0,0,0,0,0,-0.00354106119800045,-0.00180796532038229,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0669692857189811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721699297804994,0.162328865112086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126856760729093,0,0,0,0,0,0,0.0717503732191058,0,0,0,0,0,0,0,0,0,-0.000676709819364645,0.00770622040909548,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.072535828519086,0,0,0,0,0,0.11461745369919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314187565471785,0,4.33680868994202e-19,0.054371797271926,0,0.0385609584863443,0,0,0,0,0,0.115498885180364,0,0,0,0.0417349440993002,0,0,0,0,0,0,0,-0.00867792932791223,-0.0045048287205133,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0358274844434582,0,0,0,0,0,0,0.02370454012509,0,0,0,0,0,0,0,0,0.386897679317316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423802201040794,0,0,0.0419582181819209,0.200253741940953,0,0,0,0,0,0,0,0,0,0,0,0.00511722725782487,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.20459765474652,0,0,0,0,0,0,0,0,0,0,0,0,0.0171874500426126,0.0215498602805218,0,0,0,0,0,0,0,0,-0.066862232937982,0,0.0538338872379311,-0.0384974486191865,0,0.153509783200173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185976116893216,0,0.059561577533705,-0.0372520275647881,0.0122257119704629,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.387581901904065,0,0,0,0,0,0,0,-0.0452021958865057,0,0,0,0,0,0,0,0,0,0,0,0,-0.215236492173957,0,0,0,0,0,0,0,0,0,-0.0276499570244218,0,0,0,0,0.0504811486062252,-0.107594333081061,0,0,0,-0.0517675977308436,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593671837994453,0,0.514803782098053,0,0,0,0,0,0,0,0,-0.149989879460684,0,0.298178837528693,0,0,-0.046661396145742,0,0,0,0,0,0,0,0,0,-0.300158812849263,0,0,0,0,0,0,0,0,0,0.742635390316993,0,0,0,-2.52224658482048,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872813958547022,0,0,0,0,1.05652297500997,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0214201138732434,0,0,0,0,0,0,0.0305478311105134,0,0,0,0.0727512283506204,0,0,0,0,0,0,0,-0.00809431241173598,0,0,0,-0.019775331774394,0,0,0,0,-0.0962978326689162,0,0,0,0,0,-0.0132356260980075,0,-0.0494870201011119,0,0,0,0,0,0,0,-0.0109159564236686,0,-0.00852461753745599,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111961767126733,0,0,0,0,-0.0292254093520757,0,0,0,0,0,0,0,0,0,0,0.00515426076902635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013833906300531,0.00467104435589013,0,0,0,0.0182799856566013,0,0
MKvol,0,0,0.000955581960530468,0,0,0,0,0,0,0,0,0,0,0.00087695084972413,0,0.000271365936480642,0,0,0,0,0,0.00135217286209089,0,0,0,0,0,0,0,0,0.00131595391717372,0,0,0.0008483327915326,0,0,0.00134188067000798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016198741982338,-0.00163966279562093,0,0,0,-0.00837221683566777,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128355649262772,0,0,0,0,0,0.0251392845321609,0,0,-0.20574798183587,0,0.0134549685977402,0,0,0,0,0,0.130153882180641,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468668314979803,0,0,0,0,0,0,0,0,-0.322103165840919,0.296302027498709,0,0,0,0,0,0
CarbonVol_Guangdong,0.00890456378326069,0,0,0,0,0,0,0.000687352563856801,0,0,0,0,0,-0.00186140126082115,0,0,0,0,0,0,0,0,0,0,0,0.00800361134296493,0,0,0,0,0,0,0,0,0,0,0.00134574238183131,0,0,0,0,0,0.00303164179081287,0,0,0,0,0,0,0,0,-0.00388745407981798,0.00610290350569824,0,0,0,0.0161299956391719,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118104718537387,0.0127571418398596,0,0,0,0.0512607768606556,0,0
