,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600176.SH,X601898.SH,X600010.SH,X600801.SH,X000786.SZ,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X600426.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X002466.SZ,X600803.SH,X002353.SZ,X600219.SH,X600315.SH,X600529.SH,X002075.SZ,X600486.SH,X000027.SZ,X300037.SZ,X002409.SZ,X000723.SZ,X600612.SH,X601158.SH,X000898.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600486.SH,0,0,0,0,0.0354394359554079,0,0,0,0,0,0,0.0162309345707915,0,0,0,0,0,0,0,0,0.105979462443088,0,0,0,0,0,0.0640142362464601,0,0,0.133518790938129,0,0,0,0,0,0,0,-0.050094751212441,0.177301899000854,0.0924890978243477,0,0,0,-0.0169033006504805,0,0,0,0,0,0,0,-0.0306630278939884,0.000316976324109589,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0618308772448534,0,0,0,0,0,0,0,0.0893681351488647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926217745099062,0,0,0.0244071006547249,0.0231456700799657,0,0.0605181903573185,0,0.0194922490159186,-1.73472347597681e-18,0.18945767177836,0,0,0,0,0,0,0.00380849043114295,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0.544289260542928,0,0,0,0.275232236992149,0,-0.22471706463005,0,0,0,0,0,0,0,0,0,0,-0.0883219129288729,0,0,0,8.67361737988404e-19,-0.132358583033157,0,0,0,0,0,0,0,0,0.285447325922804,0,0.00504621247921042,0,0,0,0,0,0,0,0,0,0,0.0455548487270282,0.0310670443850182,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,-0.181300694595789,0,0,-0.00939699734478178,0.360500906309255,0,0,0,0,0,0,-0.246873502799002,0,0,0,0,0,0,0.212402668363719,0,0,0,0,0,0,0,0,0,0.120529665246495,0,0.120176943418723,0,0,0.233945480842717,0,0,0,0.229609373612176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40184922225867,0,0,0.0104370374394638,0,0,0.335475673618554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539847444789905,0,0.00756215397635161,0,0,0,0,0,0.137473018075676,0,0,0,0,0,0,0.0194420887656431,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.00602668950594924,0,0.142272275789966,0,0,0,0.124594116861002,0,0,0,0,0,0,0,0,0.241411364547644,0.131004108176358,0,0.000639949263030919,0,0.0328177880325773,0,0,0,0,0,0,0,0,0,-0.0398483791307333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10494677021069,0,0.0272360026172943,0,0,0,0.0201812480167237,0,0,0,0,0.0580477726925666,0,0,0,0.0091066608770591,0,0,0,0,0,0.0394337546644601,0,0,0,-0.00923063115536507,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0425150620287075,0.00733446918643875,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090635998790653,0,0.20236184615309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.140907139333406,0.133122149978354,0,0,0,0,0,-0.0239773379275798,0.0060672059437359,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0528986189147336,0.102517000763338,0.0575886379079288,0,0,0,0,0,0.0455901786225081,0,0,0,0.0128983105367615,0.0854685546777211,0,0.0322799129697115,0,0,0,0,0,0,0,0,0,0,0.052982931788869,0,0,0.0182966852318101,0,0,0,0.0476621259267538,0,0,0,0,0,0,-0.00922054090273638,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0692988797276894,0,0,0,-0.124106281530653,0,0,0,0,0,-0.0380133945182658,-0.0725947534502013,0,0,0.100563190754421,0,0,0.177831327295905,0,0,0,0,0,0,0,0,0,0.0958095581251206,0,0,0,0.0438009448603102,0.010964389403034,0,0.0159984464386335,0,0,0,0,0,0,0,0,0,0.0130192495060895,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194467973608388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293133053041663,0,0,0,0,-0.0866181645994598,0,0,0,0,0,0,0,0,0,0,0,0,0.501444753338521,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.82464298190872,0,0,0.303299648417649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45386282209166,0,0,0,0,0,0,0,0,0,0.0856909051525551,0,0,0,0,0,-0.37791554202855,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0439793236251048,0,-0.0424029416765486,0,0,-0.0636279528216538,0,0,0,0,0,-0.0495629993959195,0,0.0246845997836806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133677592220931,0,-0.0441739269734303,-0.020173131486722,0.00694259475634431,-0.00284368629385105,0,0.0342678228591873,0,0,0,0,0,0,0,0,0,0,0,-0.00519132712452909,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.106060823942622,0,-0.0198114112404117,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000472756710015761,0,0,0,0.0971877021075881,0,0,0,0,0,0,0,0,0,-0.0367092561765799,0,0,0,0,0,0,0,0,0.0742981131246659,0,0,-0.0276804843856415,0,0,0,0,0.0170557731255203,0.0282042769730259,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000709674538298076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173796469617729,0,0,0.00453600486027282,0,9.34459251753878e-05,0,0,0,0,0,0,0,0,0,0,-0.0117341560972839,0.00534383493865404,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.00930576737229206,0,0,0,0,0.0484821596236983,0,0,0,0.0281869608829693,0,0,0,0,0,0,0,0,0,0,0.0410930108421824,0,0,0,-0.135649955841623,-0.029674846167343,0.0776924782798755,0,0,0,0,0,0,0,0,-0.0163107298659813,0,0,0,0,0,0,0,0.0558696091637296,0.012345913212243,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00259059433079043,0,0.00580474504325357,0,-0.00338932630557097,0,0,0,-0.00127448163810152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189952255297446,-0.00380079607255359,0,0,0.0111183406254276,0,0,0,0,0,0,0,0,0,0,0,0.0150879710662864,0.00636292475434811,0.0121363711801381,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0169385458472789,0,0.0108071676110436,0,-0.0498231657551719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399589215228899,0,0,0,0,0,0,0,0,0,0,0,0.00433495844567877,0,0,0,0,0,0,0.00115585343578788,0,0,0,0,0,0.044600352071155,0,0,0,0,0,0,0
