,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X601992.SH,X600688.SH,X600795.SH,X600362.SH,X600111.SH,X002460.SZ,X600188.SH,X601991.SH,X600660.SH,X600516.SH,X600547.SH,X300072.SZ,X600886.SH,X000709.SZ,X000898.SZ,X000792.SZ,X600157.SH,X600027.SH,X000408.SZ,X600339.SH,X000807.SZ,X600489.SH,X600219.SH,X000959.SZ,X600549.SH,X000723.SZ,X600808.SH,X600352.SH,X000983.SZ,X002092.SZ,X601158.SH,X000553.SZ,X000883.SZ,X002271.SZ,X600299.SH,X000630.SZ,X600008.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.146092999948942,0,0,0,0,0,0.00146781644494357,0,0,0,0,0,0.0416345033555393,0,0,0,0,0,0,0,0,0,0,0,0.34200091939827,0,0,0,0,0,0,0,0,0,0,0,0,0.20710498716298,0,0,0,0.0446898071053123,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451646043133916,0,0,0,0,0,0,0,0,0.00933080717056153,0,0.087038813948675,0,0,0,0,0,0,0,0,0.0462599823568085,0,0.16791214272265,0,0,0,0,0,0,0,0,0,0,0,0,0.0079737523827457,0.0135716397971996,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0709483412340172,0,0,0.005743996414067,0,0.00521506368602502,0.0927842427164412,0,0,0,0,-0.0500745950847291,0,0,0.0139247589993405,0,-0.0682622932657174,0,0,0,0,0.109589015161332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17410549558299,0,0,0,0,0,0.000243153172805935,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0442690794905476,0,0,0,0,0,0,0,0,0,0.0726592025174908,0,0,0,0,0,0.127128889151571,0,0,0,0,-0.113484532027176,0,0,0,0,0,0,-0.031520049380616,0,-0.228186771166719,0,0.119398779238437,0,0,0,0,-0.0869223276119577,0,0,0,-0.0122908744266149,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0.0445563080123683,0,-3.46944695195361e-18,0,0,0,0.0345062089861979,0,0,0,0,0.0632257161845042,0,0,0,0,0.0509825991521057,0,0,0,0,0,0,0,0.0528484434535669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20291632763446,0,0,0.0165696368230367,-0.00290106981843898,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.236801733092395,0,0.548962255560455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194985604383687,0,0,0,0,0,0,0,0,0,0,0,0,0.448500723355513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08053119026907,0,0,-0.0182008930263966,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354001039543258,0.232115733282739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973229636098357,0,0,0.062155243786739,0,0.00687821435408377,0,0.0637758759895523,0,0,0,0,0,-0.00893035333520997,0.00220575920745348,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.323837135919757,0,0,0,0,0,0,0,3.46944695195361e-18,0.0713438360067565,-0.0193708946858865,0,0,0,0.0037340095854116,0,0,0,0,0.0557035748367076,0,0,0,0,0,0.035081842143897,0,0,0,0,0,0,0,0.0123680482366834,0.0727696254798188,0,0,0,0,0,0,0,0,0,-0.0280773997488657,0.0368384917703775,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0512848076429918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590604793828723,0.0686605927757405,0,0,0,0,0,0,0,0,0.0530208388454429,0,0.160048929125906,0,0,0.0146473481231913,0,0,0,0,0,0,0.0520931550324274,0,0,-0.0283721240975255,0.0527059072956527,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0451130095963448,0,0,0,0.160695384916581,0,0,0,0,0.377185774703252,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0311524606154441,0,0,0,0,0,0.0781724191165726,0,0,0,0,0,0,0,0.145760893010982,0,0,0,0,0,0,0,0,0,0,-0.00202673341082561,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.200964982881638,0,0,0,0,-0.0440262562713089,0,0,0,0,0,0,0,0,-0.0170486700593251,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.154541218919259,0,0.080202956632367,0,0,0,0,0,0,0,0.204529543304147,0,0,0.0494200983155872,0,0,0,0,0.0397615934675986,0.094451823237359,0,0,0.0107608678342438,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.073826140991005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122308568762381,0,0,0,0,0.367331121852737,-4.33680868994202e-19,0,0,0,0,0.0458738623506228,0,0,0.0731813391429275,0,0,0,0,0.13699201063547,0.246330793877173,0,0,0,0,0,0,0,0,0,-0.013455143282423,0.0247336725424558,0,0,0,0,0,0
X600352.SH,0,0,0,0.00515241129306416,0,0,0,0,0,0,-0.0906804014317887,0,0,0,0.246128296568886,0.0459814110718902,0,0,0,0,-0.0276425386032823,0,0,0,0,0,0.0802139441833891,0,0,0,0.0449589040747129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285141511063225,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101417541618998,0,0.402790706812285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593759015410859,0,0,0,0.0432189549396051,0,0.169355662728175,0,0,0.0358263112925576,0,0,0,0,0,0,0,0,0,0.00831945885161461,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.0759639853492658,0,0,0,0,0,0,0.138571201117683,0,0,0,0,0,0.141919108173659,0,-0.189938976379597,0,0.273005286933773,0,0.0484209933248349,0,0,0,0,0,0,0,0,0,0,0.0887047905628229,0,0.183240960297015,0,0,0,0,0,0,0,0,0,0,-0.0151322705678883,0.0457347666419299,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.00607916298481985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00617789170894338,0,0,0,0.0408331161819152,0,0.0486759457707479,0,0,0,0,0,0.0821746516878972,0,0,0,0,0,0,0,0,0,0,0,0,0.0955922477193082,0,0.0214943717603868,0,0,0.0059908545765823,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,1.73472347597681e-18,1.35525271560688e-20,0,0,-0.0761061382097009,0,0,0,0,0.077467198583272,0,0,0,0,0,0,0,0,0.135789116551861,0,0,0,0,0.0486744954258854,0,0,0,0,0,0,0,0,0,-0.0695566630193013,0.216739845330921,0,0,0,0,0.257563311918445,0,0,0,0,-0.019677520827633,0.0610251979679278,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.00790127809832832,0.00333933544398777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249134139536383,0,0,0,0,0,0,0,0,0,0.00863351867124826,0,0,0,0,0.0471593625841884,0,0,0,0,0.203241993656631,0,0,0,0,-0.0107504124884172,0.00745036404016851,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0122795926544495,0,0,0,0,0,0,0,-0.0254624140445169,0,0,0,0,0,-0.0220392493102921,0,0,0,0,0,0.0170521812422627,0,0,0,-0.0501383946429476,0,0,0,0,0.0352340926742613,0,0,0,0,0,0,0,0,0,0,0,0,0.18375595103741,0.118682539226643,-0.024419437524409,0.00694856635241628,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.108538696133644,0,0,0,0,0.032414884174415,0,0,0,0,0,0,0,0,-0.0177723298926866,0,0,0,0.0385511745323806,0,0.115994380519006,0,0,0,0,0,0.108573109382752,-0.0188431300298511,0.118135752164195,0,0,0,0,0,0,0,0.267861840330374,0,0,0,0,0.139381503263926,0,0,-0.00476526240839915,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0244681963841481,0,0,0,0,0,0,0,0.39361980409729,0.0222799867324349,0,0,0,0,0,0,0,0,0,0,0.0311930466802723,0,0,0,0,0,0,0,0,0.0775545630248303,0,0.102551196194218,0,0.0221524938596328,0,0,0,0,0,0,0,0,0,0,-0.00312950726490336,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.148459420749866,0.357504571409621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185437281459673,0,0,0,0,0.00501571365720289,0,0,0,0,0,0.0694326526601577,0,0,0,0,0,0,0,0,0,0,0,0,0.00250707929394638,0.0248317508384284,0,0,0,0,0,0
X600176.SH,0,0,0,-0.025694558867956,0,0,0,0,0,0,0,0,0,0,-0.034918815759944,0,0,0,0,0,0,0,0,0,0,0,0.0801936442697462,0,0,0.0421790882519005,0,0.0893369394749787,0,0,0,0.164919079334339,0,-0.0944744968610006,0,0,0,0,0.106733653215524,0,0.0536344562036425,0,0,0.0130403167143569,0,0,-0.0290395879796252,0.043540374404164,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0121174252007648,-0.0679927506876416,-0.111000794233327,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354607737423901,0,0,0,0,-0.0157611454629011,0.0807473052729787,0,0,0.0255146608914944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181004297139631,0.0137461583252216,0,-0.124965943447964,0,0,0.0323447450045436,-0.048296942160738,0,0,0,0,0,0
Slope,0,0,0,0,0,0,1.13773532419137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295852494541214,0,-0.939233344022682,0,0,-0.228585826437274,0,0,0,0,0,-0.20868007355168,3.00812347615653,0,1.45771324846181,0,0,0,5.89783463847393,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685705368630207,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0590856994301422,0,0.110159115374193,0,0,0,0,0,0,0,-0.0616923062913252,0,0,0,0,0,0,0,0,0,0,0.0331215138817234,0,0,0,0,0,-0.0240915733732071,0,-0.0603411840636289,0,0,0,0,0.388343239742065,0,0,0,0,0.0319001215292222,0.000492019124397894,0.0171433695803871,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00723308034873742,0,0,-0.0311646705562031,0,0,0,0,0,0,0,0,0,0.00599783869207464,0,0.0177962528892718,0,0.0283277696139127,0,0,0,0,0,-0.0296846938204492,0,0,0,0,0,0,0,-0.078875052657633,0,0,0.00041243373463314,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000547278704787012,0,0,0,0,0,0,0,0,0,0,0,0,0.000343256992364505,0,0,0,0,0.0004267716808426,0.000156588234336115,0,0,0,0,-0.00030413892931724,0,0,0,0,0,0.000419224576632382,0,0,0,0,0,0,0,0,0,0,0,0,-0.00090412951591393,0.000718761588184657,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241143134753545,-0.0311018330630404,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141446436626853,0,0,-0.00359279843515542,0,0,0,0,0,0,0,0.0127427361518005,0,0,0,0,0,0,0,0,0,0,0,0,0.0209771852375383,-0.0233019398685488,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.0162576645010438,0,0,0,0,0,0.00409341329588069,0,0,0.003491398372897,0,0,0,-0.0148164937212155,0,0,0,0,0.016376109185729,0,-0.00284996360560055,0,0,0,0,0,-1.0842021724855e-19,-0.0106003559026952,0,0,0,0,0,0,0,0,0,0,0,0.000806605006786136,0.0121811368254008,0,0,0,0,0,0
