,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002460.SZ,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X002466.SZ,X600362.SH,X600801.SH,X600188.SH,X000786.SZ,X002271.SZ,X600795.SH,X600352.SH,X601991.SH,X002353.SZ,X600688.SH,X600111.SH,X600176.SH,X601992.SH,X000723.SZ,X600027.SH,X600426.SH,X600583.SH,X600489.SH,X600299.SH,X600516.SH,X000898.SZ,X601158.SH,X000932.SZ,X600219.SH,X000883.SZ,X600612.SH,X000792.SZ,X000709.SZ,X000553.SZ,X002080.SZ,X600486.SH,X000401.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149630240159219,0,0,0.00599093375795978,0,0.171782051044576,0,0,0,0,0,0,0,0,0.210231318961456,0,0,0,0.0683762134878552,0,0,0,0,0.361390687620346,0,0,0,0,0,0,0,0,0.0173821600542199,0,0,0,0,0,0,0.0215079175041241,0,0,0,0.00803624355886547,0,0
X600219.SH,0,0,0,0,0,0,0,0.107996907189026,0,0.054296656108097,0,0,0,0,0,0,0.0192453427005335,0.0270599043349738,0.187001788441402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874416630192414,0,0.0753737721279682,0,0,0,0,8.67361737988404e-19,0,0.0158037465021925,0,0,0,-0.0236586146780523,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0438828242366678,0,0,0,0,0,0,0,0,0.00089988129748234,0,0,0,0,0,0,0,0,0,0,0.0485616851867569,0,0,0.0565815287853032,0,0,0.0857727367757891,0,0,0.0433448132224302,0.0279166997856561,0,0,0,0,0,0.0798460515485208,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.255734608790045,0,0.118091261979949,0,0,0,0,0.119875602391467,0,0,0,-2.16840434497101e-19,0,0.039973686528918,0,0,0,0,0,0,0.124729042758557,0,0,0.0451234464463389,0,0,0.108856840347395,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556290063457454,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.388838980738637,0,0,0,0,0,0,0,0,0,0.131515272235131,0,0,0.0730541603218577,0,0,0.437237612102083,0,0,0,0,0.0113196338846328,0,0,0,0,0.0293035957091958,-0.0287728591044598,0.0508570990249708,0.0858735649288216,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.00985027656310562,0,0,0,0.00508488715143118,0,0.00972875703823152,0.0189478845259104,0,0.0841121063130149,0,0,0,0,0,0,0,0,0,0,0.00371303245125173,0,0,0,0,0,0,0.0977045539329905,0,0.119127060683242,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,-0.046629126606347,0,0,0,0,0,0,0,0.0845614319916762,0,0,0,0,0,0,0,0.494493266422478,0,0,0,0,0,0,0,0,0.120889028221116,0.156209113612921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129102176644578,-0.0392627217548912,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.0874686682918155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245735695893786,0,0.0222720840809869,0,0.0393284847670322,0.132446643792509,0,0,0,0,0,0,0,0,0,0,0,0.16889441643915,0,0.0215907758788062,0.218174396302777,0,0,0,0,0,0,0,0,0.00758317632242233,0,0
X600486.SH,0,0,0,0.152268910020809,0,0,0,-0.0696587590043683,0,0.024685735896276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156292535300698,0,0,0.0731965642202996,0,0,0,0.0176223752436953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313083458592503,0,0,0,0,0,0.00498281505846707,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0.0743424171757502,0,0,0,0,0,0.0347036981819816,0,0.295050962101615,0,0,0,0,0,0,0,0,0,0,0,0.088336507963886,0,0,0,0,0,0,0,0,0.0280216045908264,0,0,0,0,0,0,0.310309736633168,0.0640208128532094,0,0,0,0,-0.0144012176681213,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0100236340871036,0.0490392988563284,0,0.095797836175169,0,0,0,0,0,0,0.0481009754875082,0,0,0,0.197477890986923,0,0,0,0,0,0,0,0.0371025510383309,0,0,0,0,0,0,0,0.0047129462634269,0,0,0,0,0,0,0.0570167943298983,0,0.0807502022311869,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0516568696494797,0,0,0,0,0,0,0,0,0.180650332145447,0,0.0403984473564323,0,0,0,0.0596120294976387,0,0,0,0,0,0,0.0317878029538773,0,0,0,0,0,0.0532188889141448,0,0,0.0198503617783677,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00638423033333178,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118675259523587,0,0.0529164497452983,0,0,0,0,0,0.214967258676017,0,0,0,0,0,0,0,0,0,-0.238867928320387,0,0,0,0,0,0,-0.0880296860607972,0,0.315773452678478,0,-0.0593505055984302,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0914389738465138,0,0,0,0,0,0,0,0,0,0,-0.0406446631101414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192531411832922,0,0.746153352924366,0,0,0,-0.0889550026039519,0,0
TED,0,0,0,0,0,0,0,0.338001336374841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761977146413933,0,0,0,0,-0.0721024589814748,0,0,0,0,0,0,-0.0753002867015115,0,0,0,0.0745439071125722,0,0,0,0,-0.631248386353729,0.577944845761394,0,0,0,0,-0.612918786602615,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247797227459495,0,0,0,0,0,0,-0.00395004264919642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0089758758067647,0,0,0,0,0.0983064218539178,0.0114736423515879,-0.0197451576279928,0,0.0315120442126541,0,-0.00180543479797286,0,0
MKreturn,0,0,0,0,0,0,0.0364266011646708,-0.0127925212303155,0,-0.0469939729146043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184951006372917,0.0129207119293981,0.258570394353785,0,0,0.0420358500058947,0,0,0,0,-0.0393289884129047,0,0,0,0,0,0,0,0.0337420184854644,0,0,0,0,0,0,0,0.269820878783833,0.0172699131453424,0,0,0,0,0.0365475882585929,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202826828099411,0,0,0,0,0,0,0,0,0,0,-3.40166316098044e-05,0,-0.00049229030115103,0,0,0,0,0,0,0.0027704189605069,-0.00113556397522312,0,0,0,0.00386308879452102,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347072928062413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340191233223907,0,0,0,0,0,0.103495997412489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.285657659069987,-0.538058953150256,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0033398795496272,0,0.0008125475482368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354293446647716,0,0,0,0,0.0207057550445283,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0142484588626604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0057661504694542,0,0,0,0,0,0,0,0,0,0,0,0,-0.00183500822538838,0,0,0,0,0,0.00324484155030423,0,0,0,0,-0.0199636706950292,0,0
