,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X601991.SH,X600111.SH,X600176.SH,X600547.SH,X600886.SH,X000898.SZ,X600516.SH,X000786.SZ,X000709.SZ,X002271.SZ,X600352.SH,X000792.SZ,X000825.SZ,X600027.SH,X601699.SH,X600299.SH,X000553.SZ,X000408.SZ,X600219.SH,X600808.SH,X601158.SH,X600489.SH,X000883.SZ,X002110.SZ,X000959.SZ,X000983.SZ,X600426.SH,X000830.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0263552189218268,0,0,0,0,0,0,0.0353480332867033,0,0.0311261000856828,0,0.640546221918859,0,0,0,0,0,0,0,0.0824999495058918,0,0,0,0,0.0477641561211708,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00314761206493803,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0185097823516152,0,0,0,0,0,0,0,0,0.0553125639169623,0,0,0,0,0,0,0,0.0312309476910008,0,0,0,0.0224906992382708,0.0629553064593966,0,0.210680602996528,0,0,0,0,0,0,0,0,0,0.0548757502282806,0,0.0857184301303884,0,0,0,0,0,-0.00562889498449415,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.0621922240747555,0,0,0,0,0.350166038186561,0,0,0,0,0,0,0.131836906135693,0,0,0,0,0,0,0,0.294737885594275,0.20384703561153,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0111497825498756,0,0,0,0.0496888531752644,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.125225005899139,0.139511905091149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243742819691342,0,0.104458821764205,0,0.0945471422115164,0,0,0,0.00687103402012834,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0299809800414776,0,0,-0.0143520536001256,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.382390312563152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202254144003567,0,0,0,0,0,0,0.314097823407162,0,0,0,0,0.044798697226235,0,0,0,0,0,0,0,0,0,0,0,0.00099564348451194,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272418539277062,0,0,0,0,0,0,0,0,0.0269335594698264,0,0,0.215632788481833,0,0,0,0,0,0,0.025679298505704,0,0,0,0,0,0,0,0,0,0,0.148855632129997,0,0,-0.0144646471354001,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511805253056762,0,0,0.121831484490687,0.227335925439209,0.153822036997171,0,0,0,0,0,0,0,0,0,0,0.352683649827299,0,0,0.375809735986071,0,0,0,0.101472622941876,-0.082472791261121,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179026195721006,0,0,0,0.0374337834287093,0,0.0454092963521627,0.0457215709930716,0,0,0,0,0,0,0,0,0.0717777387602157,0.0188190045504196,0,0.00330391036555705,0,0.0288217541890496,0,0,0,0,0.0181061290522737,0,0,0,0,0,0,0,0,-0.00422503252085051,0,0,0,0,0,0,0
Change_TY3M,0,-0.173608251836498,0,0,0,0,0,0,-0.167076784937977,0,0,0,0,0,0,0,0.0338962614322695,0,0,0,0.01485123621835,0,0,0,-0.0410413847614793,0,0,0,0,0,0.0316275900075517,0,0,-0.072209095571217,0,-0.242498982603006,0,0,0,0,0,-0.0328909046806368,0,-1.73472347597681e-18,-0.0340963745753071,0.0712357799069561,0,0,-0.0483594985235863,0.0364437288090161,-0.0964815926769908,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737828166614696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185659131983867,0,0,0,0,1.1830108323353,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426640304547867,0,0,0,0,0,0,0,0,0,0,0.36987859528536,0,-0.0364245901364817,0,0,0,0,0,0,0,0,0,0,0,-0.0832319719989707,0,0,0,-0.158425194526385,0,0,0.783755969571292,0,0,0,0,0,0,0
RealEstate_excess,0,0.0726442610636057,0,0,0,-0.103125253339766,0,0,0,0,0,0,0,-0.0172097294528754,-0.188955508549536,0.140201582107098,0,0,0,0,0,0,0,-0.0872037468527422,0,0,0,0,0,0.029434518183386,0,0,1.73472347597681e-18,0.0149716379064003,-0.0645238531760305,0,0,0,0,0,0,0.0686300288790681,0,0,0,0,0,0,-0.0587663246537106,0.0590328791403328,0,0.0290015472252677,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0246881742742775,-0.149963803898322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00547755969639206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884443863462714,-0.0204025407024756,0,0,0,0.234148216069299,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911732832858711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259756630751367,0.00569753803728257,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.000775057057172864,0.00821595544663261,0,0,0,0,-0.00390777289056198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205240325294035,0,0,0,0.00418799196637814,0.0389170178519422,0,0,0,0,0,0.00935855111508379,0,0,0,-0.00720974040717893,0,0,-0.0265475593800177,0.0318663964447941,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132693765253931,0.00627879953454161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417440912188831,0,0,0,0.00561880627112855,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00415069797231865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00551552019104817,0,0,0,0,0,0,0,0,0,-0.000564614852440949,0,0,0,-0.055048932255494,0.0703022009823647,0,0,0,0,0,0
