,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600886.SH,X600547.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600027.SH,X600803.SH,X000708.SZ,X600111.SH,X601991.SH,X002460.SZ,X600426.SH,X600160.SH,X000301.SZ,X000983.SZ,X601699.SH,X000786.SZ,X002466.SZ,X002128.SZ,X000807.SZ,X600219.SH,X600176.SH,X000630.SZ,X600985.SH,X000933.SZ,X601168.SH,X000877.SZ,X000883.SZ,X600096.SH,X000408.SZ,X000027.SZ,X000932.SZ,X002353.SZ,X002271.SZ,X600995.SH,X600801.SH,X600483.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601168.SH,0,0,0,0,0,0,0,0,0.0750013782079353,0,0,0,0.274399126912785,0,0,0,0.600923898852049,0,0,0,0,0,0,0,0,0.0200400821186946,0,0,0,0,0,0,0,0,-0.187061832736381,0.140708645629888,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.00550134279405521,0,0,0,0,0,-0.0150674309152051,0,0
X000877.SZ,0,0,0,0.0370368242621042,0,0,-0.0427952231338771,0,0,0,0,-0.250913446131861,0,0,0.0568450316784807,0.0530201868853712,0,0,0,0,0,0,0,0,0,0,0.0459587136418139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471791265912207,0,0.0827843594943714,0,0.293031909489992,0,-0.0151570375210164,0,0,0,0,0,-0.00513416880330175,0,0
X000883.SZ,0,0,0,0,0.0379911185684732,0,0.00584972383574098,0.174736932927534,0,0.133190383301421,0,0,0.264736032681697,0.0340931708388452,0,0,0,0,0.0745642105835289,0,0,0,0,0,0,0,0,0,0,0,0,0.0466985590856236,0,0,0,0.0472904216516972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413827636522822,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.190700317377681,0,0,0.207600405345636,0,0,0,0,0.0642961524328214,0,0,0.245283442196825,0,0,0,0,0.0425410634620785,0,0,0,0,0,0.140993276684647,0,0,0,0,0,0,0,0,0,0.00552147083460156,0,0,0,0,0,0,-0.0355203892421646,0,0,0,0,-0.0100863325231254,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0212524476039547,0,0,0,0,0,0,0,0,0,0,0,0,0.0218120267391633,0,0,0,0.178912835929269,0,0,0,0,0,0,0,0,0.397855098525183,0,0,0,0,0,0,0.0743680300980932,-0.00542877029671369,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X000027.SZ,0.0566722068149103,0,0,0,0.0239970942994199,0,0.023744328677362,0,0,0,0,0,0.0849117601859802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100359262928908,0,0,0,-8.67361737988404e-19,0,0,0.0422852799951946,0,0.2483183137564,0,0,0,0,0,0.0163222231534371,0,0,0,0,-0.0253936499042959,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.0493187882093177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177606944910339,0,0,0,0,0,0.115130480035072,0,0,0,0,0,0,0,0,0,0,0,0,0.128919043670746,0,0,0,0,0,0,0.0586679790006203,0,0,0,0,0.004399786122328,0.111146139984366,0,0,0,0.0351747310355027,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350855370610365,0.0819851967855017,0,0,0,0.0202018582389582,0,0,0,0,0,0,0,0,0,0,0,0,0.246425606717969,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00899783622028381,0,0
X002271.SZ,0,0,0,0.0950603056891274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511127248712193,0,0.1235208509712,0,0,0,0,0,0,0,0,0.276809044936078,0.0974986104581572,0,0,0,0.331388308624221,0,0,0,0,0,0,0,0,0.0795405247993618,0,0,0,0,-0.0615509256770215,0,0,0.10327829868562,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529816632771589,0,0,0,0,0.240356080149315,0,0,0,0,0,0,0,0,0,0,0,0,0.0356975638093754,0,0.0915582019652475,0,0.00262778257904895,0,0,0,0,0,0.0169213926870692,0.080364915316893,0,0,0.0701960932157622,0,-0.0151356343961535,0,0,0,0,0.0649746681424483,0,0
X600801.SH,0,0,0,0,0,0,0,0,0.119249603653461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479653270076785,0,0.110594672319727,0,0,0,0,0,0,0,0.0374439171932474,0,0,0,0.0639516717002629,0,0,0,0,0,0,0.116515351754175,0,0.00395644300672139,-0.000921077486439814,0,0,0,0,0.0113242952885614,-0.165256720548582,0,0,0.0343111993742403,0,0
X600483.SH,0,0,0,0,0,0,0,0,0.0566496954498342,0.394570488652827,0,0,0,0.217049338477295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332993595164864,0,0,0,0,0,0,0.0396430243924772,0,0,0,0,0,0,0,0,0.293094029444378,0,0,0,0.011861164598447,0,0,0,0,0.00067600592346291,0,0
Change_TY3M,0,0,0,0,0,0.15716866692023,0,0,0,0,0,0,0,0,-0.17510309272543,0,0,0,-0.0197250251438325,0,0,0,-0.209435478141471,0,0,-0.0528953587681479,0,0,0,0,0,0,0,0,0,0,0.0712686149096283,0,0.176064997968153,0,0,0,0,0,0,0.00562447264510017,0,0,0,0,0,0,-0.116692338464559,0.249724784035481,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641314388368154,0,-0.445251200253754,0,-0.0203739582820635,0,0,0,-0.147773910130816,0,0,0.383653540448133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259047943556246,8.67361737988404e-19,0,0,0,0,0,0.748345476909624,0,0,0,0,0,-1.57166777122538
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150651364522198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029314632082626,0,0,0,-0.0991052519422265,0,0,0,0,0,0,0.061170906339826,-0.0465714386937631,0,-0.0383539411203534,0,0,0,0.432983000286969,0,-0.0618256922968034,0,0,-0.0321479290141333,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029641219613076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248426743534114,0,0,0,0,-0.0481359878857403,-0.191183819683416,0,0,-0.0203565160109252,0,0,0,0,0,0,-0.0213587229640313,0,0,-0.0225766478277345,0,0,0,0,-0.0445938872228378,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469761788498799,0,0.0279576886147293,0,0,0,0,0,0,0,0,0,0,0,-0.0378392233132553,0,0,0.0191056649778415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279859236891432,0.110860527009407,0,0,-0.00123602330338045,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00271111852774858,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.000342042180857362,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541878694786083,0,0,0,0,0,0,-0.000491623154764137,0,0,0,0,0,0,0,0,0,0,0,0,0.00520546639425349,0,-0.00157571561232418,0,0,0,0,0.0219259203567412,0,2.71050543121376e-20,0,0,-0.00219202827739036,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773649981245976,0.026296207745948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126658785874617,0,-0.0261716733219475,0,0,-0.00216355770590134,0,0,0,0,0,0,0,-0.0131942870863004,-0.0830977271718986,0,0,0,0,0.00673722536786392,0,0
