,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X600010.SH,X600547.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600886.SH,X601600.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X600803.SH,X600027.SH,X601699.SH,X601991.SH,X000983.SZ,X000408.SZ,X600160.SH,X000629.SZ,X000786.SZ,X000723.SZ,X600378.SH,X600219.SH,X600995.SH,X600348.SH,X600489.SH,X600096.SH,X600157.SH,X000933.SZ,X000807.SZ,X002080.SZ,X600688.SH,X600985.SH,X000831.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000933.SZ,0,0,0,0,0.543617861967445,0,0,0,0,0,0,0,0,0,0,0,0,0.0199817121284335,0,-0.010994182920339,0,0,-0.20899197647644,0,0,0,-0.150335607213889,0,0.0890801564840797,0,0,0,0,0.232868160019728,0,0,0,0.189473070458145,0.155028567253851,0,0,0,0,0,0.14767700102403,0,0,0,0,0.22435711036249,0,-4.33680868994202e-19,-0.0325739434983165,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14856224568892,0,0,0,0,0,0,0,0.140900561657566,0,0,0,0,0,0,0,0,0.0157983885002408,0,0.0286121261738744,0,0,0.0141973395577381,0,0.309226695195218,0,0,0,0,0,0.0490253106081572,0,0,0,0,0,0,0,-0.0354765799101836,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132768416193575,0,0,0,0,0,0.0849584462862242,0,0,0.0832786400205969,0,0,0.101375112235125,0,0,0,0,0,0.0186930432557342,0,0.221977191753491,0.14694403968718,-1.73472347597681e-18,0,0,0.00906192839320366,0.038319590576877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.122920436579774,0,0,0.00135604483205712,0,0,0,0,0,0,0,0,0,0,0,0.0532587782611043,0,0,0.0170389912125102,0,0,0,0.0668576166169819,0,0,0,0.0882782969492056,0,0,0.0463333656709511,0,0.0672492381121662,0,0,0,0,0,0,0,0,-0.0247585657180475,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0987999368886043,0,0,0,0,0,0,0,0,0,0,0,0.0723028482837711,0.0566014286622516,0,0.218826291515843,0,0,0,0,0,0,0.0937079880051052,0.178231954846599,0,0,0.235054186855555,0,0,0,0,0,0,0,0,0,0,0.0175463987893921,0,0,0.0127467278174131,0,0,0,0,0,0,-0.00859984458284162,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.115597714130808,0.00868551738269998,0,0,0,0,0,0,0.728410416215414,0.22994357991915,-0.120104499616346,0,0,0,0,0,0,0,0,0,0,0,0.02888838068683,0,0,-1.01836833082992e-05,0,0,0,0,0.0134680037388512,0,0.0403823338395645,0,0,0,0,0,0,0,0,0.0210941351194482,-0.0623308939808327,0,0,0,0.0689977614466356,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.0420496990174433,0,0,0,0,0,0,0,0,0,0,0,0,0.021436667046086,0,0,0,0,0,0,0,0.234987145798131,-0.0400089415468352,0,0,0,0,0,0.0958661357956,0,0.195404075924909,0,0,0,0.000149999480838189,0,0,0,0.128685683673574,0,0,0,0,0.0435077093501882,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.00802631598525784,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915341673920187,0,-0.0471505112280543,0.175539927239164,0,0,0,0,0,0,-0.0601774816376649,0,0,-0.0288994088360989,0,0,-0.0919391610349714,0.150735393925832,0,0,0,0,0,0,0,0,-0.228866100043703,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.0708944300845505,0,0,0,0,0,0,-0.0782413491897583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232237313005801,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165466193218376,0,0,0,2.25957799776191,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.110351059857221,0,0,0,0,0,0.0962817026423299,0,0,0,0,0,0,0,0.0362026819465698,0,0.081847591853563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152003806324875,0,-0.175797402481829,-0.5733103985027,0.418461105771649,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0141025772815766,0,0,0,0,0,0.0329521430801811,0,-0.0332080068588534,0,0,0,0,0,0,0,0,0,0,0,0,0.059221348396408,0,-0.00518144751388541,0.0840826070949922,0,0,0,0,-0.00555689188597276,0,-0.190003652359938,0,0,0,0,0,0,-0.0259128933171272,0,0,0,-0.0345671929098893,0,0,0,0,0,0,0.213078990627116,0,0,0,0
MKreturn,0,0,0,0,0,-0.0388461994331815,0,0,0,0,0,0,0,0,0,0,0,0.0982134865840769,0,0.109916590837751,0,0,0,-0.0548834554030533,0,0,0,-4.33680868994202e-19,-0.036428815759547,0.00890829746772584,0,0,-0.0835893514522598,0,0,0,0,0,-0.036157305270222,0,0,0,0,0,0,0,0,0,0.00791703047121553,0.0638979548120749,0,-0.00506480908881841,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000508941782264983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328986090053917,5.2440965570445e-05,0,0,0,0,0,0,0,0,0,0,0,0.000855905759965238,0,0,0,0,0,-0.00290385870222896,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00232174395490333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198204715294641,0,0,0,0,0,0,0,0,0,0.00264726466131486,0,0.000731523214226408,0,0,0,0,0,0,0,0,0,-0.00525901946225996,-0.0124855296119391,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116724677948,0,-0.00579156516316632,0,0,0,0,0,0,0,0,-0.00127870724970635,0,-0.0015581670612037,0,0,0,-0.00107136304734073,-0.000591055007838803,0,0,-0.000499538697418,0.00530176566419591,0,0,0,0,0,0,-0.0176999243071135,0,0,0,0,0,0.0112821359298926,0,0,0,0,0,0,0
