,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X601898.SH,X600547.SH,X601600.SH,X002460.SZ,X600660.SH,X600886.SH,X002466.SZ,X000792.SZ,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X600176.SH,X600027.SH,X601991.SH,X000807.SZ,X600489.SH,X000786.SZ,X000983.SZ,X601699.SH,X600160.SH,X000932.SZ,X000630.SZ,X002080.SZ,X000408.SZ,X000539.SZ,X000629.SZ,X600219.SH,X300037.SZ,X600688.SH,X000723.SZ,X600995.SH,X600157.SH,X000933.SZ,X600612.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600219.SH,0,0,0,0,0,0,0.153381144265179,0,0,0,0.0423259678415406,0,0,0,0,0,0,0,0,0,0.121147609010335,0,0,0,0,0,0,-0.0101883171032896,0,0.0114834325782906,0,0,0,0,0,0,0,0,0,-0.0636704166941082,0,0,0,0,0,0.150840027114189,0,0,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.13278399000135,0.0103957462081887,0,0,0,0,0,0,0,0,0,0,0.0502180192269069,0.0280281438210267,0.173709649044739,-0.31357896607516,0.0398091502002754,0,0,0,0,0,0,0,0,0,0,0,0.0507648066437137,0,0,0.0178443267293852,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0308863001261032,0,0,0,0,-0.0167725853849961,0,0,0,0,0,0,0
X600688.SH,0.0851200146040903,0.0900957900972411,0,0,0,0,0,0,0,0,0.0720561266434986,0,0,0,0,0,0.0241576975655387,0,0,0,0,0,0.037790340411335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543272277923761,0,0,0,0,0.030676106215005,0,0,0,0,0,-0.00126372017462398,0,0.0355141194619054,0,0,0,0,0
X000723.SZ,0.0747427692949155,0,0,0,0,0,0,0.13383253055439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764785432544749,0,0,0,0.24488663378681,0,0,0.0599894830981935,0,0.199313656351784,0,0,0,-0.0333585697370859,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0.0140428596126906,0,0,0,0.153451953975516,0,0.0270937389462127,0,0.125047312215145,0,0,0,0,0,0.342008366061659,-0.0490298598239347,0,0,0,0,0,0,0,0,0,0,0,0.0186885735099373,0,0.145026186665176,0,0,0,0,0,0,0,0,-0.0795603967799277,0.182630767572937,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0291808202683526,0,0,-0.087264233119487,0,0.0478391176366689,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120977898745963,0.0871646697202193,0.0363097920031289,0,0,0,0,0,0,0,0,0,0.208348499213484,0,0.0515080662154936,0,0,0,0,0,0,0,-0.0298579801481205,0.222889646318643,0,-0.0386706978090884,-8.67361737988404e-19,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0.10339333372581,0,0,0,0,0,0,0,0,0,0,0,0.0226264706625324,0,0,0,0,0,0,0,0,0,0.397066194070686,0,0,0,0.0656545161012554,-0.0173309752275433,0,0,0,0,0,0.0750162576859972,0,0,0,0,0,0.0468830566381653,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,-0.0101291109632243,0,0,0,0,0,-0.0777728839779602,0,0,0,0,0,0,0,0.190124935056219,0,0,0,0,0,0,0,0,0,0,-0.010666207394961,0,0.136740634438528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309355424981305,0,0,0,0,0,0,-0.0239640644929483,0,0,0,0,0,0
X000027.SZ,0.0407866986699697,0,0,0,0.002818717608139,0.0334052372355013,0,-0.0511443501008417,0,0,0,0,0,0.180410779290739,-5.42101086242752e-20,0,0,0,0,0,0.0500763109317543,0,0,0,0.0217780893542489,0,0,0,0.181556882713425,0,0,0,-0.126748063419365,0,0,0,0,0,0,0,0,0,0,0,0,0.22153615585162,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0242812478125847,0,0,0,0,0,0.136458134086378,0,0,0,0,0,0,0,0,0,-0.144690111832917,0,0.0407145312507892,0,0,0,0,0,0,0,0.126053180094407,0,0,0,0.00384542230439336,0,0,-0.121176756602894,-0.0692867527583271,0.0931815038574265,0,0,0,0,0,0,0,0,0,0,0,0.0179228373241811,-0.0168184160234909,0,0,0,0,0,0
Slope,0.0122327955716809,0,0,0,0,0,0,0,0,0,-0.0941804915100332,0,0,0.110487005472017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081129590603897,0,0,0,0,0,0,0,0.0708797979282863,0,0,0,0,0,0,0,0,0,0,0,0,0.559884046359055,0,0.648147529767987,0,0.556527832927161,0,0,0,0,0,0
TED,0,0.189980054029155,0,0,0,0,0,0,0,0,0.0419280620919514,0,0,0,0.0120732869358345,0,0,0,0,0,0.285087681085615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790777547243213,0,-0.169862464673409,0,0,0,-0.248817465860714,0.768636828790592,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216384249584267,0.00377857822774098,0,0,0,0,0,0,0,0,-0.200730323754711,0.22664653284161,0,-0.0749178078174439,0,0,0,0,0.0938725250568142,0,0,0,0,0,0.0324567040165709,0,0,0,-0.153132561712923,0.0621159390162739,-0.0441131605182142,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0145911209947703,0,0.224911854398056,0,0.0695835723972072,0,0,0,0,0,0,-0.0108721366723687,0,0,0,0,0,0,-0.119017791907819,0,0,0,-0.0726665655323275,0,0,0,0,0,0,0,-0.00789850751388453,0,0,-0.0907109978971113,0,-0.0175990829907889,0,0,-0.0294764743333536,0,0,0.060602129793726,0.0035364216642671,-0.00621449226290962,-0.0231204130864607,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00116423757212628,0,0,0,0,0,0,0,0,0,0,0.000516537953796127,0,0,0,0,0,0,0,0,0,0.00110226100705414,0,0,0,0.000241956842006562,0,0,0,0,0,0,0,0,0,0,-0.00067526684647114,0,0,0,0,0,-0.000553050723673325,0.00324622959037441,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182587121392139,0.00379995989597096,0,0,-0.0135562396041434,0,0,-0.00395640468524728,0,0,0,-0.0121745596796062,0,0,0,0.00527471357713018,0,0,-0.0134805193245492,0.00884047002267961,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195038066749008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980144918977091,0,0,0,0,0,0,0,0,0,0,0.0300990687973157,-0.0374516666472916,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0043890677023911,0,0,0.00151392518969881,0,0,0,0,0,0,0,0,0,0,0,0,-0.00181072384286803,0,0,0,0,0,-0.00114748208529861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109767392016636,0,0.00460217769319845,0,0,0,0,0.0103409244378945,-0.00479158987963643,0,0,0,0,0.00112389119190477,0
