,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X002466.SZ,X601898.SH,X601600.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X600547.SH,X300072.SZ,X600886.SH,X600111.SH,X601992.SH,X000898.SZ,X600176.SH,X000786.SZ,X600352.SH,X000553.SZ,X600027.SH,X600299.SH,X000792.SZ,X000709.SZ,X000825.SZ,X002271.SZ,X000408.SZ,X601699.SH,X600426.SH,X601158.SH,X600489.SH,X000830.SZ,X600808.SH,X600219.SH,X000883.SZ,X600315.SH,X600157.SH,X002470.SZ,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0.0974182418099991,0,0,0,-6.93889390390723e-18,0,0,0,0.307513707124984,0,0,0,-0.0182808206968238,0,0,0,0,0.00413239499292137,0,0,0,0.0780790918252649,0,0,0,0,0,0,0,0,0,0.00666216189558138,0,0,0,0.194607584865269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.125471689110416,0.0564309904702757,0,0,0,0,0,0,0,0.187279345227416,0,-0.0830235472300783,0,0,0.0422361311848295,0,0,0.16827928439694,0,0,0,0,0,0,0,0,0,0,0,0.0287446727013477,0,0,0.054871716605443,0,0,0,0.0178932726641633,0,0,0,0.089061618812225,0,-0.0181078559753514,-0.0120470249106491,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173634145051668,0.143640795597375,0,0,0,0,0,0,0.0947689804492123,0,0.0410099048147383,0,0,0,0,0,0,0,0.470539131859213,0,0.0581855816890615,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0191328887234998,0.0217133816691716,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.00447589834913124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293918039089089,0,0,0,0,0,0,0.0411952060403703,0,0,0,0,0,0,0.0820370298506884,0.238373365746996,0.171152942221575,0,0,0.0120889922849407,0,0,0,0,0.00474945505758872,-0.00858490602644908,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557216232271192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139312665091319,0.496377544532099,0,0,0,0,0,0,0,0,0.0377161071129594,-0.00650825375089531,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.069379440889297,0,0,0,0,0.014252760732933,0,0,0,0,0,0,0.0160821301452477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101958144395691,0.111917116530822,0,0,0.132829088444026,0,0,0,0,0,0,0,0,0,0,-0.00436752981317077,0,0,0,0,0,0
X000408.SZ,0,0,0,0.118824614306805,0,0,0,0.0329080158509859,0.138529558987583,0,0,0,0,0,0,0,0,0,0,0.00437670494410083,0,0.2055039261053,0,0,0,0,0,0,0,0.0263595186024642,0.0620990109661801,0,0,0,0,-0.0236258056354457,0,0,0,0.010869830793817,0.0594214334445717,0,0,0,0,0,0,0.0334454788520233,0,0,-0.0109920952228342,0,0,0,0,0,0
X601699.SH,0,0,0.213359066910809,0,0,0,0,0.216175293492988,0,0,0.0538604615040185,0,0,0,0.111095883205508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386581514563224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159422853703411,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33365927235279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297137561323284,0,0,0,0,0.0280025966717015,0,0,0,0,0.0265875408533369,-0.0167901709497417,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0198295583404331,0,0,0,0,0,0,0,0,0,0,0.0216125123471532,0.0612119037247528,0,0,0,0,0.0155204564523282,0,0,0,0,0,0,0,0,0,0.0358673311955629,0,0,0,0,-1.0842021724855e-19,0,0.177059909743164,0,0,0,0,0,0.108729139555394,0,-0.0192698614941666,-0.00916553436584758,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0117379908340659,0,0,0,0,0,0,0,0,0,0,0.694750956006662,0,0,0,0,0,0,0,0,0,0,0.0338936589628988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105766666525027,0,0.0431583566895917,0,0,-0.00104762510047934,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168532759647613,0,0,0,0,0,0,0,0,0.246032218331195,0.223741377161926,0,0,0,0,0,0.404378395562674,0,0,0,0.481284138323497,0,0,0,0,0,0,0,0,0,0,0,0,0.0557940144096881,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0374363146837974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626200304146664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0132740212724071,0,0.0120667072738972,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0109978549963371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118476363662661,0,0,0,0,0.0795462224265667,0,0,0,0,0,0.175039806585602,0,0,0,0,0,0,0.0358023298155147,0,0,0,0,0,0,0,0.0402503705038687,0,-0.00250487280362388,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393108914631221,0,0.0162110506815613,0,0,0.0200847925219951,0.0198345324168288,0,0,0.0942978734150152,0,0,0.0410871405938339,0,0,0.0575561533057252,0,0,0,0,0,0,0.0670824971846338,0,0,0,0,0,0.0782215181541676,0,0,0,0.0137292373372256,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212542245202177,0,0,0,0,1.73472347597681e-18,0,0,0.187032188125654,0,0,0,0.101143178466419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138225553502511,0,0,0,-0.0333963688740367,-0.0173860314480049,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923411732726886,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,-0.0936674054614849,0,0,0,0,0,0,-0.00802622182151605,0,0,0,0,0.0211517685994796,0,0,0.0829586915192045,0.42179971012321,0,0,0,0,0,0,0,0,0,0,0,0.12734204290659,0,0,0,0,0.121760444100831,0,0,0,0,0,0.0223525273930563,0.0501077911750716,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0687604266161034,0,0,0,0,0,0,0,0,0,0.0579317694469266,0,0,0,0,0,0,0,0,0,0.0387914172823112,0,0.0163785201413863,0,0,0,0,0,0,0,0,0,0,0,0,0.0265500484641479,0.151730306293761,0.0728935600471892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.124948340845708,0.258324351093412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114033490280378,0,0.125713899693189,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833618603769774,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0864154930621547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432312521767765,-0.112183352908556,0,0,0,0,0,0,0,0,-0.0765575930773639,-0.106392055094395,0,0,0,0,0,0
Slope,0,1.44926546122734,0,0,0,-0.514929077678346,0,0.315158576520222,0,0,0,0,0,0,0,0,0,-0.383549670136701,0,0,0,0,-0.385193619655554,0,-0.418094171252942,0,0,0,0,0,0,0,0,-0.800152992989177,0,0,0.425065334637116,0,0,0,0,0,0,0,0,0.501172385125507,0,0,0,0,-0.577651070591993,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00893118516284,0,0,0,0,0,0,-0.577289355656359,0,0,-0.103664428253193,0,0,0,0,0,0,-0.188047117082914,0,0,0,0,-0.0535678814503351,0.288344496958406,0,0,-0.12229039239573,-0.467433488617788,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0825617447680608,0,0,0,0,0,0,0,0,0,0,-0.101868063950159,0,0.0580075242006256,0,0,0,0,-0.0497697441866463,0,-0.0284444721369834,0,0.0469336222297469,0,0,0,0,0,0,0.0388125310204646,0,0.0258672188213389,0,0,0.0465083817584572,0,0,0,0,0,-0.133712198973436,0,0,0,0.0121015797559673,-0.011550314134155,0,0,0,0,0,0
MKreturn,0,0,0,0.0228012564840738,0,0,0,0,-0.152051162317095,0,0,0,0,0,0,0,-0.0264326015291811,0,0,0.117784314033168,0,0,0,0,0,0.0109414572733819,0,0,0,-0.0643614496758313,-0.0329262744141288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150245537712429,-0.0207489843625766,0.233361686642966,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00349356596211611,0,0,-0.00323635776322878,0,0,0,0.00520333189412073,0,0,0,0.00515645959537302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133208709751721,0,0,0,0,0.00480282685407879,-5.55610051594181e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.0090091394604123,0,0,0,0.00469669648003373,0,0,0,0,0,0,0,0,0,0,0,0.0117459525993648,0,0,0,0,0,0,0.0424167582924646,0,0,0,0,0,-0.0142759047018447,0,0,0,0,0,0,0,0,-0.0146437959284737,0,0,0,0,0.0269898798612243,0,0,0,0,-0.00390490894818593,-0.0258830890265961,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.0117442338995936,0,0,0,0,0,0,0,0,0,0,0,0.00340761442345764,-0.00778009005928216,0,0,0,0.0306221733092266,0,0,0,0,0,0,0,-0.0041936521924708,0,0,0,-0.00576781407796375,0,0,-0.00503659813554654,0,0,0,0,0,0,0,0,0,0,-0.0294387208583011,0,0.00801816771011997,0.00110060467180659,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.017004236729095,0,0,-0.0271981242867644,0,0,0,0,0,-0.00767766426131586,-0.0190359100428032,0,0,0,0,-0.00660273437559273,0,0,0,0,0,0.0210096307101889,0,0,0,-0.00391719263765036,0,0,0,0,0,0,0,0,0,0,0,0,-0.00278815953303382,0,0,0,0.0231596868503626,0.0230835410132832,0,0,0,0,0,0
