,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600688.SH,X600352.SH,X601991.SH,X000786.SZ,X600111.SH,X600795.SH,X600027.SH,X601992.SH,X600176.SH,X600299.SH,X002075.SZ,X600126.SH,X600426.SH,X000723.SZ,X600529.SH,X600486.SH,X000401.SZ,X600315.SH,X601158.SH,X002353.SZ,X600219.SH,X002466.SZ,X600516.SH,X000898.SZ,X000932.SZ,X002409.SZ,X600612.SH,X000883.SZ,X000553.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601158.SH,0,0,0,0,0,0.0126842021184035,0,0,0,0,0.0582486114632719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550647169059648,0.0117202301931116,0.084630426740713,0,0,0,0,0,0,0.0298436631858397,0,0.0273765556914519,0,0,0,0,0,0,0,0,0,0,-0.00425580707995574,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,-0.15777430725553,0,0,0,0,0,0,0,0,0,0.0554188726143013,0,0,0,0,0,0,0,0,0,0.0554904732062038,0,0.67889557267634,0,0,0,0,0,0,0,0,0,0.256218378876979,0,0,0.0707574542118152,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,-0.00346413962221872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114004368627064,0.0911627737870205,0.0240641281477098,0,0,0,0,0,0,0,0,0.0299670826490672,0,0,0.0786996635199228,0,0,0.00935191693357657,0,0,0,0,0,0.0101014016848072,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.135973356297806,0,0,0,0.222113369666322,0,0,0,0,0,0,0,0,0.139713251707979,0,0.0509943941296314,0,0,0,0,0,0,0,0,0,0,0,0.220210216383231,0.153885093992687,0,0,0,0.117180670139727,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036916108863009,-0.0121791407171694,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.114120666548317,0,0,0,0.014803962170677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140258146647663,0,0,0,0,0.0830763139693513,0,0.0405384558999597,0,5.42101086242752e-20,0.156621390337305,0,0,0,0.0798472191567888,0,0.0983484629861508,0,0,0,0,0,0,0,0,0,0,0,-0.0161437876897258,-0.00372194885559494,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.120095868566445,0,0,0,0,0,0,0,0,-0.0222137704204575,0.112446051016652,0,0.0204480524043367,0,0,0,0,0,0,0,0.00341735667120506,0.0506958824177847,0.00275068759136193,0,0,0,0,0,0.019440198768084,0,0.0584093479234951,0,0,0,0,0,0,0,0,0,0.00416532828485443,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0472738760795471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207233301124336,0,0,0,0.0123914809329169,0,0,0.0177123505338951,0,0.043558782644795,0,0,0,0.00183289562222166,0,0,0,0,-0.0818541048546523,0.00784673991772415,-0.0195375144979196,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.168615205822707,0,0,0,0,0,0,0,0,0,0,0.175761959009584,0,0,0,0,0,0,0,0.555822436678736,0,0.079869016539969,-0.0354785970437767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456211093431266,0.051577472299202,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0920816445534254,0.105759347787099,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625432896829953,0.0717367279981005,0,0,0,0,0.000609385517253536,0,0,0.0249015139241203,0,0,0,0,0,0,0,0,0.0222502862952478,0.0157047914332917,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252629303400891,0,0,0.149788155392264,0,0,0,0,0.01881108364139,0,0,0,0,0,-0.0580777754517229,0,0.16190656541928,0,0.0188544649730855,0,0,0,0,0,0,0,0,-0.0947078145751513,0.000175331395822455,-0.0112154807890299,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.0414015690912259,-0.0413881416321353,0,0,0,0,0,0,0,0,0.195888166476132,0,0.0988945762106739,0,0,0,0,0,0,0,0,0,0.0145974811718625,0.0114705702063645,0.368311213034979,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0466685709330568,-0.0174809379407153,-0.0179514701731227,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0207093676042546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263712914664304,0,0,0.13521180151435,0,0,0,0,0,0.0692514998501895,0.0214384057293637,0,0,0,0,0,0.0753437248011238,0,0,0,0,0,0.0213736957352757,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0284931736882061,0,0.0728914927105704,0,0,0,0,0,0,0,0,0,0,-0.0457557453558313,0,0,0,0,0,0,0,0,0,-0.0465236457040828,0,0,0,0,0,0,0,0,0,0,0.167997620638678,0,0,0,-0.204209235882181,0.298891924332999,0,0,0,0,-0.0636298986004257,-0.218674429919716,0,0,0,0,0,0
Slope,0,0,0,0,0,1.23362086588688,0,0,0,0,0,1.05616151904032,0,0,0,0,0,0,0,0,-0.432603138686102,0,0,0.960585358059742,0,0,0,0,0,-1.76414765868292,-1.21601443235434,0.447433215082419,-1.00060194839138,0,0,0,0,0,0,0.962309459235224,0,0,0,0,0,-0.836514061837939,0,0,0,0,0,0,-1.82443596667451,0,1.45119388679443,0,0,0,0
TED,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.405767369468232,0,0,0,0,0,0,0,0,0,0,0,0.147401438967845,0,0,0,0,0,0.0831732528198184,0.00414125573558055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348793192059653,0,0,0,0,-0.563966862682932,-0.283205520701394,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0640040352656654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223378750613765,0,0,0.13720051091834,-0.0178412385585863,0,-0.0499271407852999,0,0,0.0679884333040116,-0.0211697256146922,-0.00147524285624108,0,0.0278058811735482,0,0,0,0,0,0,0,0,-0.0237493148235689,0,0,0,0,0,0,0,0,0.00896600408577908,0.00855091965016078,0,0,0,0,0,0
MKreturn,0,0,-0.026551034969886,0,0,0,0,0,0,0,-0.112683227354691,0,0,0,0,0,0,0,-0.0393879256595746,0,0,0,0,0,0,0,0,0,0,0,0.00247822081695232,0,1.73472347597681e-18,0,0,0,0,-0.0844350501921125,0,0,-0.147433799028653,0,0,0,0,0,0,0,-0.0259975545435017,0,0,0.0309927321070838,0.0456604786038217,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000591182304056058,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00860829544011157,0,0,0,0.00356473352305768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725386505045196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324167579202769,-0.0222364691750062,0.0406755427516271,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000919953195682549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206397668150445,-0.00706575927154492,0.00672110023951651,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00217580738873424,0,0,0,0,0,0,0,0,0,0,-0.00159812852863877,0,0,0,-0.000897613883681527,0,0,0,0.0087018208285963,0,0,0,0,0,0,0,-0.00177445739539107,0,0,0,0,0,0.00404716654459737,0.000534763242424135,0,0,0,0,0,0
