,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600660.SH,X600688.SH,X300072.SZ,X600795.SH,X600362.SH,X601992.SH,X002466.SZ,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X600516.SH,X000898.SZ,X600176.SH,X000709.SZ,X600157.SH,X600352.SH,X600027.SH,X000786.SZ,X000553.SZ,X000792.SZ,X000408.SZ,X600489.SH,X600219.SH,X002271.SZ,X601699.SH,X600808.SH,X000959.SZ,X000983.SZ,X601158.SH,X000883.SZ,X600339.SH,X000723.SZ,X002092.SZ,X002470.SZ,X600299.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741737628837161,-0.0324025652573965,0,0,0,0,0,0
X600299.SH,0,0,-0.157173736358332,0,0,0,1.73472347597681e-18,0,0,0.0959276379782224,0,0,0,0,0,0,0.0767577599226558,0,0,0,0,0.0659098190651635,0,0,0.024249969151651,0,0,0,0,-0.046656795448497,0,0,0,0,0,0,0,0,0,0,0,0,0.212537014445916,0,0,0,0,0,0,0.0426957778060442,-0.0179338145291323,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258488441576805,0,0,0,0,0,0,0.130333400437778,0,0,0,0,0,0,0,-0.0125194303090259,0,0,0,0.124596655567476,0,0,0.00798427395818572,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659505239015208,0.0222887358266502,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0152399409383825,0,0,0,0,0,0,0,0.0216898869003504,0,0,0,0,-0.118359652830324,0,0,0,0,0,0,0,0,-0.0297517111189864,0,0,0,0,0,0,-0.0707834762303034,0,0,0,0,0,0,-0.0824755086967767,0.0319352779788976,0,2.16840434497101e-19,0,0,0.00429728929504765,-0.0172838005703918,0,0,0,0,0,0
Slope,0,0,0,0.0466189235511044,0.175007457440298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595950331750704,0,0,0,0,-0.0177966090099707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694400486697098,0,0,0,4.21444351512786,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248084291187741,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.158363015615667,0,0,0,0,-0.253869635256784,0,0,0,0,0,0,0,0,0,0.0398811439201898,0,0,0,0.0644919948846289,0,0,0,0,0,0,-0.0266305805294416,-0.0556638313633004,0,0,0,0.146270807289934,0,0,0.291236595404803,0,0,0,0,0,0,0,0,0,0,0,-0.0129008437529608,0,0,0,0,0,0
MKreturn,0,0,0,4.33680868994202e-19,0.00106698206016627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10748205038053,0,0,0,0,0.0335562046021057,0,-0.00630662683663962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00930087173419553,0,0,0,-0.00169063244590644,-0.00383980406580456,0,0,0.0700929188281887,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00129542039290708,0,0,0.000844038611432251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026880851393839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00088809511332934,0,0,-0.00196309025351401,0.00399253067731729,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032985886227387,0,0,0,0,0,0,0,0,0,0,0,0,0.0420123853069824,0.0959434781714155,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00747270055259278,0,0,0,0,0,-0.0123807483802503,0,0.027494707927892,0,0,0,0,0,0,0.0157865016001791,0,-0.0204862485338082,0.00508451381103513,0,0,0,-0.0226617421912076,0,0,-0.00890842815905455,0,0,0,0,0,0,0,0,0,-0.0114206936894538,0.0333724482788583,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00739952501865407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000904877675658703,0,-0.00515323604068623,0,0,0,0,0,0,0.00846484285779591,0,0,0,0,0.00285225685454882,0,0,0,0,0,0,0,0,0,0,0,0,0.00490666645545901,-0.0155140042860548,0,0,0,0,0,0
