,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600547.SH,X600011.SH,X600886.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X600489.SH,X000792.SZ,X600362.SH,X000708.SZ,X600010.SH,X600803.SH,X600111.SH,X600027.SH,X002460.SZ,X600426.SH,X601991.SH,X600160.SH,X000301.SZ,X000983.SZ,X601699.SH,X002466.SZ,X000786.SZ,X600219.SH,X000807.SZ,X000630.SZ,X002128.SZ,X601168.SH,X600176.SH,X000933.SZ,X600985.SH,X600096.SH,X000877.SZ,X000408.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X002271.SZ,X000932.SZ,X002409.SZ,X600801.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601168.SH,0.0974722920195488,0,0,0,0,0,0,0,0,0,0,0,0.149977233503631,0,0,0,0.606498195509565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255747725434677,0,0,-0.162374757363241,0,0.0055000902517228,0,0,0,0,0,0,0,0,0.0304888892572293,0,0,0,0,0,0,0,0,-0.00755854993643867,0,0
X600176.SH,0,0,0,0,0,0,0.0141714221330658,0,0,0,0,0,0,0,0.0835583533357133,0,0,0.08267670345831,0,0,0,0,0,0.511847177774292,-0.127848251954152,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.017814135185984,0,0,0,0,0.241513652231499,0,0,0,0.0188230001618973,0,0.179323897839735,0,-0.124022382443001,0,0,0,2.16840434497101e-19,0.0389249025399945,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.370338305430034,0,0,0,0,0,0,0,0,0.033208075511177,0,0,0,0.116459638804604,0,0,0.00301943414120171,0,0,0,0.0332945113006485,0,0,0,0,0,0,0,0,0.0408528878701729,0,0.0451010291167817,0,0,0,0,0,0.105435554890165,0,0.0680183139157465,-0.109485584506168,0,0,0,-0.0421666771017343,0,0
X600985.SH,0,0,0,0,0.0792665665537482,0,0,0,0,0,0,0,0.107854968447771,0,0,0,0,0.0948630669443075,0,0,0,0.00825546623119795,0,0,0,0,0,0.0555697006093016,0.384160701045229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343924924264711,0,0,0,0.0240007997297778,0,-0.00628328736561023,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191723383841448,0,0,0.170814869028446,0,0,0,0,0.116262022798749,0,0,0,0,0.137046466950714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114102852527892,0,0,0,0.11316753872263,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0234844662753905,0,0
X000877.SZ,0,0,0,0,0,0,-0.0760809466176767,0,0,0,0,-0.265507831610684,0,0,0.0732528382231342,0,0,0,0,0,0,0,0,0,0,0,0.159676523319865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487584262193693,0.417611949464465,0,0.320151642608925,0,-0.0633596058486449,-0.0133470728702334,0.00719724003115282,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.336974783061874,0,0,0,0,0,0,0,0,0,0.00743216055060584,0,0,0,0.127969314887845,0,0,0,0,0,0.0728676177174377,0,0,-0.0913337432720904,0,0,0,0,0.433561239179222,-0.204576288542416,0.223427575237129,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0762133636460415,0,0,0,0,-0.192628605327079,0.0226022506145388,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0997000870526871,0.197780047701837,0,0,0.329329547431425,0.0537908640990412,0,0,0,0,0,0,0,0,-0.0578520422625789,0,0,0,0,0,0,0,0,0,0,0.0278032444270114,0.0327121628064839,0,0,0,0,0,0,0.014827208468048,0,-0.0402452515657659,0,0,0,-0.0549339225856094,0,0.139919488606962,-0.0176536444276754,-0.0234393750086711,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731736133512777,0,0,0,0.0554369111502831,0,0.0369796155735414,0,0,0,0,0.138053499668506,0,0,0,0,0,0,0.0725631584270329,0,0.175180641566357,0,0.28516204455481,0,0,0,0,-0.114812512686793,0.0415677972354248,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.164411231501535,0,0.0164207201633256,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510922515409374,0,-0.0766282716513362,0,0,0.00680235567308407,0.162294048687145,0,0,0,0,0,0,0,0,0,0,0,0,0.0567859948209231,0,0.0878122636242752,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.225662261929687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602787060627896,0.145778937555947,0,0,0,0,0,0,0.386002600338217,0,0,0,0,0,0,0,0,0,0,0.107299238192272,-0.0692751989029402,0,0,0,0.0095234859375194,0,0
X000932.SZ,0,0,0,0,0,0.234528850845386,0,0,0,0,0,0,0,0,0,0,0,0.216238314903987,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0774223187910683,0,0,0,0,0,0.135825991259972,0.180698937769016,0,0,0,0,0,0,0,0,0,0,0.0553937490595148,0,0,0,0,0.0251081791916969,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.2503243580512,0,0,0,0,-0.213632045155161,0,0,0,0,0,0,0,-0.192186047599471,0,0,0,0,0,0,0,0,0,0.326077744595286,-0.0220727008018105,0,0,0,0,0.0629077201514813,0,0.132010790253447,0,0,0,0,0,0,0,0,0.00766816236037834,0.239250217587944,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0320431582937157,0,0,-0.0905400449283397,0,0,0,0,0,0,0,0,-0.0427790504567285,0,0,0.0304104829185279,0,0,0,0,0,0,0,0,0,0,0.0924290068577296,0.184603895529523,0,0,0,0,0,0,0,0,0.0963502283918238,-0.0418673943274826,0,0,-0.0183407366284567,0,0.0261385981864175,-0.170949334480931,0,0,0.0744199164643919,0,0
X600348.SH,0,0,0,0,0,0,0.249624105359634,0,0,0,0,0,0,0,0,0,0,0.162360152301667,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0914887863030364,0,0,0,0.111527050657912,0,0,0,0.135472679303866,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400171379528979,0,0
Change_TY3M,0,0,0,-0.0458494650942469,0,0,0,0,0,0,0,0,0,0,0,-0.310252895572986,0,0,0,0,0,0,0,0,-0.256951814637084,-0.0115659988099811,0,0,0,0,0,0,0,0,0,0,0,0,0.199612899846001,0,0,0,0,0,0,0,0,0.273447738413992,0,-0.23851683325929,0,-0.104835974804256,0,0,0,0,0.00909779187555611,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0556543015517795,0,0.20300869031459,0,0,0,0,0,0,0,0.447603696333934,0,0,0,0,0,0,0,0,0.0516811147896078,0,0,0,0,0,0,0,-0.0347166016328949,-0.122681847688572,0,0,0,0,0.480178678440169,0,0,0,-0.58838389189335,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476888131891206,0,0,-0.0819158429064629,0,0,0,0,0,0,-0.0191782334162166,0,0,0,0,0,-0.0498874658387265,0,-0.0266878731413799,0,0,0,-0.0752321976299108,0,0,0.0679102571705574,-0.0108269338256068,0,0,-0.0434877308912465,0.452197007895312,0,-0.0780776882014675,0,0,-0.0249263474083926,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771518195500622,0,0,0,0,0,0,0,0,-0.0703309882931768,-0.255358691389688,0,0,0,0,-0.0219650107308821,0.117741593182513,0,0,0,0,-0.0839596995309593,0.0170333698705994,0,0,0,0,-0.0721913248718392,0,0,0,-0.0612297267482225,0,0
MKreturn,0,0,0,0,0,0,0,0.0334014754511655,0,0,0,0,0,0,0,0.0165058548580799,0,0,0,0,0,0,0,0,0,0,0,-0.0412132358593279,0,0,0.0492756684855137,0,-0.00680311252244686,0,0,0,0,-0.0164206490234349,0,0,0,0,0,0,0,-0.0232746681976123,-0.0833840998392657,-1.73472347597681e-18,0,0,0,0,-0.0403568315372024,0.0777179997090064,0,0,0.00498298076024099,0,0
MKvol,0,0,0,0,0,0,7.64876386936086e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418520885922566,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.000417587298791623,0,0,0,-0.00662730452519143,0.00355987854927577,0,0,0,0.00178624543333682,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389842119613635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00336811063439106,0,-0.00200345540987086,0,0.00392966338274486,0.0041451939373001,0,0,0,0,0,0,0,-0.00820475833108665,0,0.0262660865056108,-0.00445451944042188,0,0,0,-0.007484244095248,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00595920142548867,0,0,0,0,0,0.0109229652769644,0,0,0,0,0,0,0,0,0,0,0,0,0.00864932589580816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128483515612106,0,0,0,0,0,0,0,0,0.00758738586614046,-0.00782698336443835,-0.116479873522823,0,0,0,0,0.0269023381586074,0,0
