,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X601898.SH,X600011.SH,X002271.SZ,X600111.SH,X000877.SZ,X002466.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X000301.SZ,X600426.SH,X600176.SH,X600362.SH,X000983.SZ,X600795.SH,X601699.SH,X000786.SZ,X600803.SH,X600801.SH,X000723.SZ,X600096.SH,X601991.SH,X600295.SH,X600486.SH,X000408.SZ,X000932.SZ,X600219.SH,X000959.SZ,X600027.SH,X600985.SH,X000630.SZ,X000807.SZ,X600141.SH,X000830.SZ,X601666.SH,X600157.SH,X600489.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.167454987345832,0.205990943423466,0,0,0,0,0.115058497508544,0,0,0,0.0783383368130112,0,0,0,0,0,0.210933067282177,0,0,0.00545306975453011,0,0,0,0,0.0502517830908986,0,0,0,0,0,0,0,0,0.066160019142978,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0.0766737704595043,0,0,0.196137349085493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620849865310035,0,0,0,0,0,0,0.132656522309164,0,0,0,0,0,0,0,0,0,0,0,0.303397343438484,0,0,0,0,-0.0126106313468164,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112682623538646,-0.0219159640056365,0,0,0,0,0.294351708222646,0,0,0,0,0,0,0,0.0605467447311192,0,0,0,0,0.0362926922412848,0,0,0,0,0,0,0,0,0.0630478034680153,0,0.128324896233822,0.209812321320845,0,0,0,0,0,0,0.0242925190999165,0,0,0,0,-0.0517417736452927,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840120314142126,0,0,0,0,0,0.165160326844336,0,0,0.036624705813458,0,0,0,0.0328658332624885,0,0,-0.100348726939534,0,0,0,0,0,0,0,0,0,0,0.17419942247361,0,0,0,0,0,0.00923699796200766,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.0543571936776544,0.0243863297588345,0,0,0,0,0,0,0,0,0,0,0,0.0804360013028053,0,0,0,0,0,0,0,0,0,0,0,0,0.392070089841609,0,0,0.144404266683994,0.239485260786117,0,0,0,0,0,0,0,0,0,-0.0223440679006153,0,0,0,0,-0.00744302835507806,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213324835656668,0,0,0,0,0.268536124961076,0,0,0,0,0,0,0,0,0,0,0.0533252366513149,0,0,0,0,-0.0149069951459224,-0.0102946927124446,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0.409673387693192,0,0,0,0,0.0322555587368708,0,0,0,0.0539401816526437,0,0,0,0,0,0,0,-0.239415649926333,0,0,0.101191828398159,0,0.23269289578803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223520481005152,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0198024780976484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622835169445842,0,0,0,0,0,3.46944695195361e-18,0,0.0275287011528779,0,0,0,0.0356263551300327,0,0,0,0,0,0.272519135508341,0,0,0,0,0.0269451743589473,0,0,0,0,0,0,0,0,0,0.0235929830270249,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0321508065696405,0,0.0384122773207405,0,0,0,0,0,0,0.469647694387435,0,0,0,0,0,0,0,0,0,0,0,0.0378312536633194,0,0,0,0,0,0,0,0.113795690776988,0,0,0,0,0.108280654399095,0,0.0673912191202418,0,0,0,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0.283798725821195,0,0,0.0116559232367743,0,0,0,0.178683714453655,0,-0.0119307509655932,0,0,0,0,0.185807098535351,0,0,0,0,0,0.00272644244914172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313414516578257,0,0,0,-0.140290407205335,0,0,0,0,0.0200246659592336,-0.0321866033391977,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0576706432286846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197799316418232,0,0,0,0,0,0,0,0,0,0,0.0219777865061262,0,0,0,0,0,0,0.0725168870328446,0,0,0,0,0,0,0,0,0,-0.0146407251307356,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.0730830712823265,0,0,-0.17774618374155,0.0483941798056479,0,0,0,0,0,0,0,0,0,0,0.0650818356317405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.659735008766533,0,0,0,-1.3203279976985,0,0
TED,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442130769631793,0,0,0,-0.0151298988596685,0,0,0,0,0,0,0,0,0.834300175265933,0,0,0,0,0,0,0,0,0,0,0,0.786502391563675,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0281940183951544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756228184077418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178257063626363,0.00843794139893298,0,0.126670184595847,0,0,0,0
MKreturn,0,0,0,0,0,0.000619348940634673,0,0,0,0,-0.0607852173653604,-0.151085641332578,0,0,0,0,0.039388350353683,0,0,0,0,0,0,-0.10831992903021,0,0.00735368760417277,0,0,0,0,0,0,0,0,0.179918882061952,0,0,0,0,0,0,0,0,0,0,0,0.0724982005178499,0,0,-0.0268306663375893,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193353229568889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254813803612615,-0.00368037336578068,0,0,0,-0.00984502608468671,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0152191108809489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00743822827691471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00885589207299264,0.0106154782579827,0,0,0,0,0,0,-0.046997480052299,0.0398298403895634,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338101850862818,0,0,0,0.00105768804422002,0,0,0,0,0,0,0,-0.0158717803064801,0.00285215463154749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214361583211287,-0.0226534896742479,0,0,0,-0.0984631131662802,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293796874370626,0,0,0,0,0,0
