,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600027.SH,X600111.SH,X600188.SH,X600362.SH,X600309.SH,X600583.SH,X600688.SH,X601158.SH,X601992.SH,X000898.SZ,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X000629.SZ,X002353.SZ,X600489.SH,X600352.SH,X600808.SH,X000831.SZ,X000027.SZ,X600578.SH,X000825.SZ,X000630.SZ,X600547.SH,X600549.SH,X601699.SH,X600307.SH,X600863.SH,X000983.SZ,X600008.SH,X600660.SH,X600098.SH,X000937.SZ,X600315.SH,X000959.SZ,X600348.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131896672243373,0,2.16840434497101e-19,0,0,0,0,0.0130910970538314,0,0,0.0909935320591225,0,0,0,0,0,0,0.0643029838521229,0,0,-0.0626958908263142,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220683552336406,0,0,0,0,0,0.0342013558565289,0,0,0,0,0,0,0,0,0,0.0686691045133887,0,0,0,0,0,0,0,0.246366121070777,0,0,0.156541866075145,0,0,0,0,0,0.0354825427936248,0,0,0,-0.0138646937723558,0,0,0,0,0,0,0
X600315.SH,0,-0.0460409840615833,0,0,0,0,0,0,0,0,-0.0655702456047338,0.0690760559130344,0,0.00641008330751518,0,0,-0.00586535137121353,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622996573757042,0,0,0,0,0,0,0.138879475546721,0,0,0,0,0,0.293812071504685,0,0,0,0,0,0,-0.025221625883429,0.020519713619168,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166465034964646,0,0,0.257956764168923,0,0,0,0,0,0,0,0,0,0,0.159417569016719,0,0,0,0,0,0.150246900057102,0,0,0,0,0,0,0,0,0,0,0,0.0249942324926791,-0.0317380873350881,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0.00806032698402463,0,0,0,0,0,0,0,0.0554387768815132,0,0,0.126824424122084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325297089301006,0,0,0.0322481534498649,0,0,0,0,0,0,0,0,0,-0.0174058607303043,-0.00199828862904012,0,0,0,0,0,0
X002470.SZ,-0.0254157897999964,0,0,0,0,0,0,0,0,0,0,0,0,0.2031698257669,0,0,0,0.103504583288344,0,0,0.042840644910563,0,0,0,0,0,0,0,0.0542960677835986,0,0,0,0,0,0.0670059251304192,0,0,0,0,0,0,0,0,0,0,0,0,0.115445737571884,0,0,0,-0.0201040017036663,0.00488949346817724,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159625155905337,0,0,0,-0.0651995603113613,0,0,0,0,0,0.0865737998524189,0,0,0,0,0,0,0,0,0,0,0.0640099196164783,-0.030413066987696,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345151843837997,-0.0266487746416365,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.357802385363726,-0.282832042884131,0,0,0,0,0,0,0,0.12355555424844,0,0,0,0,0,0,0,0,0.963062089580744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187702435919928,0,0,-0.222174053052253,0,0,0,1.05853307584528,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.571024936609488,0,0,-0.348529841072466,0,0,0,0,0,0,0,-0.649080384705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6177678035133,0,0,-0.0387365122152993,0,0,2.15899554326558,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.210562281250048,0,0,0,-0.187554889632735,-0.451235336571448,0,-0.061961996009492,0,0,0,0,0,0.0153863359263389,-0.221325659513761,0,0,0,0,0,0,0,0,0.0875755295641657,-0.0384432125731664,0,0.0886830558074907,0.222446420501029,0,0,0,0,0.048327204656096,0,0,0,0,0,0,-0.0611573039585025,0.044774978356106,0,0,0,0,-0.0557829089108368,0,0,0,0,0,0
MKreturn,0,0.0251388984380253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657176430656948,0,-4.33680868994202e-19,0,-0.0491287840833135,0,0,0.0419286865169802,0,0,-0.0415066254743619,0.0065440895446713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425629747010146,0,0,0,0,0.0413789413114393,-0.0072603856755908,-0.175685936418321,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116143293542898,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0966910864640758,0.169743521147976,0,0,0,0,0.116743819156474,0,0,0,0,0,0,-0.143500880541925,0,0.01172164535116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0757902798061493,0,0,0,0.117117677710999,0.0576213291993949,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122448502163474,0,0.00744825472617311,0,0,0,0,0,0,0,0,0,0,-0.00328006846881454,0,-0.00793517915815963,0,0,0,-0.00117240600494702,0.00169900167867933,0,0,0,-0.0139873151779506,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108647967445938,0,-0.000246740605487607,0,0,-0.00928621806423089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00608454641558264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105568444661328,-0.00907215886248572,0,0,0,-0.256339723300794,0,0
