,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600801.SH,X600188.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X002271.SZ,X600027.SH,X600111.SH,X002460.SZ,X601992.SH,X000723.SZ,X002466.SZ,X600176.SH,X002353.SZ,X600583.SH,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X600426.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000792.SZ,X000553.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0.124479406417464,0,0,0,0,0,0,0.142713511745986,0,0,0,0,0,0,0,0,0,0,0,0.106833567119146,0.0753921860792941,0.0136270780410181,0,0,0.0112513849663045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024169013886534,0,0,0,0,0.0768816488849423,0,0
X600886.SH,0,0,0,0,0,0,-0.148522892036758,0,0.160740244045779,0.164744634211325,0,0,0,0,0,0.006083549082587,0,0,0,0,0,0.0763267389343325,0,0,0,0,0,0,0.0683456804615548,0.142618804708581,0,0.0667893990757528,-0.0534527094369806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164274322925449,-0.0180178406242053,0,0,0,0,0,0
X601600.SH,0,0,0,0.0385775070741496,0,0,0,0,0,0,0,0,0,0,0,0.0486703939037985,0,0,0,0,0,0,0.0437286054563261,0,0,0,-1.73472347597681e-18,0.140614314405682,0,0,0,0,0,0,0,0,0.00388449479917756,0,0,0,0,-0.0030812389039297,0,0,0,0.181491427312406,0,0,0.0476762979615378,0,0,0.0177054623100304,0,0,0,0,0.0130646038286758,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.066324305788745,8.67361737988404e-19,0.0751521621613174,0,0.15190852321771,0,0,0.0516408855302637,0,0,0,-0.139958775750381,0,0,0.0663523008801539,0.0307630736703142,0,0,0,0.0388338592458176,0,0,-0.0515508215440825,-0.0245337897952127,0,0,0.00385454659850235,0,0,0,0,0,0,0,-0.0159481743633969,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0760370162920818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257718354090467,0,0.0932834249240071,0.0628370878667262,0,0.0620866625417766,0.00714545933618361,0,0.137647476687345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.142532859858166,0,0,0,0,0.00329998360967519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189687168951413,0,0,0.120852762382029,0,0.0182394632636243,0,0,0,0,0,0,0,0,0,0,0,0,0.052833631448195,0,0,0,0.00707871116465662,0,0,0,0,0.0185751643520332,0,0
X600188.SH,0,0,0,0,0,0,-0.0527262606434316,0,0,0.108416997658406,0,0,0,0,0,0,0,0,0,0,0,-0.0460226042379611,0,0.1085722335756,0,0,0.0997057152688297,0,0,0,0,0,0,0,0.0340466756978192,0,0,0,0,0,0,0,0,0,0,0,0,0.175518118682343,1.73472347597681e-18,0,0.0683077873967966,0,-0.0001976876681001,0,0,0,0.0684484068518361,0,0
X601991.SH,0,0,0,0,0,0,-0.0116511906726239,0,0.0760557707567296,0,0.100309698600266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325021926845761,0.110187914906908,0,0.0944564821197713,0.0566339264388636,0.0924013037379664,0,0.0177327531172429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0316962131672715,0,0,0.0171268259443508,0,0.0616498728276968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842687693982207,0,0,0,0.079866989441937,0.019534794419709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180853339817105,0,0,0,0.0118725485963192,-0.0352694765126778,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0575842187095072,0,0,0,0.00969086152942357,0,0,-0.0812890880940588,0,0,0,0,0.0204033566142053,0,0,0,0,0,0.129265639122482,0,0,0.0833135444516958,0,0.290650108759087,0,0,0.0750154680336111,0,0,0,0,0.0471543006449602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854507331163779,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.199196047388617,-0.0250906721330862,0,-0.0447317703233386,0,0.0295301780474528,-0.0328107246246897,0,0,0,0,0,0.0336762406415345,0,0,0,0,0,0,0,0,0,0.063896537801414,0,0.0139383385169855,0.0312000854490144,0,0,0.176758615292122,0,0,0.0115309124561998,0,0,0,0,0,0,0.0403898309370668,0,0,0,0,0,0.0146833583469538,0,0.0109419472891523,0.0180267746302725,0,0,0,0.0216699706813819,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.00655275012548787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125768382074614,0,0.0819571791485829,0,0,0.11836421626938,0.198379030910884,0,0.0953842125038678,-0.0658542553880874,0,0,0,0,0,0,0,0,0.0141035270446302,0.0236650220842905,0,0,0,0,0,0,0,0,-0.0160716769223528,0.032163377053156,0,0,0,-0.0209089390502492,0,0
X002271.SZ,0,0,0,0,0,0,0,0.12439711526753,-0.0206827271846804,0,0,0,0,0,0,0.329538720121439,0.0776832472025555,0,0,0,0,0,0,0.138934830147631,0,0,0.155600475590901,0,0,0,0,-0.0506699450170482,0,0,0,0,0,0,0,0,0,-0.0425621751376596,0,0,0,0,0,0,0,0,0,0.0121011107448343,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0494142354809688,0,0,0.444693736708648,0,0,0,0,0,0.0666232738105151,0,0,0.00936983769361171,0,0,0,0,0,0,0,0,0,0,0.183862149326498,0,-0.0701149344822137,0,0,0,0,0,0,0.098962069275905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030046869791484,-0.00557832539211446,0,0,0,-0.0154185167423968,0,0
X600111.SH,0,0,0,0,0,0,0.00874169800092916,0,0.0794201991330343,-0.0268003872712079,0,0,0,0,0,0,0,0,0,0,0,0,0.0276408906423018,0,0,0.221115694334625,0,0.150155279455355,0,0,0,0,0,0,-0.028520983770239,0.0289022078980355,-0.0425013302428721,0,0,0,0,0,0,0,-0.0843523926884776,0,0,0,0,0,0,0,-0.0230841712551485,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143150713757433,0,0,0,0,0,0,0,0,0,0,0,0.0138589159404864,0.410612396270496,0,0,0,0.221497739803065,0,0,0,0,0,0,0,0,0,0.0864485527769953,0,0,0,0,0,0,0,0,-0.0228572135549596,0,0,0,0,-0.0790930066544138,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.125118213911277,0,0,0,0,0.157618643542203,0,0,0,0,0,0,0.058296074852793,0,0,0,0,0.0889772504047099,0,-8.67361737988404e-19,0.0462968459233891,0,0,0,0.0515701647679395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832118291115184,0,0,-0.0119937627324645,0.00545109838639239,0,0,0,0.0189016307251573,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.196978373102727,0,0,0,0,0,0,0,0,0,-0.0954985587263006,0,0,0.0634690937259561,0,0,0,0.0621221237406773,0.305145234220179,0,0,0.581881944046261,0.0519122309116124,0.232250149380311,0,0,0,0,0,0,0.387973527411758,-0.106590089545689,0,0,0,0,0,0,0,0,0,0.0516193174944305,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0583785449884043,0,0,0,0,0,0,0.118496014520997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404615749860043,0,0.0659859156036782,0,0,0,0,0.122529964622207,0,0,0,0,0,0,0,0,0,-0.109907129520289,0,0,0,0,0,0,0,0,-0.0350854325746669,-0.0341746850658358,0,0,0,-0.0322020814234928,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.0216870328403374,0,0,0,0,0,0.220472312512524,0,0,0,0,0,0.118047691690239,0,0,0,0,0,0.04953813919757,0.00739132908605187,0,0,0,0.0691336989365956,0.144698122270662,0,0,0,0,0,0,0,0,0.0957104203518687,0,0,0,0,0,0,0,0,0.0164743956589686,0,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.33274479010334,0,0,0,0.361541606057034,-0.115461113096203,0,0,0,0,0,0,0,0,0,0,0.203824154841665,0,0,0,0,0,0,0,-0.0200064962237765,0,0,0,0.250568051245983,0.0394593869043588,0,0,0,0.171445061337413,0,0,0.371981505233207,0,0,0.0813388543181571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157476156816535,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,-0.112979822637928,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00703582885719048,0,0.00838337019203376,0.261875072063725,0,0,0,0,0,0.0970469299592908,0,0,0,0,0,0,0.179723481143491,0,0.0507298469716103,0,0,0,0,0,-0.0400097939908446,0,0,0,0,-0.0484783027820017,0,0
X600516.SH,0,0,0,0,0,0,0.0328429427593193,0,0,0,0,0,0,0,0,0.0734242666292346,0,0,0,0,0,0,0.159626946141651,0,0,0.116313167632572,0.163384833658521,0.0393230080925214,0,0,0.094501958041037,0,0,0,0.166956828224249,0,0,0,0,0,0,0,0.0161484357093065,0,0,0,0,0,0,0,0,-0.0332164286582855,-0.000972045832555863,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0580060171522647,-0.0140911781407215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149494007644521,-0.0233921096523331,0.0215580562075695,0,0,0.0425476904523898,0,0,0,0,0,0,0,0,-0.0460676663089879,-0.0351333296713821,0,0,0,0,0.16671249341245,0,0,0,0.0022271437043763,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,-0.0578441793426339,0,0,0,0,0.0026614962309684,0,0,0,0.135423739072804,0,0,0,0,0,0,0,0.022891461849651,0,0.122702688066149,0,-0.0345004286458329,0.193809775647748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13587960982663,0,0,0.0377390863558389,-0.0586290479867432,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.239521244670447,0,0,0,0.0784519195819153,0,0,0,0,0,0,0,0,0,0,0.0538967658964494,0,0,0,0,0,0.151997503517759,0.109501621920582,0,0,0,0,0,0,0,0,0,0,0,0,0.056528233505506,0.0728253619720808,0,0,0,0,0,0,0,0,0.011487916470054,0,0,0,0,0.0218643141152158,0,0
X600426.SH,0,0,0,0,0,0,0,0,-0.0325499468651448,0,0,0,0,0,0,0,0,0,0,0,0.244175341210336,0,0,0,0,0.0301506494241511,0,0,0.0326100393515431,0.183051874777952,0.0949955484395883,0.127691503526948,0.00417439438989385,0,0,0,0,0,0,0,0,-0.0416057148325702,-0.0268896601239191,0.0261320409072711,0,0,0,0,0,0,0,-0.00405014424508548,0.056737000511732,0,0,0,0.0260420820871385,0,0
X000883.SZ,0,0,0,0.0898313244326962,0,0,-0.0462861140795374,0,0,0,0,0,0,0,0,0.0240918040659761,0,0,0,0,0,0,0,0.0794970636561309,0,0.0625909037182504,0,0,-8.67361737988404e-19,0,0,0,0.0147198384616674,0.000213524323601076,0,0,0,0,0,0,0,-0.0710670870236651,-0.0455224781674114,0,0,0,0,0,0,0,0,0.0176187431358569,-0.010108739657466,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.159356001752819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334164275115872,0,0.0296938565585148,0.0734462176898075,0,0.0919194355530153,0.0314659880655563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000279164393032223,0,0,0.0136575713396316,0,0,0,0,0.00997197659348061,0,0
X601158.SH,0,0,0.00228549023264188,0,0,0.018540394923029,0,0,0,0,0,0,0,0,0,0.0789284619531192,0,0,0,0,0,0,0,0,0,0,0.0942942389834203,-2.16840434497101e-19,0,0,0.0687821356419076,0,0,0,0,0,-0.0574265884501542,0,0,0,0,-0.0724703361440156,0,0,0,0.0933179837037518,0,0,0,0,0,0.00694535919222307,-0.0149078551006339,0,0,0,-0.0295324770477994,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0451505809992446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227257798824956,0.0562873581744768,0.125865894611489,0,0.0419731387333906,0.0665887041487753,0,0,0,0.0732847122844937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00381894198910303,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.664348180632504,0,0.0154652472814584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771246808511923,4.33680868994202e-19,0,0.058298714490186,0.0178081283202772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200730002629123,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.115331536244747,-0.0666481067332874,0,0,0,0,0,-0.154490617629681,-0.454267978965132,0,0,0,0,0,-0.0431354225504681,0.345165554261049,0,0,0,0.109989404420524,0,-0.200837722112783,0,0,0,0.364098536964218,0,0,0,0,0,0,0,0,0,0,0,0,0.567528131563819,0,0,0,0,0,-0.159397281507627,-0.0623241693526032,-0.00750390133127899,0,0,0,0.0316786242190448,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.0149250403793555,0,0,0,0,0,0.090286663826609,0,0,0,0,0,0,0,0,0,0,0,0.0517451905684507,0,0.0135564630105717,0,0.0440712444183913,0,0,0.32838640062193,0,0,0,0,0,0,0,-0.00799343516492978,0,0,0,0,0,0,0,0,0,0.01120643863536,0,0,0,-0.0115116291405437,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0587689601973688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128672100727202,0.0275909283243254,-0.0395964419848667,0,0.0905322556688223,0,0.0289356487521112,0,0,0,0,0,0,0,0.0278511992388394,0.02806039097659,0,0,0,0,0,0,-0.15505685580448,-0.0152543549034507,-0.0286500748154971,0,0,0,0,0,0
X000027.SZ,0,0,0.115504854777985,0.0494094400908236,0,0,0,0,0.00772265166460425,0,0,0.0949320896976472,0,0,0,0.0067915957978571,0,0,0,0,0,0,0,0,0,0,0.268391505661774,-1.73472347597681e-18,-0.0154241213581925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849587907453009,0.0146696066571222,0,0,0,-0.00178121902211447,0,0
X000630.SZ,0,0,0,0,0,0,0.0166193535919959,0,0,0,0,0,0.122978909751824,0,0,0,0,0,0,0,0,0,0.0163462901143617,0,0,0,0,0.0734891750247313,0,0,0.0600265601206533,0.0333344227690588,0,0,0,0,0,0,0,0,0,0,-0.0088325916930263,0,0,0,0,0,0.0777973310660543,0,0,0.0174721593350974,0,0,0,0,0.00159532146219573,0,0
X000825.SZ,0,0,0,0,0,0,0.0148818059123832,0,0.00173681575695357,0,0,0,0,0,0,0.161632397751675,0.112562381494856,0,0,0,0,0,0,0,0,0,0,0.0995113864518668,0.0169731508991894,0,0,0,0.0661920399362126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242968188441776,-0.0174955880954471,0,0,0,-0.0266103383868106,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0703322536913286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598819711590643,0.0352897165727091,0,0,0,0,0,0,0.119149019165874,0,-0.0326839408388471,0,0,0,0,0,-0.0278571782667101,0,0,0,0,0,0,0,0,-0.0236573926987156,0.0149666883693275,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,-0.0105194612809003,0,0,0.007084459046856,0,0,0,0,0,0,0.119052549302136,0,0,0,0,0,0,0,0,0.0514645359434938,0,0.0711987784770635,0,0.0704671763889233,0,0,0.0524945415651564,0,0,0,0,0,0,0,0,0,-0.00787619759217764,0,0,0,0,0,0,0,0,0,0.00332368064710915,0,0,0,0.0144219627135506,0,0
Change_TY3M,0,0,0,0,0.0547933802042499,0,0,0,0,0,0,-0.0709735143558468,0,0,0,0,-0.0162841465953148,0,0,0,0,0,0.112137987415509,0,-0.130598106950053,0,0,0,-0.00575621429173453,0,0.0124762884632355,0,0,0,0,0,0,0,0,0,0,0,-0.0821266954134742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420836728644405,0,0
Slope,0,0,0,0,-0.146680576150933,0,0,-0.467913821865542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424081269778192,0.112921137485046,0,-0.43496578040643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19715924919138,0,0,0,0,0,0,0,0,0,0,0.235931588575163,0,0,0,0,0,-3.02653752897791
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613406079501169,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0474661993044109,0,0,0,0,0,0,-0.0218828404425556,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676970348749484,0.0436678163420379,-0.0255695530282231,-0.00776192219226613,0,0,0,0,0,0,0,0,0,0,0.0191945276746229,0,-0.00445218122349191,0,0,0,0,0,0,-0.043941285998518,-0.0108126578343857,0.00808141224230441,0,0,0,-0.0329063111175185,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0125665632007048,0,0,-0.095170698566703,0,0,0,0,0,0,0,0.038871706417088,0,0,0,0,0,0,0,0,0.0627853607266805,0,-0.0402098509050164,0,0,0,-0.129522089816834,0.031981888367048,0.0551282479940757,0,0,0,0,0,0.0220686936705765,0,0,0,0,0,0,0,0,-0.00188070802448483,0,0,0,0,-0.00174871463422207,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115952356548819,0,-0.000343106036014061,0.00457605942474032,0,0,0,0,0,0,0,4.77460532623605e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000265691663771615,-0.00536931120545559,0,0,0,0.00284789155764264,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.445136492195018,0,0,0,0,0,0,0,0,0,0,0,-0.177980389230727,0,0,0,0,0,0,-0.150330178226859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365528051898529,-0.0902163942102611,-0.540632485730857,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606493631753555,0,0,0,0,-0.020692470968854,0,0
CarbonVol_Hubei,0,0,0,0,0.00981664108010321,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072732062306189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026742054212746,0.00714362263531744,0,0,0,0.0531091062902241,0,0
