,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600886.SH,X600111.SH,X600489.SH,X601992.SH,X300072.SZ,X600309.SH,X600623.SH,X600660.SH,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000983.SZ,X000898.SZ,X000408.SZ,X000883.SZ,X000723.SZ,X600352.SH,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X000012.SZ,X002460.SZ,X000630.SZ,X601699.SH,X000060.SZ,X002407.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000983.SZ,0,0,0,0,0,0,0,0,0,0.523433557897181,0,0,0,0,0,0,0,0,0.0128422705576567,0,0,0,0,0,0,0,0,0.0940153194769605,0,0.0851467132665788,0,0,0,0,0,0,0,0.0984876225546115,0,0,0,0,0,0,0,0,0.213886453361294,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0803189408490361,0,0,0,0,0,0,0,0,0.0462734235044116,0,0,0.0261617448227278,0,0,0,0,0,0,0,0,0,0,0.130956358211724,0,0.0649254735641598,0,0,0,0,0,0,0,0.102313802941372,0,0.0710348582602653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.0757979892471589,0,0,0,0,0,0,0,0,0,0,0,-0.0365256428424106,0,0,0,0.391606541628774,0,0.0148689561815426,0,0,0,0,0,-0.0305085653033333,0,0,0,0,0,0,0,0,0.100429734568445,0,0.0903143554783494,0,0,0.219139892721355,0,0,0,0.0179591755390477,0,0,0,0.019816883360491,0.00624841870002792,0.22047911647564,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0968963454882598,0,0,0,0,0,0,0.0142375825682696,0,0,0,0,0,0,0.0928418298751574,0.00425052425060414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781387589898565,0,0,0,0,0.00279670090701223,0,0,0,-0.0346771336402835,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0954441976047019,0.11644430033554,0,0,0,-0.0111355753787198,0.0506692024344267,0,0,0,-0.0522481946138383,0,0,0,0,0.126195100523464,0,0,0,0,0.0559767542944685,0,0,0,-0.0107556178054762,0,0,0,0,0,0,0,0,-0.0456361164031288,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.111332396368432,0.0399543031587553,0,0,0,0,0,0,0,0,0.0231497004647023,0,0,0,0,0.048441446490673,0,0,0,0.0130548388732923,0,0,0,0,0.167673243304375,0,0.00597056385862787,0,0,0,0.0698208249030297,0,0.0365523111742324,0,0,0,0.076103708118468,0,0,0,0,0,0,-0.00416577392171378,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0634909896159805,0,0,0,0,0,0,0,0,0,0.415329565963192,0,0,0,0.0889959964706681,0.0941818822783729,0,0,0,0.15522303558432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998364894724633,0.0352365632215565,0,0,0.145987361817322,0.148563581531982,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.146812081533122,0,-0.0116497693278602,0,0,0,0,0,0,0,0,0,0.07365553032892,0.0144448155277503,0.0950074714115378,0,0,0,0,0.000818599855938337,0,0.0102767427411659,0,0,0,0,0,0,0,0,0.0453826568784695,0,0,0,0.0909228674779412,0,0,0,0.00833650983763712,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159733963480441,0,0,0.175029460095699,0.128293981583339,0,0.069236105500159,0,0,0,0.0991252996367078,-0.0506989122603686,0,0,0,0,0,0,0,0,0,0,0,0,0.0377310315997199,0.0924798275568483,0.139132978014858,0,0.0683993590152989,0,0,0,0,0,0.12936061565421,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0378029783896321,0,0,0,0,0,0,0,0,0,0,0,0,0.0622981690731407,0,0,0,0.0988696843899708,0,0.0682655674073117,0,0.0187666996828481,0,0,0.11235084376528,0,0,0,0,0.100733678877685,0.0173275111030412,0,0,0,0.0892708957190042,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.175238775611689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619637023765423,0,0,0,0,0,0.142609746614034,0,0,0,0,0,0,0,0,0,0.118940619491308,0.084587640192652,0,0.0897189213897021,0,0,0,0,-0.000798767509349232,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854609550140788,0,0,0,0,0.214255002919797,0,0.0298803900141744,0.0162529025116295,0.256983719981894,0,0.0152148465124807,0,0,0,0,0,0,0,0,0.0610033554957073,0,0,0,0,0,0,0,0.0506747230436108,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925745387935964,0.638393207922359,0.0417178723381073,0,-0.0181824825304689,0,0,0,0,0.0441090349150417,0,0,0,0.0376881482157699,0,0,0,0,0,0,0,0,0.0872686666668636,0.381583274036795,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0177824038069026,0,0,0,0,0.590234985222478,0,0,0,0.00206950266618965,0,0,0,0,0,0,0,0,0,0,0,0,0.0171287910587375,0,0.0323969690366609,0,0,0,0.0528357124274129,0,0,0,0,0,0.030256276953424,0,0.0365725859972376,0,0,0,0,0.0188680043661823,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.275244400927123,0.0689376643783145,0,-0.0141931755359256,0,0,0,0,0,0.00281068399337882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248770075505062,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0443513878608624,0,0,0,0,0.154690489635077,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.118360606288517,0,0,0,0,0,0.247091590958698,0,0,0.136756243173258,0,0.0963249611731482,0,0,0,0,0,0,0.00819215680020442,0,0,0,0,0,0,0.0185210096374209,0,0,0,0.0799851672287306,0,0,0,0.0391699808426482,0.184112277156423,0,0,0.0432566110472417,0,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,-0.0182817641950081,0.0442201953833734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352395185804462,0.0175315626657999,0,0.0274070671268778,0,0,0,0,0.161118993627149,0,0,0,0.00440212456575134,0,0,0,0,0,0.251975451049208,0,0,0,0,0,0,-0.0341847214525251,0.0162406178421119,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.0307202102165769,0.00017306488628565,0,0,0,0,0,0,0,0,0.0265509232536791,0,0,0.0667870432296754,0.038729226852157,0.0405965300830296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307070815880301,0.0349709008067338,0,0.0761908479872098,0,0,0,0.0216107044662109,0,0,0,0,0,0,0.0225636510991832,0.0477779525222983,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0428858693762061,0,0.0146134242841241,0,0,0,0,0,0,0,0.0514391438829706,-0.0143092780901896,0,0,0,0,-0.0524575410544945,0,0,0,0,0,0.0289143567534827,0,0,0,0,0.00211671947612365,0,0,0,0.00964992091052455,0,-0.000128425723031339,0,0,0,-0.0778736860321799,0,0,0,0.050554058187632,0,0,0,-0.014063290549787,-0.0769288482694275,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0524527128851729,0,0,0,0,0,0,0,0,0,-0.303456025658062,0,0,0.11888715186115,0,0,0,0,0,0,0,0,0,0,-0.115519668362526,0,0,0,-0.125786458489729,0.295030320665994,0,-0.392618988646201,0,0,0,-0.0232786727173871,0,0,-0.112526368045555,0,0,0,0,0.29526350508566,0,0,0,-2.1611119590173,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0129797210306656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070666647679574,0,0,0.020090090371283,0,0,0,0,0,0,0,0,0,0,0.00516592436632929,0,0,0,0,0,0.00720543347359828,0.111522414470299,0,0,0,0.294199267065041,0,0,0.180015403035372,0,0.25043529756951,0,0
RealEstate_excess,0,0,0,0,-0.0348294774398448,0,0,0,-0.0835996878714908,0,0,0,0,0,-0.116982080770201,0,0,-0.0463937767288161,0,0,0,0,0,0.0850591622846681,0,0,-0.0203660557832913,0,0,0,0,0,0.0258876983676132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132958923198975,0,0.0305292555911915,0.07126824312497,0,0.394454772336126,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.122089542581488,0,0,0,0,0,0,0,0,0,0,-0.0496139822318594,0,0,0,0,0.0361278901029617,-0.045475062252373,0.0387020915669413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178515949034399,0,0,0,0.0654856232100408,0,0,0,0,0,0,-0.00420814440199644,0.0374679419220949,0.266061689213891,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-7.8869859177619e-05,0,0,0,0,0,0,0,0,0,0,0,0.00145283901059973,0,0.00396905357434249,0,0,0,0,-0.00319944699304609,-0.000160534565920701,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,-0.00103675255214349,0,0,0,0,0,0,0,0.00089326235471217,0.00345543749746905,0,0,0,-0.0600944745670226,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101408671549295,0,0,-0.0326777570952915,0,0,0,0,0,0,0.0254618602078602,0,0,0,0,0,-0.0180551051215654,0,0.0217201786984234,0,0,0,0.0313300204426433,0,0.0179059828877986,0,0,-0.0862098170151713,0.0201371774479973,0,0,0,0,-0.806868014116885,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141726499512375,0,0,0,0,0,0,0.0123096622566087,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131261150280004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130173806676642,0,0,-0.00248130455942381,0,0,0,0,0.118139115775397,0,0
