,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X600299.SH,X002466.SZ,X600623.SH,X601158.SH,X000027.SZ,X600583.SH,X600352.SH,X000539.SZ,X000792.SZ,X600660.SH,X600309.SH,X600160.SH,X000630.SZ,X600098.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600021.SH,X000060.SZ,X002470.SZ,X600547.SH,X600489.SH,X600578.SH,X002004.SZ,X600863.SH,X600315.SH,X000629.SZ,X600022.SH,X300072.SZ,X600307.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372635926063785,0,0,0,0,0.1587143003412,0,0,0,0,0,0,0.050918572742458,0,0,0,-0.0127643342433174,0.386903381719842,0,0,0.0391957463883844,0.112965414101592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146654712077886,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0812443281367519,0,0,0,0,0,0,0.185860545795158,0,0,0,0,0.0404181718526232,0,0,0,0,0,0,0.109295168327655,0,0,0.339221803690531,0,0,0.0413816700395035,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151359801895369,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.141586639468701,0,0,0,0,0,0.119999454606349,0.243379049265348,0,0.050933029765929,0,0,0,0,0,0,0,0,0.0632925950164747,0,0,0,0,0,0,0,0,0.205784319001959,0,0,0,0,0,0,0,0,0,0,0,0,0.0269240785437653,0,0,0,0,0,0
X600660.SH,0,0,0,0.0205278017792932,0,0,0,0,0,0,0,0,0,0,0.23718136618862,0,0,0,0,0,-0.0050936434413945,0,0,0,0,0.00852466510387683,0,0.0117538386290561,0,0.0651876045650806,0,0,0,0,0,0,0,0,0.123731549461861,0,0,0,0,0,0,0,0,0,0,0,0,0.00898393791147261,0,0,0,0,0,0
X600309.SH,0,0,0.204502135790094,0,0,0,0,0,0,0,0,0,0.0629600397863245,0,0.111174592358239,0,0,0,0.0363153271951735,0.101447346561634,0,0,0.115192706410464,0,0,0,0,0,0,0,0,0,0,0.0583654040301068,0,0,0,0,0.0570490071612716,0,0,0,0,0,0,0,0,0,0.0850234269132184,0,-0.0122280746876325,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0114213778862699,0,0,0,0.18959339407457,0,0.102697001645346,0,0,0,0,0,0,0.0897745753749007,0.159125046716601,0,0.115777645459429,0,0,0,0,0,0,0,0,0.0742660340390134,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.242594649000473,0,0,0,0,0,0,0,0,-0.0438226538168428,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042886587362886,0,0,0,0,0,-0.120883855395901,0,0,0,0,0,0,0,0,0,0.0663540460981997,0,-0.0244111853493545,0,0,0,0,0,0,0,0,0,0.257444066975053,0,-0.126566499190021,0,0,0,0,0,0.0420135019777586,0.0300930239804188,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105541247315982,0,0.252820136617919,0,0.156902186698162,0,0,0,0,0,0,0.0178472082748123,0,0,0,0,0,0,0.0868502070240107,0,0,0,0,0,0,0,0,0,0,0.0946088418344277,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524081735513111,0,0,0,0,0,0.198742045748213,0,0,0,0.0112179742505427,0,0,0,0,0,0.1936072642885,0.21519905039587,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327301822884711,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0175027688736805,0,0,0,0,0,0,0,0,0,0.148481882288069,0.112407755501445,0,0,0,0,0.049533759839658,0,0,0.0457943083144016,0,0,0,0.042861223199518,0,0,0.0176337673862654,0,0,0.178174789595085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181170412528446,-0.00131946383892693,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103007663686284,0,0,0,0,0.0694997143724166,0,0,0,0.119110620096362,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0975140368037705,0,0,0,0,0,0,0,0,0.361369989143524,0,0,-0.0106566301524614,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110896579784206,0.0731407216641926,0,0.0804334336430611,0,0,0,0,0,0,0.0808825113137483,0,0.221847928077549,0.0515156196597249,0,0,0,0.0642795769098567,0,0,0,0,0,0,0,0,0,0,0.129413537025697,0,-0.00447120337936511,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106166449357304,0,0,0,0.199394445004775,0.000673870615456406,0.0262076856889671,0,0.179944451644579,0,0,0.0272667135855016,0,0,0,0,0,0,0,0,0,0,0.197452454793592,0,0,0,0,0,0.121773858542347,0,0,0,0,0.15986816266744,0.13409692605149,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0295222987813829,0,0,0.162121029673971,0,0,0,0.113033010062811,0,0,0,0.000441817773681161,0,0,0,0,0.183362717235351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044876941545053,0,0,0.0175039479394633,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269651901938042,0,0,0,0.0219229880286188,0,0,0.0352202364099208,0,-0.0322316793886707,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.572907662474119,0,0.022141459718234,0,0,0,0,0,0,0,-0.00130269399625849,-0.0149056877101136,0,0.0716324365385843,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0839460012395123,0,0.0847478702461532,0,0,0,0,0.143776423502075,0,0.116513375226661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365477653745815,0,0,0,0,0,0,0.0547746051383003,0,0.178203958739297,0,0,0,0,0,0,0,0,0,0,0,0.00724726995590739,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346404114030813,0.138443907143064,0,0.0223629225784242,0,0,0,0,0,0,-8.67361737988404e-19,0,0.026290892672023,0,0,0.0248494872181251,0,0.0928397877981946,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223115908361468,-0.0212292375180477,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12077178668544,0.08827387994195,0.199410195551719,0,0.269433460507977,0,0,0,0,0,0,0,0.0263448131097436,0.0658246982918151,0,0,0,0,0.0839751111718371,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262086111746734,0.0641189023900543,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178122059817432,0,0.0579471956322663,0,0,0,0,0,0,0,0,0,0.0817024242030607,0,0.25177085609195,0,0.121568623767103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297178650720409,0.104218468231542,0.0107017107086919,0,0,0.0568639316993255,0,0,0,0,0,0,0.0607718286573691,0,0,0,0,0.0733808348834633,0,0.0486283556669339,0,0,0,0.00101888557918137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007016184686285,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125363318383478,0,0,0,0.0343111027262968,0,0,0,0,0,0,0,0,0,0,0,0,0.216697694098612,0,0,0.0516945893744811,0.223443022870608,0,0,0,0,0,0,0,0,0,0,0.0715343409551228,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0.0804276797081153,0,0,0,0,0,0,0,0,0.0476894157671106,0.00853133124843116,0,0,0,0,0,0,0,0,0,0,0.0271027337611005,0,0,0,0,0.186330501951321,0,0,0,0,0,0,0,0,0,0,0.330322076974675,0,-0.00483334604743691,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078352228061089,0,0,0.0418291301834795,0,0,0,0,0,0,0,0,0,0,0,0.357722852244586,0,0.0553964879040497,0,0,0,0,0.241867896907562,0,0,0,0,0,0,0,-0.00969080228724557,0.00888868006122086,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0.000427496802959,0,0,0,0,0,0,0,0.102872417418765,0,0,0,0.0546568675862756,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.403246995502928,0,0,0.0415785874209025,0.170880561916303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0199119699254758,0,0,0.0361507425997784,0,0,-0.0640749949161376,0,0,0,0,0,-0.00839364707342792,0,0,0,-0.0776882965746603,0,0,-0.0666540000242539,0,0,0,0,0,0.258041738910854,-0.0419773369739667,0,-0.0455784280761474,0,0,0.069152072346968,0,0,0,0,0.00768723083587291,0,0,0,-0.000350757240869292,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.321833909127353,0,-0.502760694000442,0,0,0,0,0,0,0.088836066109817,0,0,0,0,0,0,0,0,0,0.723039423898727,-0.354900518183993,0,0,0,0,0,0,0,0,0,0,-0.135258021908073,0,0,0,0,0,0,0,0,0.841531905304955,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418504533877693,0,0,0,0,1.71132395407879,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0635707751544832,0,-0.179218969461287,0.191106435000147,0,0,-0.203201803815576,0,-0.0520726489036467,0,0,0,0,0,0,0,0,0,0,0.162505542453284,0,0,0,0,0,0,0,0,0.0295798110339216,0,0,0,0,0,0,0,0,0,0,-0.0275173589967732,0,0,0.415922364849319,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026578342817865,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.154918078069456,0.115794353294601,-0.107627311895906,0,0,-8.67361737988404e-19,0,-0.125410544768934,0,0,0,0,0,0,0,0,0,0,0,0.0920947769187829,0,0,0,0,0,-0.0122781152320146,0,0.18464008963054,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698665432010176,0.00690381109782477,0,0,0,0,-0.0104623206882902,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0.00420982152583397,0,0,0,0,0,0,-0.0160429353246621,0,0,0,0,0.00853165147432432,0,0,0.00337424890074564,0,0.0304012321819628,0.024153018497724,0.000628652716854922,0,0.00222453536713439,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921463788567054,0,-0.0271153465312539,0,0,0,0,0,0,0,0,0,-0.00722913544731254,0.0853463348274773,0.0177681352189138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188537402976206,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000205341885538089,0,-0.00331741202504213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087626005825786,0.0043160788488731,0,0,0,0.00553221563509322,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00348135621513373,0,0,0,0.00166134546205885,0,0,0,0,-0.00521054589587453,0,0,0,0,0,0,0,0,0,0,0,0.010188173747318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130455030258034,0,0.00873045482471279,0,0,0,0
