,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X002466.SZ,X000792.SZ,X600010.SH,X600011.SH,X600188.SH,X600660.SH,X000877.SZ,X002271.SZ,X000301.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X002080.SZ,X000408.SZ,X600803.SH,X600219.SH,X002326.SZ,X000786.SZ,X600795.SH,X601991.SH,X300073.SZ,X300037.SZ,X000831.SZ,X600516.SH,X000959.SZ,X600688.SH,X600027.SH,X600399.SH,X000825.SZ,X600096.SH,X600141.SH,X600801.SH,X600352.SH,X600157.SH,X600486.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0234395679104633,0.100068958868682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753932385095498,0,0,0,0,0.366537054979594,0,0,0,0,0.220672172364217,0.000271690234003663,0,0.0187051326690208,0,0.0129227065509161,0,0,0.00110927121006166,0,0,0,0,0,0,-0.0614162141937116,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043731105298214,0,0.0513222158655026,0.00999558584131237,0,0,0.0155485323374502,0,-8.67361737988404e-19,0,0,0,-0.00209906280558743,0.0195997234965464,0,0,0.176058699996605,0,0,0,0,0.0633328651260422,0,0,0,0,0,0,0.0158534906617478,0,0,0,0,0,0
X000723.SZ,0,0,0.0689945425054708,0,0,0,0.0451760438514628,0,0.0497876976867992,0,0.139927629694557,0,0.0835814606277714,0,0,0,0,0,0,0.0732635099810554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119034919780702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.05768469198281,0,0,0,0,0,0.213747446137149,0,0,0,0.0292500261916941,0.0829347004668738,0,0,0,0,0,0,0.12912155034181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282185166772312,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411599548945626,0,0,0,0.295320695786541,0,0,0.310919692713854,0,0,0,0,0,0,0,0,-0.0358922691681356,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.134608733687357,0,0.0223986190448021,0.0963442063304102,0.409173614962751,0.0371049329328835,0,0,0.0273034851484936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337843894221365,0.0152469266487471,0,0,0,0,0,0,0,0,0.0447936781156273,0,0,0,0,0,0,0,0,0,0,0,-0.03515306480445,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.262195235873836,-0.0319696686046108,0,0,0,0.145622151988903,0,0,0,0,0,0,0,0,0,0,0,0.0446499098621419,0.0489946483022008,0.298291181255528,0,0,0,-0.0841641845652331,0,-0.115611527083486,0,0,0,0,0,0,0.113260344065819,0,0,0,0,0.0269928189405227,0,0,0,0,0,0,-0.0190146949722822,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0457963322280922,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.437506909541835,0,0,0,0.285238998252899,0,0,0,0,0,0.0105760590799767,0,0,-0.053217608905182,0,0,0,0,0,0,0,0,0,0,0,0.096545089733807,0,0,0,0.0847812998292306,0,0,0,0,0,0.0287903777699346,0,0,0,0.0144663760429296,0,0
X002326.SZ,0,0,0,0,0,0,0.280069879460677,0,0.109427002646712,0,0,0,0,0,0,0.00711528844831646,0.43923337587917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395872749399821,0.152845659087423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872902541831705,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.0936111831702686,0,0,0,0,0,0,0,0,0.258840461071846,0,0,0,0.145188162151552,0,0,0,0,0,0,-0.119475219111795,0,0,0,-0.0426312372576548,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540074490749003,0.322733631217273,0,0,0,0,0,-0.0435093679175483,0.0291016584563265,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0828256270215668,0,0,0,0,0,0,0,0,0,0,0,0.0309729068179494,0,0,0,0.0394968639997064,0,0,0,0,0,0,0.262829613486415,0,0,0,0,0.0146680377131341,0.021689920275285,0.208419818756591,0,0,0,0,0,0,0,0,0,0,-0.0405730994404393,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.137025754690995,0,0,0,0,0.0836386054947893,0,0,0,0,0,0,0,0.0602773741450077,0,0,0,0,0,0,0,0.51327946331632,0,0,0.0334564632605384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301484289303213,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0.170700115518047,0,0,0,0.138683700096058,0,0,0,-0.166354058945357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139648505518311,0,0,0,0,0.0705905145928125,0,0,0,0,0,0,0,0,0.0702332949156342,0,0,0,0,0,0,0,0,0,0,0,0.166113631142391,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0.0538694238860486,0,0,0,0,0,0,0.131741547353216,0,0,0,0,0,0,0,-0.0241641318458864,0,0.0592721112451778,0,0,0,0,-0.164371510511376,0,0,0,0,0,-0.0912116605860517,0,0,0.090042273585541,0.0317024552827284,0,0,0.0978156766069202,0,0,0,0,0,0,0,-0.103969371002062,0,0,0,0,0,0
X000831.SZ,0,0,0,0,8.67361737988404e-19,0,0.623119179065294,0,0,0.0333566345276912,0,0,0.00704105880486689,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196668484654769,0,0,0,0,0,0,-0.0256359008291377,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0373811215462044,0.455322185683863,-0.0793684793165454,0,0,0,0,0,0,0.0534497297281745,0,0,0,0,0,0,0,0,0,0,0.317604212239386,0.0658467046800066,0,0,0,0,0,0,0,0,0,0,-0.0728622553535498,0,0.106125940490659,1.38777878078145e-17,0,0,0.0179682472524714,0,0,0,0,0,0,0,0,0.0853852172409409,0,0
X000959.SZ,0,0,0,0,-0.0482968033109189,0,0,0,0,0,0.177144234619215,0,0.0589393036566601,0,0,0,0,0.0382767189675383,0,0,0,0,0.0326792746952016,0,0,0,0,0,0,0.212226683622582,0,0,0,0,0,0,0.0177118288183983,0,0,0,0,0,0.131204563869713,0,0,0,0,0,0,0,0,0.0199338792475834,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0422740386554225,0.148190529106653,0,0.0353785620439811,0,0,0,0,0,0,0,0.132641916641822,0,0.0816493728584023,0,0,0,0,0,0.0267904595888376,0,0,0,0,0,0,0,0,0,0.0949397695972362,0,0,0,0,0,1.35525271560688e-20,0.0736205091917534,0,0,0,0,0,0,-0.0367471611969023,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.113082367793448,-3.46944695195361e-18,0.340093918830844,0,0,0,0,0,0,0,0,0,0,0.0159427316739973,0,0,0,0,0,0,0,-0.0405621243588231,0,0.666169827917457,0,0,-0.0046984963496915,-0.0176473385926694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284231244827238,0,0,0,0,0,0,0
X600399.SH,0,0,0,-0.236394174199218,0.116178581931452,0,0.0486804307820515,0,0,0,0,0,0.0487983832737634,0,0,0,0.0518755110783914,0,0,0,-0.120299186429902,0,0,0,0,0,0,0,0,-0.0090874757286825,0,0,0,0,0,0.146113697193369,0,0,-0.0479604076266572,0,0,0,0,0,0,0,0,0,0,0,0,0.0259995482500209,-0.0498060400255764,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0545439838170424,0,0,0,0,0,0,0,0,0,0,0.184795611880852,0,0,0,0,0,0,0.102528359828258,0,0,0,0.110190235244699,0.32342000862585,0,0,0,0,0.0289938579675636,0,0.0454777698526187,0,0.060014789300552,0.0539042603232635,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251110010620662,0,0,0,0,0,0
X600096.SH,0,0,0,0,-0.0474314026110047,0,0,0,0,0,0,0,0.252202715073978,0,0,0,0.240129511243885,0,0,0,0,0,0,0,0,0,0,0.0709062915481251,0,0,0,0,0,0,0,0,0,0,0,0,0.0425506933040684,0,0,0,0.432724621920234,0,0,0,0,0,0,-0.00929124597030382,0,0,0,0,-0.0933760544098015,0,0
X600141.SH,0,0,0,0,0.153004269695975,0,0,0,0.106584022976415,0,0,0,0,0,0,0,0.155672476078279,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561345917162011,0,0,0,0,0.172503414843213,0.0137035108767599,0.0702188671580196,0,0,0,0,0,0.469434423399928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.33904817239664,0.175017077779586,0.00551417215143199,0,0,0,0,0.0162197165204078,0,0.263515692776648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158594838355769,0.0150307730885558,0,0,0.0947663550334332,0.250175528637449,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693365348627998,0,0,0.0225867365791796,0,0.0301449932355629,0,0,0,0,0,0,0,0,0,0.00892804953648936,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0276114807173621,0,0,0,0,0.119816309258273,0,0,0,0,0,-0.0373070553414128,-0.00573674862827875,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0459358128158961,0,0,0,0,0,0,0,0,0,0,0,0,0.0995562681589525,0,0,0,0.0883746188662793,0.0116535866062995,0,0,0.0728618079088962,0,0,0,0.0316877573535562,0,0,0.0342973809016161,0,0,0.122561203834592,0,0.0424325061599476,0,0,0,0,0,-0.0146673180273294,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0.0111985085972185,0,0,0,0,0,0.0819313341778854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123968364077026,0,0,0,0,0,-0.0216881595263508,0,0,0,0,0,0,0,0.0454534594450736,0.0241122734817933,0,-0.101338558715723,0,0,-0.197867511496402,0,0,0,0.0190270813528716,0,0,0,0,0,0,0
X600489.SH,0,0,0.121570718510355,0,0.0150307030220297,0,0,0.0725008354462462,0.0262186090193943,0,0,0,0,0,0,0.0494089677496127,0,0,0,0,0.127131444195525,0.0191742889080412,0,0,0.0359307935718958,0,0,0,0,0,0.0198430737798686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279094084151041,0,0.0315104952341267,0,0,0,-0.110148087898021,0,-0.0574451867082283,-0.00368466971274445,0,0,0,0,0,0,0,0.0370415133188907,0,0,0,0,0,0,0,4.33680868994202e-19,-0.063778365334328,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.374222070301428,0.100091509373492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126693443101848,-0.199828055185826,0,0,0,0,0,0,0,0.253375774979654,0.0525822679611344,0.36229136167393,-0.16768736596237,0.373038142159227,0,0,0,0,0,-0.380894734606654,0,0,0,0,0,0,1.16780034695085,0,0,0,1.15705435806909,0,0
TED,0,0,0,0,0,0,0,0,0.0382665744766905,0,0,0,0.0249668990138288,0,0,0,0,0,0,0,0,0,0,0,-0.0582657313101389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627257681640159,0,0,0,0,-0.313066497581271,0,0
RealEstate_excess,0,0,0,-0.0382525060977637,0,0,0,0,0,0,0,0,-0.00992840136377911,0,0,0,0,0,0,0,-0.0259869006747011,0,0,0,0,0,0.00819957060218647,0,0,0,0,0,0,-0.0214488891496201,0,-0.0667486023672018,0.0294536671082925,0,0,0,0,0,0.0608098507984506,0,0,0,0,-0.0794519873477645,0,0,0,-0.00350920616437537,0,0,0,0,-0.126919449944607,0,0
MKreturn,0,0,0,0,-0.0364386361134323,0,0,0,0,0,0,-0.0165681173969396,0,0,0,0,0,0,0,0,0.0735034463685562,0,0,0,0,-0.0327942616314919,0,3.46944695195361e-18,-0.0237873001775127,0.00698886874473401,-0.00875520378208975,0,0,0,-0.0014253953559,0,0,0,0,0,0,0,0,0.0504450141038328,-0.0311666536658977,0,0,0,0.0364978181011843,0,0,-0.00115629836469483,0,0,0,0,-0.0646460259281624,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157953873277318,0,0,0,0,0,0,0,0,0,0,0,-0.00106258911365634,0,0,0,0,0,0,0.00171711393059616,0,-0.001136803132848,0,0,0,-0.00216237954385726,9.19696942640746e-05,0,0,0,0,0,0,0,0,0,0.00752674117725499,-0.00532220514747059,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.236688896284751,0,0,0,0,0,0,0,0,0,0,0,-0.208988183630108,0,0,0,0,0,0,0,0,0,0,0,-0.0195294892435201,0,0,0,0,0,0.173391433682661,0,-0.0990874906812922,0,-0.202678240786841,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030389758548744,0,0,0,0,0,0,0,0,-0.00342797168809705,0,0,0,-0.00470306440974265,0,0,0,0.00123247502105879,0,0,0,0,0,0,0.0113185079523338,-0.00813929787295498,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.00257274182744852,0,0,0,0,0,0,-0.0268100501531759,0,0,0,0,0,0,0,0,0,0,0,0.00461959331234692,0,0,0,0.00874070137042757,0,0,0,0,0,0,-0.00502743624227754,0,0,0,0,0,0,0,0,0.00516966010620977,0,0.00430258843119115,0,0,0,-0.0235369835112989,0,0
