,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X002466.SZ,X600516.SH,X600111.SH,X000709.SZ,X600352.SH,X002460.SZ,X000629.SZ,X600489.SH,X600299.SH,X600808.SH,X000786.SZ,X601158.SH,X600801.SH,X600219.SH,X000825.SZ,X600157.SH,X000553.SZ,X002271.SZ,X000883.SZ,X600583.SH,X002470.SZ,X002110.SZ,X600339.SH,X000408.SZ,X600021.SH,X601699.SH,X000630.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600801.SH,0,0,0,0.309402303624562,0,0.042753368265703,0,0,0,0,0.0213498723980685,0,0,0,0,0,0,0,0.124839409443875,0,0,0,0,0,0,0,0,0,-0.0435753079287631,0,0,0,0,0,0,0,0,0.0297512951232187,0,0.084323300848177,0,0,0.0183720508860861,0,0,0,0,0,0,0,0,0.00121892508691094,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0386508979068114,0,0,0,0,0,0,0,0.0339115184864362,0,0,0,0.229690778707083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458863918986002,0,0,0,0.0168904598447076,0,0,0,-0.035861738591096,-0.0246805877775933,0.0186857973102912,0,0,0,0.0473047545703117,0,0
X000825.SZ,0,0,0,0,0,0.0783171874725535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361026799226951,0.0161751760206024,0.132049372272604,0,0,0,0,0,0,0,0.0454753363572463,0,0,0,0,0,0,0.0875118780572705,0,0,0,0.158679973365587,0.0114307271357731,0,0,0.107467982078493,0,0,0,0.00047503058895067,0,0,0,0,0,0,0
X600157.SH,0,-0.0364034633999317,0,0,0,0.24597066830317,0,-0.450652666046464,0,0,0,0,0,0,0,0,0,0,-0.112991326105938,0,0,0,0,0.0721197059936538,0,0,0,0,0.194764373448927,0,0,0,0,0,0,0,0,0,0,-0.301811530136133,0,0,0,0,0,0,-0.0880926119260365,0,0,0,0,0,0.0625963747741968,0,0,0,-0.159957319541558,0.353835279791353,0
X000553.SZ,0,0,0,0,0,0.0667186405457076,0,0,0,0,0,0,0,0,0,0,0,0,0.0083156605409688,0,0,0,0,0.148201366831788,0,0,0,0,0,0,0.103561651036396,0,0.0975071523507412,0,0,0,0,-0.0280239978099658,0,0.0330588947868105,0,0,0,0,0.00551899738822056,0,0,0,0,0,0,-0.022588589727181,0,0,0,0,0.031203833636054,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0110618755406306,0,0.153822513155373,0,0,0,0,0,0,0,0,0,0.193086016889167,0,0,0,0,0,0.24376022797742,0,0,0,0,0,0.330483287563728,0,0,0,0,-0.0198208203602058,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0162276272643553,0.00904479010204113,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891476836790955,0,0.0277043826428017,0,0,0,0.0809143183373124,0.0129584272282138,0,0,0,0,0.00888463831657597,0,0,0,0,0.0210865996728868,0,0.027776223978687,0,0,0,0,0,0,0.0715865427585256,0,0,0,0,0.000197599919976558,0.028019219363201,0,0,0,0.0584196725647042,0,0
X600583.SH,0,0,0,0,0.0623420320650719,0,0,0,0,0,0,0,0,0,0,0.0585390699988556,0,0,0,0,0.0479826186707192,0.133334855245996,0,0,0,0,0,0,0.0748490307124527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399140206638683,0,0,0,0,0,0,-0.0281898683089827,0.0426325321563405,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687739064917481,0.024294231830584,0,0,0,0,0,0,0,0,0.0711162408491757,0,0,0,0,0,0.0880441883352184,0,0,-0.264580911695593,0,0,0,0,-0.0255485797423608,-0.0509604603141938,0,0,0,0.0932139355054021,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087508701917906,0,0,0,0.233174397218559,0,0,0,0,0,0.0901895170266624,0,0,0,0.586028383744723,0,0,0,0,0,0.0527841308597059,0,0,0,0,0,0,0.0595753389193616,0,0,0,0,0,0,0,0.0230724892345901,0,0,0,0.0824780869178499,0,0
X600339.SH,0,0,0,0,0,0.232067158897996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19063432461543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018206951516129,0,0,0,0.0807357756655141,0,0
X000408.SZ,0,0,0,0,0,0,0.0196199483292266,0,0,0,0,0,0,0,-0.15542173709649,0,0,0,0,0,0.0391437595832885,0,0,0,0,0,0.0179024672195856,0.11069380080531,0,0,0.0615685520110662,0,0,0,0,0,0,0,0,0,0,0,0,0.274176365512851,0,0,0,0,0,0,0,0,0.0262360550406896,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587255076892217,0,0,0,0,0,0,0,0,0.00750951149600594,0,0,0,0.164052773447885,0,0,0,0,0,0,0,0,0,0.0422734518248007,-0.0538157279289712,0.194599213237851,0,0,0,0,0,0,0,0,0,0.126023553422065,-0.121914724207146,-0.0384940932803801,0,0,0,0,0.0428306520127576,0,0
X601699.SH,0,0,0,0,0,0.188111786213437,0,0,0,0,0,0,0,0,0,0,0,0,0.0507471626361613,0,0.0240272387697539,0.018946472821385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144473269950821,0,0,0,0,0,0,0,0,0,0,0,0,0.0301987463454018,0,0,0,0.0486573168097758,0,0
X000630.SZ,0,0,0,0,0,0.0189486991667377,0.0282312511793971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096831775294986,0,0,0,2.16840434497101e-19,0,0,0.0365823881161556,0,0,0,0,0,0,0,0,0.0116665404586632,0,0,0,0,0,0,0,0.121985608763444,0,0,0,0,-0.00662415458365762,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.210049514552277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829803804425151,0,-0.0258221411998287,0,0,0,0,0,0,0.19418676790822,0,0,0,0,0,0,-0.0465390976866764,0,0,0,-0.0801004437264147,0.072168916447852,0,0,0,0.109665956174347,0,0,0,0,0.065163303108119,-0.0362237121066003,0,0,0,-0.0377912825095641,0,0
Change_TY3M,0,0.0896100735599384,0,0,0,0,0.191431778352895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160167522309072,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.297842553844499,0,0,0,0,0,0,-0.127072064635206,0,0,0,0,0.0590709364178016,-0.172987150437961,0,0,0,-0.073360941347022,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619772750761099,0,-0.106668007492812,0,-0.62600761796423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67883925436501,0,0.910579419008314,0,0,0,-2.00019649814126,-4.51647291956978,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776463707830861,0,0,0,0,0.24504774096668,0,0,0,0,0,0,0,0,0,0,0,0,0.517561673005792,-0.210724261304553,0,0,0,0,0,0,0,-0.121055336034405,0.51151841699549,0,0,0,0,-0.00530070318599871,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453182834566414,0,-0.0717377768705502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216667691610848,0,0,0,0.00560233261783791,0.0504407348888182,0,-0.0956819166717694,0,0,0,0,0,0.0193543973837521,0,0.039208463157914,0,0.0333623652985085,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0497724023243769,0,0,0,0,0,0,0,0,0,0,0,-0.0622569651976301,-0.0295469087812998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422989683961712,0,0,0,0,0,0,0,0.031496916464459,0,0,0,0,0.0666017208416317,0,-0.00588567748719049,0,0,0,0.0894904921944186,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000853122386288895,0,0,-0.00155533165398845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000120602056812641,0,0.00132357674565405,0,0,0,0,0,0,0,0,0,0,0,-0.00241187946357869,0,0,0,0,-0.00426862132258381,0.0956272131292687,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448487124952121,0,0,0,0,0,0,0,0,0,0,0,-0.164230996665974,0,-0.265854486434612,0.0969856357961215,0,0,0,0,-1.90011350326572,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140187463208393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281685682359535,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994101950400696,0.111444275196774,0,0,0,-0.347386705415934,0,0
CarbonVol_Hubei,0,0.00476753762557015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757747014433734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198211588799587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140154883272613,0.00123468657613956,0,0,0,0.0538563356043114,0,0
