,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600027.SH,X600583.SH,X601992.SH,X002353.SZ,X000898.SZ,X000883.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000629.SZ,X600490.SH,X600489.SH,X000825.SZ,X000831.SZ,X600315.SH,X000539.SZ,X600547.SH,X600808.SH,X600352.SH,X600660.SH,X601699.SH,X600549.SH,X600307.SH,X000630.SZ,X000983.SZ,X600578.SH,X000027.SZ,X000937.SZ,X000959.SZ,X002470.SZ,X600863.SH,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109237332466889,0,0,0,0,0.0597204991171209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450557452130387,0,0,0,0,0,0,0,0.0696210131666306,0,0.0033276270117821,0,0.0784833254189491,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0.0672352706414143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429690994581052,-0.02654480926093,0.133738970845694,0,0,0,0.284739965690576,0,-0.0579565374932906,0,0,0,-0.0948108553463072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547692925890775,0,0,0,0.0211645879398087,-4.33680868994202e-19,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.150900805553394,0,0,0,0,-0.0252701603204216,0,0,0,0.275719891785293,0,0,0,0.00174997461989244,0.0134195703571878,0,0,0,0,0,0,0.101487253545886,0,0,0,0,0.0189861736581794,0.0425766500685918,0,0,0,0.0882934253427789,0,0,0,0,0,0,0,0.0641028676025004,0,0.0225336592226876,0,0.0160091774576586,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.326442684126964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143009531456184,0,0,0,0,0,0,0,0,0,0,0,-0.0146654622393622,0,0.127073005171196,0,0,0,0,0,0,0,0.114834426253542,0.0159597035021234,0,0,0,0.169409286696038,0,-0.00161458651650855,-0.000441875909057948,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0167295829427906,0,0.207141992823077,0,0.13043501353758,0,0,0,0,0.0970407312715982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123315587965833,0,0,0.149206925493752,0,0,0.154381272325114,0,0,0,0,0,0,0,-0.00994826729787153,0.0107306380628508,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116458423321554,0,0,0,0,0,0,0,0,0,0,0.284055625552307,0,0,0,0,0,0,0,0.116851973993949,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0346988993930963,0,0,0,0,0,0,0,0.0819994856144876,0,-0.191779698309682,0.0708331656103402,0,0,0,-0.0116625348953467,0,0.0510221841633794,-0.00615273549164828,0,0,0,0,0,0,0,0,0,0,0.0208094436662435,0,0,0,0,0.0100590528482845,0.0603160502738161,0,0,0.0452188619793427,0,0.0211102508087209,-0.0537072134496732,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388736121756959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176125176857253,0,0,0,0,0,0,1.21267640105488,0,0,0,-3.41646888987704,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.00660976048090298,0,0,0,0,0,0.356411492475215,0,0,0.507074758909511,0,0,0,0,0,0,0,0,-0.302707471281406,0.104800186291173,0,0,0,0,0,0.120498119326702,0,0,0,0,0,0,0,0,0,0,-0.295672971258809,0,0,0,0.523301923343551,0,0,0,0,0,0,1.07542528531252
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000600113046268349,0,0,0,0,0,0,0.000538712902848893,0,0.0794709605283222,0,0,0,0,0,0,-0.209782507916599,0,-0.0562909261516811,0.0165421806407246,0,0,0,0,0,0,0,0,0,0,0,0.0116317422806814,0,0,0.0852102848354769,0,-0.114802230222552,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802048497153274,0,0,0,0,0,0,0,0.0482705564657499,0.0424791605065209,-0.147723332974945,0,0,0,0,0,0.111817612580732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00984349494298278,-0.0113511659453478,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157348929645627,0,0,0,0,-0.000457147617280867,0,0,0,0,0,0,0,0,0.000564575924603909,0,0,-0.00127918138115842,-0.000968379028900654,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650477029099773,0,0,0,0,0,-0.0118260886432561,0,0,0.0713227954259502,0,0,0,0,0.00489960350673924,0,0,0,0,0,0,0,0,-0.0267896641767466,0,0,-0.0868257893885941,-0.0249875059904265,0,0,0,0,0,-0.348172887310338
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249058786887817,0,0,0,0,0,0.000367858173059662,0,0,0.00563232369560151,-0.00380653161418233,0,0,0,0,0,0,0,0,-0.00956584201934676,0,0,0,0,0,0,0,-0.00794225070013735,0,0,0,-0.00476943836375868,0,0,0,0,0.00956628355282948,0,-0.0526178874608365
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00183683606646522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151484744044719,-0.00560542048715456,0,0,0,-0.0244516979583335,0,0
