,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X601991.SH,X600886.SH,X600688.SH,X600157.SH,X600362.SH,X600027.SH,X600188.SH,X600111.SH,X600583.SH,X000709.SZ,X000539.SZ,X000027.SZ,X601158.SH,X601992.SH,X600309.SH,X000883.SZ,X600352.SH,X000898.SZ,X002075.SZ,X000629.SZ,X000792.SZ,X600021.SH,X000060.SZ,X600307.SH,X600863.SH,X600808.SH,X600489.SH,X600022.SH,X000825.SZ,X600547.SH,X002353.SZ,X600098.SH,X600008.SH,X601918.SH,X600578.SH,X600660.SH,X002470.SZ,X000878.SZ,X600623.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600219.SH,0,0,0.103679925688238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010784153830127,0,0,0.110416487851361,0,0.0770796145966197,0,0,0,0.00499398465326642,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0776645451018561,0,0,0.0466741253885703,0,0,0.0736293235009533,0,0,0,0,0,0,-0.00113161891134451,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.114408085216948,-0.0581605383422113,0.0863514351898682,0,0,0,0,0,0,0,0,0,0,0,-0.162778607642123,0,0,0.0117975700936266,0,0,0,0,-0.0351449552274727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346296994496875,0,0,-0.0258200282891476,-0.030563657201656,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194991337656427,0,0,0,0,0,0,0,0,-0.442508099907785,0,0,-0.95858300298976,0,0,0,0,0,0,0,0.830779865035932,0,0,0,1.68920251933554,0,0,0,0,0,0,0,0,-1.14779535638438,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.282134672720785,0,0,0,0,0,0,0,0,0,0,0,0,-0.905523202870049,0,0,0,-0.620797432246285,-0.150198011686021,0,0,0.430321899278819,0.857065021601966,0,0,0,0,0,0,0,0,0.210549188840637,0,0,0,0,0.135873666968329,0,0,0,0,0,0,0,-0.546975907839595,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913400003736462,0,0,0,0,0,0,0,0,0,0.0693736313367387,0,0,-0.0403954843669801,0,-0.0732895384312643,0,0,-0.322127963922789,0.18972591738385,0,-0.00962444895096885,0,0,0,0,0,0,0,0,0,0,0,-0.0162808746720862,-0.0215675062028392,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496840341454609,-0.230976678160612,0.0283169338049529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058787351575508,0,0,0,0,0,0,0.0669780163602405,0.201038811942294,0,0,0,0,0,0,-0.172795224143696,-0.0178165830176805,0,0,-0.394082639482735,-0.0104925226170029,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000805371753106017,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117282980725995,0,0,0,0,0,-0.00819834286254237,0,0,0,0.0102842745737734,0,0,0.0075893470839322,0,0,0,0,0.00233835690085697,0,0,0,0,0,0,0,0.00274034709271468,0.00668807019446399,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017032756310378,0,0,-0.00411385407934395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379467612357716,-0.00129100371680526,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0121172001316565,0,0,0,0,0.0142609699849471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185884461914079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00522467847233943,-0.024481232517496,0,0,0.0135058069899478,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393274695017985,0,0,-7.18344655503049e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00166174945838252,-0.000806228436217069,0,0,0,0,0,0
