,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X600309.SH,X300072.SZ,X600188.SH,X600157.SH,X600027.SH,X601991.SH,X600886.SH,X600660.SH,X601992.SH,X600111.SH,X600489.SH,X000898.SZ,X600299.SH,X601158.SH,X000959.SZ,X000709.SZ,X600583.SH,X000792.SZ,X000723.SZ,X002466.SZ,X600339.SH,X000408.SZ,X600098.SH,X000630.SZ,X600352.SH,X000883.SZ,X600219.SH,X600021.SH,X000539.SZ,X000825.SZ,X000027.SZ,X000983.SZ,X002092.SZ,X601699.SH,X000937.SZ,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600309.SH,0,0,0,0,0,0,0,0,0,-0.00954315168832736,0,0,0,0,0.0353783292799733,0,0,0,0,0,0,0,0,0,0,0,0,0.145704145943283,0,0,0,0,0,0.0824351854405798,0,0,0,0,0,0,0,0,0,0.0843536783715718,0,0.0667674066947652,0,-0.0271338253759718,0.0424780145500467,0,-0.0128176442611972,0.00906725242197603,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.0428192024527664,-0.00470856804293031,0,0.168613060932407,0,0,0,0,0,0,0,0,0,0,-0.00737424235250438,0,0,0.147258267586742,0,0,0,0.0943981166873522,0.0766492021799986,0,0.0581283677095433,0,0.0599878555997165,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0316151019731027,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.253803314368267,0,0,0,0,0.0337797112867022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119050335332189,0,0.067936209739411,0,0,0,0.122364720409575,0.154596942562188,0.0261291593123156,0,0.0320338043771569,-0.0216342823823604,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0324444624720053,0,0,0,0,0.0417044059187249,0,0,0.121946137828236,0,0,0,0,0,0,0.11540876736799,0,0,0,0,0,0,0,0,0,0,0.198550988666499,0,0,0,0,0,0,0,0,0,0,0,0.120717634562475,0,0.0779465166444404,0,0,0,0.0022229730247789,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0565760639668649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256534666386901,0.0239625551334213,0,0.0427894021156013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046810511012882,0,0.00722817049349639,0,0,0.000669187282999308,0.0104732438872496,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0497006086119272,0,0.00425075353784949,0,0.017777972107802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753658069049099,0,0,0,0,0,0,0,0,0.0623949447672821,0,0,0.0768991166570832,0.00244371824269917,0,0.0780422995267404,0,0.0156208293292393,-0.0206320313972902,0,0,0,0,0,0
X600886.SH,0.0796161844482642,0,0,0,0,0,0,0,0,0,0,0,0,0.0902133293524176,0,0,0,0,0,0,0.226561557027793,0,0,0,0.0257540422818684,0,0,0.0596383453653728,0,0,0,0,0,0,0,0.0530771019265302,0,0,0,0,0,0,0,0,0,0,0,0,0.0260782785327536,0,-0.00897518910980513,0.0105279175495745,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0612941935394837,0,0.157037133814172,0,0,0,0,0,0,0,0,0,0,0,0.0870545292057205,0,-8.67361737988404e-19,0,0,0,0,0,0.118360699645628,0,0,0,0,-0.00267524794180144,0,0,0,0,0,0.0208069446197416,-0.0453087370586418,0,0,0,0,0,0,5.42101086242752e-20,0,0.116388400819022,-0.0903784072429648,0,0.0080819734191773,0,0,0,0,0,0
X601992.SH,0,0,0.145467709012679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316082804303595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229091875583788,0,0,-0.00161984598428967,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.096027618709363,0,0,0,0,0,0,0,0,0,0.0829875686988622,0,0,0,0.0513180508847936,0,0,0,0,0,0,0,0,0,0,0,0.11484727903521,0,0,0.0357971066421395,0.0306759668593562,0,0.0404874413971643,0,0,0,0,0.0825450486331735,0,0,-0.0113728740957045,4.33680868994202e-19,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.662268715473833,0,0,0,0,0.0376163573802841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545603947467658,0,0,0,0,0,0,0,0.113422018914562,0,-0.0135786198362056,0.00565775928306277,0,0,0,0,0,0
X000898.SZ,0,0,0,0.22053820043439,0,0,0.0920142000801225,0.0973824194116376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794605142854158,0,0,0,0,0,0,0.510908950661299,0,0,-0.0137078342721543,0,0,0,0,0,0,0,0,0.0411217399490612,0,0.0862880602357236,0,0,0.0716083734293754,0,0,0,0,-0.0359711717566637,0.0418246026356716,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.174191325129954,0,0,0,0,0,0.0649429715334876,0,0,0,0.0930558940723925,0,0,0,0,0,0,0,0,0,0.0196695284923214,0.0864804113648289,0,0,0,0,0,0.135389363555566,0,0,0,0,0,0,-0.0579070706926559,0,-0.0316112898928328,0,0,0,0,0,0,0,0,-0.00249362029248691,0,0,0,0,0,0
X601158.SH,0,0,-0.088179297350058,0,0,0,0,0,0,0,0,0,0,0,0.0167945487868695,0,0,0,0,0,0,0,0,0.0100894680834473,0.0110119190205477,0.108995122836983,0,0,0,0,0,0,0,0.0683957692689654,0,0.0327300036285583,0.127516533438291,0,0,0,0,0,0,0,0,0.0882015063455039,0,0,0,0,-0.011013957335532,0.00119691912707613,0,0,0,0,0,0
X000959.SZ,0,0.10798827740799,0,0,0,0,0,0,0,0,0.130677773864809,-0.11030486876463,0,0,0,0,-0.119355281885688,0,0,0,-6.93889390390723e-18,0.0914922281797997,0,0,0,0,-0.154393783273727,0,0,0,0,0,0,0,0,0,-0.0678005930133425,0,0,0,0,0,0.0741085577167327,0,0,-0.048912560219705,0,0,0.243186956583193,0,0.0562478048028496,-0.0477118397055959,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.033234497903702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33854789598865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631914966470418,0,0,0,0.102424043154872,0,0,0,-0.00583587601460824,-0.00882746579085983,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.305617403372749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367090156447711,0,0,0.0116236428564425,0,0,0,-0.137492454348505,0,0,0,0,0.0412560452528717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086071163314772,-0.00418967483120246,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00553784820221425,0,0.0434856383040611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107992913705112,0,0,0,-0.0403077000996817,0,0.0644293733471059,0,0.021604808840513,0,0,0.0288396995452744,0.106823202015185,0,0.0419342874949047,-0.0335319886148807,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.829347847753764,0,0,0,0,0,0,0,0.0522383727134839,0,0.0665146899589938,0,0,0,0,0,-0.111593864559167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287601959290799,-0.105698897160793,0,0,0,0,0,0,0,0,0,0,0.000971366307073014,0,0.249248316256409,0.0437972401815735,0.0360311416458765,-0.0151167936110937,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0140457009414708,0,0,0.0284931558141384,0,0.0874887974638172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661897510556977,0,0,0.0310112348527278,0.0809881189646827,0,0.182401807056251,0,0.00514373366460702,0.00126933643399753,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144623924291608,0.115122168057607,0.178194701991017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848516342662358,0,0,0.166788196947928,0,0.0792510798010793,-0.0662309270396023,0,0,0,0,0,0
X000408.SZ,0,-0.0506937481117127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595095065256787,0,0,0,0.0113063065449448,0,0,0,0,0,0,-0.0239159982663543,0,0,0,0,0,0.156090214705832,0,0,0,0,0,0,-0.102627572560521,0,0.017584386789289,0,0,0,0,0,0.0145329712666548,0,0.0127036468041368,-0.0141598630416088,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390251808735955,0,0,0,0,0.242314113295148,0.164155218376359,0,0,0.019753929120387,0,0,0,-0.0133698253663984,0,0,0,0,-0.07052773596324,0,0,0,0,0,0,-0.0801969028671124,0,0,0,0,0,0,0,0,0.113057401639788,0.0513980515060418,0.0339988319789245,-0.0301888899494955,0,0,0,0,0,0
X000630.SZ,0,0,0.163830640415179,0,0,0,0,0,0,0,0.0728668659560381,0,0.396038027576381,0.0468477389701558,0,0,0,0,0,0,0,0,0,0.0784229794531329,0,0,0,0,0,0,0.115754439157274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187623323790185,0,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0640595366173886,0.0252369179110758,0,0,0.0915614802672581,0.0447005910915215,-0.0385872870914551,0,0,0.0720646423697054,0,0.0554521834919374,0,0,0,0,0,0,0,0,0,0,0.0802260882375571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.00369881962994467,0.00924666580074422,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0127922166017266,0,0,0,0,0,0,0,0.0217251882119249,0,0,0,0,0,0,0,0,0,0,0,0.0128743676279337,0,0,0,0,0,0,0,0,0,0.0497432121937558,0,0,0.0493099616217719,0,0.00473266877077992,0.151999062067076,0,-0.00559203516026415,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028200714943584,0,0,0,0,0,0,0,0,0,0,0,0.219445082682329,0,0,0,0,0,0,0,0,0,0.177487708864018,0,0,0,-0.0073769763440297,0.00716522453367039,0,0,0,0,0,0
X600021.SH,0,0,0,0.301268920047747,0,0,0,0,0,0,0,0,0,0,0.0591476144992514,0,0,0,0,0,0,0,0,0,0.190957510904282,0,0,0,0,0,0,0.0345046182482814,0,0,0,0,0.00275473406843141,0,0,0,0,0,-0.211904011171164,0,0,0,0,0,0,0,0.0123635127317124,0.0135517951489289,0,0,0,0,0,0
X000539.SZ,0,0.133878438152512,0.0523784302266162,0,0,0,0,0,0,0.0181883202078593,0,0,0,0,0,0,0,0,0,0,0.0854596257113256,0,0,0,0,0,0,0,0,0,0,0,0,0.0474648030800363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248436095245101,0.116776100089013,0,0,-0.00381919473215405,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0234733082260441,-0.143496872233197,0,0,0,0,0,0,0,0,0,0.0241722004243778,0.239411683135866,0,0,0.0787199347847008,0,0,0,0.165546575284181,0,0,0,0,0,0,0,0,0,0,0,0,0.286928988055131,0.238182000550715,0,0.0056438626402021,0,0,0.0261475872684223,-0.0352465445393163,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,-0.000881527170377359,0.0289619864413697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527445229892694,0,0,0,0,0.07762610093605,0,0,0,0.0207340693394547,0,0,0,0,0,0,0,0.0988413670222693,0.0273539154190348,8.67361737988404e-19,0,0.148015401312515,0,0.0134790315985038,-0.0109882247242589,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799953946734965,0,0,0,0.384042849956525,0.30070063330493,0.0263395979190511,0,0,-0.0114233811556275,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.172322417617707,0.166408633720452,0,0,0,0,0,0,0,0,0,0,0,0,0.18933729684936,0,0,0.113267882893516,0,0,0,0,0,0,0,0,0,0.00405329889345096,0.0840163883454381,0,0.108325879723921,0,0,0,0,0,0.356971177691628,0,-0.0184393717894954,-0.000327980846698769,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.0495751509341481,0,0,0,0,0.179281700672322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261451821914408,0.0690047964311924,0,0.484753745778806,0,0,-0.0144902179818716,0.00462234294392372,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.151112695317633,0,0,0,0.0893267414881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281917475711767,0,0.65955733464191,-0.0388884814685833,0.299953466634951,0,-0.101388806932313,0,0,0.0143584936568483,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0692945656880672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837574423546039,0,0,0,0.29966376902203,0,0.359691506498212,0,0,0.110088831892881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400181420808947,-0.0347475680477212,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0931220882261267,0,0,0,0,0,-0.101904857601063,-0.0656785940559089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181056213034941,0,-0.0852878698819909,0,0,0,0,0,0,0.109533136254559,0,0.156998222915138,0,0,-0.0724577984560465,0,-0.0791586834971019,0,0,0.10151408458197,0.0200644257466968,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25747932116768,0,0.533516211848491,0,0,0,-0.927445512727837,0,0
TED,0,-0.23875215640756,0,1.05165813233116,0,0,0,0,0,0,0,0,0,0,-0.294947085679608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129380829441412,0,0,-0.593590361125726,-1.2756285665022,1.07781355837907,0,0,0,0,-3.04467737898489,0,0
RealEstate_excess,0,0.0474443283599794,0,-0.125705050721988,0,0,0,0,0,0.0125941040791359,0,0.0408523319999887,0.103901729927881,0,0,0,-0.113566019341202,0,0,0,0,0,-0.202213872162486,0.0041764158570495,0.0835169963264365,0,0,0,0,0,0,-0.0556312688215645,0,0,0,0,0,0,0,0,-0.144096411760539,0,0,0,0,0,0.0769122533482921,-2.16840434497101e-19,0,0,-0.0166490238735073,0.00739685248396944,0,0.287602613182014,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.144473343219778,0.067710572131498,0,0.0491863688776993,0.066414164351837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109283002171906,0,0,-0.0281273382537111,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117346966155397,0,0,0.0104818426250241,0,-0.00243855773814689,0.00506102090569179,0.0486717880822391,0,0,-0.039682670041343,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00152159520754151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,-0.00065657210909774,-0.0010051281448533,-0.000384990925252583,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0734313288225687,0,0,0,0,0,0,0,0.00166766435440171,0.0548574711562445,0,0,0,0,0,0,0.0382918382971951,0.00925142941619809,0,0,0,0,0,-0.0298550964125209,-0.0109862732224195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341531771110468,0,0,-0.0149628602393082,-0.0040319837107811,0,0,0,0,0,-0.877237665897029
CarbonVol_Guangdong,-0.00107403914080669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332518320473249,0,0,0,0,0,-0.000845567151637414,-0.00343817964939413,0,0,0.0164579279847457,-0.0116858749510306,0,0,0,-0.0333863468847849,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296114837755731,0,0,0,0,0,0
