,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600795.SH,X601991.SH,X600801.SH,X600352.SH,X600688.SH,X000786.SZ,X600027.SH,X600111.SH,X002460.SZ,X601992.SH,X002271.SZ,X000723.SZ,X002466.SZ,X600176.SH,X600583.SH,X002353.SZ,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X000883.SZ,X600426.SH,X600612.SH,X000709.SZ,X601158.SH,X600219.SH,X000027.SZ,X000792.SZ,X000629.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000539.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000825.SZ,0,0,0,0,0,0,0.0298628537181151,0,0.00427207054991951,0,0,0,0,0,0,0.127424454086841,0,0,0.140727130809156,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0965592356577274,0,0,0,0,0.0761071282471261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219350311484363,0,0,0,0,-0.0066822271724268,0,0
X000630.SZ,0,0,0,0,0,0,0.0351636073096751,0,0,0,0,0,0.0641723036035234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809318430101986,0,0,0.0217656015999749,0.0722501667002313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520549239165353,0,0,0.016150665896143,0.00382238870642761,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115751448632032,0,0.0523096852279925,0,0,0,0,0,0,0.133621842661657,0,0,-0.0205928836486757,0,0,0,0,0,-0.0665310395432874,0,0,0,0,0,0,0,-0.0277574204390419,0.00507389631679506,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0172681992998846,0,0,0,0,0,0.118624833785064,0,0,0,0,0,0,0,0,0.0764119478726666,0,0,0.0562157758240104,0,0.0587648701804546,0,0,0.011991513214912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687577675112716,0,0,0,0,0.00560244863418957,0,0
Change_TY3M,0,0,0,0.0616501862722203,0.0443900981909481,0,0,0,-0.0122124446033506,-0.0862839557359456,0,-0.1178902922776,0,0,0,0,0,0,0,0,0,0,0,-0.098487106533965,0,0,0.154142384987969,-0.00648486554289728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535095417387757,0,0,0,0,0,0,0,0.00716290964356606,-0.00450074959894929,0,0,0,-0.0293505798866385,0,0
Slope,0,0,0,0,0,0,0,-0.0435439424006048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056285847310406,0,-0.423467819652732,0,0,0,0,0,0.0994497266088243,0,0.0643422676833165,0,0,0,0,0,0,0.532735267809556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251118226741425,0,0,0,3.46944695195361e-18,0,-1.1746315069114
TED,0,0,0,0,0,0,0.0975719845910047,0,0,0,0,0,0,0,0,-0.0312752822512619,0,0,0,0,0,0,0,0,0,0,-0.596910710956602,0.136403818231058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24285083718565,0,0
RealEstate_excess,0,0,0,0,0,0,0.0961436983774827,0,0,0,0,0.0206141050804305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300134636451934,0.0296292425038634,-0.0102891706667414,0,-0.100657668838807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193273571667533,-0.00374790617888057,0.0122728476646085,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0189623147512576,0,0,0,0,-0.0810940867129482,0,0,0,-0.0177511505376506,0,0,0,0.054666377425214,0,0,0,0,0,0,0,0,0.0393409624830452,0,0,-0.0347747159407936,0,0,-0.109333907703577,0.01279200740273,0,0.0248676907467247,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016026399786044,0,0,0,0,-0.00464888196968057,0,0
MKvol,0,0,0,0,0,0,0.00132935152826558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106191393358624,0,0,0,0,0,0,0,0,0,0,0,0.000258437467912989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000580712358319456,-0.00485354628464873,0,0,0,0.00444850157487725,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0185523563608181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686599997073392,0,0,0,0,0,0,0.238306799278702,0.00344832501680508,-0.0636387776149774,-0.185727499915875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.58317470022065,0,-0.602827065628385,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00180900710473855,0.00813621472522877,0,0,0,0,0,0,-0.00558742862413482,0,0,0,0,0,0,0,-0.00411585241947026,0,0,0,-0.00195980681313197,0.00309127913754271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537300162228637,0,0,0,0,0.00904454645671268,-0.00727914355949172,0,0,0,-0.0183866655302306,0,0
CarbonVol_Hubei,0,0,0,0,0.00329921329568787,0,0.000117303215913485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242906361884523,0,0,-0.00562827716341289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247960816730001,0.00516758766094387,0,0,0,0.0406950318837628,0,0
