,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600010.SH,X600176.SH,X600362.SH,X600489.SH,X601991.SH,X600352.SH,X600111.SH,X600188.SH,X600426.SH,X600027.SH,X600795.SH,X600299.SH,X600688.SH,X002080.SZ,X601992.SH,X002466.SZ,X002353.SZ,X600219.SH,X600529.SH,X600486.SH,X000301.SZ,X600612.SH,X000932.SZ,X000027.SZ,X000723.SZ,X600315.SH,X000959.SZ,X002075.SZ,X601158.SH,X000883.SZ,X600516.SH,X600126.SH,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.100095960799291,0,0,0.0120432128559996,0.0216175309849227,0,0,0,0.0159070458234035,0,0,0,0,0,0.0846408116536027,0,0,0,0,0.144877066312608,0,0,0,0,0.0294767223525958,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0496334774461007,0,0,0,0,0,0,0.0335527603494001,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0352429137463026,0.134988419778468,0.0925354182900296,0,0.0234390083751237,0,0,0,0,0,0,0,0.000787561170335274,0.0989955156116355,0,0,0,0,0,0,0,0,0,0,-0.0161276818051383,0,0,0,0,0.0307367726520325,0,0,0,0,0,0,0.0582136704484927,0,0,0,0,0.00614829437276457,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,6.29703818917787e-05,0,0,0,0,0,0,0,0,0,0,0.0928603488190753,0,0,0.208206621274879,0,0,0,0,0,0,0.0272856716647346,0,0,0,0,0,0.210561051298056,0,-0.00398918452129414,0.135814627869431,0,0,0,0.156895226148226,0,0,0.00935941155263367,-0.0408073428911791,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0387206524810736,0,0.0372322702076002,0,0.0569443563304925,0,0,0,0.139556559530071,0,0,0,0,0.104602933287792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330714541281842,0,0,0,0.0220518759642849,-0.00358681337486462,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.174719191744552,0,0,0,0,0,0,0,0,0,0,0,0.143350082654786,0,0,0,0,0,0,0.314746719653456,0,0,0,0,-0.124162835346928,0,0,0,0,0,0,-0.158491057131519,0.0378908795191979,0,0,0,0.342918487746066,0.109178266750871,0,0.38895989248927,0.0293209735168696,0.00289298760729729,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.10179233392756,0,0,0,0,0,0,0.0681645086424311,0.264187534362982,0,0,0,0,0,0,0,0,0,0,0.0134260321696252,0,0,0,0,0,0,0,0.0706814105709492,0,0,0,0.137469942002026,0,0,0,0,0,0,0,0,-0.0163878432419861,-0.010893147075773,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0409187833381523,0,0.00714517766920521,0,0,0,0,0.176720363281594,0,0,0,0.222666885226917,0,0,0,0,0.0403778674437372,0.0460223652764772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044371260022167,0.0933938815433892,0,0,0,0,0,0,-0.0231638256493696,-0.0211659386328405,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954599992854307,0,0,0,0,0,0,0,0.191474119978071,0,0,0,0.0439809200344426,0,0,0,0,0,0,0,0,0,0.419842141667514,0,0,0,0,0.221459530521848,0,0,0,0,-0.0342776658124711,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.115835782984272,0,0,0,0,0,0,0,0,0.0939878918299279,0,0.00267586153636012,0,0,0,0,0,0,0,0,0,0,0,0.0757613837157982,0.0732049636978387,0,0.120855822622761,0,0,0.0376524473030045,0,0,0,0.00641792049288454,0,0,0,0,0,0,0,0,-0.0351734042510089,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.000625365528600957,0,0,0.0424598826737276,0,0,0,0.198164415101273,-0.109928726271471,0,0,0,0,0,0,0,0,0.170514528172231,0,0.0520908371211878,0,0,0,0,0,0,-0.0485327569945847,0.108788656003216,0,0,0,0,0,0,0,0,0,0,0.0972913358546474,0,0,0,0,0,0,0,-0.00815639852976984,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310578491758428,0.315547844665153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567621228870603,0,0,0,0,0.0120657028307836,0,0,-0.00357324212695639,-0.00778771620878127,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0113614539318999,0,0,0,0,0,0,0,0,0,0,0,0,0.532888262981215,0,0,0,0,0,0.0884164442315616,0,0,0.0362648157293132,0,1.73472347597681e-18,0,0,0,0,0,0,0.0156538699864385,0,0,0,0,0,0,0,0,0,-0.00383075226162393,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0998175731061463,0,0,0,0,0,0,0,0.0718319692424189,0,0,0,0,0.0933077167359545,0,0,0,0.00686681538130668,0,0,0,0,0,0,0,0,0,0,0,0,0.198451137419392,0.00584075072052734,0.0800426847306187,0,0,0,0.0946543051093958,0,0,0,0.00719244532317721,-0.00643209911772233,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.184560082557285,0,0,0,0,0,0,0.264822533171182,0,0,0,0,0,0,0.178645467251997,0,0,0,0,0,0,0,0,0.0324599240808792,0,0,0,0,0,0,0,0,0.0288419955076113,0,0.00788145377677831,0,0,0.0288040084257451,0,0.158141819368215,0,0.0292351258384091,0.0070692453235854,0,0.0551713598771856,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.323491346668572,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0102076412156087,0,0,0,0,0,0,0,0,0,0,0,0.166378751980612,0,0,0,0,0,0,0,0,0.0544787885836419,0,0,0,0.253919816394002,0,0.147814901346135,0.0328721649682426,0.0513919251366475,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.222606352948117,0,0,-0.247020596132269,0,0,0.513178942575318,0,0,0.18197292794917,0,0,0.0214735061773295,0,0,0,0,0.104186175985894,0,0,0,0.0318029477155139,0,0,0,0.0502931653343042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196191442026855,0.0842407522390852,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0.192133302747854,0,0,0,0,0,0,0,0,0,0,0,0,0.0536341254365875,0,0,0,0,0.0436485032829684,0,0.129249403601469,0,0,0,0,0,0,0,0,0,0,0.0570474115536699,0.108211428972388,0.291360976588493,0,0,0,0,0.00877056569466216,0,0,-0.00832204045058143,0.0275039674588481,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175905122848764,0,0,0,0.00651801337066754,0,0,0,0,0,0,0,0,0.0667276729789871,0,0.0141865567648539,0,0,0,-0.0892661480319414,0,0,0.0394243081263906,0,0.00532118811444553,0,0,0,0.021415316942903,0,0,0,-0.00733281655578458,0.00217002488213644,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881692827321458,0,0,0,0,0,0.000997856430729075,0,0.0831397060288478,0,0,0,0,0,0,0,0,0,0,0,0,0.148525943947408,0,0,0.0182158543506843,0,0,0,0,0,0.00800763631309858,0.0271722051156366,0,0,0.152063517401233,0,0.02237583530205,0,-0.00012087384306652,0.000838974848676119,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.00353644574590078,0,0,0,0.0724497761812945,0.0374163475541537,0,0,0,0,0,0,0,0.0158759660873681,0.211517754373236,0,0,0,0,0,0,0.0218113664844168,0.100124244698761,0,0.124824344987525,0,0,0,0,0.0955503080252407,0,0,0,0.0278200343568144,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,0.127656123872681,0,0.0279064387398742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315639277545781,0,0,0,0,0.093711658795251,0,0,0,0,0,0,0,-0.0409259207288295,0,0,0.332997874403196,0,-0.00340369586990899,0.20321981844163,0,0,0,0,0,0.366246213706094,-0.0192994134002593,0.031327915072737,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0799311478816656,0,0.0319199695315179,0,0,0,0,0,0.0843074976834877,0,0,0,0,0,0.330177770576678,0,0,0,0,0,0,0,-0.0116198295087525,-1.73472347597681e-18,0.040083477063655,-0.0273511868190137,0,0,0,0.038368487417404,0,0,0,0.130353397360908,0,0,0,0,0,0,0,0.0198624105962152,0.00540721995688919,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0926019798436927,-0.0903250120505829,0,0,-0.00231743301069263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035584942891494,0,0,0,0,0,0,0,-0.030131388437903,0,0,0,0.135069242957807,0,0,0,0,0,0,-0.018425313478045,0,0,0,0,-0.02321100909056,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.189212730074956,0,0,0,0,0,0,0,0,0,0,0,0.0754375957328017,0,0,0,0,0.150963455339705,0,0,0,0.0467279639753256,0.076773215823238,0,0,0,0,0,0,0,-0.242494818293183,0,-0.802641954276669,0,0,0,0,0,0,0,0,-0.0574291633865249,0,0,0,1.52269544917499,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.628747818139695,0,0,0,-0.87241265110863,0,1.56897665315886,0.261587501999276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335289864800846,0,0,0,0,0,0,0,0,0,0,2.55027016399958,-1.59721931981269,0,-1.25627778385742,0,0,0,0,0,-8.48380660912364,0,0
RealEstate_excess,0,0,0,0,-0.0592430145640863,-0.0133557177533095,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299858060657223,0,0,0,0,-0.00160543419238444,0,-0.0614082365114605,0,0,0,0,0,0,-0.0561142784323701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196613548670109,-0.0127232324376234,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.16273939689314,0,0,0,0,0,0,0,0,0,0,0.129692115326971,0,0,-0.111012224547985,0,0,0.0197957078780707,0,0.0480856582378825,0,0,0,0,0,0,-0.00664439951350521,0,-0.0977031573822501,0,0,0,0,0,0,0,0.0554821569518144,0.0077430266339806,0,-0.0778538221826603,0.00978360593974491,0,0,0,0.143776426496705,0,0,0.00289397993338534,0.000513826139052764,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468587918417649,0,0.00735760248640145,-0.0180556387401596,0.0045926980585829,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376734254627883,-0.0198525287711859,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00262277717128977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169846830492763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109728851618792,0,-0.000660202994924116,0,0,0,0,0,0,-0.000901025897568437,-0.00283900433371272,0.0014489054938363,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00429883663125829,0,0,0,0,0,0,0,-0.00432873016899134,0,0,0,0.00416968412365479,0.0101961460518761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177197742828951,0,0,0.0121673183102956,0.000532799730735643,0,0,0,0,0,0,0,-0.00911838633592991,0.0220582482511388,0,0,0,0,0.059279790707044,0,0
