,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X002460.SZ,X601992.SH,X600688.SH,X600188.SH,X600362.SH,X600111.SH,X600795.SH,X600516.SH,X601991.SH,X600547.SH,X600660.SH,X300072.SZ,X000898.SZ,X600886.SH,X000709.SZ,X600157.SH,X600027.SH,X000408.SZ,X600339.SH,X600808.SH,X000792.SZ,X600489.SH,X600549.SH,X000959.SZ,X000723.SZ,X600219.SH,X000983.SZ,X000807.SZ,X002092.SZ,X600352.SH,X601699.SH,X601158.SH,X000630.SZ,X000883.SZ,X000553.SZ,X600008.SH,X600299.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.45261950632588,0,0,0,0,0,0,0.00521890502845111,0,0,0,0,0,0,0,0,0,0,0,0,0.0299738842041415,0,0.0557197343707919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015974633261621,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.519954788247356,0,0,0,0,0,0.220274829777394,0,0,0,0,0,0,-0.00605951359913206,0,0,0,0,0.117221451632422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171217888691143,0.0439041910466245,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0661130286373223,0,0,0,0,-0.147863502484348,0,0,0,0,0,0.0488970440888802,0,0,0,0,0,0,0.147508209911254,0,0.111427089801496,0,0,0,0,0,-0.0123855144387308,0,0,0,0,0,0,0,-0.00244444710158556,0,0,0,0,0,0,0.61122311997941,0,0.0413320758502814,0,-0.00277418978580024,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0212627092520788,0,0,0,0,0,0,0,0.053395914023923,0,0,-0.0037422874354224,0,0,0,-0.110062788685953,0.0384312487919608,0,0,0,0,-0.104522041995128,0,0.0138272555959709,0,0,0,0,0,0,0,0.107600019189367,0,0,0,0,0,0,0,0,0,0,0,-0.0188270046604088,0.0261242147587819,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0437487149495165,0,0,0,0.118226786363114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141769323412034,0,0,0,0,0,0,0.229539394317146,0,0,0,0.159161763563187,0,0,0,0,0,0,0,0,-0.0178171179051306,0.0303613677964462,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0388993552805603,0,0,0,0,0,0,0,0.46321280390737,0,0.0981528737208499,0,0,0,0,0,0,0.0968308032185843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656697109115385,0,0,0,0.0316720842192814,0,0,0,0,0,0,0,0,-0.0186387628208902,-0.00973753440822322,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0677952916424148,0.0280552321915053,0,0,0.0759788590647248,0,0,0.101583040799232,0,0,0,0.1792062097449,0,0,0.180102539156864,0,0,0,0,0,0,0,0.237134873578233,0,0,0,0.0699911045819828,0,0,0,0,0,0,0,0.100174907326749,0,0,0,0,-0.0248472259534711,-1.73472347597681e-18,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.000891089471728496,0,0,0,-0.0993721766333092,0,0,0,0,0,0,0.0357545872785092,0,0,0,0,0.0359679336919986,0,0,0,0,0,-0.0624421466730308,0.00669837407485722,-0.0346423569122703,0,0,0,0.100572297085281,0,0,0,0,0.108927799651327,0.00507667463693365,0,0,0,0,0,0,0,0,0,-0.0290795644781889,0,0,0,0,0,0
X600516.SH,0,0,0.251972814138979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.588382889791825,0,0,0,0,0,0,0,0,0,0,0.23334816360116,0,0.392700097329915,0,0,0,0,-0.122235683521366,0,0,0,0,0,0,0,0,0,0,0,-0.00253390021479595,-0.0983810226830834,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704373778891207,0,0,0,0,0,0,0.00221863352762173,0.128099203388274,0,0,0,0,0,0,0,0.0313025992912253,0.0296822149132645,0,0,0,0,0,0,0.0787389623030853,0.137890958050658,0,0,-0.00309450964028896,0.0134383483829434,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512530684334797,0,0,0,0,0,0,0,0,0,0,0,-0.0458411562122734,0,-0.0402728554965902,0,0.667386939112035,0,0,0,-0.0465288773330678,0,0,0,0,0,0,0,0,0,0,-0.134177834098175,0,0,0,0.000863638842086912,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.151004040431795,0,0,0,0,0.0496979437134265,0,0,0,0,-0.0552989572345139,0,-0.0239887873356551,0,0,0,0,0,0,0,0,0,0.0999294826268205,0,0,0,0,0,-0.0203466802558374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778859361098366,0,0.00422492414745707,0,0,0,0,0,0,0
X300072.SZ,0,-0.0804441704492511,0,0,0,0,0,0,0,0,-0.103593948375831,0,0,0,0,0,0.361241202138754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035997020305879,0.305138265659408,0,-0.375537902214091,0,0,0,-0.0737302797410953,-0.139062614477389,0,0,0,0,0,0,0,0,0,0,-0.0643620941015551,0.181048319758137,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.0864740290546285,0,0,0,0,0,0,0,0.149426694863418,0.0494973825286793,0,0,0.00322219982262519,0,0,0,0,0,0,0,0,0,0,0,0.479873894124281,0,0,0.00661578527167849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203829629217873,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0764582098463763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601677667127211,0,0,0,0,0,0,0,0,0.0629017333022042,0,-0.00905845092300154,0,-0.00562250885710471,0,0,0,0,0,0,0,0,0,0,0,0.0391707886873679,0,-0.00313408309987558,0.00886912324275209,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.155885928685049,0,0,0,0,0,0,0,0,0,0.0776924807236128,0,0.0821470397807614,0,0.0412014902208608,0,0,0,0,0,0,0,0,0,0,0,0.10259421483234,0.00769551512429995,0,0.00992696346229882,0.217917595796598,0,0,0,0,0.0959433737958079,0,0,0,0,0,0.047837787558962,0.0671581801388947,0,0,0,0,0.012556482681709,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534556966515407,0,0,0,0,0,0,0,0,0.0391795614699655,0,0,0,0,0.147332760690875,0.0895827537120472,0,0.0365455268778837,0,0,0,0.0223893634681723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198534519497209,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.030740439512076,0,0,0.0401778119229245,0,0,0.0490845569278229,0,0,-0.0305949033275501,0,-0.0238283326970298,0,-0.0118530536709645,0,0,0.118498427891473,0,0,0,0,0,0,0,0,0,0,0,0.0213630766910995,0,0,0,0,0,0,0,0,0,0,0,0.143354794952313,0,0,0.00263872802817058,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0209505183534989,0,0,0,0,0.123026898751695,0,0.0353288547766385,0,0,0,0,0,0,0,0,0,0,0.0926736249324704,0,0,0,0,0,0,0,0,0,-0.0797400405826436,0,0,0,0,0,0.00395786412529687,0,0,0.142547287496627,0.217408507893058,-0.0131661358179478,0.0355395341920891,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392892300933032,0,0,0,0,0.0583828767377715,0,0.0733978245802006,0,0,0,0,0,0,0,0.0492523902060571,0,0,0,0,0,0,0,0,0,0,0,0,0.186222082240532,0,0,0,0.0198051266557435,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.114612133627182,0,0,0,0,0,0,0,0.0265212519352394,0,0,0,0,0,0,0,0,0.238055612487919,0,0,0,0,0,0,0,0,0,0.00903194806277473,0.190932163167724,0,0,0.15930282062959,0,0.181440730266275,0,0.0108574492194504,0,0,0,0,0,0,0,0,-0.0184473875363411,0.0329348127225333,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.196095646656862,0.0321649376396431,0,0,0,0,0.0623579097518381,0,0.0684771727797497,0,0,0,0.0502118315645035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117231075627876,0,0,0,-0.0114890892145327,0.0139299334646313,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00790720559452409,0,0.27595912907825,0,0,0,0,0,0,0,0,0,0.0497420660848853,0,0,0,0,0,0,0,0,0,0,0.0887424458757165,0,0,0,0.0393500727206634,0,0.0670085245320694,0,0,-0.0148994632177106,0.00559420307568441,0,0,0,0,0,0
X600549.SH,0,0,0,0,0.0225521369004396,0,0.18834191788417,0.0352253781284614,0,0,0.215359987278899,0,0,0,0,0,0.465985522411507,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.20691290668631,0,0,0,0,0,0,0.0385408683416602,0,0,0.0232874214185688,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.119248156186511,0,0,0,0.0192461481845227,0,0,0,0,0,0,0.0763834246290055,0,0,0,0,0,0,0.0981999009972416,0.123166860775732,0,0.0495262952814151,0,0,0,0,0,0.0494655986623421,0,0,0,0,0,0,0,0.00374614124428691,0,0,-0.0315584487779441,0.0560351977481719,0,0,0,0,0,0
X000723.SZ,0,0,-0.0672049285479809,0,0,0,0,-0.0882494856804974,0,0,0,0,0,0,0,-0.0747863514081455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742239655140508,0,0,0,0,0,0.209093996964773,0,0,0,0,0,0,0,0,0.104400623664697,0,0,0,-0.0232831646868214,0.0261035830770292,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.419290630144198,0,0,0,0,-0.026643173429,-0.0050729942169261,0,0,0,0.0773157433063197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102824493721955,0.0762299276559994,0,0,0,0,0,0.0219506130936235,0,0,0,0,-0.0240282317110042,0.0384136873655376,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0541708227928406,0,0,0,0,0,0,0,0.389194983776359,0.0505275626711224,0.0604131615942346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755102061909358,0,0,0.0710279627959299,0,0,0,0,0,0.0149769816898518,0,0.025004952718327,0,0,0,0,0,0,0,0,-0.00242213652245773,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.0554641389311549,0.857792738482618,0,0,0,0,0,0,0,0,0,0,0,0.0464252301171169,0,0,0,0,0,0,0,0,0,0,0,0,0.0567836250326061,0,0,0,0,0,0,0,-0.0771692262045794,0,0,0,0,0,0,-0.0374627102130757,0,0,0,-0.0209672359432686,-0.00539041532721773,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.101810186453018,0,0,0,0.104710395628252,0,0,0,0,0,0,0.0783452140018902,0,0,0,0,0,0,0.203674005582385,0,0,0,0,0.12311613777578,0,0,0,0,0,0,0,0,0,0,0.189004264726566,0,0,0,0,0,0,0,0,-0.037631068603457,0.0318606727323572,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178625208777247,0.0110782312605974,0,-0.0262659583965019,0,0,0,0,0.0207703592618182,0,0.0492086831396768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871821976635921,0,0,0,0,-0.0218609055327401,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0.00485405624298097,0,0,0.351336178861735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154132920591944,0,0,0,0,0,0,0.37693863474931,0,0.0622943027516165,0,0,0,0,0,0,0,0,0,0,-0.00657452155269455,-0.00692199404917667,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833410045466686,0,0,0,0,0,0,0,0,0.0295799673189538,0,0,0,0,0,0.0214859783221031,0.00700628438938071,0,0,0,0,0,0,0,0,0.0243677756114567,0,0,0,0,0,0.157129964077945,0,0,-0.00475913496520659,0.0110024965159152,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.022115098384291,0,0,0,0,0,0,0,0,0.374332530928311,0.0147221768063345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11778521115547,0.00705981926762923,0,0.101262370965353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00954954832547774,0.0075739477696242,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0140396845485648,0,0,0,0,0,0,0,0,0,0,0,0,0.02025431530285,0,0,0,0,0,0,0.00828204991607469,0,0,0,0,0,0,0,0,0.035135887322643,0,0,0,0,0,0,0,0.192999722371427,0,0,-0.0078773305802365,0.00477107844634011,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,-0.0420474968302168,0,0,0,0,0,0.0261621643448554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02949543857136,0,0.166961054844079,0,0,0,0,0,0,0,0.366596862927774,0,0,-0.0246144205517931,0.0686021049973218,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.0618516423269933,0,0.356205899811272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869238725517291,0,0.173031825361126,0,0,0,0,0,0,0.0761422861680566,0,0,0,0,0,0,0,0,0.153282229906352,0,0,0,0.0297844239964386,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.133491725783396,0,0,0,0,0,0.0248877298678631,0,0,0,0.0113369793110759,0,0,0.0794760558978868,0,0,0,0,0,0.122771024136011,0,0,0,0,0,0.121709250712873,0,0,0.0373747525298015,0,0,0,0,0,0,0,0,0,0,0.258504647240802,0.167571859615625,0,0,0,-0.0129613454609738,0.0106369370826296,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136131842929196,0,-0.0149017418976743,0,0.0282544052785231,0,0,0,0,0,0,0,0.101585013858353,0,0,0,0.0196042614323138,0.0863564203922517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153681931093365,-0.00245719510106097,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.052532108701087,-0.0217953072188645,0,-0.0610623579074794,-0.0726020796395687,0,0,0,-0.0083118813249004,0,0,0,0,0,0,-0.0522485188046933,0,0,0,0,0,0,0,0,0,0,0,0,0.0940745768912268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952076207766482,0,0.136415031983243,0,0.0181133650153715,-0.0382262324143706,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187578353892945,0,0.208706484444673,0,0.567922285260284,0,-0.985036691372954,0,0,0,0,0,0.823835720816966,0,0,0,0,0,-0.219606140635991,0,0,0.0616467539320265,-0.178054277480517,0,0,0.418866085217186,0,0,0,0,0,0,0,0,0,1.80509192334309,0,0,0,14.3091294153454,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661618455517504,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0241274045139366,0,0,0.0655480159679167,0,0,0,0,-0.0732490179576452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285625447423922,0.0171150990373437,-0.0480537571027777,0,0,0,0,0,0,0,0,0.306089258005358,0,0,0.0152772525663622,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0347194276721512,0,0,0,0,-0.0177419380488832,0,0,0,0,-0.0186332657803457,0,-0.0056405570760749,0,0,-0.0135741660996208,-0.0122497715306861,0.0187340942782987,0,0,0,0,0.033287062430182,0,0,0,0,0,0,0,0,-0.023115918623514,0.0451059498995168,0,0,-0.058590633748745,0,0,0,0,-0.0803155543338458,0,0,0,0.0047023430910168,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000134804032241737,0,0,0,0,0,0,0,0,-7.8803248818918e-05,0,0.000245490508294939,0,0,0,0,0,0,0,0,0,0,0,0.000982664220432957,0.000574047350362019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000933017814857997,0.000719000987768517,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236088316952352,-0.0312305080729607,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0191883977617111,0,0,0,0,0,0,0,-0.00236683499058027,0,0,0,0,0,0,0,0.0122984192552259,0,0,0,0,-0.0106344989066604,0,0.00607462409515052,0,0,0,0,0,0,0,0.00710436803270172,0,0,0,0,0,0,0,0,0,0,0,0.0211918685022124,-0.0218097813636036,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00312748089831837,0,-0.01212492253443,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155607654626437,0,0,0.0064961909118753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835614779352266,0.0117737402441359,0,0,0,0,0,0
