,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600188.SH,X600111.SH,X600362.SH,X600795.SH,X600010.SH,X600886.SH,X601992.SH,X600688.SH,X600027.SH,X600309.SH,X601158.SH,X600583.SH,X000898.SZ,X000792.SZ,X000883.SZ,X000709.SZ,X002353.SZ,X600489.SH,X600547.SH,X000629.SZ,X000539.SZ,X000825.SZ,X601699.SH,X000831.SZ,X600315.SH,X000027.SZ,X600660.SH,X600352.SH,X000983.SZ,X000630.SZ,X600808.SH,X000937.SZ,X600549.SH,X000959.SZ,X600578.SH,X002470.SZ,X600307.SH,X600490.SH,X600863.SH,X000960.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0.133039285610658,0,0,0,0,0.118011175383968,0.132365562376118,0,0.0345290825597889,0,0,0,0.0375682246137512,0,0,0,0.0421233311106029,0,0,0,0,0,0.0181796085498236,0,0.0959111754500016,0,0,0,0,0,0,0,0.0648201455472911,0,0,0,0,0,0,0,0,0,0,0.00422119867539745,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765660745042914,0,0,0,0,0.121562910586999,0,0.215134455022327,0,0.127838521073372,0,0,0,-0.0787161625876972,0,0,0,0,0.0281699147496781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417709294542497,-0.0252756131176146,0,0,0,0.201680606561349,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0295596195549332,-6.93889390390723e-18,0,0,0,0.0876241170081374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0264241797534935,0,0,0,0,0,0,0,0,0,0.0411537011281048,0,0,0,0,0,0,0,0.379368204430181,0,0.0105297082151896,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18634033270048,0.0761366690476783,0,0,0,0,0,0.428725563952425,0.0310798647007043,0,-0.00849699583031469,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,-0.0693498462767586,0,0,0,0,0,0,0,0,0,0,0,0.0624641886980418,0,0,0.340403595825635,0,0,0,0,0,0.209889019447558,0,0,0,0,0,0,0,0,0,0,0,0.178437119698168,0,0.111305074459767,0.074794040142082,0,0.091649613478781,0,0,0,0.0298224146330891,-0.027017619411844,0,0,0,-0.0848030801317004,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0.0671813299318182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041658292133516,0,0,0,0,0,0,0,0.0237668856096971,0,0,0,0,-0.0454106658386147,0,0,0,0,0.516039233321826,0,0.00699376298771211,0.00548686827278464,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.429134550859089,0,0,0,0,0.0811830298000637,0,-0.000393899096635421,0,0,0,0,0,0,0,0.0908819771944075,0,0,0,0,0,0,0.0422074090623925,0,0,0,0,0,0.146694103048455,0,0,0,0,0,0,0.0244677986653066,0.0158625738405495,0,0.0640983864724366,0,0,0.0197305942491143,-0.0317909258251845,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,-0.0887601621269851,0,0,-8.67361737988404e-19,0,0,0,0,0,0.109085635476778,0,0,0,0,0,0,0,0,0,0,0.139282892415061,0,0.0361084835501805,0,0.0305126778720648,0,0,0,0,0,0,0,0,0,0,0,0,0.0787171990129309,0.0219087634992171,0.220574184340348,0,0,0,0,0,0.0210059586756678,0,0.180557682836276,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.241679321152086,0,0,0,0,0,0,0,0,0,0,0,0.00423125799598025,0,0.0377981325886838,0,0.0647613368278663,0,0.0509693645403953,0,0,0,0,0.0601991725138711,0,0,0,0.112745207286136,0,0,0,0,0.010542637446804,0,0,0.154016702040272,0,0,0,0,0.0787843499361323,0.0934763739761011,0,0,0,-0.00768864344036189,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,-0.0365488246928369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504731647601792,0,0,0,-0.0327854960519892,0,0,0.121880910649155,0,0,0,0,0,0,0,0,0.0338791760983985,0,0,0.171770339101839,0,0,0,0,0,0,0,0,0.0117467625034023,0.00460581976358121,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0.115977234893252,0,0,0,0,0,0,0,0,0,0,-0.144278166843166,0,0,0,0,0.662318637492403,0,0,0,0,0,0,0,0,0,0,-0.0435088668643764,0.0410247739293148,0,0,0.0193526302068631,0,0,0,0,0.031870316726358,0,0,0.00674835473404576,0,0,0,0.0190723762157211,0,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0.12803383452534,0,0,0,0,0,0,6.93889390390723e-18,0.277392422154284,0,0,0.134773365181869,0,0,-0.160651556590179,0,0,0.00304647748856118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13973348361406,0,0.0898408800814492,-0.259879881905945,0,0,0,0,0,0.0580664369199306,-0.197870135484592,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.104092184663227,0,0,0,0,0,0,0.114512498618722,0,0,0,0,0,0,0,0.0975782001159948,0,0,0,0,0,0.0577863794069546,0.00921945225076354,0.00887783098539291,0,0,0,0.202335228404505,0,0,0,0,0,0,0,0,0.278233564065037,0,0,0,0,0,0,0,0,-0.00258364481013177,0,0,0,0,0,0
X000960.SZ,0,0.198200258744297,0.0515916193280407,0,0,0,0,0,0,0,0.219370753608291,0,0,0.156621564062514,0,0,0.0376346221042059,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.117991231302814,0,0,0.111876385479639,-0.0173145703231187,0,0.0533948756269862,0,0.117947989597537,0,0,0.0245841818483229,0,0,0,0,-0.0131262866441725,0.0355238634874891,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0.141510727417288,0,0,0,0,0.0173868539738124,0,0,0,0,0,0,0,0,0,0,0.0178279682726024,0,0,0,0,0.0330372408008497,0.401208525164913,0,0,0,0,0,0,0,0.0300063647088192,0.181500402685894,0,0,0.038638600333209,0,0,0,0,0.134801164190352,0,0,-0.00211221810612804,-0.011904528327503,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119689178510755,0,0,0,0,0,0,0,-0.17370543153055,0,0.0971148628354005,0,0,0,3.46944695195361e-18,0,0,-0.0242525552476353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00245358751113571,0,0,0,0,0,0.0289541855152524,-0.0750919122020478,-0.0768407713558471,0,0,-0.00330284219530021,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183396926326367,0,0,0,0,0.193951082804235,0,0,0,0,0,0,0,0,0,0,0,0.337086879010823,0,0,0,0,0,0.733094700350799,0,0,0,0,0,0,0,-0.493341415083178,0,0,0,0,0,0,0,1.3146921018451,0.452812114900813,0,0,-4.22453167308936,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189505052081081,0,-0.39902438460372,-0.0156467408080921,0,0,0,0,0,0,0,0,0,0,0,0,0.0605446104667857,0,0,0,0,0,0,0.495923956940233,0,0,0,0,0.360183709081575,0,0
RealEstate_excess,0,0,0,0,0,0,-0.209432958166469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029733784072716,0,-0.121996518385119,0,0,0,0.0300614029482993,-0.0126235249233062,0,0.0580813732230154,0,0,0,0,0,0,0,0,0.0627718786377959,-0.130404554904292,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235864616310999,0,0,0,0,0,0,-0.162254320625047,0,0,0,0,0,0,0,0.0615773960638395,0,0,0,0,0,0,0,0,0,0,0.0531167393235992,0,0,0.0531146489217149,0,-0.0492755537632965,0,0.00230212010891849,0,0,0,0,0.00194402886242806,0,0,0,0,0.00559356637348248,0,0
MKvol,0,0,0,0,0,0,0,0,0,6.08571921488035e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012028773768414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89216093031571e-05,0,0,0,0,0,0,0,-0.00113579870899455,-2.71050543121376e-20,0,0,0,0.00329559424721477,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966416864174247,0,0,0,0,0,0,0,0.000434815021338929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096159293835505,0,0,0,0,0,0,0,0,0,0,0,-0.0915620426943333,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125397664793012,-0.00301953011560915,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0220034817562807,0,0,0,0,0,0,0,0,0,-0.0107124507966972,0,0,0,0,0,0,0,-0.0150023226068972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115083637714323,0,0,0,-0.251261207796188,0,0
