,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X600795.SH,X000983.SZ,X000786.SZ,X000723.SZ,X600096.SH,X600803.SH,X000408.SZ,X601699.SH,X601991.SH,X600486.SH,X600801.SH,X600219.SH,X600141.SH,X600295.SH,X000807.SZ,X600985.SH,X600027.SH,X601666.SH,X000932.SZ,X002080.SZ,X000830.SZ,X600157.SH,X000683.SZ,X600688.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0381631566172943,0,0,0,0,0,0,0.0220783179174229,0,0,0,0,0,0,0.0238902995458178,0,0,0,0,0,0,0,0.314942156324927,0,0,0,0.00562985975061062,0,0.165554029674843,0,0,0,0,0,0,0,0,0,0,-0.0100031318987098,-0.0205115209171487,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138869213516886,0,0,0,0,0,0.214786988631634,0,0,0,0,0,0.139785641269121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812450579280777,0,0,0,0,0,0.0804697688696206,0,0.0178568546735451,0,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0.211795787670787,0,0,0,0,0,0.030101583739822,0,0,0,0,0,0.025700696825228,0,0,0,0,0,0,0,0,0,0,0,0.0528202005528052,0,0,0,0,0,0,0,0.284971438548274,0,0,0,0,0.177154373021504,0,0.0929562634066638,0,0,0,0,0.0304236460742833,0,0,-0.0481908769768918,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184206607347578,0,0,0,0,0,0,0,0,0.0276640918021894,0,0,0,0.0600120634422783,0,0,0.115754045334461,0,0,0,0,0,0,0,0,0,0,0,0.0383060716599373,0,0.062017623322205,0,0,-0.0753691852975879,0,0,0,0,0,0
X002353.SZ,0.375143884333316,0,0,0,0,0.0615259811320729,0,0,0,0.278442988231146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0199697384043405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423912781184273,0.0701787201527238,0,0,0,0,-0.0154974010789724,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0130027971322224,0,0,-0.0171405979936005,0,0,0,0,0,0,0,0.0776041287182519,0,0,0,-0.222852233585305,0.192985598299435,0,0,0,0.0571888709467403,0,0,0.112691214094789,0.0236459178845582,0,0,0,0,0,0,0,0,0,0,0.0602564298930255,0,0,0,0,0,0,0,-0.0297472262333283,-0.0597413920667492,-0.104826839020399,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790455597210888,0,0,0,-0.0394609089968834,0,0,0,0,0,0,0,0,0,0.778181857628727,0,0,0,0,0,0
TED,0,0,0,0,0,-0.0892577345500701,0,0,0,0,0,0,0,0.124207036866021,0,0,0,0,0,0,-0.0749103363967306,0,0,0,0,0,0,0,0,0,0,0,0.0614760113258393,0,0,0,0,0,0,0,0.204134874040368,0,0,0,0,0,0,0,0,0,0,0.187695536614527,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0599353104066371,0,0,-0.0679588383175402,0,0,0,0,-0.0248994830290611,0,0,0,0,-0.149244766278232,0,0.0697728980687622,-0.0221784106672944,0,0,0,0,0.0823639722959029,0,0,-0.040535016319812,0,0,0,0,-0.0930628633399665,0,0,0,0,0,0,0,0,0,0.102741210972059,0,0.219396439067268,0,-0.0262983062171494,0.00960094323439495,0,0.111927554245981,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.00966167294785695,0,0,0,0,0,-0.0614756137621632,0,4.33680868994202e-19,0,0,0.104863327901893,0,0,0,0,0,-0.199667871371512,0,0,0,0,0,0,0,0.0139793462817837,0,0,0,0,0,0.132411140891038,0,0,0,0.00441327578372607,0,0,0,0,0,0,0,0,-0.0220584253758184,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000916845485323276,-0.0026066635608438,0,0,0,0.00468630246715635,0,0,0.00536631725168152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647671244269528,0,0,0,0,0,0,0,0,0,0,-0.00614309505961892,0.0182293108700241,-0.0286439638674176,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00461842059275027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00786481100730589,0,-0.00690148961486022,0,-0.0653342667265814,0.0412901044447902,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00718837453033257,0,0,-0.00346570284494803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312260630906146,0,0,0,0,0,0,0,-0.00241417795177143,0,0,0,0,-0.000914941528263374,0,0,0,-0.0572599372758053,0.0334747759300525,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00498117873751584,0,0,0,0,0,0,-0.0121940316629269,0,0,-0.00607524736693258,0,0,-0.00147690323583065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113241882802471,0,-0.00425148009411433,0,0,0,0,0,0,0,0,-0.0196789935413371,0.000909259537629367,0,0,0,0,0,0
