,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600019.SH,X601600.SH,X600795.SH,X600585.SH,X601991.SH,X600886.SH,X600688.SH,X600027.SH,X600157.SH,X000709.SZ,X600111.SH,X600188.SH,X600362.SH,X600583.SH,X601158.SH,X000027.SZ,X600021.SH,X000539.SZ,X002075.SZ,X601992.SH,X000898.SZ,X600309.SH,X000883.SZ,X601918.SH,X600352.SH,X000629.SZ,X002353.SZ,X600098.SH,X600022.SH,X600307.SH,X000792.SZ,X000060.SZ,X600863.SH,X002470.SZ,X600808.SH,X000878.SZ,X600660.SH,X600578.SH,X600489.SH,X000825.SZ,X600547.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329962444784672,0.211068701176021,0,0,0,0,0,0,0.0738993321557056,0,0,0,0,0,0,0,0,0,0.236945412425527,0,0.00941630807611582,0,0,0,0,0.0885723021732104,0,0,0,0,-0.00256412145385341,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0.0566693120590043,0,0.0439471577397625,0,0,0,0,0,0,0,0,0,0,0,0.0430677740211821,0,0.14120529145443,0,0,0,0,0,0,0,0.168933971466588,0,0,0,0,0,0.0322903929152287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116749828888025,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207280737745093,0,0,0.359221540432168,0,0,0,0,0,0,0.0602577287841849,0,0.0336898631045311,0.091838832944084,0,0.0775895606218669,0,0,0,0,0,0,0,0,0,0,0,0,0.0527559922679257,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111992609608398,0,0,0,0,0,0,0.1409310892294,0,0,0,0,0.0327030919284664,0,0,0,0.0204581025913559,0.155935962568672,0,0,0,0,0,0,0,0,0,0,-0.00861470759767053,-0.0678857905589657,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00110314430915018,0.124296549474281,0,0,0,0,0,0,0,0,-0.0369400664731241,0,0,0,0,0,0,0,0,0,0,0.035182441018587,0,0,0,0.264313511974459,0.262964994391041,0,0,0,0,0,0,0,0,0,0,0.0108258350936725,-0.0215431758887111,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317549238944413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102815303527849,0.381374366214756,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0169244494592657,-8.67361737988404e-19,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150094323872671,0,0,0,0,0,0,0,0.408359085307898,0,0,0,0,0,0,0,0.0175573356468447,0,0,0,0.0524707758119688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209765631491568,0,0,0,0,0,0
X002470.SZ,0,0,0,0.0572672277519911,0,0,0,0,0,0,0,0,0,0,0,0,0.109890206456343,0,0,0,0,0.109302790559327,0.0360905967466118,0,0,0,0,0,0,0,0.0432461324596981,0,0,0,0,0,0,0.0744478300230851,0,0,0,0,0,0,0,0,0.0624567651650019,0,0,-3.46944695195361e-18,-0.0241698253498707,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155565842323042,0.0337096565659039,0,0,0,0,0,0,0.339978032082658,0,0,0,0,0.0867116432041184,0,0,0,0.223779908281235,0,0,0,0,0,0,0,0,0,0,0.07452350164978,0,0,0,0,-0.0195862421667738,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.211104254453449,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0593632577945322,0.00121059135665514,0,0,0,0,0,0,0,0,0.178190979422295,0,0,0,0,0,0,0,0.0890465946177227,0,0,0,0,0,0,0,0,0.0341871237569139,0,0,0.0961407885974015,0,0,0,-0.0184567788326245,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.250099801315109,0,0,0,0,0,0.101519032089059,0,0,0.229886919498478,0,0,0,0,0.0281570699977409,0,0,0.0512812349668636,0,0,0,0,0,0,0.0238109452697658,0,0,0,0,0,0,0,0,0,0.0786317456579104,0,0,0,0,0,0,0,0,0,0,0,-0.0194794079606209,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.168998327843404,0,0,0,0,0,0,0,0,0,0,0,0.0287940181624803,0,0,0,0.0048634918385642,-1.73472347597681e-18,0,0,0,0.0067255908861661,0,0.0264310265180415,0,0,0.00398683908417415,0,0,0,0,0,0,0,0,0.0102958064694825,0,0,0,0,0.108073096976824,0.368103741981921,0,0,0,-0.00422515431960798,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.152535714018379,0,0,0,0,0,0.137034986354874,0,0,0,0,0,0,0,0.0220061324583046,0.0414998358115635,0,0,0.0598261362182754,0,0,0.162830991446935,0.00778848305526592,0,0,0,0,0,0,0,0,0.062840606078173,0,0.0339973886972834,0,0,0,0.113896946224023,0,0,0,0,-0.00537121172587156,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520781898896797,0,0,0,0,0,0.0252478590289708,0,0,0,0,0,0,0,0,0,0.815408044765597,0,0,0.0211190664123513,0,0,-0.0116321202377905,0,0,0,0,0,0
X600160.SH,-0.330288353101687,0,0,-0.0314853684840734,0,0.0547537720380024,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.120183545345982,0,0,0,0,0,0.231874014377026,0,0,0,0.0482719646732164,0,0,0,0.0584567165248671,0,0,0,0,0,0,0,0,0.197630037189011,0.182887159633603,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.0380128153165818,-0.0296074411131594,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.042822295556739,0,-0.0119452794368746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176960574420702,0.118852222785244,0,0,0.0973436264556042,0.185926864740827,-0.323517611323316,0,0,0,-0.0168837846255379,0,0,0,0,-0.155215214004126,0,0,0,0,-0.00518987329987654,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444872783087463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761248147245932,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.291550802575526,0,0,-0.623355919500628,0,0,0,0,0,0,-0.025554991018314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700032429831201,0,0,0,0,0,0,0,0,0,0,0,0.262379350574636,0,0,0,0,0.331945087602853,0,0
RealEstate_excess,0,0,-0.057910116398475,-0.00347111734945466,0,0,0,0,0,0,0,0,0.103541397715247,0,0.197412480921518,0,0,-0.188477452074875,0,0,0.253654216491203,0,0,0,0,0,0,0,0,0.106244512302677,0.0899017300217332,0,0,0,0,0,0,-0.12124567100027,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482599992156692,0,0,0,0,0,0
MKreturn,-0.046233195260543,0,0,0,8.67361737988404e-19,0.147208342878362,0,0,0,0,0,0,0,-0.0891911414525641,0,0,0,0,0,0,0,0,0.307916775083509,0,0,0,0,0,0,-0.0682906931420756,0,0,0,0,0.0154421591190993,0.142074231629497,-0.0139070594338218,0,0,0,-0.487144916238855,0,0,0,0,0,0.0198645912884256,0,0,0,-0.0417492402821489,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00476870506001275,0,0,0,0,0,0,0,0,0,0,0,-0.00114617975601847,0.00971533159553981,0,0,0,0,0,0,-0.00533644402799335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00772939746213435,0,0,-0.000542263973562835,0.0015698703938911,0,0,0,0.202085420055846,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312706379518025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0177563598861606,0.0542648526546368,0,-0.0455652027053398,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00646989418685536,-0.00560039363318059,0,0,0,0,0,0,0,0,0.00669039253870296,0,0,-0.00226188513677322,0,0,-0.0199306641289454,0,0,-0.00121720435130207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124508676516607,0.0061828376861909,0,0,0,-0.0322051990204455,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414035979189977,0,0,0,0,0,0,0,0,0,0,0,-0.00574338248612517,-0.00110208174754978,0,0,0,0,0,0
