,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X002466.SZ,X600010.SH,X600660.SH,X000301.SZ,X601600.SH,X002271.SZ,X601898.SH,X000708.SZ,X600011.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X300037.SZ,X000408.SZ,X000786.SZ,X600219.SH,X002080.SZ,X601991.SH,X002326.SZ,X600795.SH,X600803.SH,X000723.SZ,X000825.SZ,X000983.SZ,X002353.SZ,X600688.SH,X600141.SH,X600096.SH,X000959.SZ,X000630.SZ,X601699.SH,X000898.SZ,X000807.SZ,X600489.SH,X600157.SH,X600352.SH,X002407.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000807.SZ,0,0,0,0,0,0,0,0,0.0166705154932233,0,0.00510997174101346,0,0,0,0,0,0,0,0,0,0.288104159135451,0,0,0,0,0,0,0.0425803661448247,0,0,0,0,0,0.105794533511219,0,0,0,0,0,0.172714119386093,0.209184519919727,0.0949466010361884,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.00687635508162988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175526022847795,0,0,0,0,0,0,0.0879551338721688,0,0,0.0716048697444054,0,0,0.0947100313486723,0,0,0,0,-0.0057250851447873,0,0,0,0.0236845688732344,0,0,0,0,0,-0.0288215755614703,-0.0177367598071652,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157709698874276,0,0,0,0,0.00829831782037664,0,0,0,0,0,0,0.0162229413922103,0,0,-0.0511225831903198,0.183824551604269,0.0145266633573355,0,0.0135476840110466,0,0,0.205780433185227,0,0,0,6.93889390390723e-18,0,0,0.127988130942268,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0128348864945028,0,0,0,0,-0.0181944739000837,0,0
X600352.SH,0,0,0,0,0,0,0.0544905616163497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625941244247148,0,0,0.00955143071195101,0,0,0,0,0,0.0317698200368861,0,0.0225841878670493,0,4.33680868994202e-19,0,0,0,0.0149819075251548,0.0421938287901659,0,0.047939005350865,0,0,0,0.101746841316601,0,0,0.0859594474814888,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.315320066840912,0,0,0.0801611673819084,0,0,0.114208819257177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179903569791198,0,0.121829466036629,-0.0380831744511205,0,0,0,0,0,0.0948571541770303,0,0,0,0,0,0,0,0,0,0,0,0,-0.00540252753811498,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0.184248018501457,0,0,0,0.0482519936175503,0,0,0,0,0.413914192600247,0,0,0,0,0.0201689076225025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602342145260195,0,-0.0636794080172685,0.0972576744995496,0.19714231435531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0487779110019726,0,0,-0.0462111008738324,0,0.132090215265582,0,-0.00859373178592912,0,0,0,0,-0.0437867159862594,0,0,0,-0.0886354667910529,-0.0095276280188876,-0.0251839626066463,0,0.0918223313654595,0,0,0,0,0,0,0,0.100821542486448,0,0.0149586078956154,0,0,0,0,0,0,0,0,0,0.10284808286437,0,0,0,-0.0169575213785711,0,0,0,-0.0912669288442988,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455140714980565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687510563381228,0,0,0.811508503841879,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602396202292053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199164986967729,0,0,0,0,0,0,0,0,0,0,0,0,0.900871466977471,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0128753192990822,0,-0.0428390478371315,0,0.0383989829369019,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195411966398665,0,0,0,-0.138190213391689,-0.0589988933369155,0,0,0.00721089380869674,0,0,0,0,0,0,0,0.0102320084276774,0,0,0,0,0,0,0,0,0,-0.0302839772890821,0,0,0,0,-0.03880068204619,0,0
MKreturn,0,0,0,0,0,0,0,-0.024089558954165,0,0,0,0,0,0,0.108898387271568,0,0,0,0,0,0,0,0,0,-0.0419837820521601,-0.00608428130194729,0,0,0,-0.0342844632333925,0,0,0,0.029857058952141,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,-0.00995383608330618,0,0,0,-0.000324386322452939,0,0
MKvol,0,0,0,0,0,0,0.000827890795859228,0,0,-0.000833493362302846,0,0,0.00231070031908386,-0.000561660181509587,0,0,0,0,0,0,0,0,0.000367446433490311,0,0,0,0,0,0,0,0,0,0,0,-0.00245239695854131,0,0,0,1.0842021724855e-19,0,-0.000346027684230095,0,0.00284716049849354,0,0,0,0,0,0,0,0,-0.00530208195777378,0,0,0,0,0.00448899142473136,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.138986007774657,0,-0.0769607304565827,0,-0.123723677218236,0,0,0,0,0,0,0,0,-0.0391419756735481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459986523714582,0,0,-0.0271314024303459,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00170903155637307,0,0,0,0,-0.00101493674722401,0,-0.000255179296649042,0,-0.00151112071577434,0,0,0,0,0,0,0,0,0,0,0.00592375505748199,0,0,0,0.00173522897896289,0,0.000970024419899543,0,0,0,0,0,0,0,0,0.000679567107708979,0,0,0,0,0,0,0,0,0,0,0,-0.0094312725680086,0,0,0,0,0.0101848327030796,0,0
CarbonVol_Hubei,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0010369162187088,0.000154243367116318,0,-0.0255452918497934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648460020105536,0,0,0,-2.16840434497101e-19,0,0,0,0.00759218759809394,0,0,0,-0.0387781350437183,0,0
