,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600795.SH,X600688.SH,X600309.SH,X601991.SH,X601600.SH,X300072.SZ,X600660.SH,X600547.SH,X600188.SH,X600362.SH,X600886.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000898.SZ,X000959.SZ,X600489.SH,X601158.SH,X600008.SH,X600299.SH,X000883.SZ,X600176.SH,X600352.SH,X002271.SZ,X600219.SH,X600578.SH,X000723.SZ,X600583.SH,X000408.SZ,X002460.SZ,X000630.SZ,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X600808.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389770352786585,0.150816922234328,0,0,0,0,0,0,0,-0.0745867794450883,0,0,0,0,0,0,0,0,0,0.166908761983294,0,0,0,0,0,0,0,0,0,0,0,-0.0421612808780379,0,0,0.222794360576262,0,0.0624117483976694,-0.0330915534128668,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.254030848580655,0,0.0767617027598218,0,0,0.0283892056986372,0,0,-0.0220685883201807,0,0,0.0242317264112878,0,0,0,0,0,0.0406269625874247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00408561963940814,0,-0.0278774157543898,0.00691086080864315,0.0833144209835808,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.0893821351570599,0,0,0,0.146977385595408,0,0,0,0,0,0.0216785395101704,0,0,0,0.202361001422719,0,0,0,0,0,0,0.0982978500099343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284919487289825,0,0.0524368273159146,0,0.028987737489899,0.0284935136957918,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492371141632516,0,0,0,0,0,0,0.0920892362071457,-0.0763752791161119,0,0,0.227692831479724,0,0,-0.0423007187636908,0,0,0.142488894729559,0,0,0,0,0,0,0,0,0,0.139045724817776,0,0,0,0,0.105688249860396,0,0,0.121757414611426,0,-0.0549970975597237,0.0443967963704399,0,0,0,0,0,0
X000408.SZ,0,0,-0.0593459000548999,0,0,0,0,0.0383233961579729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361302739154682,0,0,-0.073574487289107,0,0,0.145560066039495,0,0,0,0,0,0,0,0,0.157105302876734,0,0,0,0,0,0,0,0,0,0,-0.0120876005828554,0.0733926539112125,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0709783277491942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761081665881675,0.0650646869366816,0,0,-0.0966675126985895,0.12079771466994,0,0.090921628312845,0,0,0,0,0,0,0,0,-0.09422265739375,0,0,0,0,0,0,0,0,-0.0362965783209863,0,0.0506816564737446,0.018219458817885,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166500151432863,0,0,0,0,0,0.0316491162311451,0.0445019954218807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627171006871651,0.00841906777981911,0.113929763440456,0,0,0,0.114889929020556,0,0.060218268854051,0.0189414390510675,0,0,0.00963880879682479,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.000196373125223687,0,0,0,0,0.110038267013692,0,0,0,0,0,0,0,0,0.0307163248651183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000615046175213921,0.122940290269643,0,0,0,0.0512520625567566,0,0,0,0,-0.0174503534956974,0.0326296604768898,0,0,0,0,0,0
X600021.SH,0.139664836914704,0,0,0,0.231261607296372,0.172084869253901,0,0,0,0,0,0,0,0.151394460323339,0,0,0,-0.152833687922985,0,0.0344376262194347,0.167079138648362,1.73472347597681e-18,0,0,0,0,-0.050379845652182,0,0,0,0,0,0,0,0,0,0,0,0,0.0230062387525815,0,0,0,0.123219243197438,0,0,0,0,-0.0566332347322427,0,-0.0156359942958676,-0.0127648161797372,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0990826153196579,0,0,0,0.0148034791199692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116088883938471,0,0.29583267807354,0.181513709261303,0.0256134050970835,0,0.0101887214152826,0,0,0,0,0,0,0.00783361932130618,0.0199021876435515,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.204861504442367,0,0,0,0,0.0317213345625518,0,0,-0.0242008902448004,0,0,0.326628587274627,0,0,0,0,0,-0.0748923110285324,0,0,0,0,0.101722750847001,0,0.00286718394378957,0,0,0,0,0,0,0.0428370705898941,0,0.0101234399875775,0,0,0,0,0,0,0,0,0,0,-0.00342305151711005,0.029441906807935,0,0,0,0,0,0
X600808.SH,0,0,0,0.0822956034536696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352333550244908,0,0,0,0,0,0.00212663290754077,0.104818502412891,0,0.126473946602577,0,0,0,-0.00214252600540181,0,0,0.011962372273709,0,0.193093616366661,0,0,0,0,0,0.166627597955804,0,0,0,0,0,0,0.00695610557851699,0,-0.0328317671531291,-0.00181434312654371,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.23502243260786,0,0,0,0.013382258552603,0.183088583283075,0,0,0,0.278887450242366,0,0.0620576396236103,0,0,0,0.297060241989569,0,0,0.122483883037472,0,0,0,0,0.117444463732308,0,0.00766228378282797,0,0,0,0.0947877988388237,0,-0.0919438750451952,0,0,0,0,0,0,0,0.0241406530376785,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.00341787380585125,-0.0225554118346326,0,0,0.0730664477436821,0,0,0,0,-0.00163012168968183,0,0,0.0260692885541915,0,0,0.0373989722725777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126216758053437,0,0,0,0,0,0,0,0,0.00753424913283897,-0.00502997310426273,0,0,0,0,0,0
Slope,0,1.53540226333597,0,0,0,0,0,0,-0.767724838574411,0,0,-1.25389856026488,0,0,0.139836546736945,0,-0.703671110943557,-0.0734676995307776,0,0,0,0,0,0,1.14405443548099,0,0,0.0908580073367752,0,0,0,0,0,0,0,0,0,0,0,-0.250191363250771,0,0,0,0,0,0,0,0,0,0,0,0.0773483985043393,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923186598616506,0,0,0,0,0,0,0,0,0,0.0728521489411906,0,0,0,0,0,0.0691725073116388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300529361467159,0,0,0,0,1.697984965099,0,0
RealEstate_excess,0,0,0,0,-0.104940869765172,0,0,-0.0207628542539642,0,0,0,1.73472347597681e-18,0.0235035350870819,0,-0.0588710588688973,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783179642755984,0,0,0,0,0,0,0,0.155713671344188,0,-0.0133020586925939,0,0,0.0708232671366522,-0.0628790571352819,0,0,0,0,0,0,0,0,-0.0165469912974207,0.0507478878370096,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593567978554524,0,0,0,0,0,0,0,0,0.0317870142535409,0,0,0,0,0,0,0,0,-0.00624500076293578,0,0,0,0,0,0,0.0193721794606541,0,0,0,0,0,0,0,0,0,0,0,0,-0.00290209386772512,-0.000488920925125629,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017325563552408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000409717441772513,0,0,0,0,0,0,0,0,0,0,0,0,0.00182910137815077,-0.00112957600792677,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136612674160862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101899445770717,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126170988257476,-0.0109098658341909,0,0,0,0,0,0,0,-0.0123614827225151,0,0,0,-0.000426980613148163,0,-0.00285009997020714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469423373560716,0.0360811938057743,0,0,0,0.0143169673759415,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00863478784985434,0,0,-0.0260869739819837,0,-0.000192051867319585,0,0,0,0,0.0145643061240813,0,0.0037479072809385,0.037147919180297,0,0,0,0,0,0.00520967503392701,0,0,0,0,0,0,0,0,0,-0.0661769520201753,0,0,0,0,0,0,0,0,0,0.0256511514337816,0.0048548563963403,0,0,0,0,0,0
