,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X000723.SZ,X601600.SH,X600352.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600801.SH,X601992.SH,X600027.SH,X600111.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X002466.SZ,X000709.SZ,X002460.SZ,X002271.SZ,X600299.SH,X002110.SZ,X000629.SZ,X600489.SH,X601158.SH,X600219.SH,X000990.SZ,X000883.SZ,X600808.SH,X000553.SZ,X600985.SH,X000630.SZ,X000027.SZ,X600583.SH,X600157.SH,X000825.SZ,X600426.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0670462020194765,0,0,0,0,0,0,0,0,0,0.298441335997917,0,0,0,0.0253909080252713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125297665665856,0,0,0.0108865117699651,0,0,0,0.112605205131372,0,0,0,0,-0.0075203317158822,-0.0120716841118645,0,0,0,0.0345357184544738,0,0
X600583.SH,0,0,0,0,0,0.0581907938064138,0,0.11381772501938,0,0.060278729070253,0,0,0,0,0,0,0,0,0,0,0,0.0846504791090171,0,0,0,0,0,0,0,0,0,0,0,0.0468687176265496,0,0,0,0,0.0239530190283406,0,0,0,0,0,0,0,0,0,0,0.208905073312312,0,-0.0326430314641638,-0.0162345166956967,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0715891595878654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462183215106475,0,0,0,0,0,0,0,0,0.0565696713824503,0,0.0517107817791327,0,0,0.0622538240958284,0,0.0926846936014104,0,0,0,0.338781811639007,0.189315433200656,0,0,0,0,0,0,-0.0689647367925268,-0.0551810313813791,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747960806214668,0,0,0,0,0,0,0,0,0,0.0256200419960327,0,0,0,0.0836820977116287,0.00641564477670718,0,0.0985914315925456,0.134859359676523,0,0,0,0,0.0665198591576542,0,0.241960528503967,0,0,-0.0233017897480322,-0.00226016894614705,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.067654550558547,0,-0.0426614423715094,0.0372024943120797,0.0425131766072795,0,0,0,0,0,0,0,0,0.0568478941699975,0,0,0,0,0,0,0.165419265126458,0,0,0,0.121761018303295,0,0,0,0,0,0,0.0219740009699351,0,0,0.353264520672852,0,0.0158591871722009,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615893951894123,0,0
X600339.SH,0,0,0,0,0,0.0879350127142155,0,0,0,0.0208825000729428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955284522686273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774505981744398,0,0,0,0,0,0,0,0.268537569857726,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.100722454977518,0,-0.155279426697206,0,0,-0.128954037522539,0,0,0,0,0,0,0,0,0,0.134175294105323,0,0,0,0,-0.121363539526312,-0.00609593084827842,0,0,0,0,0,-0.13806692117266,0,0,0,0,0.0329551475326563,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528910356891773,-0.108270543540623,0.449564853357396,0,0,0.0217583504518518,0,0
Slope,0,0,0,0,0,-0.275082725710312,0,0,0,0,0,-0.276878462615728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560045433407512,0,0,0,-0.10146276312488,0,0,0.154215127279689,0,0,0,0,0.0719657916993162,0,-0.753933598875097,0,0,0,0.12979007683061,0,0,1.31485353035848,0,0,0,0.67008664475592,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.288622890654887,0,0,0,0,0,0,0,0,0,-0.216928208656996,0,0.213873911385012,0,0,-0.431354080182291,0,0,0,0.180701485239425,0,-0.192076229635349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.832486486454981,0.11646819822651,0,0,0,0,-0.394689222320005,0,0
RealEstate_excess,0,0,0,0,0,8.67361737988404e-19,-0.0470015098876378,0,0,-0.0364563232461054,0,0,0,0,0,0,0,0,0,0,0,-0.0247704768911331,-0.108383848147808,0,0,0,-0.0284097952197882,0,0,0,0,-0.085424326466244,0,0,0,0,0,0,0,0,0,0,0.0199504177475827,0,-0.0345603788536624,0,0,0,0,-0.0967756273109387,0,-0.0393336971663129,0,0,0,0,-0.031960796015805,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0430436243474726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088392744674315,0,0,0,0,0,-0.22388434260216,0,0,0,0,0,-0.0419029082692144,0,0.0481105304951106,0,0,0.0931382907872494,0,0,0.0328317799096419,0,0,0,0,0,-0.0335212483655706,0.303675722000908,0,0,-0.0442968226349554,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00239551996658428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000842396642704537,0,0,0,0,0,0,0.00198249252993944,0,0,0,-0.00187282926279681,0,0,0,0,0,0,0,0,0.000704668365457397,-0.00165301773749978,0,0,0,0.0167915622001637,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.133829060540742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133909423265978,0,0,0,0,-0.0812854520913369,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846782159288902,0,0,0,0,0,0,0,0,0.31122781154164,-0.31442210692325,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.0170720962300435,0,0.0108655788751237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121651353783083,0,0,0,0,-0.0469679587461761,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00422940052259868,0,0,0,0,0,0,0,0,0,0,-0.00296083908629806,0,-0.000615095460348285,0,0,0,0.00621752217166114,-0.00373230496124109,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,-0.00112946153447794,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108231587318416,0.0146225513616709,0,0,0,0.0105759656023465,0,0
