,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600886.SH,X600801.SH,X600362.SH,X002271.SZ,X000786.SZ,X600688.SH,X600188.SH,X002466.SZ,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X600299.SH,X000723.SZ,X600176.SH,X000792.SZ,X002353.SZ,X600489.SH,X600426.SH,X000898.SZ,X600516.SH,X000553.SZ,X601158.SH,X000401.SZ,X000932.SZ,X600219.SH,X000883.SZ,X600126.SH,X000709.SZ,X002075.SZ,X600583.SH,X600808.SH,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264502634724674,0,0.224931413552809,0,0,0,0,0,0,0.0138314980723016,0,0,0,0,0,0,0.0120523512682259,0,0,0,0,0,0,0,0,0.0339820920229746,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.372325738345453,0,0.171346612471593,0,0.114493387021251,0,0,0,0,0,0,0,0.183119521479446,0.194240517140786,0,0.113582423211655,0,0,0,0.347317145494128,0.0265673815514344,0,0,0,0,0,0,0,0,0,0.178723724023008,0,0,1.73472347597681e-18,0.0150085337416513,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157230488829364,0,0,0,0.0188540443003896,0,0,0,0,0.0719752450064833,0,0,0.0888907236048119,0,0,0.227642744030467,0,0,0,0,0,0,0,0,0,0,0,0,0.048346228514234,0,0,0,0,0,0,0.0180518336228146,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342092341957227,0,0.00362049481058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685802333012889,0,0,0,0,0,0,0.032477838769583,0,0.0703190078582071,0,0,0,0,0,0,0.0243947574054411,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0643050064978888,0,0,0,0,0,0,0.151259194282738,0,0,0,0,0,0.0156988791372793,0,0,0,0,0,0,0.0665480621243303,0,0,0,0,0,0,0.109946447047139,0,0,0,0.076163052206255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0335586135177224,0,0,0.00185875096491732,0,0,0,0,0,0,0,0,0,0.114508505923957,0,0.0548196234116044,0,0.274854605263912,0,0,0,0.0629963652924833,0,0,0,0,0,0,0.0581622192018835,-1.73472347597681e-18,0,0,0,0.0708142067682564,0,0,0.0217386031859466,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.03241069856763,0,0,0,0,0,0,0,0,-0.288891997114624,0,0,0,0,-0.0083100408755341,0,0,0,0,0,0,0,0,0,0.0316590377114076,-0.0307838333689132,0,0,0,0.134946707564396,0,0,0,0,0,0,0,0,0,0,0,-0.172545178633449,0,0,0,0,0.0636420716113142,-0.0813748286277177,0,0.408885287468058,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274574125105827,0,0,0,0,0,0,0,0.0763038545683575,0,0.0404630193153387,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.434352723780552,0,0.583811162086884,0,-0.958882155908843,0,0
TED,0,0,0,0,0,0,0,0,0,0.420482421629906,0,0,0,0,0,0,0,0,0.0895991094595283,0,0,0,0,0,0,0,0,0,0,-0.316736826433447,0,0.00759089726681795,0,0,0,0,0,0.0475692886582825,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27606289694368,0,0,0,0,1.69182356427352,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187740512960194,0,0,0.0526832401262989,-0.0580466197046609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693968833460054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158602889161791,-0.00283564102351681,-3.3881317890172e-21,0,0,0,0.00757045511240164,0,0
MKreturn,0,0,0,-0.191754788464024,0,0,0,0,0,-0.0315869563257353,0,0,0,0,0,0,0,-0.0430173998631776,0,0.0748206585714117,0,0,0,0,0,0,0,0,0,0.000857770996819065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342261229275912,0,0,0,0,0.313208392825563,0.0686185387714523,-0.0121619389956916,0,0,0,0.137767273471465,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000638290356439036,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386289641628285,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322158404233052,0,0,0,0.00996065353454459,0,0,0,0,0,0,0,0,0,0,0.00142432819103955,0,0,0,0,0,0.00394773379416667,-0.00791524687944856,0,0,0,0.0169459122653521,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753027662011391,-0.0114704330545974,0,0,0,-0.0432680014436291,0,0
