,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600547.SH,X600660.SH,X002271.SZ,X600362.SH,X600011.SH,X601600.SH,X600176.SH,X601898.SH,X600886.SH,X000786.SZ,X600426.SH,X600010.SH,X600188.SH,X002466.SZ,X000301.SZ,X600801.SH,X600352.SH,X600111.SH,X600489.SH,X601991.SH,X600795.SH,X300037.SZ,X600486.SH,X600688.SH,X002080.SZ,X600803.SH,X002353.SZ,X600027.SH,X600219.SH,X600299.SH,X601168.SH,X601992.SH,X000932.SZ,X000898.SZ,X600529.SH,X600399.SH,X002409.SZ,X000630.SZ,X000723.SZ,X000027.SZ,X000807.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0.174666587221862,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0664877754223629,0,0,0,0,-0.0249637181624615,0.0330344961755924,0,0,0,0,0,0,0,0,0,0.012976935417347,-0.00546080383658602,0,0,0.136606403544718,0,0,0,0,0,-0.00274327179886658,-0.0214686864584601,0,0,0,0,0.00015858923622608,0,0,0.010314727997061,-0.0202769749627274,0,0,0,-0.000906622029201364,0,0
X002080.SZ,0,0,0,0,0,0,0,-0.0584559275752514,0,0,0,0.12544515698742,0,0,-2.16840434497101e-19,0,0,0,0.221094165868754,0,0,-0.119904812076681,0,0,0,0,0,0,0,0.0123503964078663,0,0,0,0,0,0,0,0,0.169046779349435,0,0,0,0.00427183010505982,0,-0.0558184262642616,0,0,0,0,0,0,0.174547596858864,-0.112156157928108,0,0,0,0.0598261386866595,0,0
X600803.SH,0,0,0,0,0,0,0,0.101682064255049,0,0.0307122232932048,0,0,0,0,0.0571505359391516,0,0,0.221099130977237,0,0,0,0,0,0,0,0,0,0,0,0.152973780043238,0,0,0,0,0.0645796188306193,0,0.105193555719306,0,-0.0470990389886027,0,0,-1.73472347597681e-18,0,0.0029287671093472,0,0,0,0,0,0,0,-0.0427949436787856,0,0,0,0,-0.00530722533334771,0,0
X002353.SZ,0,0,0,0,0,-0.121048613500087,0,0,0,-0.0732628545293535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169407507293062,0,0,0,0,0.175434666395766,0,0,0,0,0,0,0.0811419632393107,0.0710251372724655,0,-0.144889957358908,0,0.202004131698938,-0.0348970919649484,0,0,0,0,0.0654120641386622,0,0,0.0212867351014505,-0.0753389352520952,0,0,0,0.00217322082803971,0,0
X600027.SH,0,0,0,0,0,0.0134845783445753,0,0,0,0,0,0,0.0116150148906186,0,0,0,0,0,0,0,0,0,0,0,0,0.0619743646522629,0,0,0.0288406713134992,0,0,0,0,0.0797347517540021,-0.00583299737807751,0,0,0,0,0,0,0.0492465223646608,0,0.0075648268948134,0,0,0,0.0567333475374305,0,0,0,-0.000730240829173839,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0739436773478206,0,0.0216740778241934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862467211398411,0,0,0,0,0,0,0,0,0,0.0975586822889713,0,0,0,0,0.166094282570174,0.0788843351825276,0,-0.0107913934203393,0,0,0,0,-0.0169621230041107,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0612595469585014,0.0614051085878379,0,0,0,0,0,0.0864028552082533,0,-0.0274056399613936,0.0446773580406341,0,0,0,0,0,0,0,-0.111308968864127,0,0,-0.158066103842621,0,0.158952915262871,0,0,0,0,0,0.157696569310795,0,0,0.0273957339623816,0,0,0,0,0.0607958129772949,0.17135572857027,0,0.0714980298570019,0,0,0,0,0.018339293966818,0,0
X601168.SH,0,0,0,0,0,0,0.0233137125205215,0.114029907699613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335924188996444,0,0,0,0,0,0,0,0,0,0,0.0694257817790802,0,0.052322242329021,0,0.00181160242674644,0,0,0,0,0,0,0,0,0.225725118168951,0,0,0.0661667789153489,0.240415263690892,0,0,0,0,0,0,0.00144490009121919,0,0
X601992.SH,0,0,0,0,0,0,8.67361737988404e-19,0.0429632290242831,0,0,0,0,0.0533225745593654,0,0,0,0,0,0,0,0,0.0373904235106216,-0.0727241879184498,0,0,0,0,0,0,-0.00398331852800112,0,0,0.0263003253322399,0,0.0408922246291048,0,0.0195286285221897,0,0.0129613463686359,0,0,0,0,0,0,0,0,0,0,0.0168741194876784,0,0.0016943228596516,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0322347137582101,0,0.26837458554146,0.0500142851589432,0,0,0,0.00645565979841415,0,0,0.115074801078282,0,0,0.024702425839898,0,0,0,0.0409462443678247,0,0,0,0,0,0,0,0,0,0,0.143914359200542,0,0,0,0,0,0.000464165698584827,0,0,0.273705852246817,0.0478547022814772,0,0,0,0,0,0,0,0,-0.062600874468878,-0.00395387572880811,0,0,0,-0.0195526021431307,0,0
X000898.SZ,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149123200418822,0,0,0,0,0,0,0.105495592756642,0,0,0,0.124807189672684,0,0,0.0209384058709732,0,0,0,0,0,0.129363182272544,0,0.0152623368877745,0,0,0,0,-0.00284885847251813,0,0
X600529.SH,0,0,0,0,0,0,-0.170741846158958,0,0,0,0,0,0,0,0,0,0,0.093011010743696,0,0,0,-0.027096069997382,0,0,0.189028856277143,0,0,0,0,0,0,0,0,0,0.114693164656237,0,0,0,0,0,0.291993062726845,0,0,-0.309537550326085,0,0,0,0,-0.0329230969627092,0,0,0.0362944501058772,-0.0365802984053541,0,0,0,0.0303992316553922,0,0
X600399.SH,0,0,0,0,0,0,0.387480941941269,0,0,0.112588079335869,0,0,0,0,0,0,0,0,0,0,0,-0.140090770046599,-0.118877633407015,0,0.0758369743513013,0,0,0,0,0,0,0,0,0,0,0,0.281019423922528,0,0,0,0,0,-0.210515694901321,0,0,0,0.140360332914851,0,0.0186780545500026,0,0,0.0123220467383466,0,0,0,0,-0.00837940802706065,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,-0.0902663823615842,0.353949164843747,0,0,0,0,0,0,0,0.0704269175051424,0,0.18947851016676,0.00928033594243556,0,0,0,0.13682110606957,0,0,0,0.264083481316094,0,0,-0.331737117894266,0,0,0,0,0,0,0,0,0,-0.0906821888816348,0,0,0,0,0,0,0,0,-0.0105012064172973,0,0,0,0,0.00670129707115168,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198650404853312,0,0,0,0,0.127273984495107,0,0.0492718898221525,0,0,0,0,0,0,0,0,0.335473760038341,0,0.0111252733968473,0,0,0,0,0.00445363802384248,0,0
X000723.SZ,0,0,0,0,0.0162792631966822,0,0.00570008841892723,0,0,0,0,0,-0.0963574525466511,0,0,0,0,0,0,0,0.12786191933616,0.184628847576791,0.146308525303187,0,0,0,0,0,0,0.0382505917430006,0,0,0,0,0.00594277959036177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479277500448679,0,0,0,0,0,0,0,-0.00910250017763391,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0611585013914322,0,0,0,0,0,0.0373929184018771,0,0,0,0.0427202295699847,0,0,0.0680726746473434,0,0,0,0,0,0,0,0,0,0.163099060635563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291774587157356,0,0
X000807.SZ,0,0,0,0,0,0.0824180903766954,0,0,0,0,0,0.697282508964517,0,0,0,0,0,0,0,0,0.033185735589421,0,0,0,0,0,0,0,0,0,0.124066920071664,0,0,0,0,0,0,0,0,0,0,0,-0.0702393441089822,0,0,0,0,0,0,6.93889390390723e-18,0,0.0209443211850596,0,-0.600306530713498,0,0,-0.00693126005357706,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0.160038229771224,0,0.10192083261712,0,0,0,0,0,0,0,0,0,0,0.142908478622189,0,0,0,0,0,-0.0446378851767489,0,0,0,0,0,0.0310445644716646,0,0.269172491399592,0,0,0,0,0,0,0,0,0,0.226967236061565,0,0,0.0161413450665626,-0.00258045627998886,0,0,0,0.0194733041574544,0,0
Change_TY3M,0,0,0,0,0,0,0.00602549150935346,-0.103587786622806,0,0,0,0,0,0,0.0239286127707274,0,0,0,0,0,0.0204112133080861,0.0176913250251424,0,0,0.230074752879406,0,0,0,0,0.0407106396942262,0,0,0,0,-0.00815015316729559,0,0,0,0,0,0,0,0,0,0.114216616672845,0,0,0,0,0,0,-0.0182912561481382,-0.0651245442818375,0,0,0,-0.0193562784526784,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.403833645288258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0276308202387998,0,0,0,-0.135545937175433,0,0,0,0,-0.320889891958532,-0.0918357704244648,0,0,0,0,0,0,0,0.996696684539232,0,0,0,-0.1815837311547,0,0
TED,0,0,0,0,0,0,-0.273106242562223,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0811785551473468,0,0,0,0,0,0,0,0,0,0.0672262959989074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343256173681764,0,-0.171011169174531,0,0,0,-0.670582353883385,0.521002015537949,0,0,0,0,0.0620716117026684,0,0
RealEstate_excess,0,0,0,0,0,-0.0521917544292733,0.0311411377251113,0,0,0.080094871437,0,0,0,0,0,0,0,0,0.0951510538435719,0,0,0.0365165544327932,0,0,0.00684791736320753,0,0,0,0,-0.0841210048504654,0,0,0,-0.0234803506889616,0,0,0,0,0,0,0,-0.0296573896713639,0.0425100137432219,0,0,0,0,0,0,0,0,0,0.0140547373704201,0,0,0,0.00108446807734781,0,0
MKreturn,0,0,0,0,0.0369031488604835,0,-0.0720994737777574,0,0,0,0,0,-0.0435900211437346,0,0,0,0,0,0,0,0,0.0598988182620339,0,0,0,0,0,0,0,-0.0111511520284231,0,0,0,0.0780409527270965,0.0581583535310591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354118034452552,-0.0258424319072452,0,0,0,0.00426519886071721,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036887845291327,0,0,0,0,-0.00210359198582056,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156503572281864,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941225135581407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611852562417964,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155486863528705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134572635346707,-0.00327194865018973,0,0,0,0.000929067795652511,0,0
