,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X000898.SZ,X601158.SH,X600352.SH,X000709.SZ,X000792.SZ,X600489.SH,X000883.SZ,X600547.SH,X002353.SZ,X000539.SZ,X000831.SZ,X000630.SZ,X000629.SZ,X000027.SZ,X000825.SZ,X600808.SH,X600549.SH,X600578.SH,X601699.SH,X000983.SZ,X600008.SH,X600660.SH,X600315.SH,X600307.SH,X600863.SH,X000937.SZ,X600348.SH,X600098.SH,X002470.SZ,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600863.SH,0,0,0,0,0,0,0,0.299846838133815,0,0,0.181168016237094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0731873113218144,0,0,0,0,0,0.00702961093367064,0,0,0,0,0,0,0,0,0.200124582992963,0,0,-0.0126918147341958,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0.0405792079970881,0,0,0,0,0,0.115429658252015,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0574168629396645,0.434329530161114,0,0,0,0,0,0,0,0,0,0,0,-0.00100186238861887,-0.0112214428517806,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.437879279367906,0,0,0,0,0.0111299997715675,0,0,0,0,0,0,0,0,0,0,0.039476939948334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103898750682059,0,0,0,0,0,0,0,-0.000293854007335364,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218144139972509,0,0,0,0,0,0,0,0.158937510478952,0.0822911084667677,0,0,0,0,0,0.156541827644708,0,0,0,0,0,0,0,0,0,0,0,-0.0259154523641153,0,0,0,0,0,0
X002470.SZ,-0.0400737722607927,0,0,0,0,0,0,0,0,0,0,0,0.0746026337088763,0,0,0,0,0,0,0,0,0,0,0,0,0.196598981932366,0,0,0.0595101119253438,0,0,0,0,0,0.0280984001287615,0.0947224022194856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018487802862085,0,-0.017766979390983,-0.0258397278769428,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0.0754863736992398,0,0,0,0,0.185727146379338,0,0,0.0924626546480269,0,0.212883708563005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741429292886058,0.0463843545494461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0060588316669446,0,0,0,0,0,0,0,0,0.00993279840960666,-0.0118738460343918,0,0,0,0,0,0,0,0.0914598574602152,0,0,0,0,0.0154240957025696,-0.0286679080530672,0,0,0,0,0,0,0,0,-0.0470169948216647,0,0,0,0,0,0,0,0,0.000493930730241985,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.00938201595471451,-0.469138910582572,0,0,0,0,0,0,-0.586782791348376,0,0.148076939714024,0,0,0,0,0.714576561550499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70361330583749,0,0,0,0,0,0,0,-0.236296095311655,0,0,0,-0.17411652341339,0,0.420155390984891,0,1.38274335513611,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.525585430842193,0,0,0,0,0,0,0,0,0,0,0,0,-0.786103737077358,0,0,0,0,-0.0577393463043632,0,-0.177460359766837,0,0,-0.959192583332255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29684950396839,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.14019395023232,0,0,0,-0.148197194615969,0,0,0,-0.615015849579554,0,0,0,0,0,0,0,-0.198687834473089,0,0.0831933451182833,0,0,0,0,-0.170201306932875,0.13271113928969,0,0,0.166063425275989,0.216169042921944,-0.0219688888989791,0.092727052505119,0,0,0,0,-0.0287566422839372,0,0,0,0,0,0,0,0,-0.00444160721114459,-0.0239783484677213,0,0,0,0,0,0
MKreturn,0,0.0807720083237443,0,0,0,0,0,0,0,0,0,0.0607927613720192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140191837055241,0,0,0,0.0194522393485683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142019204422288,0,0,0,0,0.0410877315269744,-0.00903355776010602,-0.181696828688095,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000803889094593881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000871533143507602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100184368374787,0,0,0,-0.0167604776652802,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534713905573522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00760373091664172,0,0,0,0,0,0,0,0,-0.0498130882802082,0,0,0,0,0,0,0,0.119034077859496,0.0355691630579006,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00209519969209901,0,0,0,0,0,0,0.00455172838546493,0,0,0,0,0,0,0,0.00299377795211687,-1.0842021724855e-19,0,0,0,6.7762635780344e-21,0,0,0.00456964625167359,0,0,0,0.00349263734919693,0,0,0,0.00133176644081405,0,-0.00745881100503118,0,0,0,0,0,0,0,0,-0.0113913954327347,0,0,0,0,0,-0.00112898800499389,0.00584672880809645,0,0.00336228868910404,0,-0.033155045999985,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
