,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X601992.SH,X600688.SH,X600795.SH,X002460.SZ,X600362.SH,X600111.SH,X600188.SH,X600547.SH,X600516.SH,X600660.SH,X601991.SH,X300072.SZ,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000408.SZ,X600339.SH,X600489.SH,X000959.SZ,X600219.SH,X000807.SZ,X600808.SH,X000723.SZ,X600549.SH,X600352.SH,X002092.SZ,X000983.SZ,X601158.SH,X000883.SZ,X000553.SZ,X600299.SH,X000630.SZ,X600008.SH,X002271.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489101659660599,0,0,0,0,0,0,0,0,0.036777996909607,0,0.0927085863208099,0,0,0,0,0,0,0,0.147032671393129,0,0.0396926616496692,0,0,0.0243121247997038,0,0,0,0,0,0,0,0,0,0.00116318661492195,0.0185941586148727,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.128837720065677,0,0,0,0.0413381619229678,0,0,0,0,0,0,0,0,0,0,0,0.0997528275811777,0,0,0,0,0,0.265742878141095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173859732571615,0,0,0,0,0.0305281154580742,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0550089185480182,0,0,0,0,0,0.0931277202983536,0,0,0,0,0,-0.0313260138719597,0,0,-0.0839620072581922,0,0,0,0,0.121041873102942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166427886848587,0,0,0,0,0,-0.00559389698637268,0.00457551874754979,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0744090491664994,0,0,0,0,0,0,0,0,0.0288765103092,0,0,0,0,0,0.0407609310959474,0,0.111797381610715,0,0,0,0,0,0,-0.137882915928889,0,0,0.0251105833433776,0,-0.203991440262952,0,0,0,0.119678607559289,0,0,-0.159313371291081,0,0,0,0.0202201193931958,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041163526445052,0,0,0.0898312850103342,0,0,0,0,0.100112298315879,0,0,0,0,0,0,0,0.0123383298389761,0,0,0,0,0.00584871264192552,0,0,0,0,0,0,0,0,0.172556191598443,0,0,0,0.0239773546756602,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.00355274673427795,0,0,0,0,0,0,0,-0.0108223916659414,0,4.33680868994202e-19,0,0.0388716801632914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214034372213015,0,0,0,0,0,0,0,0,0,0,0,0,0.0856567133157224,0,-0.00849510758482818,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.063657056591339,0,0,0,0,0,0,0,0,0,0,0,0,0.0577354418770202,0,0,0.0672876671229106,0,0,0,0,0,0,0,0.158755582822828,0,0.0533896340513914,0,0.0148721785159897,0,0,0,0,0,0,0.0469541945580035,0,0,0,-0.0297851370894157,0.0545208094944478,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.312987008156068,0,0,0,0,0,0,0,0,0.0423047831215968,0.0423124456779021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444074305570992,0.00257912466131356,0,0.0245561318000714,0,0.0480153319841882,0.018016573131444,0,0,0,0,0,0,0,0,0,-0.0192285345263691,0.00782534692255643,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.61523375301354,0,0,0,0,0,0,0,0,0,0,0,0,0.144975081114836,0,0,0,0,0,0,0,-0.0310646691470924,0,0,0,0,0,0.203923544926757,0,0,0,0,0,0,0.0995576470617434,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0364131387586514,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0167699820066358,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.409832835446677,0,0,0,0,-0.0110013818518386,0,0,0,0,-8.67361737988404e-19,0,0,0.15198204966085,0,0.234905770612899,0.0982033450476965,0,0,0,0,0,0,0,0,0,-0.00338622139386141,0.0132186371248296,0,0,0,0,0,0
X000723.SZ,0,0,-0.28961882650024,0,0,0,0.0769006491068933,-0.0820408019332732,0,0,0,0,0,0.0936417517823619,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.0956767183808959,0,0,0,0,0,0,-0.0489890680624622,0,0,0,0.089241270925207,0,0,0,0,0,-0.028555258063861,0.22272623987557,0,0,0,0,0,0.193908427145901,0,0,0,-0.0228645230991348,0.0345811038871816,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0984874189348962,0,0,0,0,0,0,0,0.100714007029809,0,0.317378936115728,0,0,0,0,0,0,0,0.0603781792047988,0,0,0,0,0,0,0,0,0,0.0760536049577322,0.0372399142125619,0,0,0,0,0,0,0,0,0,0,0,0,0.0903188508540363,0,0.000471335735460651,0.0129556912711026,0,0,0,0,0,0
X600352.SH,0,0,0,0.0454503262181651,0,0,0,0,0,0,0,0,0,0,0,0.232828165270348,0,0,0,-0.061786649120556,0,0,0,0,0,0.145792960559726,0,0,0,0,0.154618869096465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331271271819992,0.00380591016359138,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.0531935401726777,0,0,0,0,0,0,0.0104063614051362,0.111843251701938,0,0,0,0.122255473358646,0,0,-0.234274817473506,0,0,0.311075011613941,0,0.0147098931691772,0,0,0,0,0.0580356898381886,0,0,0,0,0.00109889456329613,0,0,0,0,0,0.0642054522908061,0,0,0,0,0.247323447518939,0,-0.0337409509484983,0.0481421519024403,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109680739007518,0.220513410360561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200911035370409,0,0.0932648457128201,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.136664390577208,0,0.0039205916840305,0.00684408713912679,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074911221097187,0,0,0,0,0,0,0,0,0.035809993950747,0,0.0380651448151828,0,0,0,0.0915817775868105,0,0,0,0,0,0,0,0,0,0,0,0.00544167518292726,0.108059766884687,0,0.0229827536557574,0,0,0,0,0.00476932129154276,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129108687045089,0,0,0.015320253181447,0,0,0,0,0,0,0,0.000647184952198017,0,0,0,0.0225642546888291,0,0,0,0,0.193456329562955,0,0,0,0,0,-0.0136791760417976,0.0104337736513756,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,-0.0769012642740327,0,0,0,0,0,0.0579662359313377,0,0,0,0,0,0,0,0,0.0869613410750423,0,0,0,0.00352924909372442,0,0,0,0,0,0,0,0,0,0.202912225213043,-0.0574666502605524,0,0,0,0.298917031841538,0,0,0,0,0,-0.0231976990104184,0.0672767035033602,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.128303130748276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781298768614969,0,0,0,0.108147664392994,0,0.120874052781634,0,0,0,0,0.0163515667323578,0,0,0,0,0,0,0,0,0,0,0.24590249473196,0,0,0.105763435535784,0,0,0,-0.00634636516410997,0.00310930102851598,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0372046462093059,0,0,0,0,0,0,0,0,0.388317866399342,0.0307921791779949,0,0,0,0,0,0,0,0,0,0,0.0313026977911889,0,0,0,0,0,0,0,0.107072970106188,0,0.0633210432384294,0,0,0,0,0,0,0,0,0,0,0,0,-0.00555214439517499,0.000586837835330914,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.141170108707039,0.402261240465989,0,0,0,0,0,0,0,0,0,0,0,0,0.0477150942112694,0,0,0.199605078177249,0,0,0,0,0,0,0.00828368666910341,0.0422504823864012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209187194629446,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147364948765969,0,0,0.0277783017249991,-0.0077562927041925,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.102149327355618,0,0.034626216079312,0,0,0,0,0,0.0637662271250332,0,0,0,0,0,0,0,0,0,0,0,0.145268531933221,0,0,0.0462862287884771,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733506544834158,0,0,0.332381940752148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450017007535833,0.150121829470094,0,0.0286001961830842,0,0.0925555476776797,0.290129268398093,0,0,0,0,0,0,0,0,0,-0.0200189693033067,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0397601002618468,-0.122767623647175,0,0,0,0,0,0,0,0,0,0,0,-0.0373216129236574,0,0,0,0,-0.0581675907512183,0,0,0.0521963983267495,0,0.0299673540757628,0,0,0,0,0,0,0.0407265603411479,0,0,0,0,0,0,0,0.0648276468624261,0,-0.133596529633028,0.173106571687871,0,0,0.0290691379581727,-0.0438172842525218,0.000466903817723355,0,0,0,0,0
Slope,0,0,0,-0.250522713807131,-0.471612409438038,0,0,0,0,0,0,0,0,0,0.665666110560434,0,0,0,0,0.0831057432857038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.389481354997817,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43881318100578,0,1.6799016938089,0,0,0,9.24334101002417,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684642202708427,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0512849539817701,0,0.0979098709005407,0,0,0,0,0,0,-0.0653766629355128,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0293654031680396,-0.0164776610520135,0,0,0,-0.0114490513391034,-0.0536288638313529,0,0,0,0,0,0,0.373154233995555,0,0.0280291230960965,0,0.0170669858739022,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134517850566153,0,0,0,0,0,-0.0253209934684928,0,0,0,0.0267837156492381,0,0,0,0,0,0,0,0,0,0.0397689890249213,0,0,0,0,0,-0.0175056697664451,0,0,0,0,0,-0.0891242421746374,0,-0.0512093372262766,0,0.00217852013560884,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000134731930532876,0,0,0,0,0,0,0,0,-8.10333603622911e-05,0,0,0.000243694020633733,0,0,0,0,6.7762635780344e-21,0,0,0.000573852479349669,0,0,0,0,0,0,0,0.000977679401059473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000932547438219428,0.000720393542335277,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00362702746094383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00556664889854691,0,0,0,0,0,0,0,0,0,0.00964618195173631,0,0,0,0,0,0,0,-0.0067513412409378,0,0,0.010814301872491,0,0,0,0.0246581258379813,-0.0335375055698516,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458632713370213,0,0,0,0,-0.00676522314840825,0,0,0,0,0,0.00436608174626933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206707422998737,-0.0233969340415772,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.0202240353888775,0,0,0,0,0,0,0,0.001098355209562,0,0,0,0,0,-0.0166795900170278,0,0,0,0.020205229849989,0,0,0,0,-0.00900744273832393,0.0104684327529806,0.00712299936958376,0,-0.000448980080234267,0,0,0,0,0,0,0,0,0,0,0,0.000662806548717955,0.0112702623131607,0,0,0,0,0,0
