,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000883.SZ,X000709.SZ,X600021.SH,X600352.SH,X600660.SH,X002470.SZ,X000792.SZ,X600489.SH,X600098.SH,X600863.SH,X600307.SH,X600623.SH,X600547.SH,X600022.SH,X002353.SZ,X000629.SZ,X300072.SZ,X000060.SZ,X600578.SH,X600808.SH,X601918.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275174786188857,0,0,0,0,0,0,0,-2.16840434497101e-19,0.147712496127728,0,0,0,0.0227834110778989,0,0.219226806821099,0,0,0.0580614744700938,0,0,-0.0683933676817437,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.130116924995833,0,0,0,0,0,0,0,0,0.171208325023105,0,0,0,0.136851569357322,0,0.0333017516384187,0,0,0,0,0,0,0,0,0.0438813652013767,0,0.0307530249201129,0,0,0,0,0,0,0,0.273489141182988,0,-0.00127708675328627,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238422049957317,0,0,0.171999289317511,0,0.150921962923718,0,0,0,0.118406927882322,0,0,0.0756671327660019,0,0,0,-0.0259841697644964,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0.0971878941726294,0,0,0.231706424016745,0,0,0,0,0,0,0,0,0,0,0,0,0.180137400204062,0,0,0,0,0,0.174687222588846,0,0.0951931239934379,0,0,0.259785473264514,0,0,0,0.122163141032301,0,0,0.0501057686073555,0,0,-0.0617439602366462,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0460671803146907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439863203741393,0,0,0,0.122203265827614,0,0.153951013823291,0,0,0,0,0,0.0114914687862914,0.0319686477123434,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318444648545248,0.397376763694254,0,0,0,0,0,0.000856137803198749,0,0.00524577476105378,0.118383204491593,0,0,0,0.195877656215249,0.0229612745439364,0,0,0.0389886417256377,0.0279676188994065,0,0,-0.0249901847968472,0.0075115535580485,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00699523414767118,0,0,0,0,0,0.238437005881358,-0.137559576168611,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878830870242525,0,0,0,0,0,0,0,0,0.206028032758857,0,0,0.0869578889314787,0,0.20979935912976,0,0,0,0,0.200181161823944,0.121182093367408,0.032415935394165,0,0,0,0.00862077915046768,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136072277028576,0,0,0,0,0,0,0,-2.77555756156289e-17,0.204388596998008,0,0,0,0.129538798474688,0.293819988125553,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0874018231739663,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221013444629622,0,0,0,0.128908463974142,0.0475717222326873,0,0,0.0848579308053236,0,0,0.0155541774464598,0,0.084292595628377,0.261947629597193,0,0,0,0,0,0,0,0,0,0,0,-0.0271791920641969,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.382824443660376,0,0.0303175211111708,0,0,0,0,0,0.0906850791904451,0,0.131843385092112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518593994036735,0,0,0,0.0355536242601541,0,0,0,0,0,0.0893970902380762,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0191887889935764,0,1.73472347597681e-18,0,0,0,0,0.0842902655145711,0.181353331029773,0,0,0,0,0,0,0,0,0,0.131991528952515,0,0,0,0,0,0,0,0,0,0,0.118216974686933,0,0,0.00700095619561937,0.0185736738046803,0,0,0.128198992616291,0.0605811739016322,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.0920440834046593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789809723722779,0,0,0.429322467576843,0,0,0,0,0,0,0,0,0.123825343565509,0,0,0,0,0,0,0,0,0,0,0,0,0.00358876847883258,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0387251358379697,0,0.0446635849323469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130168023605145,0,0,0,0,0.181329122023998,0,0,0.0841563798748884,0.0326747405194977,0,0,0,0.148957275493384,0,0,0.178968452788758,0.107338070701302,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.102923545733191,0,0,0,0,0,0,0,0,0,0,0,-0.071492981042678,0.0120655988334891,0,0,0.0655917149748902,0,0,0,0.00604118706158159,0,0.130372778200656,0,0,0,0,0,0,0,-0.0458574689948471,0,0,0,0,0.060555305902781,0,0,0,0,0,0,-0.0464938823955004,-0.0439836218985613,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485184667788493,0,0,0,0.219967984117325,0,0,0,0.21855165045581,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,2.02806490068574,0,-0.409623707254046,0,0,0,0,0,0,0,1.0505380825234,0,-0.0989419813977188,0,0,0,0
TED,-0.0356138316373826,0,0,0,0,0,0,0,0,0,0,0,0,-0.73554413465237,0,-0.13157553277242,0,0,0,0.34753130494088,0,0.0346304821349348,0.345278373193258,0,0,-0.144505357168861,3.46944695195361e-18,0,-0.02443305265793,0,0,0,0,0,0,-0.12962663482463,0.370656876188417,0,-0.0589164133280213,-1.40574822634827,0,0,-0.0802248852032218,0,0,-0.383173744643081,0,0,0.242784555952498,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104561692565155,0,0,0,0,0,0,0,0,0,-0.0956700950066748,0.128807733565232,0,0,0,0,0,0,0,0,0.188387865067073,0.0329040192549788,0.165562101337087,0,0,0,0,0,0,-0.461883921040456,0,0,0,-0.0453878863853315,0,0,0,0,0,0,0
MKreturn,0.14287511063656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649036053409021,0,0,0.189628441330504,0,0,0,0.179597374171656,0,0,0,0,0,-0.0716617721660735,0,0,0,0,0,0,0,0,0,0,0.0330242905748538,0,-0.348858332570928,3.46944695195361e-18,0,0,0,0,0,-0.0441283245507392,-0.0416774423244721,0.267988020612577,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179021091735847,0,0,-0.00296334380250165,0,0,0,0.0020481640858438,0,0,0,0,-0.00423156042910532,0,0,-0.000962960960116423,0,0,-0.005836436049304,-0.000548408769472182,0,0,0,0,0,0
CarbonVol_Shenzhen,-0.0417166148134905,0,0,0,0,0,0,0.00474625179888531,0,0,0,0.0300990768950516,0,0,0,0,0,0.0408511544812573,0,0,0,0,0,0.0504899731709531,0,-0.0913687968012327,0,0,0,0,0,0,0,-0.000422540211517804,0,-0.00976940031853413,0,0,0,0,0,-0.0799306533312997,-0.0208000427867442,0,0,0.0298227221655309,0,-0.197067280943786,0,-0.0443455398526873,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161982336408398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279957008505446,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00597412097060243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108790859447973,0,0,0,0,0,0,0,0,-0.00243844168028188,0,0,-0.00264773109921506,0,0,-0.0303362940394576,0.009987326135412,0,0,0,0,0,0
