,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X000708.SZ,X600019.SH,X600660.SH,X002271.SZ,X600547.SH,X600176.SH,X000786.SZ,X600362.SH,X600426.SH,X002466.SZ,X000301.SZ,X600111.SH,X601600.SH,X600011.SH,X600886.SH,X600352.SH,X601898.SH,X600010.SH,X002353.SZ,X600219.SH,X600486.SH,X600803.SH,X600188.SH,X002080.SZ,X601991.SH,X600801.SH,X600795.SH,X600688.SH,X600489.SH,X600299.SH,X601168.SH,X300037.SZ,X600315.SH,X000723.SZ,X600027.SH,X002409.SZ,X600399.SH,X000807.SZ,X600549.SH,X000932.SZ,X601992.SH,X600157.SH,X000902.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0.0248021719092539,0,0,0,0,0,0,0.0279155183021385,0,0,-0.0546555946353036,0.0842771376930501,0.00023988047543453,0,0,0,0,0,0,0.0128513543714499,0,0,0,0,0.0217490447785159,0,0,0,0,0.0806599772347198,0,0,-0.0997062387960065,0,0.0672435946089169,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.0107143484843743,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.675039836089821,0,0,0,0,0,-0.0554652750911568,0,0,0,0,0,0,0,0,0,0,0,0,0.0741187973270292,0,0,0,0,0,0,0,0,0,0.0363867059910406,0,0,0,0.0880584685163696,0,0,0,0,0,0,0,0.00261995150186392,0,0,0,0,-0.0156215939807559,0,0
X600299.SH,0,0,0,0,0,-0.0068898000223153,0,0.0382334475500891,-0.0876689688337451,0,0,0,-0.0720312101486846,0,0,0.0978096148871248,0,0,0,0,0,0.130509622942165,0,0,0,0,-0.217976032551674,0,0,0,0,0,0,0,0.162875059650661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384820938021408,0.00116175742826524,0,0,0,0,0.0247877810068601,0,0
X601168.SH,0,0,0,0,0,0.135497675582444,0,0,0,0,0,0,0,0.556752489913289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497541333461581,0,0,0,0,0.0736232710835645,0,0,0.0781515041075106,0.193978611124148,0,0,-0.0229284499881215,0,0,0,0,0.0132908074852945,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,-0.108121383721912,0,0,0,0.0282429698155124,0,0.0893977271061319,0,0,0,0,0,0,0,0,0,0,0,0.0560147205731541,0,0,0,0,0,0,0,0.00796618348784423,0,0,-1.0842021724855e-19,0.230868871537122,0,0.088670746225558,0,0,0,0,0,0,0,0,0,-0.069092015022095,0,0,0,0,0.0409772303109566,0,0
X600315.SH,0,0,0.529125349858833,0,0,-0.087476207282723,-0.0247972686420408,0,0,0,0,-0.178639352987689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570649815319583,0,0,0,0,0,0,0,0,0.0783112856059524,0,-1.73472347597681e-18,0,0,0,0.0858577455419375,0,0,0,0,0.150135167931528,0,0,-0.0107975729540763,0,0,0,0,-0.00703970869872621,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120896077541932,0,0,0,0,0,0,0,0,0,0.0743277238609813,0,0,0.343215794918827,0,0,0,0,0,0,0,0.0318437354817279,0.232810381305065,0,0,0,0,0,0,0.0680649204329647,0,0,0,0,0,0.201302610287777,0.00302775426347274,-1.73472347597681e-18,0,0,0,-0.0112521672738022,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885582508863385,0,0,0,0,0,0,0,0,0.112081036724879,0,0.155529495491891,0,0,0,0,0,0,0,0,0,0,0.0347937151332517,0,0,0,0,0,0,0,-0.0398929187506121,0.0404722652946052,0.00917841895234546,0.00568486571481725,0,0,0,-0.0168763526634942,0,0
X002409.SZ,0,0,0.00251896294698977,0,0,0.145196121903851,0,0,0,0,0,0,0,0,0,-0.0697123834103362,0.213263788223363,0,0,0,0,0,0,0,0,-0.0307172241059741,0,0,0,0,0,0,0,0,0,0,0,0.18688955174233,0,0,0,0,0.0780500013600802,0.0372539658783219,0,0,0,0,0,0,0,0,0.0224488264616475,0,0,0,-0.0373537557111658,0,0
X600399.SH,0,0,0.00171703962139837,0,0,0,0.219708285160575,0,0.124685590053527,0,0,0,0.154486344523451,0,0,0,-0.0247788068584416,0,0,0,0,0.00606517787912788,0,0,0,-0.0208065942113588,0,0,0,0,0,0,0,0,0,0,0,0.0443173576865549,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251602124474084,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0333790387967677,0,0,0,0,0,0,0,-0.0185388501793454,-0.0323134352838615,0,0.765792653365161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743561435581776,0,0,0,0,0,0,0,-0.00204201470423067,0,0,0,0.00621787096016794,0,0
X600549.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0287178329905382,0.0416902818780294,0.189107868863425,0,0,0,0,0,0,0,0,0,0,0,0.194183285605853,0,0,0,0,0,0,0.0210924205736815,0,0,0.112165250890113,0,0,0,0,0,0,0,0,0,0,0,-0.0174006400648072,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.438235082764114,0,0,0,0,0,0,0,0.0141788436164786,0,0,0,0,0,0,0,0,0,0,0,-0.0194219652221321,0,0.0299267021930998,0,0,0,0,0,0,0,-0.00765415879913394,0.0188034835943048,0,0,0,0,0,0,0,0,0,0.0516634573023085,0.0176778104946898,0,0.00461462988153498,0,0,0,0,0.0116688930132419,0,0
X601992.SH,0,0,-0.0013732330530519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442554202155176,0.0324148983740077,0,0.12287382465093,0,0,0,0,0.00833470291313599,0,-0.0127368419345592,0,0,0,0.0629374227137099,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0184396311028383,0,0,0,0,0.00719229458024606,0,0
X600157.SH,0,0,-0.0358905512515291,0,0,0,0,0,0,0,0.122723456483869,0,0.0199099716218504,8.67361737988404e-19,0,0,1.73472347597681e-18,0,0,0.0712234963572953,0,0,0,0,0,0.0974209819538336,0,-0.0468299052197755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180830118175314,0.0276937482400526,0,0.0366513469083937,0,0,0,0,0,0,-0.0150843646597848,0,0,0,0,0.0250182021890094,0,0
X000902.SZ,0,0,0,0,0,0.221199196363947,0,0,0,0,0,0,0,0,0,0,0.0098997291647653,0,0,0,0,0,-0.0122363825676811,0,0,0,0,0,-0.0600529694550118,0,0,0,0,0,0,0,0.238622948275466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0156657645788079,0,0,0,0.00979142076873416,0,0
X000830.SZ,0,0,0.196066377256776,0,0,0,0,0,0,0,0,0,0,0.196793982925939,0,0.152908764590751,0.0277621989502129,0,0,0,0,0.318920661616448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217808659533957,0,0,0,0,0,0,0,0,-0.0172335768737713,0.0102901181391742,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0753616099767133,0,0,-0.133625511124428,0,0,0,0,0,0,0,-0.0975888526920746,0,0,0.000716243463650688,0,0,0,-0.258358457127249,0,0,0,0,0,0,0,0.031419591059973,0,0,0,0,0,0,0,0,0,0.0315445369981375,0,0,0,0,0,0,0,0.189151626095601,0,0,0,0,-0.031773185525987,0,0,0,-0.0136666679501481,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124288455557599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46829114932188,0,0,0,0.189311911308019,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110206283503465,0,0,0,0,0,0,0,0,-0.647378403572833,0.736947293346284,0,0,0,0,-0.241390443556828,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150552722538354,0,0,0,0,0,0,0,0,0,-0.00832030069114858,-0.0069427530505972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934384397782824,0,0.0268323466733499,0,0,0,0,0,0,0,0,0,0,0,-0.0144523367602879,0,0
MKreturn,0,0,0,0,0,-0.0135384653381069,0.0723101459223784,0,0,0,0,0,0,0,0,0.0335143812432247,0.00754890203796156,0,0,0,0,0,-0.0419788229045294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165848587900165,0,0,0,0,0,0,0,-0.012856832382148,0,-0.065190364341151,0,0,0,0,0,-0.0135759113961798,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012668743762378,0,0,0,-0.000305345147484226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000404668442323231,0,0,0,0,0,0,0,0,-1.69142833756074e-05,-0.00090042257998827,0,0,0,-0.00135567353981543,0,0
CarbonVol_Shenzhen,0,0,0.457022524079338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19564025749984,0,0,0,0,0.397719579895067,0,0,0,0,0,0,0,0,0.223166942202069,0,0,-0.663109425930013,0,-0.196556990893331,0,0,0,-0.662633058388412,0,0,0,0.782025879602308,-0.252861916439031,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.000379522466192484,-0.00121949064537107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491492945943926,0,0,0,0,0,0,-0.00218446133092728,0,0,0,0,-0.00284554236360861,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000334628464439225,-0.00269376673047264,0,0,0,0.000791195679923468,0,0
