,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600660.SH,X600010.SH,X600886.SH,X601898.SH,X601600.SH,X000792.SZ,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X600299.SH,X600176.SH,X002075.SZ,X600489.SH,X000401.SZ,X600426.SH,X000723.SZ,X601158.SH,X002466.SZ,X600219.SH,X000932.SZ,X600126.SH,X000898.SZ,X600486.SH,X002353.SZ,X600315.SH,X600529.SH,X000553.SZ,X000883.SZ,X600516.SH,X600612.SH,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0,0,0,0,0,0.539749856131682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205160447546862,0.103983883834906,0,0.0215673191319476,0,0,0,0,0.0523879636161509,0,0,0,0.0181554270562719,0,0,0,0,0,-0.00770444903773932,0.0080205092222903,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,-0.0383073889401062,0,0,0,0,0,0.591479678067442,0,0,0,0,0,0,0,-0.0407779785578609,0,0,0,0,0,0,0.101458691985387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00299445137075963,0.0151446341024062,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765489111320022,0,0,0,0,0.0524260401195198,0.19843918091595,0.1317906083149,0.110860135857026,0,0,0,0,0,0,0.0152367622997869,0.0272222242036069,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.0892756059480376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182104859208564,0,0,0,0,0.176563935722024,0,0,0,0,0,0.220613430676376,0,0,0.0359129067917053,0,0.32388601802894,0,0,0,-0.0238643350148124,-0.0384215330362936,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0206246078621785,0,0.0210060455863317,0.0513769252059437,0,0,0,0,0,0,0,0,0,0,0,0.0130215045379337,0,0,0,0,0,0,0,0.0395913056147633,0,0,0.106222229408749,0,0,0,0,0,0.0173092338215228,0,0,0,0.0134258340078744,0,0,0,0,0,0,0,0.00314099482543263,-0.00514953242456705,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0.07739311175197,0,0.200487787229787,0.0185735545249402,0,0,0,0,0,0,0.262985250232971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171136181038827,0,0.151926749468889,0.0994955659220244,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0353013112588032,-0.0185440760779375,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222688003193162,0,0,0,0,0,0,0,0,0.112880646183438,0,0,0.0299080035818619,0,0,0,0,0,-0.0254400729989893,0,0,-0.0167620063071488,0,0,0.0570912017429059,0,0,0,0,0.057775938488443,0,0,0,0.00522517608735016,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.126285792507418,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,-0.0516789328116081,0,0,0.108775853635816,0,0,0,0,0,0,0,0.0302214315346833,0,0,0.0356012150953392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310443592606964,0,0,0,0.0138924398642855,-0.0116066709003851,0,0,0,0,0,0
X600126.SH,0,0,0.125245759551571,0,0,0,0,0.507454090611754,0,0.00716933533753915,0.0893582982734342,0.0698271168206543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319835859989392,0,0.0266690829571505,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0170265339691397,0,0,0,0,0,0,0,0,0,0,0,-0.0262264034960226,0.0619221806864256,0,0.0848706607781105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833587024058495,0,0,0.0677415958387912,0,0,0,0,0.125911209913226,0,0,0,0.0104976982876104,0.00504983499173816,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0836922974826984,0,0,0,0.168785134514127,0,0,0,0,0,0,0,0.0660820332453806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418181041374785,0,0,0,0,0,0.0681541876323341,0,0.178017007633607,0.17549217223256,0,0,0,0,0,0,-0.0138309684565267,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,-0.0600476679950623,0,0,0,0,0,0,0,0,0.015828920992074,0,0,0,0,0,0,0,0,0,0,0.0645988580885372,0,0,0.696113523592542,0.0751391835217128,0,0,0,0,0.0553729919056655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.0156710644289617,0,0,0,0,0,0,0,0,0,0.0130446727838275,0,0,0,0,0,0,0,0,0.101000646550673,0,0.0145702500608281,0,0,0.144811935545063,0,0,0,0,0,-0.0191317628339607,0,0,0.123727036132998,0,0,0,0,0.00113558569237952,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.0794050541620804,0,0,0.00783896287888025,0,0,0,0,0,0,0,0,-0.0466036398597612,0.0723111272462901,0,0,0,0,0,0,0,0,0,0,0,0,0.0111153743462526,0.0711512777543125,0,0.0152232353728875,0,0,0,0,0.121914680513254,0,0,0,0,0,0,0,0,0,0.0108566824103687,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.155770477167744,0,0,0,0,0,0,0,0,0,0,0.0403038902487336,0,0,0,0,0,0,0,0.64916726037494,0,0,0.128408133472842,0,0,0.0807159142791661,0,0,-0.156398433301843,0,0,0,0,0.450721617927978,0,0,0,0,0,-0.114201286808514,-0.0698010755551442,0,0.0738963121161508,-0.0135079703475101,0.02419621421785,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324954237331589,0,0.0467637163244874,0,0,0.148016615847394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179112360882142,-0.0672681975568497,0,0,0,0,0,0,-0.0746132149863277,0,0.00190913885290488,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.20967709216628,0,0,0,0.084527400548736,0,0,0,0,0,0,0,0,0,0,0,0,0.1522380580986,0,0,0,0,0.127181781492956,0.0732916444945272,0,0,0,0,0.0460195436034424,0.0652466654469995,0,-1.73472347597681e-18,0,0,0,0,0,0.0126741847769517,0,0,0,0,0,0,0,0,-0.00709517312104976,-0.0180599644526354,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.160153728437509,0.181494270052832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373333415282315,0,0.0165214491985272,0,0,0,0,0,0.0151724253616756,0,0,0,0,0,0.0120467751137527,0.0334850642757131,0,0,0,0,0,0,0,0.0207933331814494,0.0215801501120378,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0290721984683456,0,0,0,0,0,0,0,0,0,0,0,0,0.0795320063164018,0,0.0437579977973226,0,0.207202121340875,0,0,0.145220523805372,0,0,0,0,0,0,0,0,0.0371531287960832,0,0,0,0,0,0,0,0.0315342551086962,0,0,0,0,0.0632983502545317,0,0,0,-0.0103920859791702,-0.0172180215321253,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.252605613388218,0,0,0,0.159395571713869,0,0,0,0,0,0,0,0,0,-0.0554310404521531,0,0,0,0,0,0,0,0,0,0,-0.0128298562261377,0,0,0,0,0,0,0,0,0,0,-0.308328990389628,0,0,0,0,0,0,0,0,0,-0.0622787331308822,0.000286646467287484,0,0,0,0,0,0
Slope,0,0,0,0,0,0.897767935302478,0,0.0721655945912445,0,0.1504205799535,0,0,0,0,0,0,0,0,0,-0.225377693463606,0,0,0,0,0,0,0,0,-1.20057670708258,0,-0.754960289335233,0,0,0,0,0,0,0,0,-0.393399021802233,0,0,0.278910522043923,0,0.0997734071842946,0,-1.06276959911841,0,0.82240557187692,0,0,0,0.238817301184207,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.329880908883569,-0.154074589435145,0,0,0,0,0,0,0.344378690456746,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.698193334613406,0,0,0,0,0,0,0,0,0,-0.19571735573041,0,0,0,0,0,1.18169537682562,0,-0.157321079976932,-0.234489781926584,0,0,0.104801871948607,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0891557171269896,0,0,0,-0.00658826097715259,0.0491026387994447,0,0,0,0,0,0,0,0,-0.010002842629731,0,0,0,0,0,0,0,0,0,-0.030141687355458,-0.024422931484658,0,0,0,0.0586505214533114,0,0.0465009984485965,0,0,0,0,0,0,-0.0125003240586415,0,0,0,0,0,0,0.0434500712224242,0.00917842475864655,0.00300877225665155,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186417341253365,0,0,0,0,0.047867259308695,0,0,0,0,0,0,0,0,0,0,0.000536526275705666,0,-0.0559608100355491,-0.0682744045623598,0.0270199517561185,0,0,0,0,0,0,0,0.0250071007893845,-0.0792688501696471,0,-0.0447947884819419,0,0,0,0,0,0.0329049876687083,0.0392274950250516,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041801086487572,-0.00767592823648664,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00932447228437488,0,0.00143949777138941,0,-0.00943670109967268,0,0,0,0,0,0,0,0,0,-0.00594729359866767,0,0,0,0,0,0,0,0,0,0,-0.00488274589345859,0,0,0,0,0,0,0,0,0,0,0,0,-0.00496711539399743,0,0,0,0,0,0,-0.00619774998815266,-0.0182433273301964,0.00729490257693953,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00142024290084919,0,0,0,0,9.78708836939892e-05,0,0,0,0,0,0,0,0,0,0.00151139236931703,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391771584087395,0,0,0,0,0,0.000942701948331866,0,0,0,-0.00215364024328326,0.00214650895015776,0,0,0,0,0,-0.00756079075796004,-0.00334612835571395,-0.00572145716792531,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00126081820664474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221682973185657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197375932911298,0,0,0,0,0,0,0,0,-0.000766015858594187,0,0,0,0,0,0.00546209079218262,-0.00157687323040393,0,0,0,0,0,0
