,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000301.SZ,X600660.SH,X002466.SZ,X002271.SZ,X600010.SH,X000708.SZ,X601600.SH,X601898.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X000786.SZ,X600176.SH,X600219.SH,X600886.SH,X600011.SH,X000825.SZ,X000408.SZ,X000932.SZ,X600803.SH,X000959.SZ,X000898.SZ,X300037.SZ,X601991.SH,X600795.SH,X002080.SZ,X600549.SH,X000807.SZ,X600399.SH,X002409.SZ,X600352.SH,X600489.SH,X000027.SZ,X000830.SZ,X002353.SZ,X002407.SZ,X000723.SZ,X601168.SH,X000630.SZ,X600808.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000027.SZ,0,0,0,0,0.0530034456895402,0,0,0,0.0631725911971917,0,-0.0386913248360303,0,0,0,0.0277710283819986,0,0,0,0.360026481494726,0,0,0,0.24008058115454,0,0,-0.0101006381195862,-0.0171871361920295,0,0,0,0,0.190188562650128,0,0,0.0374559819576982,-0.00897490386416894,0.0626513029739855,0,0.0137137123084479,0,0,0,0,0,0.0612814291995668,0,0,0,0,0,0,0.0300525986897376,0,0,0,0,0.368822743387475,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.0293308915015047,0,0,0,0,0,0,0,0,0.00569148764810348,0,0.186293957214446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27936126446149,-0.0901064519644304,0,0,0,0,0,0.111827900082954,0.0947505629935345,0,0.0531613499597998,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0320698662142968,0,0,0,0,0,0.00907466617746185,0,-0.0576038546696056,0,0.159328301377961,0,0,0,0,0.0386944893297123,0,0,0,0,0,-0.17503942286087,0,0,0,0,0,0,0,0,0,0,0,0,0.0917564974275021,0,0,0,0,0,0.103901085591366,0,0.0479314350080166,0,0,0.080131697392374,0,0,-0.0637648747614107,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.381629179270485,0,0,0,0,0,0.150604254793513,0,0,0,0,0,0,-0.00804020715391178,0,0,0,0,0,0,0,0,0.276014641366217,0,0,0,0,0,0,0,0,0,0,0,0.229653332512153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556350474812038,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.061696007008088,0.0102527469994568,0.218333630111097,0.0283458715482455,0,0,0,0,0.0965087294739953,0,0,0,0,0,0.118296943175731,0,0,0,0,0.0629536887093755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344534762377203,0,-4.33680868994202e-19,0,0.0655465163413833,0,0,0,0,0,0.00216289631680053,0,0,0,0,0,0
X601168.SH,0,0,0.0466942167802889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569097385353324,0.0757004836409692,0,0,0,0.155856216637916,0,0,0,0,0,0.0473541107974199,0.0105527227778532,0.00603100386501381,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.102608930433947,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0491715137821216,0,0,0,0,0,0,0,0.0455323802397671,0,0,0,0.390943372606851,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0461591544349606,0,0,0,0,0,0,0,0,0.0390915395764203,0,0,0,0,-0.0442295519641214,0,-0.0109437164443551,0.00104321551314153,0,0.154817148640419,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,-0.0251411935206788,0,0,0,0,0,0,0,0,0.0368479013330291,0,0,0,0,0,0.0571150655600785,0,0,0,0,0,0.0925578450961195,0.497474995419769,-0.100733045008141,0,0,0,0,0,0,0,0,0,0,0.0617935316120798,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.129475212736287,0,-0.0291129963358977,0,-0.156166302960587,0.107862794729964,0,0.342286199287567,0,0,0,0.255775905812977,0,0.460831783918719,0,0,0,0,0,0,0,0,0,0,0,0.193154265241227,0,0,0,0,-0.13599715979404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200238263807078,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0118900997370803,0,0,0,-0.0556945510774485,0,0,0,-0.04975767711241,0,0,0,0,0,0,0,0,0,0.0592484359838644,0,0,0,0,0,0,0,0,0,0,0.0102521427464509,0.140920954897521,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186615420303511,-0.0979764781463377,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0125246671360808,0,0,0,0,-0.342901132120993,0,0,0,0,-0.159029187997207,0,0,0,0,-6.93889390390723e-18,0,0,0,0.105030999424447,0,0,-0.0504174721212726,0,0.167161798454827,0,0,0.0155859038241403,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.879088272878215,0,0,0,-0.425484058994202,0,0.595596226530815
TED,-0.0873021312726129,0,0,0,0,0,0,0.0932778578885522,0,0,0,0,0.182306405578179,0,0,0,0,0,0,0,0,0.20387023896343,0,0,0,0,0.0956612431719401,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.100199211053579,0,0,0,0,0,0,0,0,0.15200652157885,0,0,0,-0.580145030168749,0.58401583486047,0,0,0,0,-0.359549203555076,0,0
RealEstate_excess,0,0,0.00995250322544783,0,0,0,0,0.0105882155740447,0,0,0,0,0.0411729356633947,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239917310416982,0.0331423091532374,0.106932450944504,0,0,0,0,0,0,0,-0.0718933305595164,0,0,0,-0.0927117282656256,0,0,0.0609430341078571,0.0330339274570811,0,0,0,0,0,0,0.0325910580082591,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0709770666694804,0.0215443762381073,0,0,0,0,0,0,0,0,-0.0125613584915118,0,0,0,0.0339930317435131,0,0,0,0.00203508452444227,-0.0091483243441508,0,0,0.00609217001151242,0,0,0,0,0,0,0,-0.083141906658737,-0.0255051168905737,0,0,0.0523175363703585,0.00472831400201978,0,0,0,0,0,0,0,0,-0.0448005769975245,0.00845125509531553,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0421906702339084,0,0,-0.11236978907267,0.0151334866705157,0,0.0919467334972661,0,-0.015493941684721,0,0,0,0,0,0,-0.00568597381504952,0,0,0,0,0,0,-0.117233979697359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429457016027632,0,0,-0.0347745614895845,0,0,0,0,0,0,-0.123052365674699,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00136911586707667,0,0.00064118964606647,0,0,0,0,0,0,-0.00221801597884338,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138352911771776,0,0,0,0,0,0,0,0,0,0,0,0.000897054248756815,0,0,0,0,0.0029637443903575,0,0,-0.00282894389328398,0,0,0,0,0,0,-0.0325643411919272
CarbonVol_Hubei,0,0,0,0,-0.00448413423860068,0,0,-0.0386401289882448,0,0,0,0,0,-0.0169139206677531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0055538333938243,0,0,0,0,0,0.0549482906719721,0,-0.00132912466939882,0,0,0.0102957631800903,0,0,0.0993239833759848,0,0,0,0,0.104843875773135,0,0
