,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X601600.SH,X600011.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600010.SH,X600489.SH,X600111.SH,X002460.SZ,X601699.SH,X600027.SH,X600160.SH,X000983.SZ,X600426.SH,X002466.SZ,X000301.SZ,X600803.SH,X601991.SH,X000786.SZ,X000933.SZ,X000877.SZ,X600985.SH,X000630.SZ,X002128.SZ,X000807.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X600348.SH,X600612.SH,X600096.SH,X000883.SZ,X002271.SZ,X600295.SH,X000932.SZ,X002353.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600612.SH,0,0,0,0,0,0,0,0,0,0,-0.118151814438821,-0.0232659533135662,0,0,0,0,0,-0.0644589331385233,0,0,0.0135323895142855,0.140796047569198,0,0,0,0,0,0,0,0,0,0,0,0.0883034606286175,0,0,0,0,0,0.0700535479784219,0,0,0,0,0,0,0.0143203113848624,-0.038091844540372,0.179297111118126,0,0,0,-0.0207283759749891,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0606268127215202,0,0,0,0,0,0,0,0,0,0,0,0,0.206453745262491,0,0.314197034053001,0.0626458050096902,0,0.0576010421454834,0,0,0,0,0,0,0,0.00719262606369983,0,0,0,0,0.0738714859494511,0,0,0,0,0,0,0,0,0,0,0,0.0554592454947518,0,0,2.16840434497101e-19,0.00590060368064538,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.13973405275877,0.11895184928352,0,0,0,0.00246336954141109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430644319210782,0,0.113556904143878,0,0,0.083044943630346,0.132856732600961,0.0191871791105904,0,0,0,0,-0.0853503319612724,0,0,0,0,0,0,0.00816871608270317,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0662507187144008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256260695409522,0.322839852157133,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.288308908209159,0.0335929159401237,0,0,-0.0520215193284317,0,-0.0219358371839104,0,0,0,-0.0796680368056864,0,0,0,0,0,-0.00245790668880959,0,0,0,-8.67361737988404e-19,0,0
X600295.SH,0.0604049340814917,0,0,0,0,0,0,0.278620727621376,0,0,0,0,0,0,-0.00971282835965591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275176542706977,0,0.0588234071075231,0,0,0.0472240447462634,0,0,-0.0317526239071792,0,0.0925843913419269,0,0,0.0921636453947628,-0.0382025349077405,0.0161506037650729,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0370338615133143,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0566248441446424,0,0.149176576363677,0,0,0,0,0,0,0,0.0644045427799055,0.324393839231638,0,0,0,0,0,-0.127781522951723,0.0355533830305185,0,0,0,0.125281947017501,0,0,0.103977848871668,0,0,0,0,0,0.0618727102880889,-0.523255231340899,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.0467954096895302,0,0,0.0666158060535932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764621821489723,0,0,0,0,0,0,0,0,0.080881805048731,0,0,0.0802978854320505,0,0.0572816733211846,0,0,0.202635342175905,0.13968646012644,0,0.0243217679284394,0,0,0,0,0.0183808921042059,8.67361737988404e-19,0.0173604053240934,0,0,0,0.00272770673600565,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.070992695648754,0,0.000536268909516755,0,0,0,0,0,0.134702000035937,0,0,0,0,0.0485890230195803,0,0,0,0.122266945764061,0,0,0,0,0.0535974595152068,0,0,0,0,0.0390273550987699,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540600609709,0,0,0,0.0643236470727658,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.134957641899988,0,-0.143003873957406,0,0,0,0.127330995458397,0,0,0,0,0,0,0,0,0,0,-0.235210783148484,0,0,0,0,0,0,0,0,0,0.117005853195349,0,-0.104846382491485,0.0122140076658312,0,0,0,0.29257275008009,0,0,0,0,-0.0776206450807496,0.0215730916090434,0.204413915731378,0,0,0,0,0
Slope,-0.145043459241731,0,0,0,0,0.497238763079791,0,0.0115936903471918,0,0,0.824790865364068,0,0,0.430052696109771,0,0,0.292855903538977,-0.198919970584224,0,0,0,0,0.0190917486584211,0,-0.415215561691344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201130111611548,0,0,0,-0.282265081900794,0,0.0623053973649626,0,0,0,-2.16840434497101e-19,0,0,0,-0.819001847228387,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742204363150525,0.0131485678459708,0,0,0,0,0,-0.0484089932090163,0,0,0,0,0,0,0,0,0.00600367964193396,0,0,1.73472347597681e-18,0.440055857607764,0,-0.127844747322121,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.177027955617239,0,0,0,0,0,0,0,0,0,-0.00774079685043998,0,0,0,0,0,-0.120591194547872,0,0,0,0,0,0.14824890925871,0,0,0,-0.0330598824261559,0.00446465954202581,0,0,0.0854772442221738,0,0.119529880100551,0,0,0,-0.0925471176202512,0,-0.167893009223502,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0801749809489909,0,0,0,0,0,0,0.0221546690648084,-0.117117227103074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215877323934357,0,0,0,0,0,-0.032383785275666,0,0,0,-1.73472347597681e-18,0.01491813125947,0,0,0,-0.0759226668891384,0,0,0,0,-0.16031951405868,-0.0102483241296959,-0.0107012552599993,0.103275040756241,0,0,0.00783250468072043,0,0
MKvol,0,0,0,0,0,0.000536005470324381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159940705604603,0,0,0.000371208793843576,0,0,0,0,0,-0.0019720914993781,0,-0.00167528853956055,0,0,-0.00595576315704229,0.00495171349123806,0,0,0,0.0170794682209981,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.021812577602724,0.0787883908524644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739541940460714,-0.0803810669665479,0,0,0.0649332765797042,0,-0.427220542971405,0.384249421177252,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454272330058847,0,0.00410141073382375,0,0,0,0,-0.0142081454975789,0,0,0,0,0,0,-7.18645371711252e-05,0,0,0,0,0.00339707563617766,0,0,0,0,0,0,0,0,0,0,0,0,0.00221334395268031,0.0139105926527964,-0.00271928379731804,0.00712134572419445,0,0,-0.0143983430091452,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00512998757182067,0,0,0,0,0,-0.00152063309589898,0,0,0,0,0,0,0,0,0,0,0,-0.000949921901727833,0,0,0.0212363017319813,-0.00381607082717488,0,0,0,0,-0.00807429777534668,0,0,0,0,0,0,-0.0153531026109674,0,-0.00249925431529645,0,0,-0.0242692484091075,0.0253272377963105,-0.00823478550145203,0,0,0.0432293228380452,0,0
