,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X600111.SH,X000792.SZ,X000301.SZ,X600188.SH,X002466.SZ,X600010.SH,X601600.SH,X601898.SH,X000708.SZ,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X000825.SZ,X002080.SZ,X000807.SZ,X600886.SH,X600096.SH,X600219.SH,X600803.SH,X000408.SZ,X000959.SZ,X300037.SZ,X000932.SZ,X600141.SH,X600295.SH,X600795.SH,X000983.SZ,X000898.SZ,X002326.SZ,X000723.SZ,X000786.SZ,X601699.SH,X601991.SH,X000630.SZ,X600688.SH,X600801.SH,X600516.SH,X600352.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000786.SZ,0,0,0,0,0,0.0736697194766788,0,0,0,0,-0.0856336640635645,0.0343129321250528,0.0178245253767463,0,0,0,0,0.388680409011594,0,0,0,0,0.0853159200894264,0,0,0,0,0,0,0,0,0.0415113618669582,0,0,0,0,0,0,0,0,0.00973247009279271,0,0,0,0,0,0.347601303448562,0,0,0,0,0,-0.0361341359930148,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0497765623009062,0,0,0.193710507197514,0,0.0797158575929022,0,0.175080520267247,0,0,0,0,1.38777878078145e-17,0,0,0,0.148060465253102,-0.0558107340087801,0,0,0.0836255843719011,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.30904936817203,0,0,0.0259329389675693,0,0,0,0,0,0,0,0,0,0,-0.210982342530532,0.191590609281668,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171465857151622,0,0,-0.0257647478530807,0,0,0,0.0354028829139038,0,0.0143111941624502,0,0.015890238623841,0.0148373144638217,0,0.0305341449460304,0,0,0.0662756841257925,0,0,0,0,0,0.0025572620749068,0.0326979830643828,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.112358311006274,0,3.46944695195361e-18,0.0249199805145237,0,0,0,0,0,0,0.419510352995451,0,-0.0969023078065462,0,0,0,0,0,0,0,0,0,0.0635382308980064,0,0,0.0660858844630044,0,0,0.00610514191699854,0,0.0434360956170844,0,0,0,0,0,0.188743643293506,0,0,0,0,0,0.0369252397022353,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.322633457458057,0.0351539614676657,0,0.0116297611363928,0.0436119185463174,0,0,0,0,0.0776711601308117,0.0194378736577393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816505854058189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00703514344723637,0,0
X600801.SH,0,0,0,0,0,0.0261125859491891,0.196508803688102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102177773240695,0.0268989014293607,0,0,0,0,0,0,-0.094905839468576,0,0.0799151099832933,0,0,0,0.251784999713741,0,0,0,0,0,0,0,0,0,0.0164053012033734,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0178467933241486,0,0,0,0,0,-0.0891893019825923,0,0,0,0,0,0,0,0,0,0.0320152332621564,0,0,0,0,-1.73472347597681e-18,0,0.253865922402273,0.0854805759978555,0,0,0,0,0.161487417332295,0,0.100249532397548,0,0,0,-0.279937232217438,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11425586223578,0.0827595540357725,0,0,0,-6.93889390390723e-18,0,0,0,0.0504064429840289,0,0,0,0.0597181730610089,0,0,0,0,0,0.0349406479101084,0,0,0.136403155026984,0,0.00760168218482533,0,0,0,0,0,0,0,0,-0.00284100909531898,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.20102458320341,0,0,0,0,0,0,0,0,0,8.88475293814328e-05,0,0,0.14390162628313,0.017792321794058,0,0,0,0,0,-0.0619552909572842,0.259121064990138,0,0.00479545291214392,0,1.73472347597681e-18,0.472864248099437,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490708694113984,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0391766211516989,0.0159972550492723,0,0,0,0,0,0,0,0,-0.0510506510830602,0.0295878383323176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842370818816005,0,0,0.00861788001545205,0,0,0,0.0129950862357008,0.0625428495191917,0,0,0,0,0,0,0.0100425393017899,0,0,0,-0.0116017224117762,-0.0557793420598445,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.00863091387764503,0,0.139670228689831,0,0,0,-0.08414686387303,0,0,-0.0899974265099261,0,0,0,0,0,-0.072514825344911,0.119637510699788,0,0,0,0,0,0,0,0,0,0.145670982912087,0,-0.158391921237447,0,-0.0540042771832949,-0.20625647114809,-0.20488994674759,0,0,0,0,-0.101388615390243,0,0,0.0145469815087517,0,0,0.875098470024451,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0367527316325713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587421372287079,0,-0.171286765809791,0.00966620081050482,0,0,0,0,0,0,0,0.0537950124769516,0,0,0,0,0,0,0,0,0,0,0,0,0.655184129185194,0,0,0,0,-0.13258937728084,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.00756019632685413,0,0.0426637226099248,-0.0523099132491539,-0.0605985536175344,0.0540740771152053,0,0,0,0,0,-0.00853454012290803,0,-0.00749579334673053,0,0,0,0,0,0,-0.0716985838904553,0,0,0,0,0,0,0,0,0,0,0,-0.0414491333941915,0.000847724682141452,0.0296259843781315,2.16840434497101e-19,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0184433349716298,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0860267191314215,0,0,0,-0.0644576949252355,0,-0.0250923026416238,0,0.0327272775830157,0,0,0,0,0,0,0,0,0,0,0.0114746325609913,0,0,0,0,0,0,-0.00367824789750492,0.0469726362220516,0,0,0,4.33680868994202e-19,0,0,0,0.0820276212750097,0.0556444735381702,0,0,0,0,0,0,0,0,0,0,-0.00995888769936276,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-5.39019172043016e-05,0,-0.000628100773126822,-0.000357821203871002,0,0,0,0.00281778693736746,0,0,0,0,0,0,-0.000962664772127678,0,0,0,0,0,0,0,0,0.00135434868854606,0,0.00106992485980151,0,0,0,0,0,0,0,0,0,-0.000671300876295289,0,0,0,0,0,0,-0.00460515575001784,-0.000570914878968473,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00477854451423567,0,0,-3.46944695195361e-18,0,-0.128673062105963,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-1.0842021724855e-19,0.0386780822016258,0,-0.00831086471923556,0,-0.000894094221210542,0,0,-0.00757267238296613,0,0,0,0,0,0,0.0701675747091009,0,0,0,0,0,0,0,0,-0.182174320283618,0.145651758180041,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0040232130375947,-0.00239510824633666,0,0,-0.0033853565892299,-0.0024742206406889,0,0,0,0,0,0,0,0.00229076095860886,0,0,0,0,0,0,0,0.00533532109303763,0,0.000601586121674065,0,0,0,0,5.42101086242752e-20,0,0,-0.00487506094887189,0,0,0,0,0,0,0,0,0,0,-0.0209272616060859,0.00987063915702668,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00315797771564208,0,0,0,0,0,0,0,0,0.0010489543142196,0.00399714847577724,0,0,0,0.00530505841947069,-0.000519897033632705,0,0,0,0,-0.000524222718924383,0,0,-0.00619556885438106,0,0,0,0.00440972329169438,0,0,0,0,-1.70099581957051e-05,0,0,0,0,0,0,0.011935689180639,0,0,0,0,-0.0103743055706409,0,0
