,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X002466.SZ,X600188.SH,X300072.SZ,X601992.SH,X600547.SH,X600362.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X000786.SZ,X600516.SH,X000709.SZ,X600176.SH,X600157.SH,X600027.SH,X000553.SZ,X000792.SZ,X000408.SZ,X600352.SH,X002271.SZ,X600489.SH,X600219.SH,X600339.SH,X000959.SZ,X600808.SH,X600299.SH,X000723.SZ,X000883.SZ,X601158.SH,X002092.SZ,X000983.SZ,X002470.SZ,X000825.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000553.SZ,0,0,-0.146797418530821,0,-3.46944695195361e-18,0,0.0256700969381666,0,0,0,0,0,0,0,0,0,0,0,0,0.0183257716292564,0,0,0,0,0.0948961294518921,0.0176740455878342,0,0,0,0,0,-0.0671198375767625,0,0,0,0,0,0,0,0,0,0,0,0,0.239101988721988,0,-0.0747680554075199,0.185704579341387,-0.0382834717150983,0,-0.0874800175023391,0.0777219504574313,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383445936142806,0,0,0,0,0,0,0.214173035035809,0,0.132599470956733,0.29299339799156,0.00533461300061987,-0.262682998860613,0,0,0,0,0,0,0.14516787168893,0,0.135917532157801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42134366675833,-0.246958016842409,0,0,0,-0.146810192177732,0,0
X000408.SZ,0,0,0.250482217495823,0,0,0,0,0.464155055212887,0,0,0,0,0,0.56178741019701,0.107011828502892,0,0,0,0,0,0,0,0,0,-0.151515671741866,0.0760181359886898,0,0,0,0,0,0.213944914114329,0,0,0,0,0.182312569171829,0,0,0,0.0383294255310551,0,0,0,0,0,0,-0.0201205702497932,0,0,0.0139835793238633,-0.0656931790566395,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0422767653128818,0,0,0,0,-0.0439095370238319,0,0,0,0,0.0287763373164998,0,0,0,0,0.0416244040459281,0,0,0,0.10400597318151,-0.116050916595279,0,0.0238552076260582,0,0,0,0.102877899417143,0,0,-0.11485917920328,0,0,0.0586683396983821,0,-0.00713298400573998,0,0.126187304297537,0,0,0.362999745569961,0,0,0,-0.0798340014729781,0,0.0322167420561903,-0.0360101848477965,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.183759092421273,0,0,0,0,0,-0.0745635016535089,0,0,0,0,0,0,-0.106891449657645,0,0,0,0,-0.0168579997108364,0,0,0,0,0,-0.0405285545799536,-0.198900095072638,0,0,0,0,0,0.204370421347897,0,0,0,0,0,0,0,0,0,0,0,0,0.0609470647415318,0.29162123223565,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312714603633374,0,0,0,0,0,0,0.0282044970781062,0,0.0206985180883834,0,0,0,0,-0.00792257873967088,-2.16840434497101e-19,0,0,0,0,0,0.0182849791955284,0,0.0593898385674823,0,0,0,0,0.12244721978163,-0.109227200168436,0.0801620456692207,0,0,0,0.0033430793946118,0.0264522224366388,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0483642889655864,0.147305920246359,0,-0.0540868859753438,0,0,-0.0431269256604297,0,0,0,0,0,0,0,0,0.152723832171578,-0.0923671525021349,0,0.10039240703341,0,0,0.0852083997764753,0,0,0,0,0,-0.014951317744202,0.0765007299351071,0,-0.0153261696528791,0,0,0,0,0,0,0.0685413325868281,0,0,0,0.0199968226885945,0,-0.0440139494031282,0.228451957652007,0,0,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,-0.197921752571942,0,0,0.00562401920019,0,0,0,-0.379888986288789,0,0,0,0,0,0,0,0.181246603024265,0,0,0.12508194965219,0,0,0,0,0,0,0,0.0161162961141272,0.00765238217149023,0,0,0,0,0,0,0,0,0.072970644367885,0,0,0,0,0,0,0.0775498611632468,0,0,-0.0327959386869069,0.00870375440393165,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107656859996698,0.145506872402821,0.363733465174359,0,0,0,0,0.0245805543686298,0,0,0.174860858904013,0,-0.0296652328060739,0,0,0.130713040419964,0,0,0,0,0,0,0,0.0491805442829361,0,0,0,0.0249327635185869,0.00664722513291756,0,0,0,0,0
X600808.SH,0,0,0.0933029652004413,0,2.16840434497101e-19,0,0,0.00557824613506136,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.394079091000993,0.14043991418212,0,0,0,0,0,0,0.070717780691451,0,0,0,0,0,0,0.297625987781962,0,0.011969887202568,0,0,0,0,0,0,0.205872609732296,0,0,0,-0.046764766323975,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0882078852755595,0,0,0,0.0670934296294752,0,0.0512696977516527,-0.000531846391478201,0,0,0,0,0.0177609575725048,0,0,0,0,0,0,0,0,0,0,0,0.021905970022829,0,0,0,0,0,0.069984108478481,0.106928615987604,0.00375643617029524,0,0,0,0,0,0,0,0,0,0,0,-0.0087822131348835,0.105381407506182,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.13619068226902,0,0,0,-0.05135857671556,0,0,0,0,0,0,0,0,0.0339983282426182,-0.0435573736866366,0,0,0,0,0.195838503860936,-0.040722258181301,-0.0388659798528286,0,0,0,0,0,0.110962594577544,0,0,0,0,0,0,0,0,-0.150402314577703,0,0,-0.0146070561990905,0.0315350540101494,-0.116586108234393,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.019582965290662,0,0,0,0.0301458480049595,0,0,0.0176954504279435,0,0.0146211279970954,0,0,0,-0.0109747073696485,0,0,0,0,0,0,0.000964623866764114,0,0,0,0,0,0,0,0,0.114631037548787,0,0,0,0.0854078102561426,0,0,0,0,0,0,-0.00296258989361067,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.0265210475989334,0,0.0519773737660388,0,0,0,0,0,-0.0369291153258,0,0,0,0,0,0,-0.0259656874843585,0,0,0,0,-0.0226645652280393,0,0,0,0,0,0.049538959109345,0.00166782663364759,0,0,0,0,0.107046135767737,0,0,0.0216516292554314,0.0719699556548231,0,0,0.0316414631430623,0,0,0,0,0,0,0.0066189360239258,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.062220503323144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232189242482409,0,0,0.125215035963675,0,0,0,0,0,0,0,0.204394950420831,0,0,0,0,0,0.143414273821423,0.207313009993242,0.159449597137117,0,0,0,0,0,0,0.0711362635929927,0,0.00549253671066938,0,0,0,0,0,0,0
X000983.SZ,0,0,0.0283065145027927,0,0,0,0,-0.0807437627134745,0,0,0,0,0,0,0.101631431377843,0,0,0,0,0,0,0,0.234058231596699,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.017754859838253,0,0,0,0,0.0549188240990021,0,0.0686234411200841,0.257254761669744,0,0.0585499297731092,0,0,0.0740786560371852,0,0,0.122155806664007,0.0108993733196933,0,-0.0275969254709691,0.0327659860623889,0,0,0,0,0,0
X002470.SZ,0,0,0,0,-0.00749119947540669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010531554053076,0,0,0,0,0.0416157496868412,0,0,0,0,0.0256736789064648,-0.00178458871485256,0.0148188095603777,0,-0.0200302748040278,0,0,0,0,0,0,0.0481820591945293,0,0,0,0,0,0,0,0,-0.0107430662124418,-0.0171409459815341,0,0,0,0,0,0
X000825.SZ,0,0,0.164376151849997,0,-0.0302408157689132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167627190321153,0.234919455653444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574878523174622,0,0,0,0,0,0,0,0,0,0,0.0115538791775522,0.0058035490515366,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0512775565691032,0,0,0,0,0,0,0,0,0,0,-0.149721454146155,0,0,0,0,0.0145078938509036,0,0.162908131544391,0.282728734375835,0,0,0,-0.0374446484073776,0,0,0,0,-0.0284274472413092,0,0,0,0,-0.330112053864465,0,0.0256059195638998,0,0.177212824920495,0,0,0,0.446887060857819,0,0,0,0,0.029170621122058,8.67361737988404e-19,0,0,0,0,0,0
Change_TY3M,0,0,-0.0977327174096051,0,0,0,0,-0.0199074848297011,0,0,0,0,0,-0.00856226750544916,0,0,0,0,0,0,-0.0729972598878162,-0.0469016772234583,0,0,-0.0559052590334509,0.0451124496578616,0,0,0,0,0,-0.00523966066780817,0,0,0,0,0,0,0,0,0,0,0,0,0.0749750893614374,0,0,0,0,0,0.0275745754860259,-0.0284757550635335,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728499568526133,0,-0.112025144285161,0,0,-0.418617468191217,0,0,0,0,0,-0.00883735241936201,0,-0.0244006209447605,0,0,0,-0.245417653641504,0,0,0,0,0,0,0,0.094139830505098,-0.0128640152382304,0,0,0,-0.233866265660096,0,0,0,0,0,0,0.760279594613418,0,0,0,0,0,0
TED,0,0,0,0,0.278437974138171,0.460348642987988,0,0,0,0,0,0,0,-0.553413214001413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564928812978635,0,0,0,0,0,0,0,0,0,0,-0.322813785905584,0,0,0,0,0,-0.324573689139581,0,0,1.50374884382791,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520918342637861,-0.0256556526421971,0,0,0,0,0,0.166889585383162,0,-0.132419409876212,0,-0.0611185880473703,0,0,0,0,0,0,-0.129942961779941,0,0,0.234684173456902,0,0,0,0.304443244635115,0,0,0,0,0,-0.00951205079089477,0,0,0,0,0,0.0785615148302699,-0.0593452777612567,0,0,0,0,0,0
MKreturn,0,0,0,0.0269005853540049,0,0,0,0,0,0,0,0,0.0137949844243669,0,0,0.000109579884075341,0,-0.0717636584962595,0,0,-0.031101854250659,0,0,0,0,0,0,-0.104956928045499,0,0,0,0,0.00718178951146738,-0.00638914650821869,0,0,0,0,0,0.0353479015954057,0,0,0,0,0,0,0,0,0,0,0.00170510033769264,0.000998918794367477,-0.00172982931672759,0,0,0,0,0
MKvol,0,0,0,0,0,1.0842021724855e-19,-0.00199850610182631,0.000527325184854206,0,0,0,0,0,0,-0.000555304811458408,0,0,0,0,0,0,0,0,0,0.000604163165556983,0,0,0,0,0,0,0.000793954500423588,0.000832928811845049,0,0,0,0,0,0,0,-0.000980110276317412,-0.000508556986627339,0,0,0,0,0,0,-9.32696302205443e-05,0,6.13541458418447e-05,0.000995416635278954,0,0,0,0.0136262002906543,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0293366863939637,0,0,0,0,0,0,0,0,0.00239698502203641,0,-0.0210230608777638,0,0,0,0.00879740692896538,0,0,0,0,0,0,0,0,0,0,0.0107478747325699,0.0455753534499387,0,0,0,0,0,0.0199177224192138,0,0,-0.0332514367115695,0,0,0,0,0,0,0,-0.00807200085668099,0,0,0.0690508473811014,0.00769111323539568,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104917827031069,0,-0.0130231004198071,0,0,0,0.00329335132049974,0.00370323300869963,0,0,0,0,0,0.00799879360121281,-0.0297639488673834,0.0339696032093482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102267525926105,0,0.0339068287542207,-0.00557520112759906,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00811767217446538,0,0,0,0,0,0,0,-0.00872006790446493,0,0,0,0,0.00296365118460993,0,0,0,-0.0071852382714237,-0.00303916434260233,0,0,0,0,0,0.00718832697921504,0,0,0.00313630358383956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834369796638111,-0.0158453498383261,0,0,0,0,0,0
