,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600188.SH,X600362.SH,X600111.SH,X600583.SH,X601992.SH,X002075.SZ,X601158.SH,X600309.SH,X000539.SZ,X000898.SZ,X000027.SZ,X002353.SZ,X600352.SH,X600021.SH,X000883.SZ,X002470.SZ,X601918.SH,X000629.SZ,X000878.SZ,X000792.SZ,X600660.SH,X600808.SH,X600863.SH,X600307.SH,X600578.SH,X600098.SH,X000060.SZ,X000825.SZ,X600489.SH,X600008.SH,X600315.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0.00805029400951983,0,0,0,0,0,0,0,0.0861743989230222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273922614389506,0,0,0,0,0,0,0,0,0.218482840950109,0.00978565242491674,0,0.0205724334218913,0.314337992480241,0,0,0.036086148715977,0,0.0218932202421846,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.10669620647046,0,0.0712488920923003,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0763124269621263,0,0,0,0.168216099238536,0,0.0281449168571381,0.0440191167398406,0,0.0582577788440394,0,0,0,0,0,0,0,0,0,0,0,0,0.07274875532197,0,3.46944695195361e-18,0,0,0,0.11820346345896,0.036115147626626,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167921037420398,0,0,0.313788088476344,0,0,0,0,0,0,0,0.0248143023337614,0,0,0,0.0859619845161005,0,0,0,0,0,0,0,0,0,0,0.087113251514058,0.120104412087258,0,0,0,0,-0.0299873478194901,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.0170467613756532,0,0,0,0,0,0.0610297301185045,0,0,0.0139772852239096,0,0.00987161402644776,0.0323525258276487,0,0,0,0,0,0.14801094435814,0,0,0,-1.73472347597681e-18,0,0.0346028612048457,0,0,0,0,0,0,0,0,0,0,0.0767426865226802,0,0.319020101898921,0,0,0,0,-0.0107533288208452,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0.0132846970648216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293378500814965,0,0,0,0.024904322334902,0,0,0,0,0,0,0,0.13878803881484,0,0,0.181597798763961,0.0503603484667025,0,0,0,0,0,0,0,-0.0626366152648853,0,0,0,0,0,0
X600578.SH,0,0,0,0.20847986119144,0,0,0.0555246111019258,0,0.00927215992652829,0,0.024532139773856,0.0861915768035023,0,0,0.236687997002044,0,0.0284703143607698,0.103635596777995,0,0,0.146437309328506,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130584362976129,-0.000718714886766987,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.0286026624663867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121956477685138,0,0,0,0,0,0.0570608856947281,0,0,0,0,0,0.00355937390488331,0.14742215015695,0,0,0,0,0,0.250227288424108,0,0.0155010273403146,0,-0.011384049386362,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114918670979684,0,0,0,0,0,0,0.0477096374880424,0,0.0656144246536693,0,0.0644037958884691,0,0,0,0,0,0,0,0,0.122157182010258,0,0,0,0,0,0,0,0.0828384244446589,0,-0.0758330033561034,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227898785797737,0,0,0,0,0,0.0469407727867529,0,0,0,0,0.0952594383708006,0.0559097432165251,0,0,0,0.0870718892804696,0,0.0337525674583516,0,0,0,0,0.0198866305212445,0.0656372149954621,0,0,0,0,0,0,0.0686155947305597,0,0,0,-0.00662244118815094,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0214692348411027,0,0,0,0,0,0,0,0,0,0.153310152564711,0.0753634060618355,0.0867769229782214,0,0,0,0,0,0,0.0689020537913092,0,0,0,0.0865308462095153,0,0,0,0,0,0,0,0.0554616082362259,0,0,0,0,0,0.212852315457244,0,0,0,0,0,-0.00882674989551245,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0.0575924438089352,0,0,0,0,0,0,0,0,0,0,0,0,0.010457407480926,0,0,0,0,0,0,0.296564081066446,0,0,0,0.00612370360774933,0,0,0,0,0,0,0,0.0468004726402516,0,0,0.157015896704306,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0.116248775725802,0,0.0532887460753899,0,0,0,0,0,0.122974277852416,0,0.127028553285009,0.0442679950126632,0,0,0,0,0,0,0.0420642523943251,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0189083163533662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362773368527697,-0.0427428094737861,-0.0258483447245068,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124503221856334,0,0,0,0,0.231283129158153,0,0.0901714087828469,0,0,0,0.0712665085794869,0,0,0,0.0660525716484393,0,0,0,-0.0113950146118349,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0189032403426841,0,0,0,-0.0659429552517797,0,-0.0605314452570067,0,0,0,0,0,0,0,0,0,0,0,0.0892042602064962,0,0,0,0.114216970247422,0,-0.10166403578962,0,0,0,0,0,0,0,0,-0.209444881330658,0,0.150106859655886,0,0,0,0,0,0.0434906092357195,0,-0.00731319557296712,-0.0311228989744311,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.744688373368566,0,0,0,0,0,0,0,-1.87546233989634,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.551841407877822,0,-0.63545548467702,-0.0187059241418364,0,0,-1.00951905404887,0,0,0,0,0,0,-0.182115014092201,0,-1.38777878078145e-17,0,0,0,0,0,-0.379488781280761,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.717395373252829,0,0,0,0,0,-0.495870372722074,0,0,0,0,0,0.579957157421937,0,0,0,0,0,0,0,0.144076513406646,0,0,0.0157505317197628,0,0,0,0,0,0,0,0,-1.04395585264594,-0.964076532782094,0,0,0,0,0.615440191772665,0,0.149572661171186,0,0,-0.198530984119575,0,0,0,0
RealEstate_excess,0,0,-0.172721951011401,0,0,0,0,0,0,0,0,0,0,0,0,0.162837962870915,-0.0443975058967496,0,0,0,0.17121874607492,0.153093872274729,0.0806865077969423,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.239679895824048,-3.46944695195361e-18,0,0.00924737942653876,0,0,0,0,0,0,-0.187505230271746,0,0,0,0,-0.0265743558111939,0,0,-2.16840434497101e-19,0,0,0,0,0,0
MKreturn,0.0592635251922422,0,0,-0.0851348037704107,0,0,0,0,0,0,0,0,0,0.0745404676879064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0770240505877504,0,0,0,0,0.144640450910789,0,0,0.251674596036452,0,-0.421608879677979,0,-0.0423077182175539,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,-0.00217309019449172,0,0,0.000328599940708308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000840671688489741,0,0.000768705033588331,0,0,0,0,0.139171958101475,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148675907541517,-0.0053771498022203,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270286908358672,0.00750429868344358,-0.00355090777986299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135382132168808,0.00510015728755157,0,0,0,-0.00369612779724274,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.000321226749004907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278269830291549,0,0,0,0,0,-0.0102680999350915,-0.00592868511262979,-0.000250245120543175,0,0,0,0,0,0
