,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600010.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X600352.SH,X000883.SZ,X600489.SH,X000539.SZ,X600547.SH,X002353.SZ,X000629.SZ,X000831.SZ,X000630.SZ,X000825.SZ,X000027.SZ,X600808.SH,X600578.SH,X600549.SH,X601699.SH,X000983.SZ,X600008.SH,X600863.SH,X600660.SH,X600307.SH,X600315.SH,X000937.SZ,X600348.SH,X600098.SH,X601168.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0.0872506677160396,0.0623718190512652,0,0,0.151256535965068,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0764306988516092,0,0,0,0.0619418547503471,0,0,0,0,0.116790564454303,0,0,0,0,0.190884793195825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045969259846317,0,0,0,0,0,0,0
X600188.SH,0.157033888427319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19775552026517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493619129844606,0,0,0,0.0187016102304698,0.30854090495498,0.194292787399038,0,0.0602081294830354,-0.0236636338851523,0.0502956486506223,0.125365548918385,0,0,0,0,0,-0.049623490229978,-0.00234351872441452,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208678968809472,0,0.205437691696658,0.139307897425771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183199694860939,0,0,0,0,0,0,0,0.00546915561467332,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.171940875171495,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273557975947665,0,0,0,0,0,0,0,0,0,0,0.142313510432579,0,0,0.0681247559462141,0,0,0.202504505498414,0,0,0,0,0,0,0,0,0,0.0604406416846503,0,0,0,-0.00626442457440373,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.007471790214234,0.126275626285117,0,0,0,0,0.0919185709110796,0,0,0,0,0,0,0,0,0.023748009375346,0,0,0.0236546592359498,0.0499709146921143,0,0.0115356837046338,0.0092888412483153,0.0325289631992207,0,0,0.320325634505402,0,0,0,0,0,-0.0202642431107484,0.0377398951731368,0,0,0,0,0,0,-0.00803633845592278,-0.00866225162587817,0,0,0,0,0,0
X600027.SH,0,0,0,0.314080284466449,0,0,0,0.0392962693103814,0.242988455802186,0.167488815868282,0,0,0,0,0,0,0,0,0,0,0,0.10768672340593,0,0,0.0663382281584758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293224826452063,0,0,0,-0.00172713628026909,-0.0224136477075565,-0.0202196405060426,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.00430394742575164,0,0,0,0.0823811389263934,0,0.149452050849502,-0.0352509677156371,0,0,0,0,0,0,0.118217503398192,0,0,0,0,0.000212229562541797,0,0,0,0,0.161567457214275,0,0,0,0,0,-0.0437707383902256,0.0574779017442515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109060260101367,0,0,0,0,0,0
X601992.SH,-0.123677463975212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735992023213575,-0.0815658188859039,0,0,0,0,0,0.337258470678242,0,0,0,0,0,0,0.117638891718059,0,0,0,0,0,0,0,0,0,0.0360581281871686,0,0,0.334333131354084,0,0,0,0,0.320272574225983,0,0,0,-0.060253598971815,-0.00832115474433365,0.0907505239620857,0,0,0,0,0
X600688.SH,0,0.256380574964582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758206644385695,0,0,0,0,0.0722295780434346,0,-6.93889390390723e-18,0,0.207026432608641,0.0567256648642642,0,0,0.0802796614736305,0,-0.0827271474187739,0,0,0.0269474821648613,0,0,0,0,0.00318424408506926,0,0,-0.05268666322793,-0.0143899468206014,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479965875458326,0,0.0441806649771489,0.114403834775738,0,0,0.112918169681798,0.0245391248301975,0,0,0,0,0.228570139870406,0,0,0,0,0,2.71050543121376e-20,-0.00922290874617096,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.123441186958987,0,0,0.149803194080492,0,0,0,0.167263122864709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636985214206183,0,0.121184534128847,0,0,0,0,0,0,0,0.057611297832496,0,0,0,0,0,0.154533022187733,0,0.0287541002573703,0.00508527489884793,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0684511900034691,-8.67361737988404e-19,0,0,0,0.0541263509053006,0,0.0718680848263326,0,0,0,0.0344863075695281,0.100926774560304,0,0,0,0,0,0,0,0,0,0,0,0,0.114276638782916,0,0,0,0,0,0,0,0,0,0,0.148965980490966,0,0,0,0,0,0,-0.0717303268902223,0,0.221046822904277,0,0,-0.0337109322323548,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.302974400073667,-1.73472347597681e-18,0,0,0.0448306594265906,0,0.0471157060236361,0,0,0,0,0,0,0,0,0.276007068617026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139753732933027,0,0,0,0,0,0.116800033414708,0,-0.00730968930242337,-0.004678135743388,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000763692289366236,0,0,0,-0.0795434301450298,0,0,0,0,0,0,0,0,0,0.0923324443282625,0,0,0,0.132483883273705,0.132030599055202,0.0353609144841531,0,0,0,0,0,0,0,0.0601135506094767,0.088502098965798,0,0,0,0.106942573518728,0,0,0,-0.00727192572314672,0.022293168041609,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.00844451360674471,0,0,0.110056639521856,0.0382242940114398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139154087706595,0,0.335363293915886,0,0,0,0,0,0.0322333663428337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394806300800873,-0.0257984523123714,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.172659008715121,-0.303638551795884,0,0,0,0,0,0,0,0,0.0543520378151744,0,0,0,0,0,0,0,0,0,0,0,0.194142148373845,0.122812069074667,-0.0651658460469566,0.175881164941782,0,0,0,0.0264800394001563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.121119763372575,0,0.171241216070541,0,0,0.118397141420249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222187272339445,0,0,0,0,0,0,0,0,0.000668957285327631,0,0,0,0,0,0,0,0,0,0,0.0847939759418107,0.245934182292667,0,0,-0.0368395563383282,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0.0430944245867344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598431730166543,0,0.0449242062427563,0,0,0,0,0,0,0,0,0,0,0.0208816262735109,0.147862075141395,0.0534159961062709,0.0226184763874896,0,0,0,0,0,0,0,0,0,0,0.121686705672463,0,0,0,0,-0.0431763826678572,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0286566874879834,0,0.300195122815602,0,0,0,0,0.00218304081550463,0,0,0,-0.0655277873811497,0,0.0193637057172633,0,1.73472347597681e-18,0,0,0,0,0,0,0.0179424716019699,0,0,0,0,0,0,0,0,-0.0165650740178349,0,0,0,0,0,0.150867693734202,0.103450178442512,-0.00575131031461295,0,0,0,0,8.67361737988404e-19,0,0,-0.0245412452601137,-0.0176722095131191,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.00738387775010364,0,0,-0.0116003642616986,0,0,-0.0501098219410357,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0643759721918838,0,0,0.186352151386388,0,0,0,-0.0994221916666667,0,0,0,0,-0.014173976707728,0,0,0,0,0,0,0.360893639889338,0,0.0559486933274531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.220305820707812,0,0,0,-3.46944695195361e-18,0,0,0,0.0844509403233543,0,0.106095819387795,0,0,0.0302444229040539,0,0,0,0,0,0,0,0,0,0,0,0,0.383616103660422,0,0,0,0,0.271609403592537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231467288554328,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.133069361336584,0,0.163421954657326,0,0,0.0225544403882069,0,0,0.0961316463499028,0.0855975285971919,0,0,0,0,0,0.0107609855970245,0,0,0.00768358476202931,0,0,0,0,0,0,0,0.17542132378355,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00412125460437287,-0.00799476786253765,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.164487975756726,0,0,0,0,0,0,0,0,0,0,0,0.122434572869522,0.116072559016766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777853100277941,0,0.106461509068691,0,0,0.133493799506915,0,0,0,-0.0905965057610562,0,0.0914513259581626,0,0,0,0.0310905355387639,0,0,0.00678413004023334,0.188046574135327,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.155989749081603,0,0,-0.114700809358184,0,0,0,0,0.282933075115571,0,0,0,0,0,0,0,0,0.207093456578664,0.220914625138016,0,0,0,0.0103316029119673,0.0713457079900837,0,0,0,0,0.0359542005150675,0,0,0,0,0,0,-0.0265016412412396,0.0130308400592098,0,0,0.0512796208810127,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124423370761995,0.374681265401309,0,0,0.0574072958265094,0,0.0530729281602176,0,0,0,0,0,0.118504611498021,0,0,0,0.0556023701380785,0,0,0.127512540180689,0,0,0,0.0383922492933442,0,0,0,0,0,0,0,0,0.0265473396897712,0,0,-0.0178984885986142,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145807169157984,0,0,0,0,0,0,0,-0.0578305081722383,0.122837501811305,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.312887601824326,0.053533786848943,0,0.390151996171334,0,0,0,0,0,0,0.0846116707784491,-0.00669828645104446,0,0,0,0,0,0,0.0673573339747134,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0.137138990582047,0.120157305791577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221954087668244,0,0,0,0,0,0,0,0,0,0,0.0454936184846371,0.186100567027986,0.0663842394808221,0,0,0,0,0,0.0260947599653496,0,0,0,0,0,0.050658792721158,0,0.271472692329865,0,0,-0.0186699239889094,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0789055420926768,0,0.0927251861225085,0,0,0.051985016220597,0,0,0,0.0350780950056626,0,0,0,0,0,0,0,0.0502076396269764,0,0,0,0.0419946325121907,0,0.00279578282574129,0,0,0,0,0,0,0,0,0,0.104544928399425,0.107546291625172,0.113080455183087,0,0,0,0,-0.000303863168337445,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0.131245417761557,0,0,0,0,0,0,0.0157081103791513,0,0,0,0,0,0,0,0,0,0,0,0.0623515224650127,0,0,0,0,0,0.10444505463061,0,0,0.312849450212302,0,0,0,0,0,0.147971438834059,0,0,0.0100550719901166,0,0,-0.0258832565751376,-0.00254731097711951,0,0,0,0,0,0
X000983.SZ,0,0,0.128350060260288,0,0,0,0.108702874588903,0,0,0,0,0.0693117430801131,0.0514819335309004,0,0,0,0,0.0789530201614836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427539384363378,0.0239759588033959,0,0.322591809264328,0,0,0,0,0,0,0,0.0657871132731135,0,0,0,0,-0.0117177144566786,-0.00844820335262913,0,0,0,0,0,0
X600008.SH,0,0,0.104669638769127,0,0,0.0230477034688299,0,0,0,0,0,0.142499347430782,0,0,0,0,0,0,0,0,0,0.293820401824111,0,0,0,0,-0.116975114614888,0,0,0.179252821923542,0,0,0,0,0.0759896857538429,0,0.135159778219596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339543966881982,-0.00235910841469315,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.398069121614356,0,0,0.18442941196959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654500328859209,0.0927157830889874,0.00460921573293882,0,0,0,0,0.0167914653215736,0,0,0.0227893656019133,0,0,0,0,0.161579403642269,0,0,0,0.00220483911158191,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0169349862780982,0,0,-0.126642468157206,0,0,0.099050312717882,0.0119615433679124,0,0,0,0,0.119316572702984,0.184880763932662,0,0,0,0,0.0977587829751344,0,0,0,0.104863514937683,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106657845025621,0.182310709675296,0,0,0,0,0,0,-0.0232882839580945,-0.00847135173886168,0,0,0,0,0,0
X600307.SH,-0.102760292796724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335548808744738,0,0.429684180028083,0,0,0,0,0,0,0,0.0228930035724208,-0.00554161216492496,0,0.0914755964013445,0,0.0113779084831593,0,0,0,0,-0.093171276452631,0,0,0,0,0,0,-0.00164600758398931,0,0.121774123748473,0,0.0115323109767002,0.0181060795874934,0,0,0,0,0,0
X600315.SH,-0.00921771522302894,0,0,0,0,0,0,0,0,0,0,0,0.0707373278626483,0,0.230137642520162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150138442423405,0,0,0,0,-0.145094155821654,-0.0550475450797136,-0.175615064693712,0,0,0,0,0.186757495643121,0,0,0,0,0,0,0,0,0,0,0,0.00670178582998639,0,0,0,0,0,0
X000937.SZ,0.0613823525586049,0,0,0,0,0.124434166515997,0,0,0,0,0,0.0465633435803313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843651597590642,0,0,0,0,0.0392441375531495,0.32787578006441,0.212668313070946,0,0,0,0,0,0,0,0,0.110192247589688,0,0,0,0.000435356039832818,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.0294990875438004,0,0,0,0,0.103931321310554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184103955152791,0,0,0,0,0,0,0,0,0,0,0,0,0.363967760389084,0,0.125495861973973,0,0.0216128743941265,0,0,0,0,0,0,0,0,-0.0126827830991841,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0390149211086514,0,0,-0.102090278471683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234486896013844,0,0,0,0.0847665549604168,0.200334141485399,0,0,0,0,0,0.06692791080702,0,0,0,0,0,0,0,0,0,0,0.00518667840881621,-0.0378581527838566,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.0769226744029503,0,0,0,0,0.140311453380449,0,0,0,0.051803932896804,0,0.232035538956779,0,0,0,0,0,0,0,0,0,0,0,0.0171019003978732,0,0.0700169563987729,0,0.0404786021356882,0,0,0,0.0191953361158881,0,0,0,0,0,0,0,0,0,0,0,-0.00727974709850929,0,0,0,0,0,0,0
X000959.SZ,0.0188246994424182,0,0,0,0,0,-0.111124273825941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26697677172026,0,-0.100643359296946,0,0.447133791433688,0,0,0,0,0,0.00675988183635778,0,0,0,-8.67361737988404e-19,0,0,0,0.130649279999239,0,0,0.179426544723516,-0.0183423931890028,0,0,0.0201099054780511,0,0,0,0.0470103028528845,0.0121512325762948,0.0565124801494786,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0572350358564537,0,0,0,0,0.0816935070608705,0,0,0,0,0,0,0,0,0,-0.0203131580375688,-0.0320673805784293,0,0,0,0.00213352307495459,-0.161964521227208,0,-0.00573032083143458,0.0642716960326409,0,0,0.0655766792699003,0,0,0,0,0,0,0,0,0.024791434106147,0,0,0,0,0,0,0,0,0,0.0373570101183314,0.013623922217291,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.110285220703779,0,0,0,0,2.77555756156289e-17,0,0,0,0,-0.562611991101856,0,0.268942840662991,0,0,0,0,0,0,0.932501863760003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118701699297026,0,0,0,-0.218080126154116,0,0,0,0,0,0,0,-0.207392409514097,0,0,0,1.37751577301668,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.694934197149541,0,-0.45014611436887,0,0,0,-0.750829348364284,0,0,0,0,0,0,0.479009039647105,0,0,-0.469870450123745,0,0,0,0,-0.0178235607138466,-0.950127749885832,0,0.903582064815521,0,-0.669462768691416,0,0,0,0,0,0.0386864721185312,0,0,0,0,0,0,0,-0.329060582119563,0,0,0,0,2.47993779871595,0,0
RealEstate_excess,0,0.0986532413352277,0,0,0,0,0,0,0,0,0,-0.0253974812956833,0,0,0,-0.30822980712147,0,0,0,0,0,0,0,0,0,0,0.189788627724298,0,0,0,0,0,0,0.026755661987561,0,0.112916435559144,0.0769669740207388,-0.294069560678841,0,0,0,0,0,0,-0.0138582196501356,0,0,0,0,0,0,-0.0271273802245584,-0.029647975890358,0,0,0,0,0,0
MKreturn,0,0.162587214173882,0,0,0,0,0,0,0,0,0,0.137307382993837,0,0,0,0,0,0,0,-0.0368970333329822,0,-0.0521736422646954,0,0,0,0,0,-0.196980996286544,0,-0.0950827524040671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253393306380377,0.0232486806805117,-0.00352034271915699,-0.225652931711031,0,0,0,0,0
MKvol,0,0,0,0.00592857371683937,0,0,0,0,0,0,0,0.0014069483528419,-0.0021192681040782,0,0,0,0,0,0,0,0,0.00161296530808138,0,-0.000893161549069118,0,0.000231520783342297,0,0,0,0,0,0.00127417998636563,0,0.00531364294234915,-0.00116559724398669,0,-2.16840434497101e-19,0,0,0,0.00205980431353295,0,-0.00755366329640767,0,0,0,0,0,0,0,0,0,0.00929569920492821,0,0,0,-0.0250519884488736,0,-0.0307223547575122
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666998611575143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473582013550954,0,0,-0.0131192299323595,0,0,0,0.0121528665243668,0.115947589927905,0.0374702097083814,-0.0046024937810012,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00939726152922506,0,0,0,0,0,0,0.00280318664725598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524738354663606,0,0,0,-0.0011153807720193,0,0.00377795480755316,0,0.010268737126336,0.00016349829792607,0,0,-0.00168258534121361,0,0,0,0,0,0,0,-0.0104731479183166,0,0,0,-0.00958439896011851,0,-0.000671241763994238,0.00543646300184928,0,0,0,-0.0299447306441214,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755111907035,0,0,0,0,0,0,-0.00445736825165247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386198130024229,0,0,0,0,0,-0.00215173012304644,0,0.010123305440161,0,0,0,0,0
