,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X000983.SZ,X601991.SH,X002460.SZ,X600426.SH,X601699.SH,X000301.SZ,X002128.SZ,X000786.SZ,X002466.SZ,X000877.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600985.SH,X600219.SH,X600176.SH,X601168.SH,X000883.SZ,X000408.SZ,X600348.SH,X600096.SH,X000027.SZ,X002353.SZ,X000932.SZ,X002271.SZ,X600282.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142666645385439,0.285922448409083,0,0,0,0.217643106155453,0,0,0.0296790912166533,0.0394997141460905,0,0.263125091247558,0,0,0,0,0,0,0,0,0,-0.00480951227948171,-0.0247980686710274,-0.0888764790907535,0,0,-0.0135882466542029,0,0
X000932.SZ,0,0,0,0,0,0,0.263666938707597,0,-0.27494175137234,0.0155327688915129,0,0,0,0,0,0,0.0498549267022983,0,0.159753187040161,0.108307753483954,0,0,0,0.0130228041658405,0,0,0,0,0.0795830967598304,0,0,0,0.157678414652744,0.111419797881274,0,0,0,-0.397447238552185,0,0,0,0,0,0.29445318513643,0,0,0,0,0,0,0,0,0.0878118791368189,-0.113155924887772,0,0,-0.0427509598557116,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.197475014167388,0,0,0,0,0,0,0,0,0,0,0,0,0.0538266000071219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857740028795259,0.0460214495407212,0,0,0,0,0,0,0,0,0,0,0,0,-0.00057476793984611,0,0,0,0,0,0
X600282.SH,0,0,0,0,-0.0150389833079757,0,0,0,0,0.0982054091329447,0,0,0,0,0,0,0,0,0.0632763558759864,0,-0.062974303136196,0,0,0,0,0,0,0,0,0.180732306272402,0,0,0,0,0,0,0,0,0.113668688530569,1.73472347597681e-18,0,0,0,0.0216234930880338,0,0,0,0.0080917843935399,0,0,0,0.0305229348717247,0.01683603049326,0,0,0,0,0,0
X600863.SH,0.188761933931435,0,0,0,0.00506486354525104,0,0,0.111339694016398,0,0,0,0.0732131257000181,0,0.275105582374873,-9.43466175423708e-06,0,0.113178859005875,0,0,0,0,0,0,0,0.0991478915476616,0,0,0,0,0,0,0,0,0,0,0.116150124536821,0,0,0,0,0,-0.121616175294528,0,0,0,0,0,0,0,0,0,0,-0.0164882212110471,0,0,0,-0.0231899720339229,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338888146825632,0,0,0,0,0,0,0,0,0,-0.20607674657112,0,0,0,0,0,0,0,0,0,0,0,0.106019660386747,0,0,0,0,0,-0.182357829670652,0,0,0.30661814942764,0.106642886477869,0,0.0907411125720279,0,0,-0.162930681581441,0,0.208941987089008,0,0,-0.020625620741341,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.264250033681698,0,0,0,0,0,0.132832844603637,0,0,0.202923020889041,0,0,0,0,0,0,0,0,0.10392491560351,0,0.113397117175872,0.0132830906809421,0,-0.230431992988567,0,0,0,0,0,0,0,0.334568641209775,0,0,0,0,0.023665084390076,0,0,-0.124828424304149,0,0.124360181986751,0,0,0,-0.745452233382507,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0148362337913794,0,0,0,0,0,0,0,-0.0267712949095772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0538702703060558,0,-0.0805258736668302,0,0,0,0,0,0,0,0,0,0,0,0,-0.000236139887786224,0.461828796338942,0,-0.142917960467753,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0503788723326814,0,0,0,0,0,0,0,0,-0.175813087155055,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138795780454562,-0.00118680356421866,0,0,0,0,0,0,0.153326908074656,0,0,0,-0.0655249977914957,0,0,0,0,0,0.0257097816201294,-0.0183906651575649,0,0,0,-0.0243995689548981,0,0
MKreturn,0,0.0324234367318964,0,0,0,0,0,0,0,0,0,0.0413239553855558,0,-0.152974062969947,0,0,0,0,0,-1.73472347597681e-18,0.00224693439265824,0,0,0,0,0,0,0,0,0,0.0701563785683718,0,0.005833503695511,0,-0.0381750198288438,0,0,0,0,0,0.0858817002878364,0,0,0,0,0,0,-0.0910566853871558,0,0,0,0,-0.00281398910942965,0.131778794031122,0,0,0.000384740981243046,0,0
MKvol,0,0,0,0.00712157171057062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82328825402029e-05,0,0.00162905992782046,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514983124906378,0,0,0,0.00141987807743697,0,0,0,0,0,-0.00626204388347934,0.00470507807918484,0.00054383605149524,0,0,0.0319095402330718,0,0.00370127678347803
CarbonVol_Shenzhen,0,0,0,0.108977434563031,0,0,0,0,0,0,0,0,0,0,0,0.00649583437137673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607623631793449,0,0,0,0,0,0,0,0,0,-0.451125423678662,0.490134477238961,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00328713653669222,0.00291827110164563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204107963014498,0,0.00967357886546099,0,-0.00796516185562285,0,-0.00436681532355925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305897435054885,0,0.00370581277405752,0,0,-0.0235342994190226,0,0
CarbonVol_Hubei,0,0,0,0.031429294122196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000366271877696812,0,0,0,-0.000259346096167138,0,0,0,0,0,0.0098056097902463,0,0,0,-0.0180735772978976,0,0,0,0,0,0,0,0,0,-0.0444362135879949,0.0304676969675775,0,0,0,0.174556844246969,0,0
