,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X600886.SH,X601898.SH,X000792.SZ,X600010.SH,X601600.SH,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600299.SH,X600111.SH,X600489.SH,X002466.SZ,X000723.SZ,X600176.SH,X600126.SH,X600426.SH,X002075.SZ,X000401.SZ,X000553.SZ,X000898.SZ,X601158.SH,X600219.SH,X600516.SH,X000932.SZ,X002353.SZ,X600583.SH,X000883.SZ,X600486.SH,X000709.SZ,X000027.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0987773504792154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200894223607087,0.185351186640056,0,0,0.199995899482546,0,0,0.0159898396554349,0,0.0140119496529401,0,0.0185873007314695,0,0,0,0,0,0.0668498083577479,0,0,0,0,0,0,0,0,0,0.0232322885495244,-0.001785214593708,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0340110778336644,0,0,0,0,0,0,0,0.0536260317494798,0,0,0.0039410741342235,0,0.198991605455121,0,0.00347281378580879,0,0.0427925918677415,0,0,0,0.0146403980585521,0,0.00364886662477567,0,0,0.0572862221209003,0,0,0,0,0.176749643899409,0,0,0,0,0,0,0.0685799973678448,0.0965987583421871,0,0.0118498866378037,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723546156524857,0,0,0.0242505045597203,0.0216841898435185,0,0,0,0,0,0,0,0,0,0,0.0179520880692664,0.249824516941973,0,0,0,0.143991204709876,0,0,0,0.110143295480289,0,0,0,0,0.0859265272558408,0,0.0158352641262838,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.107986703403715,0,0.336473056887313,0,0.0282476839337919,0,0,0,0,0,0,0,0,0.0212501945018016,0,0,0,0,0,0,0,0,0,0,0.00716954470150044,0,0,0,0,0,0,0,0,0,0,0,0.0577624566449223,0,0,0.0366309759788221,0,0,0,0,0,0.00670338609662902,0.0172766447029852,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.035276231490737,0,0.125858327247204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438872227477701,0,0,0,0,0,0,0.0851386635044594,0,0,0.0129863217281802,0,0,0,0.0253483584565759,0,0,0.120698061979192,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0129548044528006,0.0251387114503372,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0182283899953497,0,0,0,0,0,0.0724963370673802,0,0,0,0,0,0,0,0,0,0,0,0,0.306438171225824,0,0,0,0.0859419682766014,0,0,0.0157358015918779,0,0,0,0,0,0,0.0811941389868468,0,0,0,0.0911295472709916,0.162317992075501,0,0.00289642405199991,0,0,0,0,0,0,0.00841482133380354,-0.0124159277638179,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.627317405102052,0,0,0,0.000997395482884014,0.00731587583813961,0,0,0,0,0,0,0,0.0821025120712575,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0.0798541332736631,0,0,0,0,0.0459863368404142,0.0183836114272215,0,0,0,0,0,0,0,0,0,0,0,0.118523471235337,0,0.012966585349118,-0.0174442302144227,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.173553395020051,0.112668541669518,0,0.186639901066588,0,0,0.166679580666744,0,0,0,0,0,0,0.266858220271222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111859445982816,0,0,0,0,0,0,0,-0.00250416913091527,-0.0093615768217904,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.136000112832035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170463912703141,0,0,0,0.0867410342138085,0.191744959310643,-0.0640817960321024,0,0,0,0,0.581258684970439,0,0,0,0,0,0,0,0,0,0.00426081134070275,-0.0262214216187941,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.157921073328372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381167841080342,0.0577813227448826,0,0,0.0276972917194734,0.0356959575426446,0,0,0,0,0,0,0,0.0573274568064279,0.206745345998471,0,0,0,0,0,0,0.0417989177336049,0.0225412661069539,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.25984882247836,0,0,0,0.212122560366249,0,0,0,0,0,0,0.158652737348897,0,0,0,0,-0.471736067165692,0,0,0,0,0,0,0.00612148493749784,0.075245600431161,0,0,0,0,0,0,0,0,0,0,0,0.0860698673195325,0,0,0,0,0,0.379949321338577,0,0.0294878153575432,0.0579502291850538,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237993812430246,0.229732542298026,0,0,0.0147690476361677,0.073776367796245,0,0,0,0,0,0,0.0352741607955781,0.307989066050346,0,0.0468632493404127,0,0,0,0,0.0163588435057755,-0.00800732521083128,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570535420428801,0,0,-0.130633778915668,0,0,0,0,0,0,0,0,0,0,0,0,0.384809309288779,0,0,0,0,0,0,0.19660275088572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00897752865855735,0,0,0,0,0,0
X000401.SZ,0,0,0,0.166373706670191,0,-0.0221165779326634,0,0,0,0,0,0.511352590167746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888481925684066,0,0.104278554017781,0,0,0,0,0,0.0699077281985113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0071212124773081,0.0128679424565373,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.297911932254182,0,0,0,0,0,0,0,0,0,0,0,-0.0118111242089429,0,0,0,0,0,0,0,0.166061523848582,0,-0.112707633840224,0.188573499966899,0,0,6.93889390390723e-18,0.124529140636801,-0.230356299949214,0,0,0,0,0,0,-0.0728407685552381,0,0,0.617757851605464,0,0,0,0.177175024569721,-0.0347502487803056,0.0172575101329125,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0703155962820111,0,0,0.0485904817051317,0.136527849637797,0,0,0,0,0,0,0,0,0.0337014739058908,0,0,0,0,0,0,0,0,0,0,0.0262222803799478,0,0.0125932327030318,0,0,0,0,0,0,0,0.0215723494518829,0.182839801864098,0,0,0,0,0,0,0,0,0.0138805782363696,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0429116752829998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511754820037684,0,0,0,0,0,0,0,0,0,0.00317065660051441,0,0.0226033619733036,0.037573640061195,0,0,0,0,0,0,-1.73472347597681e-18,0.13598419416718,0,0,0,0,0,0,0.00511937732240655,-0.00208568395570826,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14416080688135,0,0,0,0.0691449988599187,0,0.0807238967382678,0,0.0644556288777244,0.120576786319094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00489120574531049,-0.0166576926664278,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.174498837909201,0,0,0,0,0.085683103795257,0,0,0,0,0,0,0,-0.0285200313117813,0,0,0,0,0.0631213587229523,0,0.154080147480066,0,0.0818303710143037,0.156626458695217,0,0,0.146012164302449,0,0,0,0.00455722399395152,0,0.0905648149022324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147374827751104,-0.0419646898119196,0,0.147610059471893,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0665770167476007,0,0.0161672711177543,0,0,0,0,0,0,0.169981864337438,0,0,0,0,0,0,0,0,0.0331311479709785,0,0,0,0,0,0,0.052754823148678,0.0668445470390937,0,0.139879604167446,0,0.342273956280577,0,0,0,0,0,0,0,0,0,0,0.000279120544109458,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024074084275154,0,0,0.0607997132623106,0.680566951985328,0.0519125266989423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0865367129205273,0,0.0837789777759093,0.0403646019492948,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,6.93889390390723e-18,0,0,0,0.193793048975236,0,0,0,0.0687015742406823,0,0,0,0.103019133268937,0,0,0,0,0,0,0,0.132457558173512,0,0,0.0616789191345757,0,0,0,0,0.0429426955145732,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0574480268410868,0,0,0,0,0,0,0,0.0267825735944141,0,0,0,0,0,0,0,0.109327460707579,0,0.0575894318613749,0,0,0,0,0,0,0,0.0376519470472135,0,0,0,0,0,0.199807110276816,0,0,0,0,0,0,0,0,0.0315673690242379,0.0106341098562126,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156881687453387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117224595512222,0,0,0.301073419561687,0,0,0,0,0,0.370670455045009,0,0,0,0,0,0,0,0.00744207457295947,-0.028111472942022,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0342865606090027,0,0,0,0,0,0,0,0,0,0,0,0.0376549926952908,0,0,0,0.0708571688847439,0,0.150409986590897,0.0870266083379332,0,0,0,0,0.0258298271018775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176574737110356,-0.00381110534745499,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.012031537658407,0,0,0.0209522753118837,0,0,0,0,0,0,0,0.00146530122294785,0,0,0,0,0,0,0.210332546830347,0,0,0,0,0,0,0,0.00392450316744114,0,0,0,0,0,0,0.039056076098498,0.110663386612712,0,0,0,0,0,0,0,0.0383436569393879,0,-0.00105591871462552,-0.0148521076421562,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.00739267109753254,0,0.209925160049896,0,0.00403103836502625,0,0,0,0,0,0,0,0,0,0,0,0,0.041714240782968,0,0,0.143424770503454,0.138793021030428,0,0.160870642109967,0.0261745539656522,0.0173187283199055,0,0,0,0.0995255553243162,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0160636841075327,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.372226203722378,-0.250367805395054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239103985197011,0,0,0,0.406270883104236,-0.223124274569807,0,0,0,0,0.080126955203551,0,0,0,0,0,-0.0378977541403296,0,0,-0.17356700616779,0,0,0,0,-0.148961695813203,0,0,0.25308781696834,0,0,0,0
Slope,0,0,0,0,0,0,0,0.375938220727445,0,0,-0.140018364495909,1.38777878078145e-17,0,0,0,0,0,0,-0.0784493406694593,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0390493361982191,0,-0.0747227985058508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347595662442487,0,0.324920821696177,0,1.30441497558901,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.213600441656495,0,-0.392543362773299,0,1.14611075675446,0,0,0.418977374724036,0,0,0.169255043693342,0,0,0,0,0,0.368963676855001,0,0,0,0,0,0,0.220502503288409,0,-0.127754867418119,0,0,0,0,0,0,0,0,-0.176054503281059,0,0,0,0,0,-1.31724701949465,-0.24258406484496,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0624618243593445,0,-0.0742205438140067,0,0,-0.0240532837917793,0,0,0,0,0,0,0,-0.035989117867494,0,0.0463057633684325,0,0,0,0,0,0,0,0,0,0.044017139941632,0.0377964563526389,0,0.00407475929127469,0,0,0,0.0140219623904601,0,0,0,0,0,0,0,0,0,0,0,0,0.0385683811548756,0.00722159252703694,-0.00296412855150877,0,0.0632464134229398,0,0,0,0
MKreturn,0,0,0,-0.233604305493305,0,0,0,0,0,-0.0428207311468142,0,0,0,0,0.0186111781742148,0,0,0,0.0925480487617393,0,0,0,0,0,0,0,0,0,0,0,0,0.179337664324812,0,0,0,0,0,0,0,0,0,0.0697263958854712,0,0,-0.179553258388261,0,0,0,0,0.101053476209239,0.218383840930128,0.0417026414610021,0.0258627127165434,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00379076912765255,0,0,0,0,0,0,0,0,0,0.0142159368177955,0,0,0,0,0,0,0,0,0,0,0.0117603334677214,0,0.00340452258301642,0,0.00981980498736103,0.00675495493289553,0,0,0,0,0,0,-0.0180803884946391,0,0,0,0,0,0,-0.0292486058334709,0.00668401050488285,-0.0188115441681179,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.015735533063433,0,0,0,-0.0063985195799343,0,0.056417055828604,0,0,0,0,0,0,0,0,0,0.0132251209080278,0,0,0.0115792934486718,0,0,0.0187143122403766,0,0,0,0.0272307129968873,0,0,1.73472347597681e-18,-0.0766948470445132,0,0,0,0,-0.067479513830022,-0.0740489839253249,-0.00388352086232641,-0.0101621136817995,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00782317407719068,1.0842021724855e-19,0,0,0.00940938576927268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164610582601389,0,-0.000696891699194258,0,0.00326836041894813,0,0,0,0,0,0,0,-0.00437193336161918,0,0,0,0,0,0,0,-3.36069324225242e-05,-0.00515028180366082,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00184351507506871,0,0,0,0,0,0,-0.00199070995715067,0,0,0,0,0.00099453988683032,0,0,0,0.000810931907628762,0,0,0,0,0,0,0,0,-0.00374094946646498,0,0,0.0015337650323781,0,-0.00658479559701888,0.00824824285374173,0,-0.00516327225469454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358526395683028,-0.00700784861498908,0,0,0,0,0,0
