,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X600489.SH,X600623.SH,X601992.SH,X600309.SH,X600660.SH,X300072.SZ,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X600583.SH,X000709.SZ,X000723.SZ,X000983.SZ,X000408.SZ,X000898.SZ,X600352.SH,X000883.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X000630.SZ,X002460.SZ,X601699.SH,X600021.SH,X000012.SZ,X000060.SZ,X002407.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0535780518508264,0,0,0,0,0,0.128180732413111,0,0,0,0,0,0.35774769386617,0,0,0.0579289487401246,0.136006525316815,0,0,0,0.00226337594363311,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0,0,0.28638680030887,0,0,0.170627923292839,0.0237153959006424,0.0697840449336259,0,0.0688445173733076,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088218033873175,1.73472347597681e-18,0.0188685134084768,0.0428681414304454,0,0.0849001771351815,0,0,0,0,0,0,0,0,0,0,0,0,0.109840302232958,0,0.00758426264388888,0,0,0.0735018795544009,0.196409589374978,0.119946699489894,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.0401026824304919,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287708018586019,0,0,0.34549362556907,0.564017405937391,0,0,0,0.259042285134387,0.0464962152238381,0,0,0.0655172918137503,0,0.104078704190488,0,-0.0604740900200038,0,-0.176558026800136,0,0,0,0.361645044499397,0,0,0,0,0.0606288439759311,0,-0.303853990900158,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.180037170802684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566537409804467,0,0,0,0,0,0,0.00370456235023296,0,0,0,0,0.134806654349965,0,0,0,8.67361737988404e-19,0,0.103522131010716,0,0,0,0,0.0533789997552615,0.0727361288187988,0,0,0,0,0.0332571628175888,0.00201262659037797,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.111253361219898,0,0,0,0,0,0,0,0.072741813422787,0,0,0.0694973314030247,0,0,0,0.0679378517690004,0,0,0,0,0,0.061620901255155,0,0,0,0,0,0,0,-0.0378530766740365,0,0,0,0.0910329218751402,0.0652012209477473,0.0530233938877808,0.152239887585507,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12139571920427,0,0.0753265339625352,-0.0570537855541205,0,0,0,0,0,0,0.00216499345350845,-0.051699392384373,-0.00713587579914745,0,0,0,0,0,0,0,0,0.0758978938551827,0,0,0,-0.0314865413687055,0,0,0,0,0,0,-0.0558832786869621,0,-0.043089805056681,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.413585211298371,0,0,0,0,0,0,0,0.129128255450486,0,0,0,0,0,0,0,0.0636105894893979,0,1.73472347597681e-18,0,0.0528388640243241,0,0,0,0,-0.0597184657206351,0,0,0,-4.33680868994202e-19,0,0.14956310831298,0,0,0,0,0.435735858661136,0,0,0,0,0,0.00729244421141355,0.0833527613475609,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890597687300981,0,0,0,0,0,0.467218003905533,0.122188018051018,0,0.0137474716543868,0,-0.0163342709046916,0,0,0,0,0,0,0,-0.12760523884154,0.141510778514334,0,0,0,0,0,0,0,0,0.193297229314276,0.139102931154173,0,0,0.069446013129205,0.0329992138216293,0.266192240894747,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0390177576176467,0,0.180315232363571,0,0.184997796212095,0,0,0,0,0,0,0,0.0702871872034797,0,0,3.46944695195361e-18,-0.00183149063057404,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0349836356899573,0,0.0894529311120228,0,0,-0.0282192644696336,0,0,0,0,0.0278222982552446,0,0.0215834325729337,0,0,0,0,0.0533034094158501,0,0.0130713763640611,0,0.01751645204268,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.114261323536635,-0.011398115049685,0,0,0,0,0,0,0,0,0,0.0431207527222645,0,0.0614778297606375,0,0,0,0,0,0,0,0,0,0,0,0.00150915441098239,0,0,0,0.11592991911827,0,0.188700138364675,0,0,0,0.0288595972773608,0.0471526174584201,0.112850630712105,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0440722477549592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020918868418842,0,0,0,0.015092337545626,0.0471106250562741,0,0,0,0,0,0,0,0,0.0060604177546745,0,0,0,0,0,0,0,0.18962738722343,0,0.0137827933812554,0,0,-0.0456176069818947,0.0510255683676746,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,-0.0594035766573458,0,0,0,0,0,0,0,0.538950926503429,0,0,0,0,0,0,0,0,0,0.222672813775978,0,0.0244420898414988,0,0,0,0,0,0,0.124469640821905,0,0,0,0,0,0,0,0.0655674872525643,0,0,0,0.292025146074047,0.224654333637362,0,0.0160533592944303,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0.124170421279544,0,0,0,0.00613390553347436,0,0,-0.0173640041896077,0,0,0,0,0,0,0,0.041015525063206,0,0,0.0195521760604193,0,0,0.0295139314237399,0,0,0.0250662341248803,0.00985141061632308,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0445082116306458,0,0.0635747953904689,0.113488768873558,0.0896279562431172,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227216553372826,0,0,0.0290652713903798,0.12975177121999,0,0,0,0,0,0,0,0,0,0.0838301751903776,0,0,0,0.123983306340322,0,0,0.00926648181500002,0.0156249163929705,0,0,0,0,-0.0147956248629068,0.165864774450726,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0830413604082609,0,0,0,0.0900387997598986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601223891499205,0.084133680084085,0,0.0589570462117622,0,0.0160669291343431,0,0,0,0.105718935246463,0,0,0,0,0.0429163709961506,0,0,0,0.0495824939921279,0,0,0,0,0,0,0,0,-0.0108914180644532,0.0109887012843984,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.162356645421551,0,0.00963303551889062,0,0,0,0,0,0,0,0,0.00936458427842496,0,0.0140403061529413,0,0,-0.0116119682999805,0,0,0.168115174283639,0,0,0,0,0,0,0,0,0,0,-0.0395197154894202,0,0,0,0,0,0,0.148608031440614,0,0.196078626609803,0,0,0,0,0.0434266490329804,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.014765435457007,0,0,0,0,0.620328495925822,0,0,0,0.0036274767581981,0,0,0,0,0,0,0,0.0196344095966188,0,0,0,0,0,0.0265905450380131,0.0511496897520553,0,0,0,0,0,0,0,0.0314681122220605,0,0,0.01325597244314,0,0,0,0,0,0.0144332728629336,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0495626925365717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999463094829479,0,0,0,0.528291130094529,0.0321538480904269,0.218487149718575,-0.159252114494705,0,0,0,0,0.224003257386156,0,0,0,0.0530749816672837,0,0.0719254416790264,0,0.0489135946940737,0,0,0,0,0,0,0.361157508025177,0,0.0778832903484409,-0.145485985052699,0,0,0,0,0.161842143097075,0
X601699.SH,0,0,0,0,0,0,0,0.262795041813159,0.0733025343909461,0,0,0,0,0,0,0,0,0.0454579250514645,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231845631472534,0.0192478206557506,0,0,0,0,0,0,0,0.0875642214910315,0,0,0,0,0,0.118150298144455,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.00912548465217723,0,0,0,0,0,0,0,0.107191189508076,0,0,0,-0.0769044321739682,0,-0.0338404737024935,0,0,0.1217855698763,0,0.0324947210612216,0,0,0.0134373492323684,0,0,0,0,0,0,0.167085366118895,0.25785469552642,0.0392554719591241,0,0.133308380330429,0,0,0,0.0457980112406287,0,0,0,0,0,0,0.030113845857693,0.0323979912305576,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116853966650349,0,0,0.25303044255811,0,0,0,0,0.00884070325720419,0,0.240259862606503,0,0.0629875005122268,0,0,0,0,0,0,0,0,0.0306542765077697,0,0,0,0.0681284807037,0,0,0,0,0,0,0,0,-0.026077490117646,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.165658991380337,0,0,0,0,0,0.505644597004772,0,0.125702376143178,0,0,0,0,0,0,0,0,0,0.024049492341277,0,0.00617597987253216,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0747710378774572,0,0,0,0,0,0,0,0,0.123473870596133,0,-0.00264461059524829,0,0.085462256748009,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,-0.0349114091180015,0.037887572293802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799989330414694,0.483965509395296,0.103010567892529,0,0.0100899972809952,0,0,0,0,0.129378700901568,0,0,0,0.0882250776672543,0,0,0,0,0,0.154549256254661,0,0,0,0,0,0,-0.0251405483905747,0.0362977136678713,0,0,0,0.683733718049134,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0475024212765329,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544592116725507,0,0,-0.0337935888422836,0,0,0,0,-0.0162340220342342,0.0131285166723142,0,0,0,0,0,0,0,0,0.0360849782489838,0,-0.00448608688622889,0,0,0,-0.0732307659818024,0,0,0,0,0.0662459247951409,0,0,-0.0108295472718378,-0.0263238163826661,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200558728627207,0,-0.249686349412546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.394956499533712,0,0.237734722391413,0,-0.33399430788202,0,0,0,0,0,0,0,0,0,0,0,0.253427549098976,0,0,0,-0.832938620085206,0.98750207287358,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0268386600337944,0,0,0,0,0,0,0,0,0.0836531703845024,0.129227852782023,0,0,0,0,0,0,0,0,0.0353784190724643,0,0,0,0,0,0,0,0,-0.149285958814683,0,0,0,0,0,0,0,0,0,0.100815755906216,0.0723377184974158,0,0.366643180241938,0,0,0,0,0.571147732752048,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0408666949485941,0,0,0,-0.0564456907000631,-0.121028743416946,0,0,0,-0.000966619956241351,0,0,-0.00199557495699641,0,0.022890985215609,0.178008425717055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204465786180173,0,0,0,0,0.0107916734723961,0.00611561579334864,0,0.302030438771567,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.13299649078303,0,0,0.00725342362008985,0,0,0,0,0,0,-0.0627856866732522,0,0,0.0363220603955477,0,0,0,0,0,0.0484452472613261,0,0,0,0,0,0,0,-0.0363922418473799,0,0,0,0,0,-0.0117634417956552,0,0.0177392432880211,0,0.0385188628035184,0,0,0,0,0.017619673616475,0,0,0,0.406128941502436,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77516632249625e-05,5.42101086242752e-20,0,0,0,0.010094740374908,0,0,0,-0.011526334591576,0,0,0,0.00105365138291459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000811544702694278,0,0,-4.33680868994202e-19,0.00601586844471058,0,0,0,-0.0596637470311032,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192426213830743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174336443424271,0,0,0,0,0.0129787551938,0,0,0,0.010846333068052,0,-0.08560317879825,0.0577896250164503,0,0,0,0,-0.846792252378345,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0033335450548171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201137719667231,0.0160975752256143,-0.00522488196095689,0,0,0,0,0,0,0.00417584613733709,0,0,0,0,0,0,0,0,0,0.0088795238765176,-0.0100127330283894,0,0,0,0,0,0.0115721526208525,0,0,0,0,-0.171024037512122,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00107265920513967,0,0,0,0,0,0,-0.00599891564464638,0,0,0,0,0,0,0.00534351366853555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018294986128072,0,0,0,0,0.119195841113053,0,0
