,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X002460.SZ,X600111.SH,X600795.SH,X600362.SH,X000301.SZ,X002466.SZ,X600489.SH,X600160.SH,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X600219.SH,X600426.SH,X000877.SZ,X000983.SZ,X000408.SZ,X600176.SH,X002128.SZ,X601699.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X000933.SZ,X002353.SZ,X600157.SH,X600378.SH,X002271.SZ,X600995.SH,X600352.SH,X000831.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600995.SH,0,0,0,0,0,0,0,0,0.0605985622406383,0,0,0,0,0,0,0.0807384863463707,0,0,0,0.00407742892980454,3.46944695195361e-18,0,0,0.169658398936178,0,0,0.394472607193339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125039625974408,0,0
X600352.SH,0,0,0,0,0.0742669921184148,0,0,0.0664674536107295,0,0,0,0,0,0,0,0.0483848362545363,0,0,0,0.0612806426443618,0,0,0,0,0,0,0,0,0,0.00608077558435717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932236561467126,0.0721819692084197,0.00882508147068279,0.0782592955618134,0,0,0,0,0,0,0,0,0,0.0125179636613815,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424467616548586,0.696641643800679,0,0,-0.0114854985971559,0.122340499208573,0,0,0,0,0,0,0,-0.0254101190714278,0,0,-0.0234994872289958,0,0,0,0,0,0,0,0.0896039804250771,0,0,0,0,0,0,0,0,0,0,0,-0.151787922249327,0,0,0,0,0.0104788442433016,0,0
X600688.SH,0,0,0.123064380332435,0,0,0,0,0.168318533672308,0,0,0,0,0,0,0.0753968217104016,0,0,0,0,0,0.0833163783615395,0,0,0.015876431872037,0,0,0,0,0,0,0,0.192350605378866,0,0,0,0,0,0.0402840298979099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000900330977116863,-0.0296053145342936,0,0,4.33680868994202e-19,0,0
Change_TY3M,0,0,0,0,-0.0766579259000555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00791606446809193,-0.0580001198038129,0,0,0,0,0.0796051797219207,0.0769184573802807,0,0,0,0,0.00164868277344127,0,0,0,0,0,0,0,0,0,0.104458332801802,0,0,-0.0759877686288506,8.67361737988404e-19,0.00841079037336912,0,0,0,0,-0.0423001271501158,0,1.73472347597681e-18,0,0,-0.0306413546996581,0,0
Slope,0,0,0,0,0,-0.314327687769623,0.415328166667328,0,0,0,0,0,0,0,0,0,0,0,0,-0.206488911595726,0.0806861940818075,-0.440670440216863,0,0,0,0,0,0,0,-0.185359990856604,0,0,0,0,0,0.124789651991784,-1.73472347597681e-18,0,0,-0.292619496077118,0,0,0,0,0,0,0,0,0,0,0,0,0.158749663886989,0,0,0,0.000352057643038075,0,0
TED,0,0,0,0,0,0,0,0,0,0.146111765413172,0,0.227566409085484,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126922540358299,0,0,0,0,0,0.160686734300451,0,0,0,0,0,0,0,0,-0.0261906993412294,0,0,0,0,0,-0.136484541909089,0,-0.171812514256997,0,0,0.662119604299142,0,0.0907854898016823,0,0,-0.362496228184256,0,0
RealEstate_excess,0,0,0,0,0,0.202189559710671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304902846543893,0,0,0,0,0,-0.0863263308058403,0,0,0,0.120244696366589,0,0,0.124560023164234,0,0,0,0,0,-0.0709184462238425,0,0,-0.0651137488210311,-0.215458578018812,0.240428183653945,1.73472347597681e-18,0,0.0652103752796732,0,0,-0.0605567722419431,0,0,0.144120688068082,0,-0.0418062808564789,0,0
MKreturn,0,-0.427534995533086,0,0,0,-0.0360106838891577,0,0,0,0,0,0,0,0,0,0,0.129726445540754,0,0,0.0888144919157134,-0.0190702961290342,0,0.123575516881158,0,0,0,0,0,0,0,0,-0.298787313430163,0,0,0,0,0,0,0,0,0,0,0.0135045047092738,0,0,0.0309340834324289,0,0,0,0,0,-0.022499546092141,0.0588751364647771,0.366802731099909,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164733357631819,0,0,0,-0.052715109563906,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211180109158854,0,0,0,0,0,-0.0431390400362046,0,0,0,0,0,0,0,0,0.218502996150507,0,0.174251205846952,0,0,0,0,0,0,0,0,0,-0.210588398647283,0,-0.0598974041333548,0,0,0,-1.55301361658487,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844600727743042,0,0,0.0109695202932032,0,0,0,0,0,0,0,0,0,0,0,-0.00334018636481393,0,0,0,0,0,0,0,-0.00328994657337656,0.0160643915773693,0.0175678102280427,0,0,0,0,0,0,0,0.0580711840351006,0,0,0,-0.0474498695210051,0,0
CarbonVol_Hubei,0,0,0,0,0.0560508825442178,0,-0.0232562750755014,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00910109787492491,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142216384466699,0.00583470519706914,0,0,0,-0.018828016688009,0,0,0.0242999500827152,0,0,0,-0.0321994109894863,0,0
