,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X600011.SH,X601898.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X601600.SH,X002271.SZ,X600547.SH,X000877.SZ,X600426.SH,X600886.SH,X600795.SH,X600362.SH,X600176.SH,X000983.SZ,X600027.SH,X601699.SH,X600803.SH,X601991.SH,X600995.SH,X000629.SZ,X000786.SZ,X600160.SH,X000807.SZ,X000408.SZ,X000723.SZ,X600219.SH,X600096.SH,X600489.SH,X000831.SZ,X600378.SH,X002080.SZ,X000933.SZ,X000932.SZ,X600348.SH,X000630.SZ,X600157.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600378.SH,0,0,0,0,0,0,0,0,0.241272998478503,0,0,-0.0192579751534114,0,0,0,0,0,0,-0.177591596131095,0.174555749190029,0,0,0,0,0,0,0,-0.134981792912974,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28063616414618,0,-0.116434699334551,0,0,0,0,0,0.0847415682880135,0,0.0345137750405396,0.00980806466768024,-0.316467933909127,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,-0.0302219533332886,0,0,0,0.102722152793155,0,0,0,0.0341833188369247,0,0,0,0,0,0,0.255927637545092,0,0,-0.174105892260718,0,0.06035123382147,0,0,0,0.00698097223622386,0.0705754830524959,-0.0343902702439547,0,0,0,0,0,0,0,0.0634489281893911,0,0,0,0,0,-0.0516289379414176,0.0122065743752167,-0.00218223958828571,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.21667731810752,0,0,0,0,0,0,0,0.149438511788229,0,0.0723574479166403,0,0,0,0.0910286309162564,0,0,0.132771484855195,0,0,0,0,0,0,0.138439782226801,0,0,0,0,0,0,0,0,0,0,0.251974019239536,0,0,0,0,0.0225451366274174,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.0294185992526376,0,-0.165042225591561,0,0.0541552721170732,0,0,0,0,0,0,0,0.0591252602998976,0.00591873300225521,0,0,0,0,0,0,0,0,0,0,0,0.146407923247579,0,0,0.120955393191242,0,0,0,0,0,0,0,0.116788843092396,-0.0527111866905879,0,0,0,0,0,0,0,0,0,-3.58341905971578e-05,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0586728237756907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21514013329935,0,0,0,0,0,0,0,0,0,0,0,0,0.391848937644377,0,0,0,0,0,0,0,0,0,0,0,0,0.06102755948607,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.320188179066752,0,0,0,0,0,0,-0.0541884618956635,0,0,0.247819677448072,0,0,0,-0.204926073005849,0,0,0,-0.069696055432625,0.149436645655513,0,0,0,0,0,0,0,-0.313633258974195,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.214776403474967,0,0.0048130985076822,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0346869270129544,0,0,0,0,0,0.0649519741184407,0,0,0.0130248511366571,0,0,0.0775340864037214,0,0,0,0,0.00838839191044267,0,0.00237303254834852,0,0,0.052021644607449,0.0570955046374828,0,0,0,0.0827299623222582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00889847505628337,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0672810215749082,0,0,-0.0259229543007772,0,0.14773823366157,0,0,0,0,-0.0606234368563462,0,0,0,0.0396411733118334,0,0.129851505777209,0,0,0.0117044701848854,0,0,0,0,0,0,0.0442779190243695,0,0.057179907413814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969701375729345,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.020571599578078,0,0,0,0,0,0,-0.497242745079116,0,0,-0.377650004435118,-0.135903823922608,0,0,0,-0.0540506998159967,0,0.616672164660479,0,0.00780462323707794,0,0,0,0,0,0,-1.38777878078145e-17,0,0.153036578932899,0,0,0,0,0,0,-0.467500281275943,0.103775082562372,0,0.0230760596389673,0.170879170770126,0,0,0,0.0527763756721013,-0.0564887169153672,-0.195635318939149,0,0,0,0,0
Slope,0,0,0,0,0,0,0.34360724637682,0,0,0,0,0,0.360999586338989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.657857895227634,0,0,0,0,0,0,0,0,0,0,0,0.583236319222201,-0.0144884185404371,0,-0.69948623216702,0,0,0,-0.544482797145914,0.339474320685636,0,0,0.724796355218199,0,0.86046884657967,1.09360764210652,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706625449769779,0,0,-0.221231155776884,-0.125625797853949,0,-0.157487252697743,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.774958876609774,0.661791997809961,0,0.304671472558124,0,0,0,0,1.2710467367832,0,0,0,0,0,0,0,0,-2.52562716402156,0.96841247377234,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848986942818484,0,0,0,0,-0.0970329131036638,0,0.0700885810921268,0,0,0,0,0,0.231911211104442,0.0978891475823001,0,0,-0.12696217670206,-0.0164806367270922,0,-0.0743854903297897,0,0,0,0,-0.0302771235320646,-0.123908520791418,0,0,0,0.0417804434354691,0.0137165562254309,0,0,0,0,0,-0.019523386180136,0.0495938612136429,-0.0310869273333156,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0508979729467951,0,0,0.0409789480570112,0,-0.0559468922085136,0,0,0,0,0,0,0,0,0,-0.0830807652304244,0,0,0,0.0144791380478891,0,0,0,0,-0.153650475334183,-0.0539892612307084,0,0.0800568069087273,0,0,0,0,0,0,0.0414675437848293,0,0.0942464961670209,0,0,-0.0205570453294293,0,0,0,0,0.0233854183457413,-0.00227528343241521,0,0,0,0,0,0
MKvol,0,0,0,0,0.00140803888043709,0,0,0.00727528633429237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019954460522674,0,0,0,0,0,0,-0.00338083746213488,0,-0.0164479635476833,0,0,0,0,0.00821389202811309,0,0.00793291244379037,0,0,0,0,0.00224830901330757,0,0,0,-0.00659276522579813,-0.00185442119671133,-0.00550519029317838,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00401314629900751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200013624799982,0,0,0,0,0,-0.0134636407035008,0,0,0,0,0.00545031869746526,0,0.00306072923825422,0,0,-0.00855142311014449,0,0,0,0.00325176423872391,0.000125683463735804,0.0040430425761856,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00302846541306703,0,0,0,0,-0.000508427532539652,0,0,0,0,-0.00351837690716868,0,0,0,0,0,0,0,0,-0.00254945553020428,0,0,0,0,0,0,0,0,0,-0.00226074038332125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175825182766775,0.00427174434463254,-0.0112363438069973,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128240281236995,-0.0104673727102209,0,0,0,0,0,0,-0.00563631203589315,-0.00924682920719198,5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.0112383656148921,0,0,0,0,0,0,0,-0.00315693392758839,-0.00183252559918597,0,0,0,0,0,0.0193937939115777,-0.0132201438675669,0,0,0,0,0
