,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X300072.SZ,X600795.SH,X601992.SH,X600516.SH,X002460.SZ,X000898.SZ,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600176.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X601699.SH,X000792.SZ,X002271.SZ,X600027.SH,X000553.SZ,X000830.SZ,X000408.SZ,X600299.SH,X000932.SZ,X600808.SH,X002110.SZ,X600219.SH,X601158.SH,X000959.SZ,X600489.SH,X000883.SZ,X000630.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,-0.0808294810227526,0,-0.0117069192089329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221593909680277,0.413391468794903,0,0,0,0,0,0,0,0,0,0,0,-0.0548234978233478,0,0.325550504561876,0,0.260778163027184,0,0,0.112220582664441,-0.101893195081685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0878187534627609,0,0.0275972593992444,0,0,0,0,0,0,0,0,0,0,0,0.0261409343292981,0,0,0,0,0,0,0.0819318978576415,0,-0.0327114928322858,0.0122940706988049,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.231808351386996,0,0.0519563020084804,0,0,0.234205993713924,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0110844758737189,0,0,-0.0161331066316687,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0139569409175959,0,0,0,0,0.113891645759387,0,0,0,0.00350189676092457,8.67361737988404e-19,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.112733149820173,0,0,0,0,0,0,0,0,0,0,0,0,0.158042408155555,0,0,0,0,0.152421062053586,0,0.0444427142282785,0,0,0,0,0,0.271874509625428,0,0,0,0.147730254446658,0,0,0,0,0.0747667653469767,0,0,0,0,0,0,0.082157390983166,0,0.0271965435190844,-0.0324599674050688,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074353673658387,0,0,0,0,0,0,0.199509022535681,0.428841334969967,0,0,0,-0.0874722054785481,0.381388579816619,0,0,0,0,0,0,0,0,0.380550789578253,0,0,0,0,0,0,0.338372563781218,0,0.0624079954736681,-0.0253559886642566,0,0.416703659196709,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,-0.0971579371897855,0,0,0,0,-0.0823313567733386,0,0,0,0,0.00632847887732461,0.113388719687966,0,0,0,0,0,0.0419053437531368,0,0,0,-0.0688758906005981,0,0.164954497362675,0,0,0,0,0,0,0,0,0.204637980135629,0,0,-0.0742452446687835,0,0,0,0,0,-0.0146082719094345,0.0206187885316652,0,0,0,0,0,0
X600299.SH,0,0,0,-0.00138492713362594,0,0,0,0,0.0904982562436454,0,0.424556447522838,0,0,0,0,0,0,0,0.0724238955283605,0,0,0,0,0,0,0,0,0,-0.0718508606047611,-0.0170564896343734,1.38777878078145e-17,0,0,0,0.237537252731652,0,0,0,0.0214003669478345,-0.248317628158969,-2.16840434497101e-19,0,0,0,0,0,0,0.0546044775953533,0,-0.0504809362426232,0.0778251178514276,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0831288815082582,0,0,0,0,0.03268153736389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377598951116094,0,0,0,0,0,0,-0.135758445087345,0,0,0,0.612648941855203,0.29025693627373,0,0,0,0,0,0,0,0,-0.00776765480587171,0.0201057211036011,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0834920363911733,0,0,0,0,0.109994805590377,0,0,0.0759619137859745,0,0,0.324377491954885,0,0,0.0189859668625123,0,0,0.0649559950528792,0,0.0104865460970186,0,0.0502501635137537,0,0,0,0,0,0,0,0.0180508638127207,0,0.168747353240934,0,0,0,0,0,0,0,0,-0.00157265650591543,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0.21689149412271,0,0,0,-0.0871776151704129,0.0602011868848004,0,0,0,0.349297988446327,0,-0.168399512442285,0,0,0,0,0.102328501645904,0,0,-0.0435874043901794,0,0,0,0,0,0,0,0,-0.0265734626128199,0,0,0,0.225925494149969,0,0,0.766398649941157,0,0,0,0,0,0,0,0,0,0,0,0.0114065649837094,0,0,0,0,0,0
X600219.SH,0,0.00330558909628984,0,0,0,0,0,0.0460820586944621,0,0,0,0,0,0,0.0636347718134664,0,0,0,0,0,0.0415593656868639,0,0,0.183733445108322,0,0,0,0,0,0,0.0406283398878856,0.0801127029109628,0,0,0,0,0,0.0588139145756449,0,0,0.0559935834331373,0,0,0.112402802589278,0.139869006986704,0,0,0,0,0.0232262269086562,-0.021190368988652,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.122844752263699,0,0,0,0,0,0,0.0920806030100012,0.00229756459109926,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0168660268878956,0,0,0,0,0,0,0,0,0.0286333099118255,0,0,0,0,0,0,0,0,0.0152015522842718,-0.0115544483393454,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.160873031212929,0.182688075442351,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254539558127704,0.143262964197805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141920922809022,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114089094185369,0,0,0.104022347482324,0.023198327487427,0,0,0,0.338758214273317,0,0,0,0,0,0,0,0,0.0725367632664631,0,0,0.0654215172094939,0,0,0,0,0,0.0119627004661581,0,0,0,0,0,0,-0.0746786289992954,0,0,-0.00582219858698986,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0937189023603587,0,0,0,0,0,0,0,0.0737101307167705,0,0.0251823799533197,0,0,0,0,0,0,0,0,0.0236853734949335,0,0,0,0,0,0,0,0.00121584172894705,0,0.0128022232575911,0,0.0594711472925032,0,0,0.135601283223292,0,0,0,0,0,-0.0137867236080433,0.0204634205493305,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0102811518118882,0,0,0.132886937923308,0.0231437999717699,0,0.023832192462795,0.032364961252112,0,0,0,0,0,0,0,0,0,0,0.0184749330300493,0.0680235009470424,0.0720156616804453,0,0,0.0145247401814978,0.0298703870619286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00722662240609945,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330333972333623,0,0,0.00248810705209632,0.0239263483996738,0,0,0,0.152613937541361,0,0,0,0,0.219390064171444,0.0304879716287718,0,0,0.148100962274335,0,0,0.0407643382031736,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183283615963279,0,0,0,0,0,0,0
Change_TY3M,0,-0.239399886343679,-0.117320450924132,0,0,0,0,0,0,0,-0.0706341404311762,0,0,0,0,0,0,0,-0.0577582502596335,0.0224370241301696,0,0,0,0,0,0,0.00459653127919365,0,0,0,0,0,0,0,0,0.0420390340944371,-0.159531240821165,-0.191757408604541,0,0,0,0,0,0,0.0925264416154175,0,0,2.71050543121376e-20,0,-0.0296873714729398,0.005637791827296,-0.031343340298641,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.838758997357821,0,0,0,0,0,-0.129214686549065,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00723285789238247,0,0,0,0,0,-0.431911364495464,0.104297146795881,0,0,-0.110054091259975,0,0,0,0,0,0,0,0,0,0,0,1.35017851234147,0,0,0,0,0,0
TED,0,0,0,0,-0.258177793953534,0,0,0,0,0,0,0.714120359760114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129580881092286,-0.432591713994741,0,0.132880447372546,0,-0.131897434986886,-0.135367752612945,0,0,0,0,0,0,0,0,0.806961775683389,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172434182306216,0,0,0,0,0,0,0,0,0,0.000145464324928707,0.0985705896348628,0,0,0,-0.0714519301184282,0,0,0,-0.0335780242091712,0,0,0,0.0765241101936059,0,0,0,0,0,0,0,0,0,0,-0.0152368848404072,0.00891723497413389,0,0,0,0,0,0
MKreturn,0,0.0598046634718563,0,0,0,0,0,0,0,0,0,-0.151013963069172,-0.206690374634081,0,0.00251114398241758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118300431814203,0,0,0,0.0822607213767621,0,0,0,0,-0.00712573719441602,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0430363868491704,0.0330714160252766,0,0,0,0,0,0
MKvol,0,0,0,0.00118296235647422,0,0,0,0,0,0,0,0,0,0,0.000576838021658102,0,0,0,0,0,0,0,0,0,0,0.000767751204669062,0,0,0,0,0,0,0.000900527316910008,0,0,0.000392997885646856,0,-0.00117933520923106,0,0,0,0,0,0,0,0,0,0,0,-0.00146811333827576,0.00436977651411844,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0575317386531806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05148233719014,0,0,0,-0.0342438352479686,0,0.0135080146786581,0,0,0,0,0,0,0,0.00950404637839141,-0.0108515025842919,0,0,0.0360268918012144,0,0,0,0,0,0,-0.000819197808929611,0,-0.0081452278688199,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0116551044106771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124353506874822,0,0,0.00248917164599794,0,0,0,0.00796494594101096,0,0,0,0,0,0.00627337075929413,0,0,-0.00315021010455991,0,0,0,-0.0090080140729537,-0.0111687871423235,0,0,0,0,0,0,0,0,-0.003077964811908,0.0183112574796166,0,0,0,0,0,0
CarbonVol_Hubei,-0.00811102931575259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299217187717838,0,0,0,0,0,0,0,0,0,-0.0123554364463375,0,0,0,0,0,0,0,0,0,0,-0.0146682932873992,-3.78754851120752e-05,0,0,0,0,0,0
