,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600801.SH,X600010.SH,X601600.SH,X600886.SH,X002271.SZ,X002466.SZ,X600362.SH,X000786.SZ,X600188.SH,X600688.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X000723.SZ,X002353.SZ,X600111.SH,X600176.SH,X600027.SH,X600426.SH,X600516.SH,X600489.SH,X000792.SZ,X600299.SH,X000898.SZ,X000401.SZ,X600583.SH,X601158.SH,X600219.SH,X000932.SZ,X000553.SZ,X000709.SZ,X000883.SZ,X600160.SH,X600612.SH,X002080.SZ,X600486.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0.0209663324258273,0,0,0,0,0,0,0,0,0,-0.0113378246824134,0,0,0,-0.424083993178174,0,0,0,0,0,0,0,0,0,0,0.213547693920072,0,0,0,0.488395293431595,0,0,0,0,0,0,0.0311453970523667,0,-0.108485803582011,0.252272553511131,-0.132814989114313,0,0,0,0.0579325186901076,-0.0525509626829519,0,0,0,-0.0517963447152087,0,0
X600299.SH,0,0,0,0,0,0,0,0.15074117748504,0,0.0293736405638873,0,0,0,0,0,0,0.0328212104628177,0,0,0,0.00846610323516709,0.0967430860957872,3.46944695195361e-18,0,0,0.189720595973138,0.139597216795852,0,0.186362294353127,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0131107469299256,0,0.0303138998159811,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.00654059957072768,0,0.0247838401272257,0,0,-3.46944695195361e-18,0,0.0866376861388601,0,0,0.0134213547265818,0,0.0812041900125211,0,0,-1.73472347597681e-18,0,0,0.0606397506108878,0.0169992028755317,0,0,0,0,0,0.0411166984047804,0,0,0,0,0,0,0,0,0.259753476884734,0,0,0,0.0620061710447602,0,0,0,0,0,0.0134822186108813,-1.73472347597681e-18,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0.0433345216775877,0,0,0,0,0.496134671396327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274273505100164,0.0622972399936809,0,0,0,-0.0134824015289121,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.247275545765994,0,0,0.0865683097526853,0,0,0,0,0,0,0.131146849721439,0.122093722982447,0,0,0,0,0,0,0,0,0,0.085674264663273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429475615160311,0,0.345442923649395,0.00838981283127171,0,0,0,0.0196359347748517,0,0,0,0.021514615446415,0,0
X601158.SH,0,0,0,0,0,0.0610907387950421,0,0.0304168316302904,0,0,0,0,0.0294828633583713,0,0.00972043053080311,0,0,0.00994627603484482,0,0.0093089246288697,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0288006541997363,0,0,0,0,0.0109520384659094,0,0,0,0,0.00423079978193918,0,0.0825299478231841,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0352777028451078,0,0,0.0144290071537931,0,0.185411813867274,0,0,0,0.00180776788414822,0,0.147601780016959,0.101029601160229,0.112172667536696,0,0.101236799772416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010877367533763,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457613574026871,0,0
X000932.SZ,0,0,0,0,0,0.0764915951390167,0,0,0,0.0130817220046502,0,0,0,0.0595979982014493,0,0,0,0.0329002359640587,0.0114018590818538,0,0.0519893448183479,0,0,0,0,0,0,0,0,0.175520604922074,0,0,0,0,0,0,0,0.0881815205121697,0,0,0,0,0,0.317098658774775,0,0,0,0.0979944207329483,0,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.0118221845457256,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0904530292976932,0,0,0,0.386502521394507,0,0,0,0,0.22414618359209,0,0,0,0,0.0917169465940274,0,0,0,0.0853900454239954,0,0,0,0,0,0,0,0,0,-0.134869451840666,0,0,0.100826402265942,0,0,-0.0564425796178653,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.111746810506905,0,0,0,0,0,0,0,0,0,0,0,0,0.132012292499076,0.0424430339650143,0,0,0,0.180046094799467,0,0,0,0,0,0,0.154815516934387,0,0,0,0,0,0,0,0,0,0,0,0.014921617328494,0.00615364345132233,0,0,0,0,0,0.0043304915159928,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0124211044197449,0,0,0,0,0.338688027755015,0,0,0,0,0,0,0,0,0,0,0,0.0534498337765115,0,0,0,0.172062822595097,0,0,0,0,0,0,0,0.00388600886671393,0,0,0,0,0,0,0.0168269071701694,0,0.103289675782064,0,0,0,0,0.0229547748119005,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.148454984050221,0,0.153653040439042,0,0.00279652829902076,0,0,0,0,0,0.260794054701662,0,-0.148619712401321,0,0,0,0,0,0,0.0109863992965901,0,0,0,0,0,0,0,0,0.0443893826763221,0,0,0,0,0,0,0,0,0,0,0,0.168399588699459,0,0,0,0,0.0115365562323829,0,0,0,0.148298910816576,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648562504803133,0,0,0,0,0,0.0671316543653976,0,0.146927192903622,0,0,0,0,0.00536608129691993,0,0.280259020389372,0,0,0,3.46944695195361e-18,0.184594611275996,0,0.111577701334215,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0350322966185487,0,0,0,0,0,0,0.00886963467789011,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0959689454591873,0,0.11394516417275,0,0,0,0.103221362985668,-0.0260331847478308,0.0235818263622183,0.177697741643968,0,0,0,0,0,0,0,0.290609736998624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442499370799262,0,0,0.0595103598878716,0,0,0.085226427987601,0,0,0,0.0290917501504794,0,0,0,0.0503919722752202,0,0
X600486.SH,0,0,0,0,0,0,-0.315997840905768,0,0,0,0,0,0.23072248928163,0,0,0,0,0.0456278717989761,0,0,0,0,0,0,0,0,0,0.344564685012851,0,0.0466231137126168,0,0.0217278019951817,0,0,0,0,0,0,0.123536735034751,0,0,0.102744445049188,0.107766718923441,0,0,0,0,0,0,0,0,-0.0503933815144182,0,0,0,0,-0.0724298660871552,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0238034754362627,0,0,0,0,0,0,0,0,0.204178419727417,0,0,0,-1.73472347597681e-18,0,0,0.0239031991507574,0.0363982176115025,0,0,0,0,0,0.116384903556215,0,0,0.0273186870623646,0,0,0,0,0.144522599779755,0.00145667776454485,0.0250222992289988,0,0,0.00903908188215861,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.130120424849266,0,-6.93889390390723e-18,0,-0.0202807632076092,0,0,0,0,0,0,0,0,0,-0.135524801288746,0,0,0,0,0,0,0,0,0,-0.101461280695986,0,-0.0210231955171032,0,0.183432426603839,0.12575997020555,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571925363207532,0,0,-0.25881030767063,0,0,0.0721764648282822,-0.126324092992868,0,0.367545099979423,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.143677334206621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328109060668439,-0.0374238908859066,0,0,0,0,0.080114399735862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176315412129613,0,0.420676123693887,0,0,0,-0.962206410070919,0,0
TED,0,0,0,0,0,0,0,0,0,0.066016252170507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622655340145315,0,0,0,0.272839001619227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681796663885271,0,0,0,0,0.505021666847112,0,0
RealEstate_excess,-0.0103234510689658,0,0,0,0,0,0,0,0,-0.0197164278292303,0,0,0,0,0,0,0,0.0982894670594165,0,0,0,0,0.0650078846075409,0,0,0,0,0,0,0,0,0,0.018547049582899,0,-6.93889390390723e-18,0,0,0,-0.0452452302983633,0,0,0,0.0224597725470783,0,0,0,0,-0.02740758129218,0,0,0.0819460113761655,0,-0.0132668042909894,0,0,0,0,0,0
MKreturn,0,0,0,-0.109402062672714,0,0,0,-0.0421505761766313,0,-0.0189614229983422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747702374851607,-0.0903461431627606,0.0829420609070786,0,0,-0.120435774909102,0,0,0,0,0,0,-0.0157407754125602,0,0,0,0,0,0,0,0.116820800297012,0,0,0,0.277082437009037,0.09844800201263,0,0,0,0,0.211379339417316,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640961902397946,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.05572736246669,0,-0.0354522323808317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334449907775009,-0.148004823792879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122026070754372,0,0,0,0,-0.270213956205062,-0.302024434067384,0.0544592401258104,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0016556475411009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000776024318427059,0,0,0,0,0,0,0,0.000244640122151851,0,0,0.00369375477814293,0,0.00275104643790542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000843491250294121,0.00533525674455269,-0.00391308653128247,0,0,0,0.0306455636852086,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00367518537420402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00931637539717759,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426180069758827,0,0,0,-0.0463571263806558,0,0
