,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X600352.SH,X000709.SZ,X600111.SH,X600299.SH,X002460.SZ,X000786.SZ,X600808.SH,X000629.SZ,X600489.SH,X601158.SH,X600801.SH,X000825.SZ,X600219.SH,X000553.SZ,X000883.SZ,X002271.SZ,X002110.SZ,X600583.SH,X002470.SZ,X600021.SH,X600612.SH,X000408.SZ,X601699.SH,X000932.SZ,X000630.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600219.SH,0,0,0,0,0,0,0,0,-0.00432799979491085,0,0,0,0,0,0.0620919916574762,0,0,0,0,0,0.195234244589507,0,0,0,-0.100792885886972,0,0.0151248755965237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136254792130757,0,0,0,0,0,0,0.0198974376944724,0,-0.00556297807535185,5.42101086242752e-20,0,0,0,0.0598122880214938,0,0
X000553.SZ,0,0,0,0,0,0,0.0266125802099473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128836549600623,0,0,0,0,0.190513439615298,0.0246917824013796,0.134663297600804,0,0,0,0,0,0,0,0,0,0.0704037151108355,0,0,0,0,0,0,0,0,0,0.0386993901406785,0,-0.0209497620054037,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.0285544509111716,0,0,0,0,0,0,0,0,0.0500469853818453,0,0,0.0626054466812071,0,0,0,0.00029664132195672,0,0,0,0.00492328957932376,0.0666683832175013,0,0,0,0,0,0,0,0,0,0,0,0,0.00616895466180825,0.115400886477386,0,0.0429917993657834,0,0,0,0,0,0.0177065457195925,0.0266253035822532,0,0,0,0.0880275595919109,0,0
X002271.SZ,0,0.275943612779976,0,0,0,-0.058849055628873,0,0,0.103569285830162,0,0.151501381759792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454590942773251,0,0,0,0,0.531158063889476,0,0,0,0,0.0185328172004745,0,0,0,0,0,0,0,0,0,0,0,0,-0.232787254109273,0,0,0,-0.025136215166948,0.0733929302964022,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.039091048873752,0,0,0.142821796837395,0,0.0722078489267218,0,0,0,0,0,0,0.541750521856886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334693445226819,0,0,0,0.0069930314846645,0.0355841765955924,0,0,0,0.077978410872909,0,0
X600583.SH,0,0.372519115029074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242627317510995,0,0,0.195348843626274,0.042532466146633,0,0,0,0,0,0.105890150138535,0,0,0.137537672786424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182402569988934,0,0,0,-0.0281686842963604,0.038171189616217,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152124195499536,0,0,0,0,0.129984982655515,0,0,0,0,0,0.245759931657402,0,-0.0430516817811617,0.232882060308078,-0.161079777936543,0,-0.0278633478915984,0,0,0,0,0,0,0,0,-0.0729300389120797,0,0,0,0.0522615828256351,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562402015067078,0,0.0140276354678351,0,0,0,0,0,0.010866014632241,0,0,0,0,0,0,0,0,0,0,0.19156427053583,0,0,0,0,0.0551151772108516,0,0,0,0,0.0617393419941026,-0.182042155893992,-0.0650442468261597,0.000617410255812365,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.518911546847673,0,0.121886533611036,0,0.0170213902667148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164613035255925,0,0,0,0.237073764250058,0,0,0,0,0,0,0.0998933000546762,0,0,-0.16061545569363,0,0,0,0,0,0.0288188728342667,0,0,0,-0.279996879770703,0,0,0.0267869106259751,0.0440950141552775,-0.0393108734538487,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,-0.0694801387815191,0,0,0,0,0,0,0,0,0,0,0,0.0842026610368598,0,0,0,0.0595393375624689,0,0,0,0.138426121054126,0,0,0,0,0,0,0,0,0,0,0,0.156918648487972,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0100807539889384,0,0,0,0,0,0,0
X601699.SH,0,0,0.0792823167085357,0.00126330353929637,0,0,0.217924393503141,0,0,0,0,0,0,0,0,0,0,0,0.0512335404067841,0,0,0,0,0.0504772936599675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360217956514866,0,0,0,0,0,0,0,0.01509736132911,0,0,0,0.00486808353963498,0.0155591465646648,0,0,0,0.0422964711544302,0,0
X000932.SZ,0,0,0,0,0,0,-0.0393392594210964,0,-0.0519599602709228,0,0,0,0,0,0,0,0,0,0.0139780421082242,0,0,0,0,0,0,0,0,0,0.111788362915927,0,0,0,-0.109925664271389,0,0,0,0,-0.0931133909718058,0,-0.0961295170933382,0.698067009065177,0,0.0348223150887727,0,0,0.255491584443334,0,0,0,0,0,0.0176972664141371,-0.0151247442787909,0,0,0,0.0460380389694678,0,0
X000630.SZ,0,0,0,0,0,0,0.0151437667606988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101774331623381,0.0695165832702501,0.0710830376935527,0,0,0.0635793230568297,0,0,0,0,0,0,0,0.00894643358384996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134626708885474,0,0
X000539.SZ,0,0,0,0,0,0.238850939499063,0,0,0,0,0,0,0,0,0,0,0,0,0.0850879627581345,0,0,0,0.0863119969512245,0,0,0,0,0.0296934433380133,0,0,0,0,0,0,0,0,0,0.141977043462913,0,0,0,0,0,0.242680960213145,0.0279499575289828,0,0,0,0,0,0,0.00159853469923936,-0.00484784634996845,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0362008726626628,0.110337846794979,0,0,0,0,0,0,0.0367615978118783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677763472257854,0,0,0,0,0,0,0,0,0,0,0.0497797308425426,-0.196886678277307,0,0,0,-0.0192673561473651,0,0
Slope,0,0.300402480071496,0,0,0,0,0,0,-0.894463299451568,0,0,0,0,0,0,-1.22775808671173,0,0,-0.134000469816459,0,0.68379241681234,0,-0.309580590233835,-0.0650651345244732,0,0,0,0,-0.280801076189937,0,0,0,-0.094417806193491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31891632116582,0,0.824686815042943,0,0,0,-2.35867060200315,-4.3548572456318,0
TED,0,0,0,0,0,0.0848148182259174,0,0,0,0.907005103511339,0,0,0,1.07230437513618,0,0,0,0,0,0,0.230388221660325,0,0,0.468353755364528,0,0,0,0,0,0,0,0.351950230566086,-0.169731744738958,0,0,0,0,0,0,0,0,0,-0.800081872726516,0,0,0,0,-1.38777878078145e-17,0,0,-0.304421287243097,0.365679633047126,0,0,0,0,0.18520807086239,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264687166732845,0.041346774351799,0,-0.0132544703516027,0,0,0.0879907973542417,0,0,0,0,0,-0.105379804696955,0,0,0,-0.101482355449802,-0.0287600061686442,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812928773848885,0.0208580285871397,0,0,0.0756458145809395,0,0,0,-0.00393791734804176,0.00110542988369994,0,0.174254382800887,0,8.67361737988404e-19,0,0
MKreturn,0,0,0,0,0,0,0.0741744987735483,-0.0519656008015129,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519995778357214,0,0,0,0.0233246804285504,0,0,0,0,-0.145190363439912,0,0,0,0,0,0,0,0,0,-0.00640317413149413,0,0,0.0514816574241575,-0.100143238020317,0,0.0602081091398043,0,3.46944695195361e-18,0,-0.0639070958165342,0,0.0169101001213133,-0.01333786428955,0,0,0,0.0504408235853301,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00065964191559526,0,0,0,0,0,0,0,-0.00313099148830485,0,0,0,0,-0.00183238854394498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350467771275354,0,0,0.000549043690745746,0,0,0,0,0.00236685030672041,0,0.000741249496607129,0,-0.00152347310188855,-0.00243076595519202,0,0,0,-0.00319872036588015,0.100010811277099,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696451049713974,-0.177912051863991,0,0.299271084463119,0,0,-0.194769857294886,-0.0421081638538971,0,0,0,0,0,0,0,-0.30594668433009,0,0,0,0,0,0,0,0,0,-0.0657342181279959,0,-0.14556749945872,0,0,0.0990953924376332,0,0,0,-0.27688954748666,0.128571201560222,0,0,0,0,-1.96000267702391,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0189073887988663,0,-0.00779939608096529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137119711971532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00284885640842401,0,0,-0.0213913046334056,-0.0876520533990462,0.0994693595934569,0,0,0,-0.345693470923668,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00557270792997445,0,-0.00069517602909652,0,0,0.00532891076879748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059741228106428,0,0.00861252546130991,0,0,0,0,0,0,0,0,0,-0.00419916833933448,0,0.000278942246870639,0,0,0,0,0.0520711705427709,0,0
