,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X002271.SZ,X601600.SH,X600660.SH,X000301.SZ,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000408.SZ,X000723.SZ,X600096.SH,X600219.SH,X000786.SZ,X601991.SH,X600795.SH,X000807.SZ,X002080.SZ,X601699.SH,X600803.SH,X000983.SZ,X300073.SZ,X002353.SZ,X600141.SH,X000825.SZ,X600688.SH,X002497.SZ,X600157.SH,X600489.SH,X000630.SZ,X600801.SH,X600486.SH,X000932.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.0240640597809638,0.298874087301906,0,0,0.138770881820607,0,0,0,0.0248785782357016,0,0,0.098307623107817,0,0,0,-0.0117201352263431,0,0,0,0,0,0.293950600529673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203446006511458,0,0.0201365702187047,0,0,0,-0.0106532043041897,0,0
Change_TY3M,0.107362709774221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11078022141148,0,0,0,-0.336151953028427,0,0,0,0,0,0,0.0270015923818303,0,0,0.0328588631666566,0,0,0,0,0.284785103640077,0,-0.177145473383393,0,0,0,0.041350118608427,0,0,0,0,0.0402546298557691,0,0,0.408667294377628,0,0.052255845667924,0,3.46944695195361e-18,-0.117915050159563,0,0,0,-0.1218549323923,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.0922829337562709,0,0,0,-0.0700622859958754,0,0,0,-0.22981549489112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634639402135189,0,0.00905206493429995,0,0.276139851533646,0,0,0,0.185263592951318,0,0,0,-0.165926728423555,0,0,0.493021972556125,0,0,0,-0.864960719168906,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128487932556973,0,0,0,0,0,0,0,0,0,0.194563854810051,0,0,0,0,-0.28226520421742,0,0,-0.0172569531874053,0.803247527051906,0,0,0,0,0.0531218508315168,0,0
RealEstate_excess,0.0773926874327681,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.183954089913066,0,-0.0618858011217224,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0304791135851115,0,0,0,0,0,-0.00396731127263645,0,0,0,0,0,0,0,0,0,0,-0.0371260798797296,0.145683431607489,0,0,0,0,0.0103762822334917,-0.0227845744833869,0,0,0,-4.33680868994202e-19,0,0
MKreturn,0,0,0,0,0,0,0.0324811364284905,0.0746615127506692,0,0,0,-0.107454923314394,0,-0.0125144414605344,0,0,0,0,0,0,0,0,0,0,0,0,-0.114550681167737,-0.0108428802009667,0,-0.0282813391857115,0,0,0,-0.102048696362527,0,0,0.135836464717279,-0.128690276492523,0.0564649482042892,0,0,0,0,0,0.00813754287457465,0,0,0.027892796005446,0,0,0,-0.0701899988109527,0.0567703854502326,0,0,0,0.00849876638218847,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000721768095314847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161658528949437,0,-0.000508449460128724,-0.000470375977548128,0,0,0,-0.00309045194062493,0,0,0,0,-0.000480043575614684,0,0,0,0,0,0,0,-0.00161457560217133,0.000258068648073845,0,0,0,0,0.0108389795508262,-0.00913940166886917,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.135616337605625,0,0,-0.194589816478565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266672231439773,0,0,0,0,0,0,0,0,0,0,0,-0.114254961374886,0,-0.134980210545967,0,0,0,0,0,0,0.233680699291971,0,0,0,0,-0.774741658604228,0.237337743120191,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00383061043933273,0.00480897181581548,0.00363393172900281,0,0,0.00448295831144174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615579908243046,-0.0497364659904,0,0,0,-0.0343553103536734,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209202454221994,0,0,0,0,0,0,0.000434582013650063,0,0,0,0.00147885192632843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168937673193923,0,0,0,-0.0146545251434807,0,0
